equipment_age_years,operating_hours_total,hours_since_last_maintenance,vibration_level_mm_s,temperature_bearing_celsius,oil_pressure_psi,coolant_flow_rate,power_output_mw,load_factor_pct,ambient_temperature,num_previous_failures,manufacturer,equipment_type,last_maintenance_type,humidity_pct,startup_count_last_month,operating_mode,alarm_count_last_week,efficiency_rating,thermal_image_anomaly_score,target
6.7,45918.0,1145.0,1.39,61.4,51.8,149.4,286.8,81.6,36.4,1.0,3.0,2.0,1.0,36.2,2.0,0.0,2.0,90.5,0.073,0
11.5,70866.0,548.0,3.58,81.6,42.1,133.3,280.1,56.5,11.0,2.0,3.0,0.0,0.0,20.5,2.0,0.0,3.0,81.0,0.197,1
4.1,25777.0,416.0,2.91,57.4,46.7,135.1,325.3,82.8,23.8,4.0,3.0,1.0,0.0,74.9,3.0,2.0,1.0,88.2,0.615,0
2.6,15074.0,992.0,3.34,99.1,55.6,137.2,338.3,77.1,14.0,1.0,0.0,1.0,1.0,46.1,3.0,1.0,2.0,67.8,0.191,0
9.0,50224.0,31.0,3.17,76.2,39.5,124.7,426.0,79.7,36.5,0.0,1.0,3.0,1.0,52.1,0.0,2.0,1.0,83.3,0.15,0
4.7,26319.0,1498.0,2.46,74.1,36.5,110.3,412.1,63.2,29.4,3.0,1.0,3.0,1.0,72.8,3.0,1.0,0.0,96.1,0.323,0
3.6,21990.0,474.0,3.33,99.7,44.2,120.6,305.8,72.4,27.6,1.0,1.0,0.0,0.0,38.2,2.0,1.0,1.0,92.9,0.179,0
10.0,53223.0,1522.0,3.44,50.7,57.5,141.1,398.8,95.7,29.1,2.0,3.0,1.0,0.0,48.4,5.0,2.0,2.0,96.2,0.202,0
26.5,198214.0,146.0,2.35,100.5,40.6,104.1,418.0,93.3,37.0,0.0,0.0,1.0,1.0,73.1,2.0,0.0,2.0,66.0,0.098,0
15.1,105216.0,20.0,4.93,64.8,46.3,122.8,326.4,50.8,25.5,1.0,4.0,3.0,1.0,43.6,2.0,1.0,2.0,83.5,0.946,0
6.5,35289.0,340.0,1.09,88.1,44.8,138.9,401.4,87.1,26.8,1.0,3.0,1.0,0.0,76.0,2.0,2.0,3.0,85.7,0.078,0
39.1,305765.0,48.0,5.18,92.9,43.8,125.6,307.3,89.9,47.9,5.0,2.0,2.0,1.0,40.8,2.0,2.0,1.0,91.1,0.005,0
3.4,25313.0,838.0,3.57,92.6,50.9,111.3,303.1,70.4,38.1,2.0,1.0,0.0,1.0,40.6,2.0,1.0,2.0,86.3,0.612,0
3.3,23688.0,358.0,2.76,77.8,56.2,125.9,472.4,57.6,24.0,1.0,2.0,3.0,2.0,57.2,5.0,1.0,3.0,100.0,0.017,0
1.9,11528.0,1483.0,2.11,60.1,37.1,92.0,319.9,80.5,3.8,3.0,4.0,3.0,1.0,84.7,2.0,0.0,3.0,79.1,0.088,0
2.2,14628.0,184.0,1.82,42.1,64.9,131.2,367.1,57.5,18.5,0.0,1.0,2.0,2.0,22.9,4.0,1.0,2.0,73.3,0.628,0
1.3,9372.0,197.0,4.31,78.7,39.1,113.1,279.9,72.9,16.0,1.0,4.0,3.0,1.0,70.2,6.0,2.0,0.0,91.6,0.244,0
6.2,33230.0,853.0,2.68,60.4,34.2,109.2,196.3,38.7,15.3,0.0,3.0,0.0,2.0,54.6,3.0,0.0,1.0,85.6,0.065,0
1.4,9050.0,30.0,5.37,59.6,61.7,147.6,378.5,74.1,14.1,3.0,4.0,3.0,2.0,73.3,2.0,0.0,2.0,88.3,0.005,0
14.7,95104.0,52.0,1.96,71.3,56.5,137.8,312.2,85.5,26.4,2.0,2.0,1.0,0.0,25.5,4.0,1.0,2.0,76.8,0.144,0
5.2,39845.0,755.0,3.3,59.1,40.3,128.9,520.3,93.9,34.6,0.0,0.0,2.0,2.0,71.7,1.0,0.0,4.0,64.9,0.109,0
14.8,102472.0,106.0,1.06,71.0,34.0,129.7,297.2,79.5,37.1,1.0,0.0,1.0,2.0,54.8,2.0,2.0,0.0,83.7,0.273,0
10.0,78712.0,383.0,5.13,81.1,53.5,109.3,249.9,45.5,47.8,2.0,0.0,0.0,2.0,71.0,8.0,2.0,1.0,87.9,0.307,0
26.4,200327.0,1052.0,4.77,65.6,46.2,80.7,337.0,84.8,16.9,1.0,2.0,0.0,0.0,65.4,2.0,1.0,0.0,77.5,0.209,0
23.2,176710.0,94.0,1.95,41.6,31.5,134.3,273.4,90.7,10.4,0.0,0.0,1.0,1.0,75.2,4.0,2.0,2.0,85.9,0.254,1
0.5,4106.0,137.0,3.14,53.3,43.1,111.5,341.3,84.5,31.6,0.0,1.0,1.0,1.0,21.5,1.0,2.0,2.0,89.0,2.309,0
31.7,232794.0,1076.0,3.29,65.0,46.3,159.4,432.7,90.8,7.7,5.0,2.0,2.0,0.0,44.6,4.0,1.0,1.0,81.0,0.029,0
15.3,95419.0,19.0,2.61,107.1,47.2,79.8,467.7,65.3,33.4,0.0,3.0,1.0,2.0,83.2,5.0,1.0,1.0,94.3,0.474,0
6.1,33749.0,718.0,2.35,108.5,45.6,137.8,397.5,86.5,21.7,0.0,2.0,0.0,2.0,61.6,2.0,2.0,1.0,76.9,0.123,0
17.0,141512.0,1075.0,2.78,102.3,42.4,138.8,355.8,54.4,36.7,0.0,3.0,0.0,2.0,80.3,1.0,0.0,1.0,81.0,0.154,0
1.4,9076.0,214.0,1.2,92.0,36.8,147.6,353.3,69.1,21.3,1.0,4.0,3.0,0.0,51.0,5.0,1.0,4.0,85.2,0.546,0
0.6,4858.0,446.0,2.32,65.1,53.0,117.0,287.1,74.0,26.9,4.0,1.0,3.0,2.0,21.2,3.0,2.0,1.0,81.2,1.174,0
0.9,6903.0,433.0,2.98,71.7,59.3,130.0,317.9,88.3,31.4,0.0,3.0,0.0,2.0,25.6,3.0,1.0,3.0,95.7,0.421,0
10.8,88577.0,723.0,1.74,95.7,50.8,112.6,321.3,66.3,29.1,0.0,1.0,0.0,1.0,25.2,1.0,0.0,1.0,88.9,0.06,0
3.1,24092.0,75.0,5.82,71.6,43.4,124.0,409.1,62.5,14.1,1.0,4.0,3.0,0.0,86.9,3.0,1.0,2.0,79.0,0.438,0
10.5,85060.0,2352.0,2.36,74.9,28.7,124.4,361.1,43.8,30.1,1.0,4.0,2.0,0.0,60.7,4.0,0.0,0.0,94.7,0.24,0
24.0,125278.0,249.0,2.44,73.9,39.1,88.4,300.4,81.2,27.8,0.0,3.0,2.0,0.0,86.7,2.0,0.0,1.0,76.9,0.137,0
14.2,96575.0,1052.0,1.73,85.5,35.9,112.1,348.3,82.2,22.5,0.0,2.0,0.0,2.0,53.7,3.0,1.0,2.0,99.7,0.289,0
0.5,3908.0,943.0,3.74,77.9,35.3,97.6,359.3,96.3,11.7,3.0,2.0,2.0,0.0,42.8,2.0,0.0,1.0,78.7,0.117,0
4.0,24652.0,3346.0,0.89,79.2,48.5,115.1,424.1,62.5,15.6,1.0,2.0,2.0,2.0,80.7,3.0,1.0,0.0,89.2,0.5,0
6.1,45491.0,699.0,2.68,72.8,37.3,151.8,429.5,91.1,23.0,1.0,1.0,3.0,0.0,91.7,6.0,1.0,0.0,84.9,0.984,0
12.1,81111.0,1151.0,1.8,100.3,43.5,148.8,371.6,57.9,39.7,0.0,3.0,1.0,0.0,69.5,4.0,0.0,2.0,86.3,0.219,0
21.9,184125.0,72.0,3.45,76.2,26.0,92.3,395.4,62.1,14.5,1.0,3.0,2.0,2.0,71.4,4.0,1.0,3.0,79.3,0.47,0
9.3,53383.0,1056.0,1.56,74.7,41.0,162.5,422.4,53.3,29.1,0.0,3.0,3.0,0.0,38.1,0.0,0.0,3.0,94.4,0.184,0
3.4,26038.0,1003.0,2.68,91.3,53.4,124.7,377.4,75.0,23.3,0.0,1.0,3.0,2.0,36.1,3.0,0.0,0.0,65.2,0.033,0
2.1,14312.0,1558.0,4.85,60.0,38.9,119.9,280.7,90.4,25.7,2.0,3.0,3.0,1.0,66.0,2.0,1.0,1.0,81.2,0.396,0
0.6,4145.0,678.0,3.22,88.0,65.9,91.2,345.8,52.1,36.2,1.0,2.0,2.0,0.0,76.8,1.0,2.0,2.0,73.6,0.161,0
2.4,17216.0,664.0,1.7,94.3,53.0,87.6,449.9,61.6,18.6,0.0,3.0,0.0,2.0,49.5,5.0,0.0,0.0,73.3,0.298,0
6.9,36259.0,153.0,1.79,79.2,47.0,148.0,327.9,62.6,21.3,4.0,3.0,1.0,1.0,23.4,1.0,2.0,4.0,87.0,0.311,0
13.9,69615.0,109.0,1.43,66.7,51.0,116.0,380.2,90.0,16.9,1.0,0.0,0.0,0.0,46.4,2.0,2.0,1.0,69.1,0.339,0
1.6,9439.0,553.0,2.22,83.8,43.6,107.4,408.3,94.3,28.3,1.0,2.0,3.0,2.0,68.0,0.0,2.0,1.0,100.0,0.431,0
23.2,173601.0,1861.0,2.0,99.3,39.3,147.0,260.6,70.9,30.0,2.0,0.0,2.0,2.0,40.5,3.0,2.0,1.0,67.9,0.174,0
8.4,46705.0,655.0,2.46,68.3,32.6,64.2,402.5,75.5,12.6,0.0,0.0,0.0,1.0,44.4,5.0,2.0,3.0,90.0,0.282,0
30.7,223671.0,93.0,1.13,77.4,50.7,127.8,343.1,96.6,19.1,1.0,4.0,3.0,0.0,24.7,6.0,0.0,0.0,87.5,0.152,0
18.3,114458.0,440.0,2.49,56.5,42.1,129.3,344.0,89.9,35.2,0.0,2.0,3.0,0.0,77.0,3.0,0.0,0.0,74.3,0.149,0
25.5,216660.0,1273.0,3.06,97.1,43.5,143.5,283.7,63.7,25.2,0.0,3.0,2.0,2.0,24.9,7.0,0.0,0.0,89.4,0.292,0
1.6,11424.0,1003.0,5.25,79.3,40.6,139.3,257.0,77.9,24.2,2.0,4.0,3.0,1.0,93.4,0.0,0.0,0.0,81.9,0.307,0
15.5,102815.0,681.0,7.95,101.8,45.2,135.0,240.5,83.5,22.8,3.0,1.0,0.0,0.0,25.4,2.0,1.0,4.0,100.0,0.125,1
3.0,21089.0,335.0,5.24,69.3,40.0,94.0,449.4,73.4,40.3,0.0,0.0,3.0,0.0,27.1,2.0,2.0,0.0,82.4,0.192,0
4.4,30937.0,346.0,1.74,65.8,44.7,123.0,375.0,67.7,28.0,1.0,0.0,1.0,2.0,62.3,4.0,2.0,1.0,100.0,0.493,0
3.2,18460.0,28.0,2.56,93.8,45.4,135.3,270.5,89.4,23.5,1.0,2.0,1.0,2.0,78.4,3.0,1.0,4.0,95.7,0.096,0
0.5,3339.0,238.0,1.7,94.2,49.7,115.6,258.4,35.4,31.7,0.0,4.0,2.0,0.0,26.0,5.0,0.0,2.0,81.5,0.362,0
8.0,56336.0,157.0,3.47,80.7,46.0,140.9,452.4,89.8,15.2,1.0,4.0,0.0,0.0,51.1,6.0,1.0,0.0,83.9,0.368,0
16.4,109963.0,985.0,1.18,40.0,41.0,125.5,232.2,47.1,21.3,0.0,1.0,2.0,1.0,26.4,2.0,2.0,2.0,100.0,0.73,0
6.0,43987.0,471.0,3.49,50.7,41.8,115.2,309.1,73.6,34.3,2.0,0.0,2.0,0.0,33.9,4.0,2.0,2.0,87.5,0.91,0
1.1,5567.0,1358.0,3.25,61.8,45.6,115.3,177.3,89.6,39.1,4.0,0.0,0.0,2.0,24.1,5.0,1.0,2.0,99.7,0.28,0
4.1,24147.0,1014.0,2.5,85.4,39.0,114.3,289.2,88.7,30.8,4.0,3.0,3.0,1.0,59.4,2.0,0.0,1.0,90.7,1.93,0
9.5,66527.0,76.0,6.03,57.6,52.5,145.7,252.6,60.0,32.8,2.0,1.0,0.0,0.0,52.3,2.0,0.0,1.0,96.8,0.122,0
2.0,14980.0,333.0,3.05,75.6,35.9,155.4,350.7,75.0,41.5,0.0,3.0,3.0,2.0,85.4,7.0,1.0,1.0,85.1,0.03,0
5.1,33617.0,237.0,4.92,82.2,40.6,96.7,286.0,71.0,8.0,1.0,2.0,3.0,2.0,83.1,2.0,1.0,2.0,91.7,0.177,0
3.4,18617.0,987.0,2.05,63.2,53.6,116.8,397.0,70.8,24.8,1.0,1.0,1.0,0.0,82.0,3.0,1.0,2.0,98.8,0.428,0
20.0,144635.0,2379.0,1.28,102.4,57.2,133.9,326.0,74.5,27.8,1.0,1.0,1.0,0.0,45.4,2.0,1.0,1.0,77.7,0.102,0
10.5,62055.0,1393.0,4.94,87.7,50.9,130.2,440.4,84.8,29.7,1.0,1.0,0.0,1.0,50.0,6.0,1.0,0.0,76.6,0.099,0
1.4,11513.0,548.0,1.89,67.3,47.6,131.2,406.4,80.9,25.0,3.0,1.0,2.0,2.0,47.6,3.0,1.0,0.0,75.2,0.067,0
7.0,57873.0,4416.0,1.32,71.5,46.3,112.2,239.7,64.9,32.4,1.0,0.0,1.0,2.0,48.7,8.0,1.0,0.0,84.0,0.411,0
1.3,7636.0,72.0,1.81,94.1,64.5,103.6,430.2,91.7,25.7,0.0,4.0,3.0,0.0,35.0,3.0,0.0,0.0,85.0,0.16,0
4.9,28228.0,166.0,3.4,40.8,42.5,118.2,362.1,97.6,47.4,2.0,3.0,0.0,2.0,35.6,3.0,2.0,2.0,68.4,0.415,0
3.0,22774.0,5.0,4.38,90.2,44.9,93.0,337.5,70.8,28.9,1.0,3.0,1.0,2.0,51.6,4.0,0.0,3.0,90.5,0.149,0
2.2,16337.0,1129.0,2.45,89.6,33.3,124.0,344.7,74.5,18.2,2.0,4.0,3.0,0.0,76.5,2.0,0.0,1.0,81.3,0.346,0
1.9,9626.0,1034.0,4.3,51.8,45.9,120.8,348.8,70.0,10.1,2.0,0.0,3.0,1.0,74.8,2.0,0.0,0.0,86.9,0.225,0
4.2,24337.0,629.0,1.26,69.3,45.2,108.3,352.0,95.0,14.7,1.0,1.0,3.0,2.0,94.0,6.0,1.0,3.0,100.0,0.127,0
0.5,3297.0,2919.0,3.05,99.1,38.2,122.9,438.3,97.6,33.3,2.0,1.0,0.0,2.0,37.0,2.0,1.0,2.0,86.1,0.372,1
3.8,29866.0,1177.0,2.96,70.4,59.3,153.4,354.8,81.9,3.7,2.0,0.0,1.0,2.0,23.6,2.0,2.0,1.0,85.3,0.1,0
29.6,156909.0,459.0,2.41,87.7,43.7,145.7,194.6,48.4,24.6,0.0,0.0,2.0,2.0,86.5,0.0,0.0,4.0,82.5,0.056,0
12.5,88840.0,137.0,3.12,74.9,24.0,119.9,371.1,76.8,35.4,1.0,1.0,1.0,0.0,21.7,2.0,0.0,2.0,93.7,0.345,0
0.5,3991.0,1008.0,1.18,72.4,44.2,83.1,355.0,48.4,21.6,2.0,3.0,0.0,1.0,51.0,0.0,1.0,1.0,85.3,0.016,0
23.5,119934.0,1639.0,1.8,65.8,48.6,146.6,210.1,69.9,35.7,0.0,0.0,3.0,2.0,28.0,3.0,0.0,1.0,98.4,0.326,0
2.4,14032.0,1231.0,1.89,96.8,54.6,88.9,407.4,69.8,36.0,2.0,0.0,2.0,2.0,41.0,2.0,2.0,0.0,100.0,0.098,0
0.5,2983.0,1299.0,2.73,74.7,42.1,90.8,422.3,67.1,17.4,1.0,4.0,0.0,2.0,89.1,3.0,2.0,4.0,83.8,0.468,0
6.9,43892.0,36.0,3.93,60.2,49.7,100.9,322.7,67.3,29.1,0.0,4.0,0.0,0.0,64.9,4.0,2.0,0.0,82.7,0.321,0
9.0,72035.0,168.0,4.5,41.9,50.0,122.0,396.2,92.0,16.0,2.0,1.0,3.0,2.0,71.4,2.0,2.0,0.0,71.6,0.023,0
7.4,50334.0,675.0,4.33,59.4,43.4,128.7,451.9,77.9,41.6,0.0,0.0,1.0,0.0,29.9,3.0,0.0,2.0,89.3,0.928,0
11.4,67631.0,908.0,2.43,73.7,49.0,81.3,364.6,60.8,33.2,0.0,3.0,0.0,0.0,91.9,2.0,2.0,1.0,80.7,0.662,0
0.5,3439.0,126.0,2.74,88.8,62.0,125.8,388.6,72.8,25.6,1.0,1.0,2.0,0.0,67.2,3.0,1.0,3.0,97.4,0.173,0
6.9,45643.0,670.0,2.53,80.9,42.1,140.9,371.3,71.1,16.2,0.0,0.0,0.0,1.0,41.1,5.0,1.0,1.0,85.7,0.191,0
2.4,19166.0,2183.0,2.89,78.0,19.5,117.7,392.0,37.6,14.2,3.0,1.0,2.0,0.0,69.4,2.0,0.0,1.0,89.6,0.394,1
40.0,338499.0,742.0,3.98,70.9,49.4,133.8,357.3,67.4,19.2,0.0,2.0,1.0,0.0,84.1,3.0,0.0,1.0,81.8,0.225,0
1.1,8624.0,2231.0,2.19,79.5,47.9,110.7,336.8,94.7,28.2,1.0,0.0,0.0,1.0,76.4,5.0,2.0,1.0,74.5,0.074,0
0.9,5979.0,298.0,2.46,64.2,50.2,130.8,344.9,91.3,23.9,1.0,2.0,0.0,0.0,47.7,5.0,2.0,0.0,82.6,0.008,0
3.9,25041.0,2381.0,1.7,68.0,52.4,132.9,232.1,72.2,37.2,2.0,1.0,0.0,2.0,63.0,0.0,1.0,2.0,87.8,0.233,0
10.0,63383.0,304.0,2.09,77.2,40.4,119.9,369.4,76.7,37.3,0.0,3.0,2.0,2.0,39.6,1.0,1.0,3.0,84.9,0.018,0
0.7,4938.0,98.0,1.51,75.8,50.8,129.3,350.9,80.8,34.2,2.0,1.0,2.0,0.0,51.7,4.0,2.0,6.0,83.0,0.308,0
6.0,46317.0,1360.0,3.5,62.8,30.8,161.5,256.5,76.4,39.7,0.0,0.0,0.0,0.0,40.6,5.0,2.0,1.0,82.9,0.272,0
14.6,111150.0,632.0,2.25,75.5,59.1,141.3,399.9,92.0,19.9,0.0,3.0,1.0,2.0,85.5,5.0,0.0,6.0,95.2,0.479,0
10.4,87329.0,284.0,5.3,79.7,43.0,123.8,357.8,71.7,25.0,1.0,4.0,3.0,0.0,85.6,3.0,1.0,3.0,83.3,0.23,0
27.5,161956.0,830.0,1.83,83.1,39.4,157.8,276.1,86.5,38.1,0.0,3.0,2.0,1.0,51.8,1.0,1.0,0.0,81.8,0.056,0
2.1,16266.0,461.0,2.43,84.3,29.4,127.6,439.8,60.2,36.1,2.0,2.0,2.0,0.0,94.1,5.0,1.0,0.0,88.5,0.115,0
8.6,55731.0,25.0,4.83,97.7,41.6,146.5,275.6,76.2,30.0,0.0,3.0,2.0,0.0,38.6,3.0,0.0,0.0,75.2,0.47,0
14.2,106052.0,1778.0,5.53,86.9,39.7,120.7,366.2,72.7,23.1,1.0,4.0,2.0,1.0,92.3,1.0,2.0,0.0,75.8,0.743,0
24.3,163528.0,173.0,3.6,86.1,41.3,96.1,389.2,67.5,24.9,0.0,1.0,2.0,0.0,68.7,1.0,1.0,1.0,90.4,0.392,0
3.2,20289.0,68.0,1.33,104.9,50.5,136.9,367.4,88.8,30.4,1.0,0.0,1.0,2.0,33.0,0.0,0.0,1.0,80.9,0.158,0
4.3,27916.0,564.0,3.44,66.2,47.7,109.5,391.5,42.2,24.0,1.0,1.0,3.0,1.0,37.1,4.0,1.0,4.0,86.9,0.096,0
11.4,84769.0,276.0,1.98,88.9,30.4,123.8,297.6,92.0,17.2,2.0,2.0,3.0,1.0,59.3,3.0,0.0,2.0,76.3,0.377,0
2.5,21146.0,51.0,5.61,75.2,41.8,106.6,309.7,91.8,29.2,3.0,0.0,3.0,2.0,29.3,4.0,0.0,1.0,85.7,0.032,0
0.5,4020.0,30.0,2.91,53.8,43.5,90.8,252.7,68.2,28.4,2.0,2.0,0.0,1.0,69.8,4.0,2.0,1.0,71.2,0.307,0
6.3,52217.0,1046.0,1.79,66.8,50.1,78.5,267.2,59.9,35.4,3.0,3.0,2.0,2.0,77.5,3.0,0.0,1.0,69.7,0.335,0
0.7,3750.0,40.0,4.74,70.2,35.5,137.3,301.8,82.9,21.5,1.0,4.0,1.0,2.0,45.3,2.0,1.0,0.0,81.7,0.568,0
1.4,9302.0,1684.0,1.7,75.9,38.8,119.5,411.5,81.8,13.3,0.0,0.0,0.0,2.0,83.5,3.0,0.0,1.0,86.7,0.23,0
18.1,103228.0,1837.0,2.27,57.0,47.3,119.8,278.6,59.1,30.2,1.0,2.0,2.0,1.0,47.0,3.0,0.0,1.0,83.4,0.537,0
2.1,10870.0,370.0,2.0,86.6,48.9,135.9,351.2,78.9,30.2,1.0,3.0,3.0,1.0,56.0,6.0,0.0,6.0,81.9,0.375,0
11.6,64633.0,1466.0,3.46,91.8,37.7,114.6,384.7,54.6,30.4,2.0,4.0,2.0,2.0,55.6,4.0,1.0,0.0,81.0,0.548,0
6.6,55107.0,33.0,2.66,83.2,41.5,116.1,417.0,77.8,21.6,0.0,1.0,2.0,2.0,54.4,6.0,2.0,1.0,90.3,0.065,0
10.9,71289.0,2074.0,4.14,81.1,50.8,105.9,336.2,70.9,27.9,0.0,1.0,2.0,0.0,87.2,6.0,2.0,1.0,82.6,0.697,0
20.3,130177.0,37.0,3.71,84.7,57.6,121.9,410.4,47.8,26.4,0.0,1.0,2.0,1.0,69.6,3.0,2.0,0.0,84.2,0.239,0
13.2,81445.0,908.0,1.94,84.1,46.2,149.6,265.7,79.9,23.5,3.0,2.0,1.0,0.0,20.5,3.0,0.0,2.0,89.6,0.029,0
0.7,5717.0,1858.0,5.48,66.1,37.2,133.7,296.3,71.6,12.7,2.0,0.0,2.0,2.0,69.0,5.0,1.0,2.0,81.1,0.108,0
10.8,79808.0,3809.0,4.03,45.6,56.1,138.6,397.9,66.0,12.4,1.0,3.0,0.0,0.0,79.5,5.0,1.0,2.0,87.1,0.556,0
2.9,24613.0,1031.0,1.43,91.4,49.4,124.5,341.8,80.0,11.5,1.0,3.0,3.0,2.0,21.6,1.0,2.0,2.0,76.3,0.063,0
4.6,30481.0,379.0,7.79,63.1,33.6,54.2,283.9,91.1,25.3,3.0,1.0,0.0,2.0,28.9,5.0,1.0,3.0,88.1,0.138,0
8.6,53074.0,161.0,3.74,54.8,55.9,123.2,445.6,91.2,24.2,3.0,1.0,0.0,1.0,68.0,2.0,1.0,1.0,71.0,0.147,0
25.3,136178.0,2098.0,3.03,66.1,34.6,117.5,324.1,68.9,39.8,0.0,1.0,2.0,0.0,69.1,1.0,1.0,0.0,83.9,0.974,1
0.5,3978.0,1484.0,3.42,105.7,51.2,115.1,400.2,67.8,38.8,1.0,2.0,2.0,1.0,88.9,3.0,0.0,1.0,85.9,0.15,0
3.6,30403.0,52.0,1.97,77.5,53.9,142.5,308.0,72.0,23.4,1.0,0.0,2.0,1.0,22.5,2.0,0.0,1.0,84.8,0.293,0
36.1,225687.0,974.0,2.37,100.6,50.3,97.1,290.3,90.9,13.9,1.0,1.0,1.0,0.0,67.3,4.0,2.0,0.0,78.1,0.057,0
8.2,51992.0,579.0,6.12,66.3,48.4,152.7,325.4,81.1,18.8,1.0,4.0,3.0,0.0,79.8,4.0,1.0,0.0,76.9,0.248,0
1.5,8512.0,196.0,2.7,91.3,51.3,124.0,281.4,45.2,10.1,0.0,1.0,1.0,0.0,76.8,2.0,0.0,2.0,79.7,0.116,0
25.3,171543.0,223.0,4.75,71.6,40.6,50.0,248.1,35.1,23.9,1.0,1.0,2.0,2.0,70.6,1.0,2.0,0.0,88.1,0.206,0
9.0,75877.0,2215.0,2.93,81.4,55.2,98.3,409.9,71.6,33.2,2.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,80.0,0.101,0
0.7,5531.0,4.0,3.0,75.0,40.4,131.9,469.5,73.9,19.4,1.0,0.0,1.0,1.0,67.7,5.0,1.0,2.0,84.1,0.037,0
9.0,56020.0,261.0,2.2,58.2,40.4,95.4,435.9,79.0,26.4,0.0,2.0,2.0,0.0,61.7,0.0,1.0,1.0,92.5,0.09,0
17.4,114918.0,1942.0,2.24,68.6,42.0,115.5,397.9,75.9,30.6,1.0,0.0,1.0,1.0,66.1,5.0,2.0,1.0,89.6,0.096,0
20.7,124372.0,25.0,1.07,57.8,50.6,141.2,346.4,63.6,39.5,1.0,1.0,3.0,2.0,82.5,0.0,2.0,0.0,91.2,0.429,0
3.7,25272.0,96.0,1.69,75.4,51.7,140.6,367.6,80.5,26.6,1.0,0.0,0.0,1.0,56.0,3.0,1.0,0.0,73.7,0.778,0
7.1,37062.0,553.0,1.77,74.6,43.6,148.7,421.8,65.1,11.1,0.0,3.0,3.0,1.0,67.6,0.0,1.0,1.0,86.6,0.42,0
7.9,54952.0,233.0,3.26,93.0,45.5,98.6,327.7,68.1,28.6,2.0,3.0,0.0,0.0,67.0,6.0,1.0,1.0,87.1,0.466,0
0.5,2631.0,141.0,1.47,86.3,32.6,123.1,438.0,61.8,27.2,1.0,1.0,2.0,0.0,94.2,4.0,1.0,2.0,77.3,0.562,0
10.2,70792.0,537.0,4.56,69.3,29.7,121.5,212.8,60.8,10.7,1.0,3.0,0.0,1.0,34.2,5.0,2.0,2.0,90.5,0.055,0
15.1,82483.0,281.0,4.19,103.6,39.1,151.2,292.2,64.0,21.9,1.0,2.0,0.0,0.0,29.7,4.0,1.0,1.0,90.8,0.056,0
3.0,16142.0,71.0,3.1,60.3,46.5,110.3,330.7,87.6,18.7,1.0,1.0,0.0,0.0,86.3,2.0,1.0,1.0,100.0,0.115,0
14.8,121058.0,7.0,2.66,77.3,48.4,89.3,268.1,66.5,23.4,1.0,1.0,0.0,2.0,89.1,3.0,2.0,2.0,94.7,0.649,0
14.6,83222.0,189.0,2.8,75.4,45.6,123.5,289.3,49.5,37.1,0.0,2.0,0.0,2.0,87.5,3.0,0.0,3.0,81.0,0.66,0
3.0,16751.0,873.0,1.4,67.0,42.4,180.9,418.8,63.5,17.0,1.0,0.0,2.0,1.0,70.1,3.0,0.0,2.0,88.6,0.092,0
2.0,13792.0,238.0,2.13,82.0,42.3,128.7,386.6,74.5,27.0,0.0,1.0,0.0,1.0,62.8,4.0,1.0,2.0,81.1,0.001,0
0.9,6208.0,1104.0,3.03,102.4,52.7,149.6,213.0,57.7,13.5,2.0,3.0,0.0,2.0,75.0,1.0,0.0,2.0,90.0,0.059,0
2.3,14027.0,184.0,3.76,101.8,56.0,120.2,302.3,39.6,26.3,0.0,2.0,1.0,1.0,70.2,4.0,2.0,1.0,84.1,0.941,0
5.0,25345.0,385.0,1.55,40.0,43.6,162.3,364.1,80.6,44.2,1.0,0.0,2.0,2.0,76.3,2.0,0.0,1.0,83.9,0.57,0
1.9,10033.0,137.0,2.9,76.2,44.3,165.0,378.4,63.6,21.8,0.0,2.0,3.0,2.0,42.4,6.0,1.0,4.0,98.6,0.068,0
7.7,54994.0,421.0,1.68,77.7,50.0,102.2,504.2,90.5,26.7,0.0,1.0,3.0,2.0,43.3,8.0,1.0,0.0,72.3,0.0,0
6.0,29810.0,880.0,1.93,70.9,42.8,117.0,342.2,60.5,24.1,3.0,0.0,1.0,2.0,38.6,8.0,1.0,2.0,83.4,0.084,0
17.8,145385.0,2137.0,3.98,67.3,41.4,122.7,358.8,67.5,29.3,0.0,0.0,1.0,0.0,25.6,2.0,1.0,1.0,78.7,0.207,0
19.8,119368.0,170.0,6.48,88.0,61.0,82.1,355.2,82.2,10.3,2.0,4.0,3.0,1.0,20.0,1.0,2.0,4.0,74.6,0.299,1
3.2,24937.0,616.0,1.69,88.7,51.6,102.9,414.9,57.8,25.8,0.0,3.0,2.0,2.0,69.9,5.0,0.0,3.0,85.6,0.093,0
2.1,12304.0,606.0,7.03,88.6,52.4,120.6,383.1,64.4,7.9,4.0,2.0,2.0,1.0,25.4,3.0,2.0,1.0,81.4,0.183,0
2.9,18487.0,1861.0,0.82,76.2,52.1,102.9,258.3,65.4,27.9,1.0,2.0,3.0,1.0,53.5,1.0,0.0,2.0,74.3,0.593,0
7.8,57706.0,3653.0,1.02,93.3,40.4,129.1,490.1,41.6,10.9,1.0,2.0,1.0,2.0,77.5,0.0,1.0,2.0,75.8,0.063,1
