property_age_years,property_value,square_footage,num_stories,roof_age_years,roof_material,heating_type,has_security_system,has_fire_alarm,distance_to_fire_station_miles,distance_to_coast_miles,flood_zone_risk,wildfire_risk_score,crime_rate_index,num_prior_claims,years_as_customer,credit_score,num_occupants,has_pool,has_trampoline,dog_breed_risk,tree_coverage_pct,target
1.9,164441.0,1807.0,3.0,1.9,0.0,1.0,1.0,1.0,5.2,16.0,3.0,1.0,1.81,0.0,11.6,675.0,1.0,0.0,0.0,0.0,62.8,0
2.6,224886.0,986.0,2.0,2.6,0.0,1.0,0.0,1.0,0.4,39.0,0.0,0.97,0.68,0.0,8.1,705.0,1.0,0.0,0.0,2.0,53.4,0
21.0,217126.0,807.0,2.0,3.1,0.0,1.0,1.0,1.0,9.1,128.0,1.0,4.23,4.16,0.0,5.2,758.0,7.0,1.0,1.0,0.0,49.3,0
17.0,119111.0,990.0,1.0,0.5,1.0,0.0,1.0,1.0,8.6,3.0,0.0,1.54,1.32,0.0,25.1,699.0,3.0,1.0,0.0,0.0,37.6,0
67.3,150918.0,1530.0,2.0,17.3,1.0,2.0,0.0,0.0,1.8,131.1,2.0,2.61,6.84,1.0,3.3,652.0,1.0,1.0,0.0,0.0,59.5,0
58.3,360981.0,673.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,33.4,4.0,0.5,5.55,0.0,1.9,781.0,2.0,0.0,0.0,0.0,64.7,0
11.2,126449.0,1375.0,1.0,1.7,3.0,3.0,1.0,1.0,8.7,27.2,0.0,1.83,0.46,0.0,0.5,678.0,1.0,0.0,0.0,0.0,52.8,0
18.0,63309.0,1586.0,1.0,4.7,2.0,3.0,1.0,1.0,3.1,44.6,1.0,3.86,3.66,0.0,4.9,746.0,2.0,1.0,0.0,0.0,37.5,0
71.2,80909.0,925.0,1.0,2.3,2.0,0.0,0.0,1.0,8.1,1.0,0.0,1.14,1.67,0.0,4.3,748.0,1.0,0.0,0.0,0.0,56.9,0
25.1,147871.0,712.0,2.0,9.0,0.0,1.0,0.0,0.0,1.2,24.7,3.0,1.19,2.92,0.0,5.7,780.0,5.0,0.0,0.0,2.0,80.5,0
5.3,125338.0,1146.0,2.0,5.3,2.0,1.0,0.0,1.0,15.9,2.0,0.0,2.47,1.82,1.0,4.4,770.0,1.0,0.0,0.0,1.0,59.0,0
19.6,195017.0,1510.0,2.0,19.6,1.0,3.0,0.0,0.0,0.9,33.7,4.0,0.67,4.31,0.0,5.8,650.0,1.0,0.0,0.0,2.0,48.8,0
25.8,104508.0,1585.0,3.0,0.2,1.0,1.0,0.0,1.0,0.9,156.8,0.0,0.62,1.02,0.0,1.7,723.0,4.0,1.0,0.0,0.0,54.6,0
11.2,211671.0,2157.0,2.0,9.1,0.0,1.0,1.0,0.0,3.0,1.8,2.0,0.66,2.17,0.0,17.2,672.0,3.0,0.0,0.0,1.0,40.9,0
24.8,162283.0,1689.0,1.0,2.9,0.0,2.0,0.0,1.0,0.4,13.1,0.0,2.96,3.12,1.0,7.5,731.0,3.0,0.0,0.0,0.0,53.0,0
2.3,129453.0,1195.0,1.0,0.0,2.0,0.0,1.0,0.0,9.6,2.3,0.0,1.77,7.27,3.0,7.0,801.0,3.0,0.0,0.0,1.0,30.0,0
3.9,538652.0,1476.0,3.0,3.9,2.0,3.0,0.0,1.0,1.8,11.6,0.0,2.75,1.85,0.0,35.7,721.0,5.0,0.0,0.0,0.0,71.3,0
20.5,341627.0,979.0,3.0,11.0,4.0,3.0,0.0,0.0,3.4,3.0,0.0,1.75,2.99,0.0,4.7,791.0,1.0,0.0,0.0,0.0,73.2,0
40.9,176393.0,3336.0,2.0,7.1,0.0,0.0,0.0,1.0,0.2,55.8,1.0,4.41,0.17,0.0,4.7,610.0,1.0,0.0,1.0,0.0,57.5,0
22.9,159654.0,2209.0,1.0,22.9,2.0,0.0,1.0,1.0,1.0,12.6,0.0,1.31,2.65,1.0,3.2,703.0,2.0,0.0,0.0,0.0,31.3,0
10.4,347539.0,914.0,1.0,1.6,3.0,3.0,1.0,1.0,4.9,8.0,0.0,1.49,3.34,0.0,5.2,834.0,2.0,0.0,1.0,0.0,42.8,0
31.5,203313.0,3100.0,1.0,4.9,2.0,0.0,0.0,1.0,1.8,9.4,0.0,0.57,4.21,0.0,3.8,721.0,1.0,0.0,0.0,0.0,53.3,0
52.9,142844.0,2372.0,3.0,19.5,4.0,1.0,1.0,1.0,2.0,37.5,1.0,2.7,1.96,0.0,7.6,749.0,4.0,0.0,1.0,2.0,42.7,0
18.3,138908.0,1587.0,1.0,12.2,0.0,2.0,1.0,1.0,2.2,13.3,0.0,2.33,0.34,0.0,0.4,628.0,3.0,0.0,0.0,0.0,16.8,0
20.0,276161.0,1312.0,1.0,12.2,1.0,0.0,1.0,1.0,3.9,104.5,0.0,2.07,3.19,0.0,22.4,666.0,1.0,0.0,0.0,0.0,75.2,0
34.0,311491.0,1256.0,1.0,9.3,0.0,3.0,0.0,0.0,4.9,25.2,0.0,0.36,6.08,0.0,4.2,721.0,3.0,0.0,0.0,1.0,57.2,0
8.7,146980.0,1746.0,3.0,2.4,3.0,1.0,1.0,1.0,10.6,25.7,0.0,1.22,3.17,1.0,1.2,720.0,2.0,0.0,0.0,0.0,31.4,0
8.0,202405.0,1740.0,2.0,8.0,0.0,1.0,1.0,1.0,3.6,72.8,0.0,3.48,1.32,0.0,18.8,632.0,4.0,1.0,0.0,0.0,58.3,0
36.1,113667.0,2394.0,1.0,17.6,3.0,0.0,1.0,1.0,6.3,87.6,0.0,1.92,1.54,1.0,1.7,717.0,3.0,1.0,0.0,2.0,18.9,0
25.8,284262.0,1191.0,2.0,2.2,1.0,0.0,0.0,1.0,11.4,143.3,0.0,1.0,0.44,0.0,2.8,654.0,1.0,0.0,0.0,0.0,33.5,0
20.0,157663.0,2206.0,2.0,6.1,3.0,0.0,0.0,0.0,1.5,60.5,0.0,4.42,1.15,0.0,37.8,785.0,3.0,1.0,0.0,0.0,46.2,0
29.5,529127.0,1269.0,2.0,7.9,0.0,0.0,1.0,1.0,0.5,47.0,4.0,1.62,1.4,0.0,1.0,806.0,2.0,1.0,1.0,0.0,56.3,0
10.8,203241.0,1836.0,2.0,10.8,1.0,1.0,0.0,0.0,5.8,19.0,1.0,0.85,0.66,0.0,40.0,700.0,2.0,0.0,0.0,0.0,46.3,0
9.0,120661.0,1141.0,2.0,9.0,0.0,1.0,1.0,1.0,2.3,4.0,0.0,2.06,1.3,2.0,0.6,726.0,3.0,1.0,0.0,1.0,72.3,0
10.7,76036.0,2091.0,2.0,10.7,1.0,2.0,0.0,1.0,3.0,14.4,0.0,3.81,4.78,0.0,21.8,709.0,3.0,0.0,0.0,0.0,32.8,0
40.0,192322.0,2740.0,3.0,0.5,0.0,0.0,0.0,1.0,9.8,59.9,0.0,1.83,3.21,0.0,1.7,612.0,2.0,0.0,1.0,1.0,51.7,0
7.7,127827.0,1672.0,2.0,7.7,0.0,2.0,0.0,1.0,0.7,65.4,0.0,1.66,2.76,1.0,2.2,709.0,1.0,0.0,0.0,3.0,68.3,0
13.1,411857.0,1441.0,1.0,2.0,0.0,2.0,0.0,1.0,0.6,45.3,2.0,1.59,5.55,1.0,8.1,725.0,6.0,0.0,0.0,1.0,16.3,0
7.2,91941.0,2020.0,1.0,3.4,0.0,2.0,0.0,1.0,2.5,9.4,0.0,0.68,3.11,0.0,6.6,726.0,1.0,0.0,1.0,0.0,40.3,0
53.5,184084.0,1015.0,1.0,7.5,0.0,3.0,1.0,1.0,4.9,1.1,3.0,3.09,5.52,0.0,3.9,673.0,2.0,0.0,0.0,2.0,66.6,0
15.7,194947.0,2503.0,2.0,6.0,3.0,0.0,0.0,1.0,5.9,19.1,2.0,3.97,5.72,0.0,0.1,755.0,4.0,1.0,0.0,1.0,66.7,0
14.6,377790.0,780.0,1.0,13.8,1.0,3.0,0.0,1.0,1.5,3.4,1.0,1.99,3.12,0.0,7.4,719.0,2.0,0.0,0.0,1.0,35.4,0
117.6,145713.0,1619.0,2.0,3.2,1.0,1.0,0.0,1.0,3.6,23.5,0.0,2.18,3.37,1.0,0.6,802.0,1.0,0.0,0.0,0.0,30.1,0
5.7,187236.0,1050.0,1.0,5.7,1.0,2.0,0.0,1.0,0.2,0.5,0.0,4.65,1.42,0.0,2.6,769.0,4.0,1.0,0.0,3.0,48.4,0
5.9,139374.0,922.0,3.0,5.9,0.0,0.0,0.0,0.0,0.2,96.7,1.0,1.09,4.61,1.0,5.2,687.0,1.0,0.0,0.0,0.0,76.6,0
46.1,597421.0,1982.0,1.0,6.9,0.0,1.0,1.0,1.0,3.7,111.9,0.0,2.25,5.13,1.0,3.2,721.0,3.0,0.0,0.0,0.0,67.3,0
0.8,150446.0,2909.0,2.0,0.8,4.0,2.0,0.0,1.0,1.2,22.7,2.0,3.45,2.14,0.0,14.6,741.0,5.0,0.0,0.0,0.0,51.4,0
1.0,320805.0,2339.0,1.0,0.9,0.0,0.0,1.0,1.0,8.9,81.0,0.0,4.19,1.3,1.0,8.8,694.0,5.0,0.0,0.0,1.0,25.1,0
18.3,84432.0,1002.0,2.0,18.3,1.0,0.0,0.0,1.0,4.6,1.4,1.0,5.31,2.71,0.0,11.7,593.0,2.0,0.0,0.0,0.0,49.9,1
23.4,280960.0,1620.0,1.0,17.9,1.0,1.0,1.0,1.0,7.8,67.9,3.0,1.53,2.22,0.0,0.6,678.0,2.0,0.0,0.0,0.0,24.1,0
5.0,233617.0,1031.0,2.0,0.4,2.0,1.0,1.0,0.0,1.5,43.9,0.0,1.36,1.33,0.0,6.4,704.0,1.0,0.0,0.0,3.0,51.1,0
53.5,162770.0,1701.0,2.0,9.7,0.0,3.0,1.0,1.0,1.6,25.7,3.0,1.02,5.68,0.0,4.2,793.0,3.0,0.0,0.0,3.0,45.0,0
37.3,183777.0,1952.0,1.0,12.5,2.0,0.0,0.0,1.0,3.2,21.5,0.0,0.34,4.22,0.0,7.8,739.0,3.0,0.0,0.0,2.0,41.5,0
14.3,197985.0,1024.0,2.0,9.4,3.0,1.0,1.0,1.0,1.2,21.5,0.0,2.02,5.18,1.0,4.3,650.0,3.0,0.0,0.0,1.0,19.1,0
22.6,418752.0,1275.0,2.0,22.6,0.0,1.0,0.0,1.0,11.3,55.5,0.0,2.0,1.33,0.0,4.0,762.0,4.0,0.0,0.0,3.0,54.3,0
21.0,250681.0,1357.0,1.0,17.0,0.0,3.0,1.0,1.0,2.1,42.1,2.0,4.74,0.19,1.0,14.3,741.0,1.0,1.0,0.0,3.0,81.6,0
2.0,557537.0,1617.0,2.0,2.0,1.0,1.0,0.0,1.0,9.3,60.5,2.0,1.21,3.16,0.0,5.6,718.0,4.0,1.0,1.0,0.0,43.7,0
16.6,250647.0,2492.0,2.0,16.6,1.0,1.0,0.0,1.0,0.9,6.8,1.0,3.62,1.81,1.0,6.0,634.0,1.0,0.0,0.0,1.0,83.3,0
13.0,150812.0,1198.0,2.0,9.0,2.0,1.0,0.0,1.0,0.2,46.5,3.0,3.87,2.65,1.0,0.7,642.0,3.0,0.0,0.0,0.0,72.5,0
18.2,118238.0,1841.0,2.0,7.1,0.0,1.0,0.0,1.0,1.6,30.0,0.0,2.19,1.05,0.0,8.6,721.0,4.0,1.0,0.0,0.0,35.4,0
2.8,263355.0,961.0,1.0,1.3,2.0,2.0,0.0,1.0,2.2,36.2,0.0,1.13,2.8,1.0,23.6,780.0,4.0,0.0,0.0,0.0,50.1,0
46.0,340609.0,1975.0,2.0,3.0,0.0,0.0,1.0,1.0,9.6,52.0,1.0,3.26,1.18,1.0,4.2,659.0,4.0,0.0,0.0,0.0,58.5,0
3.3,212319.0,2871.0,3.0,3.3,3.0,0.0,0.0,1.0,2.1,43.6,1.0,0.47,1.36,1.0,0.4,651.0,2.0,0.0,0.0,0.0,73.0,0
21.1,256165.0,1541.0,1.0,1.4,0.0,1.0,1.0,1.0,3.5,86.9,1.0,2.15,1.97,1.0,1.7,715.0,1.0,0.0,0.0,3.0,58.5,0
18.3,296136.0,1054.0,2.0,14.6,1.0,2.0,1.0,1.0,2.5,32.3,0.0,5.21,2.32,1.0,0.1,782.0,3.0,0.0,0.0,1.0,32.5,1
0.4,392957.0,1396.0,1.0,0.4,0.0,0.0,0.0,0.0,2.5,112.6,0.0,0.19,3.89,1.0,40.0,747.0,4.0,0.0,0.0,0.0,56.9,0
2.5,304180.0,790.0,2.0,0.0,4.0,0.0,0.0,1.0,2.9,69.2,4.0,2.39,1.51,0.0,8.8,638.0,2.0,1.0,0.0,1.0,36.8,0
5.0,151338.0,2067.0,2.0,5.0,0.0,0.0,0.0,1.0,3.3,6.3,1.0,3.23,2.23,0.0,0.3,741.0,3.0,0.0,0.0,0.0,45.6,0
57.8,157470.0,1408.0,2.0,7.7,1.0,0.0,0.0,1.0,5.3,14.5,4.0,2.09,2.3,0.0,13.9,688.0,2.0,0.0,0.0,0.0,54.4,0
2.0,368484.0,1917.0,2.0,2.0,3.0,1.0,1.0,1.0,4.2,42.7,3.0,1.15,2.09,2.0,12.2,723.0,2.0,1.0,0.0,0.0,48.2,0
20.5,119151.0,1864.0,2.0,3.2,1.0,1.0,0.0,1.0,3.0,39.5,0.0,2.95,2.84,1.0,7.6,689.0,4.0,0.0,0.0,0.0,87.6,0
11.1,160899.0,1049.0,2.0,9.1,0.0,1.0,0.0,1.0,10.5,93.6,0.0,0.6,0.54,0.0,8.0,771.0,2.0,0.0,0.0,0.0,57.1,0
4.6,228154.0,2577.0,1.0,4.6,1.0,2.0,1.0,1.0,0.5,18.4,1.0,2.23,3.04,0.0,3.4,639.0,1.0,0.0,0.0,0.0,62.2,0
36.6,359274.0,1875.0,1.0,9.8,3.0,0.0,1.0,0.0,1.9,60.1,3.0,0.71,6.14,1.0,16.7,652.0,1.0,0.0,0.0,1.0,54.0,0
7.5,685338.0,1637.0,1.0,7.5,0.0,2.0,0.0,0.0,0.5,58.3,0.0,1.34,5.71,0.0,11.5,630.0,1.0,0.0,0.0,0.0,20.8,0
35.0,269242.0,1255.0,2.0,9.0,0.0,1.0,0.0,1.0,4.2,72.9,1.0,1.72,1.78,0.0,0.8,753.0,1.0,0.0,1.0,2.0,33.9,0
9.5,208457.0,1443.0,2.0,3.3,0.0,0.0,1.0,1.0,1.0,11.4,0.0,4.91,3.22,0.0,17.4,738.0,3.0,0.0,0.0,0.0,42.1,0
3.6,161241.0,644.0,1.0,0.5,0.0,0.0,1.0,1.0,1.3,6.4,0.0,0.48,3.18,0.0,14.1,696.0,4.0,0.0,0.0,0.0,59.1,0
16.4,194610.0,1121.0,3.0,5.1,4.0,0.0,1.0,1.0,19.2,39.5,1.0,1.97,1.49,0.0,1.4,718.0,8.0,1.0,0.0,0.0,69.8,0
9.0,150743.0,1326.0,1.0,4.1,0.0,2.0,1.0,1.0,7.7,58.9,0.0,0.74,1.63,0.0,2.1,666.0,1.0,0.0,0.0,2.0,85.0,0
11.0,144177.0,1440.0,2.0,6.0,4.0,0.0,0.0,1.0,1.4,14.4,0.0,2.39,1.6,0.0,8.9,647.0,4.0,0.0,0.0,0.0,50.5,0
14.7,430278.0,1583.0,1.0,14.7,0.0,3.0,1.0,0.0,4.9,78.0,0.0,2.68,1.91,1.0,34.6,631.0,4.0,0.0,0.0,0.0,47.5,0
3.6,200560.0,2341.0,2.0,0.9,1.0,3.0,0.0,1.0,0.2,32.6,0.0,5.22,4.98,0.0,8.3,729.0,3.0,0.0,0.0,0.0,60.9,0
25.1,475988.0,1132.0,2.0,3.4,4.0,1.0,0.0,1.0,1.4,5.2,1.0,1.25,0.82,2.0,1.0,735.0,1.0,0.0,0.0,0.0,41.3,0
36.4,190826.0,1404.0,1.0,6.7,1.0,0.0,0.0,1.0,4.2,13.2,3.0,0.66,1.67,2.0,1.7,702.0,1.0,1.0,0.0,3.0,26.3,0
11.3,57687.0,955.0,2.0,9.2,2.0,0.0,0.0,1.0,0.9,130.7,4.0,2.7,2.29,0.0,14.4,626.0,2.0,0.0,0.0,0.0,55.4,0
11.5,128637.0,2112.0,1.0,5.1,0.0,0.0,0.0,1.0,5.8,184.8,4.0,2.72,3.08,0.0,4.4,745.0,1.0,0.0,0.0,2.0,47.5,0
25.3,231622.0,2147.0,2.0,12.3,1.0,1.0,1.0,1.0,2.1,189.7,1.0,1.48,2.97,0.0,2.2,733.0,1.0,0.0,0.0,0.0,60.1,0
20.4,307109.0,2049.0,1.0,6.9,1.0,0.0,0.0,1.0,2.4,43.8,0.0,2.02,5.2,0.0,12.1,712.0,1.0,0.0,0.0,3.0,11.8,0
7.1,162755.0,1241.0,2.0,7.1,0.0,2.0,1.0,1.0,1.6,36.3,0.0,2.03,1.6,1.0,5.3,716.0,2.0,0.0,0.0,1.0,65.7,0
57.2,273744.0,965.0,2.0,5.3,3.0,2.0,0.0,1.0,1.8,8.8,1.0,2.07,0.59,1.0,5.9,649.0,2.0,0.0,0.0,0.0,58.7,0
16.1,234936.0,1565.0,1.0,6.0,2.0,0.0,1.0,1.0,3.7,56.1,2.0,3.18,3.34,0.0,13.6,770.0,1.0,0.0,0.0,0.0,30.0,0
51.1,199382.0,1399.0,1.0,2.2,1.0,0.0,0.0,0.0,0.2,22.7,3.0,3.0,3.69,1.0,32.4,768.0,2.0,0.0,0.0,3.0,61.2,0
15.4,235863.0,1526.0,1.0,13.0,0.0,0.0,0.0,0.0,1.5,7.7,0.0,2.8,2.73,0.0,0.0,749.0,3.0,0.0,0.0,0.0,66.6,0
3.5,96568.0,748.0,2.0,3.5,1.0,0.0,0.0,1.0,1.0,7.7,0.0,1.54,1.83,0.0,6.1,802.0,3.0,0.0,0.0,0.0,44.9,0
55.2,99816.0,763.0,2.0,23.8,1.0,0.0,0.0,1.0,0.3,11.3,2.0,2.26,6.93,1.0,0.2,624.0,2.0,0.0,0.0,0.0,74.7,0
1.8,84872.0,1878.0,1.0,1.8,1.0,1.0,1.0,1.0,6.2,47.8,0.0,1.15,4.09,0.0,12.7,653.0,4.0,0.0,0.0,0.0,72.0,0
46.6,177351.0,1177.0,2.0,14.2,1.0,2.0,0.0,1.0,4.3,46.1,1.0,2.17,1.1,1.0,4.3,707.0,2.0,1.0,0.0,3.0,29.1,0
4.0,223813.0,600.0,1.0,4.0,0.0,1.0,1.0,1.0,2.6,19.0,0.0,0.53,4.09,0.0,16.0,654.0,7.0,0.0,0.0,0.0,33.4,0
11.3,312012.0,1097.0,1.0,10.5,3.0,3.0,0.0,1.0,1.7,258.9,2.0,5.75,5.72,0.0,37.6,743.0,4.0,0.0,0.0,0.0,64.2,0
25.3,107395.0,1226.0,1.0,9.6,2.0,0.0,0.0,1.0,10.0,40.7,2.0,1.03,1.19,0.0,3.2,678.0,2.0,0.0,0.0,0.0,54.1,0
15.8,387048.0,2537.0,2.0,6.9,0.0,0.0,1.0,0.0,2.7,64.2,1.0,4.57,4.64,1.0,5.2,715.0,2.0,0.0,0.0,3.0,62.9,0
1.2,109003.0,2779.0,2.0,1.2,1.0,1.0,1.0,1.0,2.9,45.6,4.0,2.92,2.05,0.0,0.8,749.0,1.0,0.0,0.0,0.0,70.1,0
26.2,274890.0,1474.0,2.0,5.1,3.0,1.0,0.0,1.0,1.1,120.0,2.0,3.24,1.77,0.0,16.3,759.0,3.0,0.0,0.0,0.0,65.3,0
9.9,88329.0,1397.0,2.0,6.7,4.0,0.0,0.0,1.0,1.0,73.4,0.0,2.51,1.59,0.0,0.6,677.0,2.0,1.0,0.0,3.0,51.8,0
2.7,333439.0,1305.0,2.0,2.7,2.0,2.0,1.0,1.0,8.7,18.1,0.0,2.47,5.71,0.0,7.5,737.0,1.0,0.0,0.0,0.0,33.7,0
9.4,236322.0,986.0,1.0,5.3,2.0,0.0,0.0,1.0,12.9,79.9,1.0,1.5,1.35,0.0,15.3,755.0,5.0,0.0,0.0,0.0,53.2,0
40.1,386438.0,2154.0,2.0,18.2,4.0,1.0,0.0,1.0,5.5,70.3,0.0,0.53,2.98,1.0,3.5,737.0,2.0,0.0,1.0,0.0,39.1,0
47.4,130769.0,2799.0,1.0,23.8,0.0,2.0,1.0,1.0,1.0,28.3,4.0,0.59,3.73,0.0,24.1,789.0,1.0,1.0,0.0,0.0,40.3,0
16.9,61646.0,2989.0,2.0,2.4,0.0,1.0,1.0,1.0,1.4,111.2,3.0,5.83,1.29,0.0,12.1,773.0,5.0,0.0,0.0,0.0,50.0,0
4.7,265519.0,1300.0,2.0,4.7,3.0,0.0,0.0,1.0,0.5,98.1,1.0,1.73,0.92,1.0,2.0,743.0,3.0,0.0,0.0,1.0,58.6,0
25.8,173048.0,2551.0,1.0,1.0,2.0,1.0,0.0,0.0,2.8,92.2,1.0,1.95,4.18,0.0,6.7,723.0,2.0,0.0,0.0,3.0,56.5,0
32.2,209542.0,1718.0,3.0,23.7,0.0,0.0,1.0,1.0,1.4,77.8,2.0,1.32,1.6,1.0,6.1,671.0,5.0,0.0,0.0,1.0,71.8,0
26.8,328391.0,1304.0,2.0,3.1,0.0,0.0,1.0,1.0,1.5,5.1,1.0,0.3,1.87,0.0,6.5,755.0,5.0,0.0,0.0,0.0,55.3,0
10.3,307873.0,2066.0,2.0,9.7,2.0,2.0,0.0,0.0,18.9,10.4,0.0,0.84,0.49,0.0,29.9,675.0,1.0,0.0,0.0,0.0,79.6,0
95.2,126117.0,626.0,2.0,12.5,4.0,3.0,0.0,1.0,0.6,36.2,0.0,2.6,1.8,0.0,1.3,726.0,4.0,1.0,0.0,1.0,47.0,0
20.2,150337.0,1446.0,1.0,11.8,3.0,1.0,0.0,1.0,10.8,27.7,0.0,3.16,1.44,0.0,0.9,704.0,2.0,0.0,0.0,2.0,28.3,0
2.2,152463.0,1062.0,2.0,2.2,0.0,1.0,1.0,1.0,0.8,2.7,0.0,3.14,4.95,0.0,1.4,736.0,3.0,1.0,1.0,1.0,57.0,0
2.8,194706.0,1993.0,1.0,2.8,2.0,0.0,0.0,1.0,6.0,37.4,0.0,1.15,1.74,1.0,7.6,673.0,4.0,0.0,0.0,1.0,14.9,0
46.2,52973.0,1385.0,3.0,13.0,1.0,2.0,0.0,0.0,2.4,36.1,3.0,3.23,3.72,0.0,17.6,683.0,4.0,0.0,0.0,1.0,39.2,0
23.9,673212.0,798.0,2.0,11.6,0.0,3.0,0.0,1.0,4.0,37.3,0.0,2.2,0.98,0.0,3.3,751.0,1.0,0.0,0.0,2.0,17.1,0
10.0,94378.0,1165.0,1.0,10.0,3.0,0.0,1.0,0.0,3.0,76.0,0.0,1.9,1.02,0.0,5.0,714.0,1.0,0.0,0.0,2.0,60.9,0
2.0,227720.0,1718.0,2.0,2.0,3.0,0.0,0.0,0.0,7.7,9.0,3.0,0.54,2.6,0.0,4.6,727.0,3.0,0.0,0.0,1.0,15.0,0
61.0,114374.0,1552.0,2.0,4.7,0.0,2.0,0.0,0.0,4.6,75.6,0.0,2.54,3.98,0.0,27.3,675.0,1.0,0.0,0.0,0.0,54.3,0
8.4,143175.0,3001.0,3.0,2.4,1.0,1.0,0.0,1.0,6.7,9.3,0.0,3.47,0.78,0.0,1.4,735.0,4.0,0.0,0.0,0.0,28.4,0
16.1,313547.0,1688.0,1.0,4.8,1.0,1.0,1.0,1.0,7.0,153.6,3.0,0.55,2.76,0.0,3.2,683.0,2.0,0.0,0.0,0.0,25.2,0
83.3,153300.0,1191.0,1.0,40.0,1.0,2.0,1.0,1.0,0.8,2.8,0.0,3.14,1.51,1.0,1.0,701.0,3.0,0.0,0.0,1.0,52.1,0
0.3,192205.0,1342.0,2.0,0.3,0.0,0.0,0.0,1.0,1.8,60.9,2.0,0.36,3.13,0.0,14.4,777.0,3.0,0.0,0.0,0.0,39.5,0
85.5,142276.0,1561.0,1.0,19.5,0.0,2.0,0.0,1.0,2.4,41.6,1.0,1.14,1.47,0.0,3.2,684.0,3.0,0.0,0.0,0.0,66.0,1
14.5,361007.0,904.0,2.0,14.5,3.0,0.0,1.0,1.0,3.9,20.8,0.0,4.11,3.34,1.0,0.6,696.0,4.0,0.0,0.0,0.0,13.0,1
0.5,340353.0,852.0,1.0,0.5,0.0,1.0,0.0,1.0,3.6,196.7,3.0,0.95,3.19,0.0,0.5,686.0,4.0,0.0,0.0,0.0,62.3,0
17.6,310497.0,1598.0,3.0,4.0,0.0,0.0,0.0,1.0,4.9,18.2,1.0,1.46,0.44,0.0,3.3,752.0,3.0,0.0,0.0,1.0,54.5,0
11.2,123009.0,1644.0,3.0,3.1,3.0,2.0,0.0,1.0,0.3,5.3,3.0,1.02,2.18,0.0,22.5,781.0,2.0,0.0,0.0,1.0,78.9,0
16.6,71858.0,1656.0,1.0,6.1,1.0,1.0,0.0,1.0,5.1,68.7,0.0,0.97,3.22,1.0,0.0,643.0,4.0,0.0,0.0,0.0,61.7,0
0.8,332668.0,1713.0,1.0,0.8,2.0,1.0,0.0,1.0,9.9,80.3,1.0,4.0,1.33,0.0,6.3,747.0,1.0,0.0,0.0,0.0,51.0,0
7.7,144868.0,1126.0,2.0,7.7,2.0,0.0,0.0,1.0,3.2,20.0,1.0,1.12,2.77,0.0,5.9,756.0,1.0,1.0,0.0,0.0,36.2,0
2.0,142811.0,3419.0,2.0,2.0,4.0,0.0,0.0,1.0,2.3,50.3,1.0,3.63,2.24,1.0,5.7,677.0,4.0,1.0,0.0,0.0,62.8,0
66.4,498194.0,1724.0,1.0,4.2,0.0,0.0,1.0,1.0,1.6,21.2,0.0,2.63,1.89,1.0,7.0,716.0,6.0,0.0,0.0,0.0,43.2,0
2.5,190494.0,948.0,3.0,2.5,0.0,1.0,0.0,1.0,0.2,7.5,1.0,0.62,1.57,0.0,3.6,740.0,2.0,0.0,0.0,3.0,63.5,0
14.9,264593.0,3238.0,3.0,9.5,0.0,1.0,1.0,1.0,7.4,104.7,0.0,1.71,1.68,0.0,1.4,684.0,5.0,0.0,0.0,1.0,86.7,0
1.8,145162.0,1352.0,1.0,1.8,1.0,3.0,0.0,1.0,0.4,49.7,1.0,0.66,4.82,1.0,2.9,730.0,1.0,0.0,0.0,3.0,73.0,0
49.4,118040.0,772.0,1.0,2.7,3.0,0.0,0.0,1.0,1.1,2.4,0.0,1.28,3.53,1.0,4.2,761.0,4.0,1.0,1.0,0.0,61.8,0
18.2,236683.0,1941.0,2.0,14.6,4.0,0.0,0.0,1.0,0.9,82.4,0.0,2.68,1.95,0.0,6.8,707.0,6.0,0.0,0.0,0.0,74.4,0
16.0,451756.0,946.0,2.0,9.5,0.0,1.0,0.0,1.0,5.2,48.2,0.0,3.24,5.1,1.0,17.7,761.0,3.0,0.0,0.0,2.0,73.0,0
81.6,440692.0,2065.0,1.0,14.4,1.0,2.0,1.0,1.0,3.1,60.4,0.0,2.33,1.63,0.0,25.8,594.0,3.0,0.0,0.0,0.0,64.6,0
69.3,145009.0,2767.0,3.0,22.8,3.0,1.0,0.0,1.0,0.7,34.5,0.0,1.52,0.62,0.0,2.7,710.0,1.0,0.0,0.0,2.0,27.2,0
30.0,141721.0,1720.0,3.0,2.7,3.0,0.0,0.0,1.0,7.0,9.5,0.0,1.13,1.86,1.0,14.1,748.0,3.0,1.0,0.0,1.0,35.8,0
11.4,138542.0,2512.0,2.0,11.4,3.0,1.0,1.0,1.0,12.3,60.8,4.0,0.98,1.22,2.0,6.0,720.0,2.0,0.0,0.0,1.0,78.9,0
44.6,308830.0,1860.0,1.0,19.7,3.0,0.0,0.0,1.0,11.5,49.1,0.0,2.33,5.48,0.0,15.5,806.0,2.0,0.0,0.0,0.0,21.2,0
9.8,85536.0,649.0,1.0,9.8,4.0,0.0,0.0,1.0,8.5,15.7,0.0,4.88,2.13,0.0,11.6,692.0,3.0,0.0,0.0,0.0,92.6,0
