packet_size_bytes,connection_duration_sec,num_packets,bytes_sent,bytes_received,protocol_type,service_type,flag_type,src_port_ephemeral,dst_port_wellknown,num_failed_logins,is_guest_login,num_access_files,num_outbound_commands,count_connections_same_host,serror_rate,rerror_rate,same_service_rate,diff_host_rate,dst_host_count,target
774,14.86,40,1835,274,0,8,3,1,0,2,0,3,0,8,0.094,0.0697,0.7383,0.1182,24,1
3067,12.59,44,8051,3628,2,10,2,1,0,0,0,0,1,12,0.1283,0.0062,0.5181,0.0818,29,0
693,22.65,43,55100,4277,0,4,2,0,0,0,0,3,0,11,0.0685,0.1767,0.7933,0.166,29,0
100,58.26,50,8106,18885,3,0,1,0,0,1,0,1,0,8,0.3591,0.1211,0.7313,0.1355,41,1
467,29.06,59,11218,766,3,3,0,0,1,0,0,3,0,14,0.007,0.1033,0.7866,0.1781,24,0
1936,29.01,43,9759,2210,2,10,3,0,1,0,0,0,0,12,0.0627,0.1123,0.4048,0.1921,18,0
423,114.46,44,1515,114,0,4,1,1,0,1,0,1,1,6,0.0662,0.0226,0.4766,0.0503,20,0
691,31.88,48,9186,227,1,0,3,0,1,0,0,1,0,12,0.0694,0.1023,0.8818,0.0962,35,0
100,82.32,54,8951,6311,0,5,0,0,1,1,0,4,2,9,0.2069,0.0816,0.5237,0.1264,35,1
275,10.81,55,360,3342,2,8,4,1,1,0,0,1,0,10,0.0735,0.0444,0.6224,0.2529,24,0
474,16.35,55,3592,919,0,0,2,1,0,0,0,3,1,11,0.0036,0.0329,0.739,0.255,29,0
2468,29.55,55,52952,802,2,7,0,0,1,0,0,1,1,13,0.1499,0.2173,0.702,0.1075,23,0
100,5.94,43,229,12188,0,3,2,1,0,1,0,2,0,7,0.037,0.0066,0.939,0.1577,18,0
109,4.54,44,4033,566,3,5,2,0,1,0,0,1,1,13,0.0537,0.0002,0.5995,0.1865,23,0
2701,16.53,56,3979,112748,2,2,0,1,1,0,0,1,1,9,0.2285,0.0495,0.7038,0.1389,28,0
103,24.41,58,1369,346,3,9,4,0,1,0,0,4,0,11,0.0569,0.0893,0.5425,0.2562,28,0
100,73.01,38,1087,18347,3,2,0,1,0,0,0,1,0,15,0.0576,0.0007,0.5486,0.3851,21,0
639,80.2,56,7421,8301,3,3,2,1,1,0,1,2,0,10,0.191,0.0277,0.7367,0.1209,25,1
730,10.83,55,6406,723,0,8,0,0,1,0,0,2,3,7,0.1706,0.0452,0.7252,0.1263,26,0
6672,10.55,51,29979,1953,0,2,1,1,0,0,0,5,0,11,0.0069,0.0635,0.7856,0.171,34,0
128,23.63,51,933,3330,0,4,3,0,0,1,0,1,0,6,0.0958,0.1428,0.9124,0.2318,29,0
940,9.47,50,2255,895,1,2,5,1,0,0,0,5,1,8,0.0478,0.0009,0.8182,0.1246,33,0
526,31.76,51,100,1861,0,6,1,1,0,1,0,2,0,7,0.1107,0.007,0.837,0.4482,31,0
115,34.15,43,9004,12927,2,6,2,1,1,0,0,2,0,15,0.1474,0.0178,0.3164,0.3368,43,0
100,49.65,41,5333,176,1,10,3,0,1,2,0,2,0,14,0.0769,0.0731,0.7457,0.245,33,0
285,30.85,47,3336,185,0,0,0,1,1,0,0,5,0,11,0.1523,0.0137,0.8535,0.1577,35,0
100,12.85,48,9965,1667,0,2,4,0,1,0,0,2,1,11,0.0976,0.019,0.652,0.1297,24,0
1033,21.88,45,2212,8995,0,0,0,1,1,0,0,4,1,13,0.1116,0.1106,0.5068,0.1452,36,0
399,7.98,50,219,1125,2,3,4,1,1,2,0,1,1,4,0.1126,0.1682,0.752,0.1567,31,1
798,9.53,51,719,6481,3,1,4,1,1,1,0,0,0,8,0.0866,0.0094,0.8555,0.15,29,0
289,21.1,55,571,45125,3,9,2,1,1,0,1,0,0,12,0.0809,0.1525,0.723,0.0809,20,0
1080,11.37,40,3374,4463,1,4,3,1,1,0,0,2,2,13,0.0407,0.0128,0.3781,0.2405,25,0
305,19.92,54,34201,100,1,1,5,0,0,0,0,4,1,6,0.0283,0.0643,0.8729,0.0369,22,0
1537,42.74,56,415,3650,1,4,4,1,1,0,0,1,0,9,0.1517,0.0713,0.6332,0.3742,28,0
937,8.17,57,9845,6133,0,8,0,1,1,1,0,3,1,13,0.2564,0.0098,0.8418,0.2956,36,1
983,22.65,59,1394,17347,0,2,1,1,1,0,0,4,0,3,0.0209,0.0359,0.8848,0.3406,26,0
100,12.81,57,562,1490,2,2,5,0,0,0,0,1,1,11,0.0768,0.0915,0.9247,0.0714,28,0
100,16.15,47,14485,3702,0,8,4,1,0,0,1,1,0,12,0.163,0.0043,0.7941,0.426,26,1
100,112.22,34,5210,779,0,6,0,0,0,0,0,2,0,12,0.0292,0.0612,0.8705,0.2849,29,0
579,22.66,39,3469,7547,0,8,2,1,0,0,0,3,0,8,0.1191,0.0097,0.8443,0.1838,29,0
580,4.11,56,43787,22333,1,2,1,0,0,1,0,3,0,15,0.1226,0.02,0.7654,0.0997,25,0
383,9.11,50,399,2198,1,1,2,1,1,1,0,6,0,9,0.0188,0.0544,0.5705,0.1047,39,0
132,64.8,65,15285,3183,1,3,5,1,1,0,0,1,0,9,0.0086,0.0752,0.7928,0.1713,44,0
100,80.68,47,76180,139556,3,2,2,0,0,0,0,2,1,9,0.0108,0.0611,0.8801,0.1406,34,0
1690,30.5,53,1171,33932,0,7,5,1,0,0,0,0,1,14,0.1214,0.0125,0.6309,0.1566,42,0
1554,67.52,44,477,47151,2,7,0,1,1,2,0,4,0,8,0.0657,0.0671,0.8937,0.5341,31,1
106,141.58,65,100,427,1,0,2,1,1,0,0,2,0,4,0.0312,0.0271,0.7459,0.0791,38,0
1057,2.06,48,12283,154,0,5,5,1,0,0,0,2,1,12,0.0557,0.1712,0.7595,0.1816,26,0
899,64.93,40,15954,187423,1,6,4,1,1,0,0,2,0,13,0.0068,0.0539,0.7014,0.1841,30,0
100,27.64,45,24309,4487,3,4,5,0,0,0,0,2,1,13,0.0981,0.1077,0.7394,0.0623,32,0
1772,25.77,39,20661,2200,1,10,5,1,0,1,0,3,1,13,0.0534,0.0192,0.3941,0.1336,27,0
3727,47.46,43,100,183,3,11,0,1,1,0,0,0,0,19,0.1684,0.0793,0.3063,0.2217,34,0
229,6.39,44,85191,45111,2,1,1,1,0,1,0,0,1,7,0.0194,0.0502,0.507,0.3578,32,0
416,12.71,43,1267,93222,0,9,1,1,1,1,0,3,1,12,0.0247,0.1769,0.4938,0.363,33,0
1247,33.35,51,4861,11997,2,6,5,1,1,0,0,4,2,9,0.1793,0.0479,0.7821,0.1283,31,0
875,21.08,36,1984,79206,3,3,0,1,1,0,0,6,1,10,0.2163,0.0143,0.6671,0.2005,40,0
1782,66.69,62,139,12947,0,2,5,1,1,0,0,4,0,14,0.0604,0.0027,0.6668,0.1405,24,0
798,2.42,69,2952,9785,2,1,0,1,1,2,0,4,1,13,0.2453,0.0475,0.8865,0.0933,25,1
100,9.66,37,100,375,3,5,2,1,1,0,0,2,0,11,0.2037,0.0301,0.681,0.0987,28,0
100,4.07,52,330,53359,2,4,2,1,0,0,0,1,0,11,0.0881,0.0035,0.6532,0.1968,29,0
438,33.05,62,1959,7485,2,2,4,1,1,0,0,1,0,10,0.0201,0.2271,0.5689,0.0404,40,0
200,9.58,60,7254,9364,3,7,5,1,0,1,0,4,1,5,0.0915,0.1769,0.6054,0.1593,27,0
1431,61.24,60,3105,7068,0,6,0,1,1,0,0,2,1,15,0.2467,0.0955,0.8597,0.0878,36,0
138,96.19,48,500000,4139,0,8,0,0,1,0,0,1,0,12,0.0181,0.0697,0.6547,0.3013,29,0
787,10.49,54,245,676,0,9,2,1,1,1,0,3,0,9,0.0629,0.0182,0.8887,0.2441,34,0
139,35.8,48,14481,35727,3,5,5,1,1,0,1,1,0,14,0.2154,0.0001,0.9342,0.2997,22,1
130,11.94,49,7890,11367,3,4,3,1,0,0,0,1,1,12,0.026,0.1093,0.8065,0.1295,19,0
575,47.11,52,4388,12321,3,9,4,1,1,0,0,1,1,10,0.0406,0.0452,0.826,0.0972,31,0
9945,3.18,51,251,5579,3,1,5,1,1,0,0,4,0,7,0.179,0.1441,0.9691,0.103,38,0
1283,13.57,53,3410,186453,3,5,4,1,1,0,0,0,2,10,0.0365,0.0665,0.8316,0.3697,38,0
144,70.43,44,28090,331,1,8,5,1,0,1,0,1,0,15,0.081,0.0012,0.9722,0.1199,31,0
243,12.29,42,1247,9117,1,10,5,1,0,0,0,2,0,10,0.0537,0.1462,0.9563,0.2478,35,0
526,80.3,45,20400,25400,0,1,2,1,1,0,0,2,1,15,0.0511,0.0703,0.669,0.1776,27,0
934,110.04,53,3147,162,0,10,5,1,0,0,0,2,1,9,0.0732,0.0016,0.7099,0.5271,29,1
1862,34.75,55,5055,100,1,4,2,1,0,1,1,3,0,12,0.1021,0.0894,0.6659,0.0182,37,0
1685,5.18,41,10769,3951,1,2,1,1,0,0,0,1,0,7,0.1779,0.0249,0.8828,0.1212,31,0
801,9.93,49,22463,270,0,0,5,0,0,0,0,2,1,14,0.0575,0.0773,0.7565,0.1198,30,0
100,22.58,49,149428,515,0,10,4,1,1,0,0,6,1,12,0.0255,0.1267,0.4828,0.3346,36,0
2579,28.5,43,1513,639,1,5,4,1,1,0,0,1,0,9,0.2296,0.0262,0.3307,0.2632,34,0
782,3.6,52,7721,233,0,10,1,0,0,0,0,3,1,7,0.0622,0.0346,0.721,0.0687,32,0
216,15.92,51,11832,147,2,5,4,0,1,0,0,2,2,8,0.0597,0.1181,0.6901,0.0149,34,0
2058,67.77,50,904,100,0,4,3,0,1,0,0,2,1,6,0.139,0.0163,0.8863,0.2795,32,0
170,14.6,52,1848,9827,0,8,3,0,0,0,0,2,0,11,0.1427,0.1517,0.6627,0.2262,25,0
7296,21.35,46,2225,38117,1,2,2,1,1,1,0,1,0,9,0.0218,0.112,0.9398,0.1541,28,0
2140,57.06,45,24112,294,0,7,4,1,0,0,0,2,1,11,0.1317,0.0139,0.5042,0.2806,36,0
347,13.38,42,1672,6868,3,10,0,0,1,0,0,1,1,7,0.0999,0.0048,0.9837,0.1442,38,0
100,38.81,48,8041,1411,1,3,2,1,1,1,0,3,0,8,0.1089,0.0392,0.8658,0.0834,31,0
274,26.76,48,1825,48520,3,3,5,1,0,0,0,1,0,12,0.0589,0.0429,0.5229,0.0928,26,0
160,8.88,58,12616,478,0,2,4,1,1,1,0,3,1,9,0.0156,0.1697,0.3582,0.1203,20,0
2493,43.37,47,19591,8678,1,3,5,0,1,0,0,0,1,16,0.0013,0.1526,0.8743,0.2905,30,0
16301,53.91,47,14565,193,1,3,4,1,1,0,0,2,0,9,0.0115,0.0551,0.8864,0.231,22,0
1171,4.72,64,1614,16401,0,6,4,0,0,1,0,0,0,11,0.099,0.0946,0.7606,0.1949,33,0
2168,15.6,39,158,24786,2,0,5,1,1,0,0,0,1,11,0.2417,0.1287,0.4914,0.1825,39,0
148,14.66,37,1060,32174,1,9,5,1,1,1,0,2,0,6,0.0228,0.1618,0.9728,0.0778,24,0
1020,62.57,64,4133,100,0,10,5,1,1,0,0,2,1,12,0.0934,0.0414,0.7684,0.0668,25,0
29537,21.92,44,40712,100,0,8,4,0,1,1,0,3,0,11,0.0407,0.0475,0.6701,0.0541,38,0
135,20.63,52,16906,1420,0,5,0,1,0,1,0,0,0,9,0.0227,0.0967,0.8462,0.3583,28,1
232,26.41,43,33086,965,0,9,3,0,1,1,0,3,0,7,0.2093,0.1693,0.5367,0.4521,28,1
203,25.04,58,180059,45502,1,2,4,1,1,1,0,5,0,9,0.0201,0.0734,0.9448,0.153,30,0
577,38.41,59,1440,3893,0,4,5,1,0,0,0,2,0,12,0.0341,0.0252,0.7386,0.4695,32,0
248,56.42,53,332,25500,3,5,2,1,0,0,0,2,1,13,0.0907,0.0235,0.6734,0.127,32,0
1764,22.57,43,1384,2149,3,6,3,1,1,2,1,2,0,8,0.353,0.068,0.7628,0.4282,24,1
108,53.39,53,13446,2274,1,5,4,1,1,0,0,5,2,10,0.1174,0.1126,0.7268,0.2556,32,0
10304,46.58,50,656,6399,3,10,4,1,0,0,0,5,0,9,0.0402,0.0702,0.4289,0.2129,39,0
450,55.9,56,253,1173,1,6,1,0,0,0,0,7,1,9,0.0957,0.1352,0.9066,0.3077,24,0
181,0.41,48,11519,248,3,10,0,0,1,0,0,1,0,12,0.0411,0.0203,0.6974,0.312,30,0
809,13.17,50,76458,1325,0,7,2,1,0,0,0,2,2,14,0.199,0.0,0.602,0.0928,40,0
521,11.16,61,588,14286,2,5,3,1,0,1,0,2,0,12,0.0072,0.1353,0.6745,0.0252,22,0
3902,47.5,51,76641,6445,1,3,1,1,0,2,0,2,1,9,0.061,0.0291,0.6274,0.1425,36,0
905,84.94,64,5505,1954,2,2,4,1,0,0,0,5,1,11,0.0207,0.1938,0.6621,0.3805,28,0
100,84.04,55,100,4047,0,2,5,1,0,1,0,0,0,10,0.0219,0.1358,0.9914,0.3868,24,0
621,23.18,47,7022,2074,2,3,3,1,0,0,0,1,0,6,0.1301,0.0635,0.3299,0.1495,24,0
120,78.03,54,2248,5545,0,7,1,1,1,0,0,3,0,12,0.0437,0.082,0.8004,0.1751,35,0
130,6.57,44,75123,1651,1,6,3,1,0,0,0,0,0,9,0.1423,0.0237,0.4881,0.575,24,0
500,61.48,48,3428,2208,2,11,5,1,1,2,0,3,0,15,0.1232,0.0534,0.8024,0.3082,27,0
308,25.61,49,100,2869,1,7,0,1,1,1,0,1,2,8,0.1918,0.0234,0.6576,0.1828,37,0
100,8.12,45,264,9384,0,4,0,1,0,0,0,2,3,14,0.0439,0.016,0.677,0.1733,23,1
441,64.91,45,662,948,2,10,3,0,0,0,0,1,1,7,0.0506,0.0057,0.6803,0.227,29,0
1132,70.72,58,1759,216,1,10,4,1,1,1,0,2,0,4,0.2044,0.0401,0.6337,0.0424,28,0
294,53.94,57,955,223706,1,7,0,1,1,0,0,1,0,16,0.1265,0.0535,0.6931,0.0831,24,0
100,6.32,49,997,368,2,1,5,1,1,0,0,3,0,13,0.0673,0.164,0.2582,0.148,28,0
421,3.49,55,15382,3829,1,6,1,1,0,0,0,2,1,15,0.0402,0.0416,0.3045,0.3617,28,0
233,1.98,43,2788,2031,1,5,5,0,1,0,0,3,1,8,0.1436,0.081,0.8414,0.1447,27,0
606,11.2,57,905,462,1,0,3,1,1,0,0,2,0,10,0.0503,0.021,0.8192,0.085,27,0
100,17.07,58,1216,724,1,10,2,0,0,0,0,3,1,8,0.1501,0.0827,0.758,0.2015,19,0
13013,33.07,57,2220,731,3,9,1,1,1,0,0,1,1,10,0.0882,0.0143,0.809,0.2402,31,0
100,31.12,56,5277,2144,1,10,0,1,0,1,1,1,1,9,0.1221,0.0346,0.6227,0.073,37,1
492,27.33,55,3961,20203,1,0,0,0,1,0,0,2,0,11,0.0024,0.028,0.9516,0.1083,17,0
100,21.77,42,27708,11831,0,10,5,0,0,0,0,3,1,4,0.0682,0.2429,0.8851,0.1278,30,0
1395,0.8,46,5854,1882,1,1,3,1,1,1,0,1,0,9,0.059,0.1416,0.6567,0.3089,30,0
100,26.64,45,182129,1285,1,7,4,1,1,1,0,3,1,10,0.012,0.0849,0.5928,0.2141,32,0
871,32.88,54,1353,12193,3,4,2,1,1,2,0,2,1,10,0.3155,0.005,0.5866,0.1901,37,1
457,29.84,54,13056,5520,0,11,1,1,1,0,0,1,2,8,0.007,0.1656,0.8632,0.0878,33,0
638,0.32,60,1630,742,0,11,2,0,1,0,0,0,0,10,0.21,0.0935,0.7428,0.0966,17,0
165,22.12,39,100,33670,0,11,5,1,0,0,0,3,1,11,0.0804,0.0036,0.6487,0.0963,29,0
494,65.6,46,1583,3747,1,10,3,1,1,0,0,2,1,5,0.1283,0.0672,0.8069,0.2586,28,0
1024,58.74,52,237,2133,3,10,3,0,1,0,0,1,1,13,0.2305,0.025,0.6384,0.3527,27,1
407,27.3,47,133,1198,0,3,0,1,1,1,0,1,0,17,0.0928,0.0253,0.3844,0.0737,32,0
206,1.18,40,3168,1146,2,3,2,1,1,1,0,2,1,11,0.0059,0.0148,0.8949,0.5828,29,0
1653,35.52,41,8832,38713,0,7,3,1,0,0,0,2,2,7,0.1219,0.0498,0.903,0.3561,31,0
109,4.24,47,3061,1296,1,1,3,1,1,1,0,2,1,9,0.0946,0.0153,0.7755,0.2029,34,0
215,32.91,41,3930,403,2,0,2,1,1,1,0,2,0,6,0.019,0.0014,0.8153,0.0549,34,0
934,34.95,51,17068,2108,0,5,2,1,0,1,0,4,1,8,0.0169,0.0556,0.9541,0.256,26,0
978,17.46,50,16397,3485,3,8,2,1,1,1,0,6,0,8,0.0368,0.0089,0.5604,0.1365,23,0
284,90.62,54,1359,2527,2,4,0,1,1,0,0,2,1,10,0.0615,0.031,0.8409,0.3741,25,0
2109,49.89,52,3078,667,1,8,2,1,0,0,0,0,0,12,0.0301,0.027,0.5393,0.1117,28,0
1552,16.56,49,263,4235,2,1,1,1,0,1,0,2,1,5,0.0158,0.1443,0.8193,0.2446,28,0
1405,47.68,52,646,722,2,11,4,1,1,0,0,1,0,11,0.1067,0.0763,0.9734,0.3233,24,0
514,17.64,55,17286,968,3,1,4,1,1,0,0,2,1,13,0.1561,0.08,0.589,0.2197,30,0
102,19.64,59,101835,12335,1,1,5,1,0,1,0,2,1,8,0.0271,0.028,0.6945,0.2838,25,0
262,132.47,53,35926,6118,3,1,4,1,1,0,0,4,0,10,0.0674,0.026,0.8891,0.2518,33,0
411,25.28,39,6597,100,2,0,4,1,1,0,0,0,2,13,0.0037,0.1058,0.6939,0.2171,32,0
152,7.65,42,9208,165,3,3,2,1,1,1,0,2,0,9,0.1837,0.0439,0.7622,0.2805,29,0
668,33.91,47,637,100,0,11,5,0,0,0,0,0,0,10,0.0928,0.138,0.842,0.0932,28,0
100,6.45,51,1713,330,1,1,3,1,0,0,0,2,0,10,0.1879,0.2527,0.8735,0.1741,25,0
2061,8.32,56,3288,1087,2,9,0,0,1,1,0,2,1,13,0.1033,0.0644,0.4971,0.0889,31,0
100,46.36,49,201510,2777,3,4,5,0,0,0,0,3,0,10,0.1556,0.1148,0.8611,0.238,28,0
364,25.78,52,100,27747,2,4,0,1,1,0,0,4,1,10,0.0555,0.0199,0.8655,0.1661,34,0
349,35.6,47,575,1661,2,2,1,0,0,0,0,2,0,7,0.1034,0.0701,0.5556,0.109,31,0
463,0.73,54,1799,2666,2,11,4,0,1,0,0,2,0,9,0.0504,0.0469,0.3603,0.0721,24,0
605,8.02,58,4178,7546,1,8,0,1,0,0,0,2,1,12,0.0089,0.0055,0.7499,0.09,36,0
142,25.93,45,1103,6233,2,10,3,0,0,0,0,3,1,14,0.052,0.0704,0.611,0.207,26,0
3377,41.84,51,8938,196446,3,4,1,0,0,0,0,2,0,10,0.0101,0.0749,0.4211,0.1418,29,0
175,3.35,52,229,2375,1,11,5,1,1,0,0,2,1,7,0.0355,0.1248,0.7723,0.1458,31,0
5187,16.72,48,110,913,1,7,4,1,1,0,0,1,1,10,0.1145,0.0243,0.7688,0.3408,33,0
100,122.56,65,418,128,3,7,4,1,1,1,0,2,0,10,0.0249,0.0314,0.6552,0.3093,32,0
631,14.46,67,141439,2234,1,5,4,1,1,1,0,1,0,15,0.0636,0.0747,0.9517,0.2178,32,0
434,62.12,51,23204,92654,1,9,2,1,1,0,0,2,1,9,0.0991,0.0436,0.8146,0.1519,33,0
191,37.8,50,100,139,1,6,1,0,1,0,0,1,0,4,0.05,0.0317,0.6846,0.0893,21,0
2026,18.87,46,15488,17527,3,5,4,1,1,0,0,5,0,8,0.338,0.0233,0.3013,0.0579,44,1
100,6.64,57,4095,17744,2,8,5,0,1,2,0,3,0,14,0.1327,0.0718,0.7622,0.3141,30,1
372,48.49,44,242,8060,2,1,5,0,0,0,0,3,0,7,0.0062,0.0129,0.8925,0.2318,31,0
1190,11.16,46,252,1831,3,5,1,1,0,1,0,2,0,12,0.0111,0.1099,0.6481,0.0688,34,0
118,5.43,45,9056,8218,1,1,2,1,1,0,0,1,0,11,0.0362,0.0138,0.6929,0.0565,34,0
1512,140.27,57,2613,714,0,8,2,1,1,0,0,3,2,7,0.0251,0.0097,0.6793,0.1094,24,0
1578,3.05,51,213,428,1,9,1,1,1,0,0,1,1,9,0.0149,0.164,0.8415,0.0676,29,0
100,41.55,60,2419,1546,2,11,1,0,0,0,0,0,0,8,0.162,0.0719,0.8842,0.1168,33,0
4495,35.01,53,643,1593,0,2,0,1,1,0,0,2,0,10,0.0331,0.0757,0.7077,0.2267,28,0
629,9.33,54,3406,5734,2,9,4,0,0,0,0,3,0,8,0.1183,0.0359,0.9231,0.1453,37,0
251,20.3,66,13570,100,0,0,4,0,1,1,0,3,0,12,0.2747,0.0191,0.7933,0.1294,41,1
2084,45.88,45,6578,1046,1,8,2,1,0,0,0,1,1,3,0.0735,0.3692,0.3685,0.1685,37,0
1049,0.76,50,6680,203,2,5,2,1,1,0,1,1,0,12,0.0658,0.119,0.8431,0.1047,37,1
741,0.43,43,3381,10520,1,11,0,1,0,1,0,4,0,19,0.005,0.0267,0.941,0.225,24,0
1157,53.73,44,2336,767,2,10,0,1,1,1,0,1,0,4,0.3704,0.0918,0.5407,0.5468,28,1
1205,61.47,67,2800,684,1,3,4,1,1,0,0,0,1,8,0.154,0.0252,0.3668,0.1316,33,0
590,11.72,55,38924,397,3,3,2,1,1,2,0,2,1,10,0.3271,0.204,0.962,0.2613,30,1
400,51.26,47,13695,1314,2,9,1,1,0,1,0,1,0,8,0.1634,0.1308,0.9046,0.2699,26,0
232,128.75,50,54827,83499,3,8,3,1,1,0,0,0,0,7,0.0162,0.0094,0.8157,0.3223,32,0
248,0.12,61,1679,1226,2,11,4,1,1,0,0,2,0,9,0.017,0.1108,0.7041,0.2225,24,0
392,7.05,56,5959,2654,2,10,5,1,0,0,0,1,1,13,0.0809,0.1955,0.6151,0.1461,31,0
100,9.86,49,1188,1395,1,5,0,0,1,1,0,1,1,9,0.1502,0.043,0.834,0.0752,36,0
887,92.57,59,51604,4133,0,11,3,0,0,0,0,1,0,10,0.1737,0.1232,0.9264,0.1337,34,0
100,9.72,53,2431,164150,1,3,3,1,0,0,0,2,1,7,0.1482,0.1589,0.8109,0.1367,30,0
448,26.04,39,333,5703,0,3,2,1,0,0,1,2,3,4,0.0831,0.0261,0.7633,0.1499,29,1
291,1.08,50,100,3309,3,7,5,1,1,0,0,3,0,12,0.0465,0.1276,0.5554,0.2815,24,0
428,12.17,47,333,57335,2,2,5,1,0,0,0,5,0,12,0.1991,0.0086,0.7993,0.1387,25,0
2825,161.25,58,3019,3216,1,4,5,0,1,0,0,7,1,10,0.0897,0.083,0.5518,0.4953,33,1
100,0.84,47,8119,100,1,8,3,0,1,0,0,2,0,9,0.1107,0.025,0.6376,0.1787,31,0
277,11.18,46,16971,10828,3,5,3,1,0,0,0,2,1,6,0.0039,0.1186,0.8775,0.1941,32,0
204,11.96,50,3937,1139,1,2,1,1,1,1,0,4,0,13,0.0147,0.1557,0.7279,0.2587,29,0
2568,8.07,44,526,2936,1,8,3,0,1,0,0,0,0,13,0.0152,0.008,0.7136,0.1165,25,0
12268,45.98,60,252,496,3,0,1,1,0,1,0,3,0,11,0.0674,0.0846,0.52,0.3105,35,0
497,3.25,51,135901,58733,3,1,1,0,1,1,0,1,0,8,0.1508,0.0533,0.8789,0.043,28,0
1659,7.22,46,13706,100804,0,8,0,1,1,0,0,2,0,10,0.2496,0.1397,0.9395,0.3099,30,0
208,26.68,51,457,341935,3,11,4,0,1,1,0,1,2,7,0.1102,0.0218,0.739,0.0656,23,0
891,51.08,45,1361,2360,3,4,1,0,1,0,0,0,0,10,0.06,0.0065,0.4673,0.3222,37,0
168,26.5,48,4418,323,1,5,2,1,0,1,0,5,1,14,0.0713,0.145,0.6343,0.0687,30,0
682,19.54,47,999,4724,0,7,4,0,0,0,0,1,1,3,0.0196,0.0295,0.7104,0.1428,22,0
263,31.12,38,997,21328,1,7,0,1,1,0,0,0,0,9,0.0441,0.1302,0.6235,0.2546,28,0
100,9.46,53,100,113,2,1,4,1,0,1,0,1,0,7,0.0058,0.1143,0.9349,0.0498,24,0
372,117.64,51,581,9411,2,4,0,1,0,0,0,0,0,8,0.1156,0.0003,0.8708,0.2708,27,0
100,148.72,46,111710,870,1,1,0,0,0,0,0,0,2,9,0.1055,0.0065,0.7132,0.1801,25,0
1279,1.83,56,1494,18711,3,7,2,1,1,0,0,4,0,11,0.1036,0.0462,0.2981,0.3758,30,0
100,2.7,50,3907,2056,3,3,2,1,1,0,0,2,1,10,0.0222,0.0228,0.9898,0.5444,33,0
4619,6.26,48,44427,6219,2,9,4,1,1,0,0,1,0,12,0.0541,0.0428,0.5294,0.1092,43,0
358,18.84,45,347840,334,2,2,0,1,0,0,0,0,1,7,0.0239,0.0081,0.769,0.0561,32,0
386,51.24,40,2878,15840,1,3,1,1,1,0,0,2,1,8,0.001,0.0819,0.4011,0.1003,35,0
223,8.94,41,359,2922,2,5,1,1,0,0,0,2,1,6,0.1779,0.1568,0.4943,0.1778,28,0
115,47.58,46,15731,287,3,2,0,1,0,0,0,0,1,17,0.1995,0.0037,0.5208,0.0742,29,0
7085,35.28,61,6658,638,2,6,3,0,1,0,0,2,1,8,0.0004,0.0119,0.5413,0.0329,34,0
6637,9.25,41,7443,100,1,1,1,0,1,0,1,5,1,6,0.0041,0.0102,0.7678,0.2096,31,0
100,18.27,33,5934,470,3,0,1,1,0,1,0,3,0,10,0.0277,0.0486,0.2504,0.0781,36,0
100,70.49,54,60487,67972,1,11,5,1,0,1,0,4,0,12,0.0486,0.0601,0.7964,0.3043,30,0
100,83.49,39,754,9045,2,5,2,1,0,1,0,2,1,15,0.0386,0.0006,0.8068,0.2771,29,0
441,4.85,56,1647,99199,1,3,0,1,0,0,0,1,1,7,0.0444,0.0487,0.8851,0.0851,28,0
463,95.87,38,851,100,2,0,3,1,1,0,0,2,2,12,0.0445,0.1228,0.8945,0.1208,26,0
100,4.15,44,2744,90276,0,3,5,1,1,1,1,1,1,14,0.0258,0.0225,0.9285,0.1418,26,0
1178,12.65,55,435,563,1,3,2,1,1,0,0,0,0,12,0.0118,0.0059,0.7964,0.3751,33,0
948,10.97,59,362,1828,3,4,3,1,1,0,0,2,0,14,0.0104,0.0278,0.5358,0.2089,24,0
133,56.57,38,14662,100,3,0,5,1,0,0,0,0,0,10,0.0116,0.0168,0.7631,0.1065,22,0
677,5.17,56,44665,4065,2,11,3,1,1,1,0,0,0,11,0.4474,0.0066,0.5761,0.2354,27,1
2101,48.47,44,115,2019,0,11,3,1,0,0,0,2,0,12,0.0235,0.0278,0.4491,0.2012,36,0
100,7.22,42,138599,248,3,5,5,0,1,1,0,2,0,11,0.1259,0.015,0.6649,0.2327,29,0
652,68.64,47,4633,1960,2,8,0,1,1,0,0,2,0,13,0.1225,0.0691,0.5165,0.1517,43,0
1463,3.79,47,495,100,3,9,1,1,1,0,0,1,0,8,0.2497,0.003,0.6503,0.0344,37,0
1771,24.58,55,29074,100,2,3,1,1,1,0,0,2,0,8,0.0874,0.0153,0.9614,0.3851,21,0
1993,5.07,50,2248,659,1,9,1,1,0,0,0,1,0,4,0.0632,0.005,0.9198,0.1494,33,0
100,6.2,47,18662,119089,3,6,3,1,0,0,0,3,0,13,0.0523,0.024,0.7007,0.1377,40,0
1610,42.97,50,2059,1337,2,2,4,1,1,0,0,0,0,16,0.0554,0.1002,0.4242,0.1438,27,0
1440,2.01,40,667,656,2,2,2,1,0,0,0,3,0,15,0.2123,0.003,0.8821,0.394,28,0
4020,4.25,66,16643,1771,3,1,4,0,1,0,0,3,0,8,0.0079,0.1028,0.3973,0.2712,30,0
100,46.1,54,947,5060,2,0,4,0,1,0,0,1,0,8,0.0358,0.015,0.8833,0.3292,36,0
