transaction_amount,merchant_category,time_since_last_transaction,distance_from_home,is_online,transaction_hour,day_of_week,card_age_days,avg_daily_transactions,amount_vs_avg_ratio,num_transactions_last_hour,is_international,merchant_risk_score,customer_age,account_balance,credit_limit_utilization,num_declined_last_month,velocity_score,target
13.97,4,26.23,7.9,1,0,2,3557,5.93,0.13,1,0,0.5892,33,1384.11,0.239,1,0.6818,0
157.3,4,10.04,43.9,1,10,0,2807,13.83,5.08,0,0,0.3592,38,1414.02,0.1861,0,0.1658,0
4.4,6,7.53,1.1,0,9,0,1475,10.55,0.13,0,0,0.1429,29,343.89,0.1366,0,0.6006,0
74.0,6,19.25,9.3,0,2,0,1095,8.38,0.51,0,1,0.253,53,20309.24,0.3862,0,0.5112,0
7.24,3,4.16,12.7,0,20,4,247,1.92,0.04,2,0,0.6777,18,557.23,0.4738,1,2.1101,0
17.73,3,2.42,6.4,0,18,3,3054,0.77,0.41,3,0,0.0348,40,3650.29,0.6458,0,3.3671,0
61.11,9,0.98,9.5,0,19,2,3589,9.97,0.41,1,0,0.4394,38,519.63,0.4684,0,3.4192,0
145.49,7,13.01,0.4,0,17,0,278,8.17,1.22,1,0,0.6807,35,2237.91,0.3059,1,0.4188,0
22.9,5,0.92,29.1,0,0,5,1225,5.02,0.19,1,0,0.9886,46,3490.59,0.274,0,3.2936,0
7.67,9,1.99,2.6,1,19,5,765,7.07,0.21,2,1,0.6164,41,909.42,0.6914,0,3.1936,0
17.19,8,19.92,38.5,0,11,0,1708,7.02,0.17,3,0,0.461,38,2253.11,0.1644,0,1.7441,0
913.7,8,13.08,38.6,0,4,3,1444,11.46,5.9,0,0,0.3118,29,5780.22,0.2113,0,0.2819,0
51.41,2,1.93,9.4,1,9,1,3534,10.6,0.44,0,1,0.6938,32,1133.59,0.6557,0,0.8808,0
13.39,4,5.4,7.8,0,12,0,2281,8.13,0.08,1,0,0.5367,22,932.91,0.1928,0,0.9887,0
13.79,8,0.84,71.1,1,2,0,903,7.15,0.19,0,0,0.0212,44,1105.06,0.1433,0,3.1668,0
55.57,7,5.03,2.0,0,9,5,2695,4.74,0.46,0,0,0.2841,69,826.02,0.2519,0,0.4804,0
8.3,9,1.83,1.1,1,11,0,2874,13.06,0.06,3,0,0.0936,31,10473.82,0.3582,1,3.4128,0
67.88,6,5.77,22.8,0,15,0,1538,12.76,1.01,1,0,0.2832,53,2830.5,0.5461,0,0.9542,0
3.51,6,8.01,23.1,0,16,4,3141,1.34,0.03,2,1,0.8993,51,12791.44,0.1051,0,1.5179,0
12.03,5,4.76,21.8,1,7,4,2598,11.1,0.39,3,0,0.5445,35,412.16,0.0772,0,2.3934,0
17.49,0,7.28,33.7,0,21,2,3065,3.44,0.09,1,0,0.2858,23,27811.17,0.2788,0,0.7854,0
562.4,6,8.04,23.0,0,18,0,3344,10.52,4.05,1,0,0.3975,24,3410.7,0.2679,0,1.1538,0
86.33,4,2.35,27.4,0,16,2,2305,6.19,0.59,0,0,0.0665,28,694.54,0.4886,1,1.1754,0
54.39,6,7.81,39.1,0,23,2,239,12.68,0.56,1,0,0.1149,43,4328.42,0.1713,1,1.373,0
11.07,3,3.04,26.1,1,12,3,112,14.88,0.1,2,0,0.1336,68,6096.42,0.3529,0,2.5673,0
9.64,5,0.1,4.0,1,10,5,1247,10.93,0.06,2,0,0.2497,47,1166.37,0.3124,2,15.4953,0
2.66,0,0.93,7.8,0,12,1,800,6.99,0.03,1,0,0.1052,18,2211.74,0.1572,0,2.8925,0
38.81,8,3.32,11.4,1,9,0,2923,10.47,1.31,0,0,0.6853,55,13228.11,0.1163,0,0.732,0
12.76,1,14.69,2.2,0,23,3,2359,14.36,0.07,1,0,0.5078,37,1125.9,0.1501,0,0.6087,0
125.98,8,9.9,23.3,1,21,0,1013,10.56,0.76,0,0,0.6287,41,1447.22,0.4225,0,0.3158,0
42.22,7,10.45,9.2,0,13,3,2121,8.05,0.32,1,0,0.8659,45,9332.19,0.1244,0,0.3371,0
69.53,1,3.66,5.9,0,5,6,1810,7.31,1.57,0,0,0.1184,40,1091.33,0.1883,0,0.8326,0
24.23,6,17.0,17.7,0,20,2,525,7.18,0.18,1,0,0.8646,46,17971.69,0.5103,0,1.2385,0
26.37,0,16.54,13.0,0,14,6,991,10.17,0.29,2,0,0.5706,58,860.65,0.5213,0,1.4034,0
13.28,8,1.12,3.3,0,18,5,1664,7.75,0.35,1,0,0.5582,30,2297.6,0.2673,0,3.1686,0
36.37,3,0.29,0.5,1,0,6,421,0.74,0.19,2,0,0.1553,30,1808.8,0.1888,0,9.1521,0
25.95,3,2.31,58.8,1,6,2,275,1.12,0.64,3,0,0.7,45,2019.58,0.6395,0,2.8079,0
38.38,3,32.01,8.1,1,5,2,2729,14.67,0.42,1,0,0.5606,61,11027.33,0.4453,1,0.7068,0
333.67,8,3.57,16.0,0,14,0,1021,4.83,2.49,3,0,0.1558,54,1756.68,0.5645,0,3.1539,0
95.41,5,14.32,2.9,0,1,5,1465,8.77,0.62,1,0,0.5483,25,3234.64,0.1673,0,0.9075,0
2.88,0,2.38,0.6,1,15,0,281,11.18,0.04,1,0,0.886,34,685.82,0.1769,0,1.4886,0
2.92,2,13.38,4.4,0,15,2,3084,1.93,0.07,1,1,0.3723,31,5195.5,0.5477,0,0.8917,0
24.85,1,5.46,7.4,0,0,4,366,8.68,0.15,0,0,0.2473,42,1603.95,0.2569,1,0.9461,0
18.37,4,7.42,7.2,0,8,2,1367,6.49,0.11,1,0,0.7929,49,4894.0,0.1185,0,1.3497,0
20.8,4,4.43,20.6,0,0,5,3317,8.66,0.13,3,0,0.4441,72,7382.94,0.4421,0,2.5433,0
108.95,0,6.25,4.8,0,3,1,1774,7.12,2.12,2,0,0.1804,34,1507.2,0.5092,1,1.8745,0
9.43,3,5.69,21.7,1,1,3,2880,12.44,0.05,0,0,0.0074,44,9289.5,0.4172,1,0.0908,0
33.55,6,3.19,7.5,0,18,6,2939,13.76,0.64,3,0,0.876,42,1151.0,0.1528,0,3.1569,0
3.09,0,3.57,14.0,0,11,2,579,7.82,0.02,2,1,0.1085,31,494.22,0.4601,1,2.0108,0
62.73,7,13.53,13.3,0,11,1,315,6.9,0.35,2,0,0.4037,65,1745.03,0.1484,0,1.3741,0
7.96,3,2.19,10.2,0,6,6,2928,0.94,0.08,0,0,0.5394,30,3712.3,0.3413,0,1.0013,0
1379.49,4,3.52,13.1,0,0,2,3587,3.05,11.49,3,0,0.1908,30,2972.17,0.6222,0,2.5735,0
117.64,1,0.46,9.6,1,15,1,3413,2.96,3.34,1,0,0.5514,57,8173.33,0.3405,1,6.0836,0
11.62,7,0.05,22.0,0,16,0,2473,7.55,0.48,1,1,0.7189,59,3528.84,0.1787,1,20.2101,1
7.85,8,1.57,3.7,0,12,4,49,14.71,0.3,0,0,0.8917,61,1780.18,0.2403,0,1.646,0
105.26,7,6.58,14.3,1,20,5,1838,12.38,0.71,1,0,0.8264,64,3627.98,0.2171,1,0.8121,0
55.51,8,14.83,5.9,1,21,5,1572,13.08,0.44,2,0,0.1001,72,1985.5,0.3668,1,1.2306,0
47.52,5,0.92,42.9,1,9,4,2777,4.16,0.25,5,0,0.5444,57,17299.01,0.0335,1,6.0612,0
196.47,7,0.08,0.3,1,18,3,225,4.92,1.65,3,0,0.3827,34,1699.73,0.2534,2,18.3024,1
12.73,4,8.28,25.7,0,14,3,3018,6.67,0.25,5,1,0.0491,45,3424.88,0.2964,0,3.6696,0
108.25,9,0.44,15.5,0,19,2,2936,13.51,1.27,0,0,0.7902,31,1604.65,0.3315,1,5.47,0
5.05,4,7.41,11.7,1,1,0,1761,4.38,0.07,2,0,0.5343,36,1411.24,0.4539,1,1.5078,0
39.89,1,6.2,19.5,1,18,3,139,3.89,0.56,3,0,0.5597,55,6818.95,0.0832,0,2.7691,0
5.47,4,1.65,8.9,1,12,0,114,6.47,0.03,3,0,0.5443,33,427.74,0.0351,0,3.3927,0
36.12,2,41.17,18.0,0,23,5,676,8.48,0.65,3,0,0.1952,32,14470.02,0.3047,0,1.9004,0
38.1,8,8.64,13.3,1,1,2,250,7.55,0.22,1,0,0.8289,58,3420.87,0.1321,0,0.5255,0
19.75,7,19.64,22.4,1,7,2,2080,12.02,0.14,4,0,0.7284,33,1445.63,0.3932,0,2.4355,0
64.55,1,4.54,29.8,0,7,3,608,2.24,0.35,3,0,0.1342,65,789.29,0.3946,0,2.7009,0
6.93,0,7.86,5.3,0,13,6,1544,8.55,0.07,1,0,0.6592,32,6104.04,0.3438,0,0.7012,0
12.32,7,12.05,23.2,1,11,1,1794,10.6,0.17,1,0,0.8707,60,2331.04,0.4272,0,0.8883,0
20.66,3,25.18,2.1,0,13,6,1066,1.71,0.22,0,1,0.9213,34,678.38,0.1715,1,0.3003,0
32.45,5,8.2,11.3,0,12,4,129,6.14,0.19,2,0,0.1613,29,5978.41,0.5181,0,0.8001,0
21.71,6,7.4,12.1,0,22,3,2747,6.68,0.64,2,0,0.6677,30,23237.51,0.1677,1,1.2761,0
21.99,4,2.23,43.3,0,23,1,1186,10.15,0.2,0,0,0.3851,18,1450.46,0.2275,1,0.9334,0
114.47,7,1.67,7.4,0,19,2,1342,5.33,1.55,1,0,0.6007,84,1966.8,0.6608,1,2.4481,0
8.86,4,0.23,31.8,0,3,0,361,7.04,0.12,2,0,0.1431,34,915.46,0.4449,0,10.2488,0
11.71,4,17.04,43.0,0,9,3,201,8.64,0.06,1,1,0.1505,61,287.19,0.1212,0,0.7093,0
44.71,0,9.49,26.3,1,23,2,434,1.15,0.43,1,0,0.1196,36,7721.58,0.063,0,1.1732,0
6.11,6,34.8,25.1,1,3,0,80,3.05,0.03,0,1,0.3537,51,4194.48,0.1652,0,0.4512,0
7.68,1,9.75,0.2,0,14,2,2317,7.84,0.14,1,0,0.1512,18,648.21,0.3694,0,1.2159,0
38.19,7,8.97,20.4,1,13,5,2020,8.88,0.24,2,0,0.5446,41,3764.08,0.1735,1,1.5892,0
53.53,7,12.26,19.3,1,8,0,578,13.49,1.7,1,0,0.2493,46,3180.96,0.4493,0,0.8373,0
161.53,9,1.47,6.1,0,6,2,1080,7.78,2.2,2,0,0.5952,28,1336.73,0.2397,0,2.9307,0
83.7,0,1.39,10.3,0,1,2,910,8.73,0.45,2,0,0.1728,34,2882.3,0.2755,0,3.0188,0
14.93,8,1.94,27.4,1,8,3,2012,7.72,0.21,3,0,0.8024,36,1640.96,0.2699,0,2.9435,0
56.75,9,0.68,24.9,0,14,3,1515,14.01,0.72,0,0,0.1499,30,2886.94,0.4037,1,3.7481,0
116.38,4,0.43,48.2,0,13,5,1088,8.84,0.86,0,0,0.758,18,16849.35,0.5591,1,5.6686,0
9.4,4,2.88,10.3,0,8,4,1674,12.3,0.26,1,0,0.5733,61,4690.32,0.368,1,2.2508,0
7.98,9,0.07,1.3,0,15,2,560,6.31,0.05,2,0,0.2763,43,4010.64,0.0517,0,18.3214,0
28.03,0,3.98,22.6,1,6,4,3450,7.39,0.3,0,0,0.575,47,24465.29,0.0347,0,1.0508,0
6.78,1,2.15,6.0,0,19,2,3117,3.69,0.04,1,0,0.6947,51,1255.01,0.1242,1,1.8496,0
51.04,1,4.78,42.0,1,19,4,3518,4.87,0.29,1,1,0.2091,18,424.2,0.2086,0,1.1041,0
15.36,6,2.53,2.6,0,18,4,1509,7.03,0.55,1,0,0.7279,42,3096.91,0.494,0,1.3568,0
61.52,7,5.87,0.6,0,4,1,1157,13.99,0.39,1,0,0.5055,37,4040.65,0.3444,1,0.3324,0
103.93,9,5.51,42.7,1,13,5,2049,10.1,1.07,1,0,0.2198,46,2888.21,0.5677,0,1.2388,0
34.43,8,21.64,15.7,1,3,4,3011,9.93,0.27,1,0,0.7712,59,904.31,0.0458,0,0.4033,0
29.06,6,1.55,7.2,0,13,2,2733,2.21,0.31,3,0,0.0762,57,4828.73,0.141,0,3.9585,0
18.26,6,6.52,9.4,1,12,0,2518,6.07,0.12,0,0,0.8095,60,937.06,0.127,1,0.7305,0
129.73,0,10.54,11.8,0,19,1,1000,3.59,1.72,2,0,0.9689,75,830.88,0.1106,0,1.1524,0
342.57,1,14.01,16.7,0,6,5,1292,9.26,5.92,1,1,0.3167,18,5024.35,0.1126,1,0.6495,0
170.26,1,1.49,7.7,0,21,1,1859,8.44,1.62,0,0,0.8835,20,5890.92,0.4077,0,2.1078,0
215.04,6,2.57,17.2,0,7,6,2775,13.65,1.45,0,0,0.0165,58,668.81,0.2399,1,1.3646,0
9.46,2,12.98,16.2,0,12,4,3249,5.84,0.05,2,0,0.378,52,1964.07,0.0587,0,1.2306,0
53.08,7,12.73,14.7,0,18,0,2811,5.86,0.5,3,0,0.0131,67,5710.36,0.0977,0,1.7575,0
158.8,7,6.42,4.7,0,21,3,676,11.61,2.1,2,0,0.7171,52,6588.36,0.107,1,1.8245,0
15.79,1,15.16,1.1,1,17,2,177,4.55,0.09,1,0,0.5998,65,8402.8,0.369,0,0.9971,0
80.57,0,24.73,63.0,1,18,5,2751,6.37,0.46,3,0,0.3481,40,917.73,0.3897,1,1.5982,0
24.94,9,16.0,3.7,1,6,1,2339,0.86,0.31,1,0,0.878,45,7462.83,0.3053,1,0.3638,0
18.74,1,4.95,1.1,1,8,5,865,9.88,0.26,2,0,0.6695,54,10856.61,0.4919,0,1.7549,0
11.45,1,24.84,29.9,0,6,2,1628,2.63,0.18,2,0,0.3755,43,22923.81,0.1024,0,1.6396,0
58.48,2,7.55,11.6,0,15,1,54,8.42,0.4,0,0,0.4582,54,1475.97,0.3976,0,-0.0423,0
3.05,2,16.12,0.9,0,1,4,972,10.55,0.03,2,0,0.0529,42,6116.14,0.4314,0,1.2106,0
26.61,8,6.75,1.7,0,17,1,2961,13.31,0.22,3,0,0.8263,27,1340.37,0.4955,0,2.2261,0
136.57,6,2.48,12.1,0,5,2,1076,8.05,0.74,1,0,0.5302,51,4011.62,0.457,0,1.8777,0
44.76,4,2.18,8.8,1,1,3,1370,6.89,0.31,2,0,0.1875,48,3476.84,0.424,3,3.1989,0
45.21,1,7.87,8.3,1,23,5,69,2.46,0.38,2,0,0.151,40,364.48,0.4598,0,0.7107,0
16.27,4,4.07,37.2,1,11,5,3264,11.62,0.16,3,0,0.2228,68,530.34,0.2758,1,2.4903,0
154.57,7,5.9,10.1,0,1,5,3082,13.89,1.47,2,1,0.3256,30,2705.77,0.1241,0,2.0776,0
143.49,6,6.43,9.6,1,20,1,1554,14.18,0.77,1,0,0.3979,29,284.5,0.2005,1,0.9901,0
89.81,3,2.25,22.8,0,18,3,1476,10.64,3.95,2,0,0.4879,42,3785.62,0.0929,0,2.5056,0
23.07,8,9.71,20.2,0,0,1,75,13.87,0.23,3,0,0.3175,34,5657.94,0.3372,1,1.8457,0
109.84,5,8.15,16.9,0,14,1,2078,11.52,2.8,3,0,0.2674,48,3677.96,0.18,0,1.6168,0
12.55,4,2.19,29.9,0,16,2,3332,14.69,0.07,1,0,0.2796,52,1378.84,0.2817,0,2.0506,0
13.92,6,4.6,9.6,0,19,4,1278,10.75,0.11,2,0,0.9847,37,1882.66,0.1609,0,1.5579,0
32.99,1,8.85,14.2,0,15,2,2480,10.89,1.27,1,0,0.0894,22,2017.21,0.315,0,0.8388,0
113.3,3,4.07,22.7,0,14,5,3579,4.11,1.5,1,0,0.3986,44,1495.81,0.2265,3,1.5296,0
34.32,4,4.58,9.4,1,14,3,3339,11.65,0.29,0,0,0.2045,18,8826.97,0.3926,0,0.7846,0
8.27,1,5.17,5.1,1,3,3,656,4.81,0.11,3,0,0.0576,19,1194.1,0.3749,0,2.0468,0
119.78,8,6.19,13.7,0,22,1,1264,11.96,2.39,2,0,0.8278,36,9240.75,0.3878,1,1.9639,1
119.54,3,2.42,40.8,0,8,4,3267,10.71,2.96,1,0,0.7435,30,1145.01,0.1991,0,1.9407,0
51.18,9,2.86,17.4,0,9,6,1796,4.65,0.28,1,0,0.0919,41,5226.95,0.4344,0,2.5171,0
11.29,5,6.72,30.6,1,5,4,2895,1.91,0.18,2,0,0.4222,44,4882.64,0.281,0,1.0157,0
323.82,7,11.02,50.1,0,6,5,1837,12.79,5.04,1,0,0.4378,69,1110.19,0.6295,2,0.5906,0
4.79,5,3.08,0.6,0,9,3,2584,4.29,0.09,0,0,0.2398,53,1810.99,0.3827,0,1.1192,0
81.44,1,4.88,10.5,0,8,4,2490,3.54,0.86,4,0,0.0035,46,913.03,0.3988,0,2.9817,0
22.73,4,3.63,7.5,1,3,2,3323,11.0,0.6,0,0,0.7645,33,486.87,0.1299,1,1.3743,0
61.77,0,1.62,2.9,0,23,3,2216,6.54,0.94,3,1,0.7877,81,14989.17,0.6478,0,3.5287,0
111.56,9,5.28,59.8,0,1,5,1722,7.02,2.85,4,0,0.2817,36,4170.28,0.36,0,2.8236,0
82.54,1,1.81,5.7,0,9,3,2310,9.97,0.55,2,0,0.4271,42,4247.86,0.5424,0,3.4302,0
79.81,9,0.77,54.5,1,10,2,3501,3.68,1.07,4,0,0.0658,32,3135.19,0.2325,0,6.0723,1
189.96,8,13.78,0.2,1,15,3,2222,9.82,6.41,1,0,0.4795,31,1435.33,0.4884,0,0.789,0
12.09,5,14.52,7.7,1,5,3,781,2.72,0.12,2,0,0.4443,39,11755.31,0.1973,0,1.1089,0
60.45,4,32.46,35.9,0,16,2,1719,10.75,0.58,0,0,0.0992,59,6553.51,0.2428,1,-0.0669,0
27.89,6,10.08,4.2,0,15,1,2675,12.95,0.15,2,0,0.8278,42,700.81,0.236,1,1.7963,0
21.57,2,44.8,6.7,0,5,5,2531,8.98,0.3,3,0,0.0503,21,4735.87,0.2094,0,1.7374,0
67.58,6,6.01,25.1,0,6,0,349,11.25,0.4,3,0,0.1416,25,2529.8,0.1467,0,2.6355,0
6.52,3,0.84,7.4,1,6,2,2472,1.25,0.1,0,0,0.6014,21,2421.82,0.1123,1,3.4928,0
103.24,7,19.33,27.1,0,1,5,3153,9.5,0.94,1,0,0.3553,52,2371.81,0.1972,0,0.7513,0
45.04,2,4.67,13.7,0,16,0,1181,7.95,0.62,1,0,0.6237,53,3006.93,0.2302,0,1.4189,0
97.91,7,9.16,2.1,0,18,0,1497,1.9,1.14,1,0,0.5032,28,4826.68,0.3806,0,1.0055,0
6.51,0,4.05,21.4,0,7,6,530,4.82,0.09,0,0,0.5361,50,1896.24,0.3505,0,1.0458,0
40.69,0,20.84,1.5,0,21,1,2811,14.55,0.44,0,0,0.5446,34,13407.53,0.0589,0,-0.097,0
28.4,6,18.27,30.7,1,4,3,2318,9.63,0.17,1,0,0.7492,35,8996.55,0.5585,0,0.8926,0
62.82,2,0.31,9.7,1,13,1,2897,4.17,0.49,1,0,0.865,51,1497.44,0.0958,0,7.8137,0
26.66,4,13.79,5.5,1,21,4,3114,7.48,0.13,2,0,0.8796,18,627.25,0.2624,2,0.8756,0
87.73,4,4.02,5.8,1,3,0,659,2.39,0.68,2,0,0.5448,45,6846.48,0.4289,1,1.9027,0
28.95,7,1.48,89.6,0,11,3,1965,7.81,0.2,3,0,0.0756,38,6058.83,0.1205,0,3.9486,0
104.69,6,3.3,11.6,0,15,6,1560,3.95,3.78,2,0,0.503,44,557.54,0.2497,0,2.1621,0
35.4,4,13.8,0.5,1,3,1,2617,8.26,0.49,2,0,0.8281,22,5020.72,0.2608,2,1.4703,0
85.95,9,11.58,5.8,0,14,2,1534,7.99,0.87,2,0,0.2675,33,1398.45,0.1347,0,1.7988,0
28.57,0,10.04,8.0,0,21,0,63,11.9,0.6,4,0,0.3234,26,1754.83,0.4306,0,2.589,0
41.37,5,4.09,3.4,0,22,2,3473,5.7,0.39,0,0,0.7078,18,4639.29,0.4373,1,0.2776,0
6.74,0,11.48,7.7,0,3,3,990,4.23,0.06,0,0,0.2215,18,1830.4,0.3417,0,0.0559,0
112.35,8,22.87,3.5,0,11,4,1657,11.84,1.38,0,0,0.345,55,4885.17,0.4248,1,-0.1477,0
29.97,5,4.34,5.9,0,22,3,3268,7.21,0.17,3,0,0.7171,24,562.45,0.2922,0,2.2294,0
92.5,4,7.23,23.6,0,10,3,2100,4.38,0.57,1,0,0.5871,36,1544.5,0.2882,0,0.7443,0
3.86,8,0.3,13.5,0,21,6,2295,8.61,0.02,4,0,0.351,69,7223.71,0.3685,2,9.1531,0
11.02,7,14.48,22.1,0,18,0,3517,1.79,0.11,1,0,0.1522,69,1503.94,0.0876,0,0.8162,0
52.7,8,3.15,13.8,0,12,5,116,14.45,0.73,2,0,0.0716,54,3723.92,0.3041,1,2.3852,0
115.23,8,18.73,11.2,0,17,5,1321,9.26,2.44,0,0,0.4927,49,5552.46,0.6002,1,0.2147,0
63.35,6,8.12,9.3,1,19,4,2943,9.56,0.43,0,0,0.5805,22,11161.87,0.2673,0,0.3058,0
5.24,3,3.01,10.8,1,14,4,3198,8.43,0.04,2,0,0.0808,30,3591.74,0.4052,0,1.998,0
13.93,2,6.47,14.3,1,3,6,2200,3.22,0.22,1,0,0.1301,37,892.06,0.6461,0,0.6787,0
8.12,5,16.32,9.8,1,7,1,1631,10.62,0.07,1,0,0.5416,39,18591.72,0.314,1,0.8974,0
27.51,8,15.21,0.3,0,0,1,456,6.64,0.25,1,0,0.5837,35,1734.93,0.6242,0,0.2853,0
12.31,2,1.17,2.3,1,19,6,1778,13.37,0.11,1,0,0.528,46,2016.46,0.2039,1,3.4718,0
19.2,1,20.96,24.1,0,21,3,2066,8.03,0.54,3,0,0.0568,37,1592.91,0.1645,0,1.5701,0
10.97,1,5.31,34.5,1,18,3,344,13.47,0.12,1,0,0.2051,38,2150.15,0.1006,1,1.1499,0
101.4,5,3.3,13.9,0,10,6,3157,10.4,0.61,0,1,0.5877,40,11243.23,0.4167,1,0.9324,0
13.04,2,18.8,11.9,0,21,3,1238,12.0,0.33,1,0,0.4955,46,633.25,0.3627,0,1.0521,0
32.99,5,14.33,6.3,0,6,6,1399,4.77,0.74,3,0,0.7825,31,5741.77,0.4627,0,2.1783,0
17.85,2,2.63,5.8,0,15,4,2702,1.3,0.13,1,0,0.2024,58,260.48,0.2425,0,1.4794,0
22.59,7,14.86,13.6,1,18,2,3602,5.98,0.17,5,1,0.0929,40,5080.69,0.1714,0,3.4014,0
53.8,9,0.52,0.7,1,6,0,678,10.71,0.31,0,0,0.046,24,1745.28,0.3388,0,4.7638,0
275.07,6,2.31,5.5,0,0,1,2230,5.29,1.81,1,0,0.8957,29,9885.53,0.41,0,1.5978,0
120.54,7,14.68,38.5,1,12,0,1857,9.31,1.49,0,0,0.7421,29,1003.76,0.094,0,0.2585,0
27.13,3,5.75,9.8,0,15,2,1693,6.16,0.25,1,0,0.4763,18,15487.12,0.2249,0,0.5313,0
18.66,8,14.74,15.5,0,9,2,2061,3.96,0.19,1,0,0.0204,55,944.89,0.1236,0,1.094,0
30.58,5,1.9,7.5,0,5,0,207,2.81,0.16,2,0,0.6938,68,5672.39,0.312,1,2.506,0
18.93,4,10.54,18.8,1,21,2,2367,6.42,0.42,6,0,0.7098,52,3242.65,0.0301,2,4.1693,0
125.23,8,12.96,27.7,0,19,4,2875,9.57,1.81,1,0,0.8834,46,938.85,0.3247,1,0.687,0
11.39,5,0.79,1.9,0,16,3,2831,5.68,0.09,2,0,0.1591,43,401.23,0.4504,0,4.1677,0
37.07,7,21.63,3.6,0,2,2,39,1.96,1.02,3,0,0.117,53,3109.05,0.1818,0,2.2194,0
22.42,8,2.86,6.4,1,4,1,588,6.51,0.12,3,0,0.7103,31,25092.41,0.2177,0,2.7621,1
127.12,6,4.66,25.8,0,18,1,1165,1.54,0.77,1,0,0.5114,62,457.09,0.0899,0,1.1537,0
29.64,3,15.32,32.0,1,17,5,3369,11.05,0.15,0,0,0.6896,22,1679.52,0.2045,2,0.2088,0
22.17,3,4.0,8.0,0,15,4,3511,13.02,0.25,1,0,0.8057,32,6725.29,0.6857,1,1.5506,0
222.66,9,0.03,18.9,0,9,5,472,9.76,10.06,2,0,0.8954,31,597.82,0.2112,0,24.0625,1
28.68,1,11.52,24.0,0,0,3,2778,4.06,0.19,0,0,0.7546,44,1452.09,0.0478,0,0.5193,0
35.77,9,5.15,56.6,0,14,4,1487,4.96,0.76,2,0,0.3177,57,1567.81,0.0683,0,2.0947,0
98.42,9,11.23,25.7,1,4,6,3530,10.96,0.93,0,0,0.697,48,3445.27,0.4793,0,0.5521,0
59.1,0,25.85,40.3,0,3,2,2134,1.75,0.84,3,1,0.6775,54,1799.11,0.4238,0,1.5266,0
6.21,1,8.86,7.1,0,13,2,572,9.33,0.06,1,0,0.2209,29,3868.28,0.298,0,0.5347,0
28.96,3,4.11,1.3,1,12,3,3135,5.27,0.35,1,0,0.6185,20,3546.79,0.3796,1,0.8776,0
435.12,8,1.7,7.4,0,13,3,683,12.98,2.2,1,0,0.2266,23,2091.69,0.4141,0,2.3765,0
132.05,9,7.04,11.2,1,3,2,1270,4.97,0.67,0,0,0.0057,42,2058.97,0.3637,0,0.5252,0
59.74,7,12.23,45.1,0,16,2,3192,14.79,0.64,3,0,0.5026,46,3135.11,0.2705,0,2.1419,0
55.89,8,2.83,4.1,0,1,3,3296,9.42,2.39,1,0,0.8174,18,6773.68,0.3686,0,1.8128,0
48.37,9,9.28,28.4,0,3,4,1835,5.22,0.67,1,0,0.1644,49,16266.75,0.412,0,1.1545,0
112.81,0,1.23,3.4,0,9,5,2483,8.6,1.67,3,0,0.7416,70,10554.62,0.5481,0,4.0898,0
43.54,4,5.92,3.2,1,21,6,2482,11.11,0.92,0,0,0.0424,50,3550.74,0.3636,0,0.3491,0
31.57,4,7.13,20.4,0,6,5,1964,9.18,0.37,4,0,0.9949,32,4519.71,0.338,0,2.4298,0
150.64,3,0.29,85.2,0,22,3,1369,2.59,5.76,1,0,0.6915,45,3094.84,0.4071,0,8.5648,0
2.65,1,1.07,2.9,0,11,3,1571,5.11,0.02,1,0,0.1428,42,1949.65,0.429,0,3.3355,0
5.98,4,4.14,2.3,0,1,3,639,13.8,0.14,0,0,0.8807,68,1897.04,0.175,0,0.624,0
14.13,4,9.05,1.6,1,9,6,3537,6.09,0.17,1,0,0.8061,37,3874.32,0.2044,0,0.2009,0
32.98,4,3.29,4.0,0,17,5,2437,0.66,0.62,0,0,0.6949,47,28572.67,0.2265,0,1.0316,0
6.07,4,6.77,16.4,1,21,4,1299,11.04,0.06,3,0,0.0409,58,9711.93,0.4073,0,1.8629,0
7.62,3,6.41,5.9,0,23,6,335,14.06,0.08,2,0,0.2506,54,844.27,0.278,0,1.388,0
3.29,2,3.33,25.3,1,22,6,306,6.34,0.02,0,0,0.8189,48,1962.14,0.0487,0,1.0587,0
12.54,6,8.2,8.8,0,21,3,3385,5.27,0.17,1,0,0.9859,39,1923.57,0.2478,0,1.3699,0
33.67,4,1.52,15.6,1,21,3,90,2.83,0.8,2,0,0.4107,18,1210.78,0.2867,1,2.725,0
19.24,7,0.93,25.2,0,10,2,71,13.88,0.62,2,0,0.5202,46,1411.45,0.5357,0,4.5705,0
19.02,0,5.5,18.2,0,4,2,2225,9.69,0.38,2,0,0.066,59,7805.39,0.1568,0,1.7495,0
31.68,4,13.72,9.1,1,18,2,3385,14.75,0.29,0,0,0.2558,46,2747.58,0.3236,0,-0.1464,0
135.91,3,4.71,9.9,1,2,6,479,8.2,1.28,1,0,0.3104,41,2946.82,0.345,0,1.1971,0
56.0,2,15.37,9.0,0,19,6,2898,3.27,0.72,1,0,0.5169,52,2827.81,0.2202,0,0.713,0
27.46,2,3.29,11.2,0,10,3,2661,10.93,0.15,2,1,0.7175,50,408.23,0.5976,1,1.834,0
27.5,0,0.11,25.6,0,9,4,384,13.07,0.49,1,0,0.7778,38,1134.81,0.19,0,14.5787,0
