recency_days_since_last_purchase,frequency_purchases_last_year,monetary_total_spend,avg_order_value,num_catalog_requests,email_open_rate,website_visits_last_month,loyalty_program_member,years_as_customer,age,household_income_bracket,home_ownership,num_children,distance_to_store_miles,previous_campaign_responses,category_preference,seasonality_score,credit_card_on_file,returned_items_last_year,target
148.6,3.0,329.54,109.85,2.0,0.1886,8.0,0.0,1.2,44.0,3.0,1.0,2.0,69.3,1.0,1.0,0.6816,1.0,0.0,0
285.0,6.0,252.18,42.03,1.0,0.4741,3.0,0.0,1.7,28.0,2.0,1.0,3.0,3.6,3.0,3.0,0.9139,0.0,0.0,0
16.0,4.0,109.84,27.46,3.0,0.4206,2.0,0.0,5.8,52.0,1.0,1.0,3.0,0.2,3.0,3.0,0.6181,0.0,0.0,1
100.7,2.0,458.69,229.34,4.0,0.4453,6.0,1.0,0.1,64.0,4.0,1.0,0.0,28.7,1.0,4.0,0.6198,1.0,0.0,0
21.4,7.0,147.07,21.01,3.0,0.4846,5.0,0.0,1.8,35.0,3.0,1.0,1.0,6.0,0.0,4.0,0.08,0.0,0.0,0
11.3,2.0,320.75,160.38,1.0,0.0815,5.0,1.0,0.2,53.0,1.0,1.0,0.0,32.7,1.0,5.0,0.7793,1.0,2.0,0
120.9,5.0,129.16,25.83,2.0,0.1577,5.0,0.0,0.3,39.0,1.0,2.0,4.0,5.0,2.0,3.0,0.6549,0.0,1.0,0
6.5,4.0,277.78,69.44,1.0,0.2553,5.0,0.0,3.3,65.0,4.0,1.0,2.0,0.5,0.0,4.0,0.9004,1.0,0.0,0
13.1,2.0,29.33,14.66,2.0,0.2076,6.0,1.0,1.7,42.0,3.0,1.0,1.0,13.7,1.0,2.0,0.4399,1.0,0.0,0
43.5,2.0,486.09,243.05,2.0,0.0688,8.0,0.0,0.4,49.0,1.0,0.0,1.0,0.6,0.0,4.0,0.2348,0.0,1.0,0
7.2,5.0,92.66,18.53,3.0,0.1478,7.0,1.0,5.4,39.0,2.0,2.0,1.0,7.6,1.0,3.0,0.2863,0.0,0.0,0
18.7,2.0,295.99,148.0,2.0,0.21,3.0,0.0,1.2,35.0,4.0,0.0,1.0,15.4,1.0,5.0,0.0282,0.0,0.0,0
29.7,2.0,83.65,41.83,2.0,0.4918,4.0,0.0,0.9,38.0,2.0,0.0,1.0,24.1,0.0,3.0,0.3715,1.0,1.0,0
3.7,2.0,296.62,148.31,1.0,0.1895,7.0,0.0,3.2,26.0,1.0,2.0,1.0,1.7,1.0,2.0,0.5207,0.0,0.0,0
26.3,5.0,130.1,26.02,2.0,0.2338,7.0,1.0,2.8,51.0,2.0,1.0,1.0,0.3,1.0,2.0,0.6207,1.0,2.0,0
19.3,4.0,54.88,13.72,0.0,0.3103,3.0,1.0,1.3,20.0,2.0,0.0,1.0,27.8,1.0,5.0,0.1998,0.0,1.0,0
14.6,2.0,513.65,256.83,2.0,0.2704,9.0,0.0,5.7,36.0,3.0,2.0,2.0,2.4,1.0,4.0,0.8141,1.0,0.0,0
37.0,4.0,347.65,86.91,0.0,0.1318,3.0,0.0,5.4,51.0,1.0,1.0,1.0,74.9,0.0,3.0,0.0121,1.0,0.0,0
20.0,3.0,45.91,15.3,1.0,0.3765,3.0,1.0,3.8,65.0,4.0,1.0,2.0,3.0,2.0,4.0,0.1681,1.0,0.0,0
10.6,3.0,457.21,152.4,5.0,0.0999,5.0,0.0,0.7,44.0,1.0,0.0,2.0,28.1,1.0,2.0,0.7669,1.0,0.0,0
13.4,5.0,83.89,16.78,2.0,0.3957,2.0,0.0,0.7,72.0,3.0,0.0,0.0,21.7,3.0,5.0,0.1775,0.0,2.0,0
18.9,9.0,385.67,42.85,2.0,0.1826,6.0,0.0,4.1,49.0,1.0,1.0,0.0,19.4,1.0,2.0,0.1199,0.0,1.0,0
98.6,4.0,214.88,53.72,2.0,0.2821,1.0,0.0,11.7,22.0,2.0,1.0,0.0,24.5,1.0,5.0,0.1033,0.0,1.0,0
162.0,2.0,458.48,229.24,0.0,0.4733,4.0,0.0,2.0,60.0,3.0,2.0,0.0,3.7,2.0,3.0,0.5554,0.0,0.0,0
16.3,4.0,635.09,158.77,2.0,0.1339,3.0,0.0,2.6,58.0,2.0,1.0,0.0,21.3,3.0,5.0,0.1974,1.0,1.0,0
20.6,2.0,428.84,214.42,0.0,0.1991,7.0,1.0,0.4,32.0,2.0,0.0,0.0,1.8,2.0,3.0,0.6891,1.0,2.0,0
33.3,2.0,29.86,14.93,2.0,0.3571,2.0,1.0,7.4,47.0,3.0,0.0,1.0,18.3,0.0,1.0,0.0865,0.0,0.0,0
2.3,2.0,103.46,51.73,2.0,0.3426,4.0,1.0,7.6,66.0,0.0,0.0,2.0,15.8,0.0,1.0,0.1355,1.0,1.0,1
2.0,3.0,864.93,288.31,3.0,0.4518,4.0,0.0,5.9,50.0,2.0,0.0,1.0,35.0,2.0,1.0,0.273,0.0,0.0,0
246.7,1.0,193.02,193.02,3.0,0.5172,5.0,0.0,2.3,54.0,1.0,2.0,1.0,15.1,0.0,2.0,0.3618,1.0,0.0,0
5.9,4.0,92.67,23.17,1.0,0.236,3.0,1.0,11.2,41.0,2.0,2.0,2.0,13.5,6.0,0.0,0.7003,0.0,0.0,0
65.6,6.0,126.99,21.16,3.0,0.2712,2.0,0.0,8.6,64.0,0.0,1.0,0.0,5.7,1.0,3.0,0.8637,1.0,0.0,0
29.3,6.0,122.69,20.45,1.0,0.3202,3.0,0.0,8.9,55.0,2.0,0.0,2.0,7.8,2.0,4.0,0.8766,1.0,1.0,0
23.6,4.0,1789.57,447.39,4.0,0.1156,5.0,0.0,0.6,37.0,4.0,0.0,1.0,4.0,0.0,1.0,0.186,1.0,2.0,0
257.5,3.0,73.57,24.52,4.0,0.0681,7.0,0.0,1.6,60.0,3.0,0.0,0.0,15.7,2.0,5.0,0.248,1.0,0.0,0
19.7,3.0,661.15,220.38,2.0,0.3594,5.0,0.0,1.1,38.0,2.0,0.0,0.0,18.2,1.0,1.0,0.6514,1.0,2.0,0
155.7,3.0,243.26,81.09,3.0,0.0529,4.0,0.0,7.7,49.0,1.0,1.0,0.0,20.1,1.0,5.0,0.4869,1.0,0.0,0
42.1,3.0,340.69,113.56,1.0,0.0577,3.0,0.0,8.1,63.0,2.0,0.0,1.0,3.7,2.0,3.0,0.9259,1.0,0.0,0
48.2,2.0,151.41,75.7,3.0,0.3191,8.0,0.0,5.3,71.0,2.0,0.0,2.0,7.9,2.0,5.0,0.8103,1.0,1.0,0
42.2,7.0,2266.72,323.82,2.0,0.2667,6.0,0.0,10.4,36.0,2.0,1.0,0.0,1.0,2.0,3.0,0.9246,0.0,1.0,1
49.4,4.0,39.67,9.92,2.0,0.2717,5.0,0.0,0.0,66.0,2.0,1.0,0.0,8.2,0.0,0.0,0.9147,1.0,1.0,0
77.1,2.0,101.97,50.99,4.0,0.283,6.0,0.0,3.5,62.0,0.0,1.0,0.0,28.0,3.0,3.0,0.9579,1.0,1.0,0
186.6,4.0,267.86,66.96,2.0,0.5228,6.0,0.0,5.6,34.0,0.0,0.0,2.0,33.2,2.0,2.0,0.9689,0.0,3.0,0
55.6,4.0,74.33,18.58,1.0,0.2771,5.0,0.0,5.5,28.0,1.0,1.0,1.0,32.0,2.0,4.0,0.6215,0.0,1.0,0
71.8,3.0,275.07,91.69,4.0,0.6073,3.0,0.0,1.7,52.0,2.0,1.0,1.0,3.3,0.0,0.0,0.9914,1.0,1.0,0
0.3,4.0,126.68,31.67,1.0,0.1608,2.0,1.0,12.8,46.0,3.0,1.0,0.0,40.1,1.0,4.0,0.7598,1.0,1.0,0
97.3,6.0,327.27,54.55,2.0,0.0433,2.0,0.0,7.3,55.0,3.0,1.0,3.0,9.8,3.0,5.0,0.3443,1.0,1.0,0
31.5,7.0,635.95,90.85,0.0,0.4021,4.0,0.0,0.4,54.0,1.0,0.0,3.0,7.4,2.0,1.0,0.8892,1.0,0.0,0
71.7,2.0,420.91,210.46,1.0,0.1002,5.0,1.0,0.4,52.0,1.0,1.0,2.0,14.6,1.0,5.0,0.7318,1.0,1.0,0
52.3,6.0,602.54,100.42,2.0,0.2477,8.0,0.0,0.1,18.0,3.0,0.0,0.0,53.3,1.0,4.0,0.1236,0.0,1.0,1
123.4,5.0,429.92,85.98,2.0,0.2813,4.0,1.0,0.4,35.0,2.0,0.0,1.0,0.1,2.0,5.0,0.3528,0.0,0.0,0
40.1,2.0,486.18,243.09,6.0,0.3436,4.0,0.0,6.9,68.0,2.0,2.0,1.0,5.9,0.0,1.0,0.7636,1.0,0.0,0
11.8,6.0,323.3,53.88,2.0,0.0759,3.0,0.0,2.4,45.0,2.0,1.0,3.0,1.0,2.0,0.0,0.888,1.0,0.0,0
28.3,2.0,464.25,232.13,2.0,0.2086,6.0,1.0,8.1,80.0,2.0,1.0,0.0,10.2,0.0,5.0,0.7629,1.0,0.0,0
29.8,3.0,81.08,27.03,2.0,0.5232,8.0,1.0,0.3,43.0,1.0,0.0,2.0,11.3,1.0,5.0,0.1432,1.0,0.0,0
81.7,7.0,47.46,6.78,2.0,0.2765,2.0,1.0,0.1,45.0,1.0,0.0,1.0,36.4,1.0,2.0,0.6583,1.0,0.0,0
232.0,2.0,445.52,222.76,3.0,0.334,5.0,0.0,3.4,62.0,3.0,1.0,2.0,14.6,3.0,4.0,0.9614,1.0,2.0,0
30.5,1.0,280.34,280.34,0.0,0.2231,5.0,0.0,2.3,18.0,1.0,1.0,3.0,14.7,0.0,0.0,0.0577,1.0,0.0,0
9.3,7.0,297.88,42.55,0.0,0.0426,7.0,0.0,1.4,62.0,2.0,1.0,1.0,35.3,1.0,5.0,0.6284,1.0,0.0,0
43.4,2.0,101.57,50.78,4.0,0.1505,5.0,0.0,19.7,60.0,3.0,2.0,1.0,6.2,1.0,3.0,0.2264,1.0,1.0,0
11.4,2.0,81.45,40.73,5.0,0.5458,3.0,0.0,5.9,52.0,3.0,1.0,2.0,1.8,2.0,3.0,0.7583,0.0,0.0,1
19.4,5.0,112.59,22.52,1.0,0.2007,4.0,0.0,4.5,61.0,4.0,0.0,0.0,3.1,0.0,5.0,0.4764,1.0,0.0,0
8.2,4.0,199.92,49.98,0.0,0.3351,5.0,1.0,3.6,57.0,2.0,0.0,0.0,10.3,3.0,1.0,0.7575,0.0,0.0,1
12.0,2.0,221.03,110.51,4.0,0.1545,5.0,1.0,3.1,57.0,4.0,1.0,1.0,4.9,4.0,5.0,0.8766,1.0,0.0,0
60.6,6.0,149.73,24.96,2.0,0.2854,5.0,0.0,4.7,50.0,1.0,0.0,1.0,3.1,2.0,2.0,0.5188,1.0,0.0,0
115.8,4.0,531.69,132.92,0.0,0.2958,2.0,1.0,8.1,32.0,2.0,1.0,1.0,2.8,2.0,3.0,0.822,1.0,0.0,0
10.5,5.0,1108.28,221.66,0.0,0.2605,5.0,1.0,1.5,42.0,1.0,1.0,3.0,12.3,3.0,2.0,0.4205,1.0,0.0,1
22.3,4.0,144.11,36.03,1.0,0.1025,4.0,0.0,1.4,56.0,3.0,0.0,1.0,15.9,8.0,1.0,0.8248,1.0,0.0,0
1.2,5.0,1099.8,219.96,3.0,0.2609,3.0,0.0,3.0,32.0,2.0,0.0,1.0,28.3,3.0,0.0,0.0392,1.0,0.0,0
4.7,6.0,163.69,27.28,1.0,0.1389,5.0,1.0,1.9,70.0,0.0,1.0,2.0,16.9,1.0,0.0,0.8854,0.0,1.0,0
21.9,2.0,499.21,249.6,5.0,0.1224,6.0,1.0,3.8,45.0,2.0,0.0,1.0,10.6,0.0,0.0,0.9009,0.0,0.0,0
31.5,8.0,736.26,92.03,1.0,0.1374,7.0,0.0,6.5,45.0,2.0,0.0,2.0,12.4,0.0,4.0,0.8137,0.0,1.0,1
9.0,3.0,136.59,45.53,1.0,0.2454,8.0,0.0,0.6,62.0,4.0,1.0,3.0,64.0,0.0,0.0,0.2796,1.0,1.0,0
12.3,7.0,273.75,39.11,1.0,0.2702,5.0,0.0,7.0,51.0,1.0,0.0,1.0,11.9,6.0,0.0,0.0469,0.0,0.0,1
17.2,5.0,839.33,167.87,3.0,0.1505,8.0,0.0,0.6,40.0,3.0,1.0,0.0,9.7,1.0,3.0,0.9477,0.0,0.0,0
20.1,2.0,180.72,90.36,3.0,0.0887,3.0,1.0,5.8,49.0,2.0,1.0,0.0,20.8,2.0,0.0,0.378,1.0,0.0,0
35.4,2.0,318.04,159.02,1.0,0.4652,3.0,1.0,2.3,69.0,2.0,1.0,3.0,0.1,2.0,3.0,0.0166,1.0,0.0,0
115.1,3.0,235.63,78.54,4.0,0.2989,6.0,0.0,4.2,29.0,3.0,2.0,1.0,9.4,2.0,0.0,0.9563,0.0,0.0,0
27.6,4.0,306.95,76.74,0.0,0.3526,4.0,1.0,2.0,59.0,1.0,2.0,0.0,28.7,3.0,5.0,0.453,1.0,0.0,0
13.9,5.0,359.63,71.93,5.0,0.5416,4.0,1.0,6.0,61.0,1.0,0.0,3.0,22.5,3.0,2.0,0.16,1.0,1.0,1
69.3,3.0,124.25,41.42,2.0,0.1855,3.0,0.0,0.1,50.0,2.0,0.0,1.0,67.2,0.0,4.0,0.2946,0.0,0.0,0
6.2,6.0,428.88,71.48,0.0,0.0682,6.0,0.0,1.2,51.0,1.0,1.0,0.0,4.7,1.0,3.0,0.9841,0.0,2.0,0
20.1,1.0,3156.34,3156.34,3.0,0.2194,4.0,0.0,5.1,36.0,3.0,2.0,1.0,1.5,3.0,1.0,0.7451,1.0,0.0,0
20.7,1.0,345.15,345.15,2.0,0.422,5.0,0.0,5.0,31.0,0.0,1.0,2.0,28.0,1.0,1.0,0.5638,1.0,1.0,0
109.4,1.0,74.84,74.84,5.0,0.3345,2.0,1.0,1.6,34.0,2.0,0.0,1.0,8.6,2.0,5.0,0.3782,0.0,0.0,0
24.1,5.0,401.19,80.24,2.0,0.1434,1.0,0.0,6.5,38.0,3.0,1.0,1.0,13.6,1.0,1.0,0.0822,1.0,1.0,0
153.3,0.0,112.13,112.13,3.0,0.5697,4.0,0.0,9.0,54.0,2.0,1.0,0.0,27.2,1.0,5.0,0.7399,0.0,1.0,0
30.7,2.0,1085.12,542.56,1.0,0.0184,3.0,1.0,0.5,43.0,3.0,1.0,1.0,17.3,0.0,0.0,0.1341,0.0,0.0,0
198.7,6.0,283.17,47.2,1.0,0.1885,5.0,0.0,2.3,63.0,2.0,1.0,1.0,11.6,2.0,5.0,0.4372,1.0,0.0,0
261.6,6.0,54.72,9.12,4.0,0.213,8.0,0.0,5.9,32.0,2.0,2.0,0.0,1.5,1.0,5.0,0.1868,1.0,1.0,0
24.1,9.0,326.36,36.26,5.0,0.1898,3.0,0.0,2.4,40.0,3.0,2.0,3.0,11.8,3.0,3.0,0.1628,1.0,0.0,1
26.5,9.0,64.56,7.17,0.0,0.0919,3.0,1.0,3.6,42.0,3.0,1.0,0.0,15.8,1.0,3.0,0.6453,1.0,0.0,0
19.9,7.0,369.14,52.73,4.0,0.2325,4.0,1.0,3.1,54.0,4.0,1.0,1.0,12.9,0.0,0.0,0.996,1.0,1.0,0
141.1,3.0,292.64,97.55,1.0,0.3003,2.0,0.0,4.0,63.0,2.0,1.0,1.0,22.7,0.0,5.0,0.8395,0.0,0.0,0
136.7,6.0,921.56,153.59,0.0,0.4847,6.0,1.0,2.0,62.0,1.0,2.0,0.0,4.2,3.0,1.0,0.2886,1.0,0.0,0
115.2,5.0,107.69,21.54,1.0,0.0802,6.0,1.0,2.1,52.0,1.0,0.0,0.0,23.7,1.0,3.0,0.6753,0.0,2.0,0
32.8,8.0,997.0,124.63,2.0,0.1385,4.0,1.0,0.8,42.0,2.0,1.0,2.0,4.8,1.0,1.0,0.1087,1.0,0.0,1
2.2,4.0,24.94,6.23,4.0,0.5296,10.0,0.0,11.6,28.0,4.0,1.0,1.0,7.3,3.0,5.0,0.4188,1.0,1.0,0
18.5,4.0,47.66,11.91,2.0,0.3959,4.0,0.0,4.2,56.0,3.0,2.0,4.0,0.6,0.0,5.0,0.0908,1.0,1.0,0
46.8,3.0,54.4,18.13,2.0,0.0967,9.0,0.0,4.2,44.0,3.0,0.0,3.0,12.7,1.0,0.0,0.3449,0.0,1.0,0
16.8,7.0,144.91,20.7,1.0,0.5426,9.0,0.0,7.4,33.0,1.0,0.0,1.0,11.6,0.0,1.0,0.7165,1.0,0.0,0
31.4,8.0,620.69,77.59,7.0,0.1889,7.0,1.0,2.0,36.0,2.0,2.0,0.0,17.4,1.0,0.0,0.8531,1.0,0.0,1
164.1,4.0,47.52,11.88,2.0,0.0665,3.0,1.0,11.6,56.0,2.0,0.0,1.0,0.7,4.0,2.0,0.4415,1.0,0.0,0
382.8,7.0,1453.98,207.71,0.0,0.4914,4.0,0.0,5.6,45.0,3.0,1.0,0.0,10.8,0.0,3.0,0.5862,0.0,0.0,0
47.3,2.0,170.34,85.17,2.0,0.1961,2.0,0.0,4.7,43.0,1.0,2.0,2.0,9.8,1.0,3.0,0.7282,0.0,1.0,0
27.9,7.0,243.2,34.74,3.0,0.1331,5.0,0.0,0.6,51.0,2.0,1.0,2.0,23.1,3.0,4.0,0.3786,0.0,0.0,0
27.3,5.0,554.22,110.84,2.0,0.1755,7.0,0.0,7.8,70.0,0.0,1.0,1.0,12.9,3.0,3.0,0.8319,1.0,1.0,0
12.5,4.0,834.53,208.63,2.0,0.3795,4.0,0.0,1.1,30.0,2.0,0.0,1.0,9.2,2.0,0.0,0.3398,1.0,0.0,0
2.6,1.0,228.76,228.76,3.0,0.7086,7.0,0.0,0.3,28.0,3.0,2.0,1.0,18.7,1.0,2.0,0.043,0.0,0.0,0
33.0,4.0,164.52,41.13,1.0,0.4725,3.0,0.0,8.0,66.0,3.0,1.0,2.0,1.8,3.0,4.0,0.5776,0.0,2.0,0
13.2,5.0,139.93,27.99,1.0,0.1051,6.0,0.0,3.5,62.0,2.0,0.0,0.0,9.3,3.0,3.0,0.9812,1.0,0.0,0
74.8,2.0,77.7,38.85,3.0,0.4085,6.0,1.0,1.2,49.0,2.0,2.0,0.0,3.0,0.0,3.0,0.2569,1.0,0.0,0
169.7,7.0,971.11,138.73,2.0,0.0618,6.0,0.0,2.5,40.0,1.0,1.0,1.0,21.4,2.0,4.0,0.315,0.0,3.0,0
128.0,2.0,2193.11,1096.55,1.0,0.5026,4.0,1.0,3.6,42.0,1.0,1.0,1.0,2.2,1.0,2.0,0.2855,1.0,1.0,0
2.3,7.0,386.79,55.26,1.0,0.2876,9.0,0.0,4.6,22.0,0.0,1.0,0.0,3.0,2.0,4.0,0.4649,0.0,1.0,0
55.4,7.0,94.7,13.53,1.0,0.0782,10.0,0.0,6.1,59.0,2.0,0.0,0.0,29.9,1.0,5.0,0.5393,0.0,1.0,0
54.5,8.0,237.61,29.7,1.0,0.4103,6.0,1.0,0.2,53.0,2.0,0.0,0.0,16.0,3.0,4.0,0.0702,0.0,0.0,0
5.4,4.0,83.51,20.88,2.0,0.2168,4.0,0.0,7.1,52.0,3.0,2.0,2.0,38.0,0.0,1.0,0.5035,1.0,0.0,0
30.6,7.0,70.15,10.02,2.0,0.3565,4.0,1.0,0.0,18.0,4.0,1.0,3.0,9.7,2.0,5.0,0.1002,1.0,0.0,0
4.8,7.0,480.91,68.7,2.0,0.2903,5.0,0.0,3.7,56.0,1.0,2.0,1.0,27.0,4.0,5.0,0.7448,1.0,0.0,1
32.7,2.0,62.94,31.47,2.0,0.3045,7.0,0.0,1.5,35.0,2.0,1.0,2.0,1.1,1.0,5.0,0.0232,1.0,0.0,0
13.6,6.0,118.36,19.73,3.0,0.0851,8.0,0.0,7.9,29.0,2.0,1.0,0.0,4.7,3.0,5.0,0.0161,0.0,1.0,0
53.1,5.0,23.04,4.61,1.0,0.2785,3.0,0.0,1.7,49.0,1.0,1.0,0.0,52.3,0.0,4.0,0.5031,1.0,1.0,0
281.7,1.0,62.41,62.41,0.0,0.4264,4.0,0.0,9.7,72.0,1.0,1.0,0.0,2.7,4.0,4.0,0.0689,0.0,1.0,0
94.4,1.0,657.82,657.82,2.0,0.2656,1.0,0.0,10.9,47.0,3.0,0.0,1.0,5.0,0.0,1.0,0.2767,0.0,2.0,0
20.0,6.0,296.13,49.35,5.0,0.6,3.0,1.0,1.8,46.0,3.0,2.0,4.0,7.7,1.0,0.0,0.6066,0.0,2.0,1
46.8,3.0,341.68,113.89,3.0,0.3873,5.0,1.0,2.6,33.0,2.0,0.0,1.0,27.7,2.0,0.0,0.7924,1.0,0.0,1
89.0,3.0,39.09,13.03,1.0,0.2546,3.0,0.0,3.2,31.0,1.0,2.0,1.0,15.8,1.0,2.0,0.1005,1.0,1.0,0
97.9,3.0,202.79,67.6,2.0,0.6067,4.0,1.0,3.3,48.0,2.0,0.0,0.0,14.8,0.0,2.0,0.115,0.0,1.0,0
77.7,2.0,92.47,46.24,1.0,0.1703,4.0,0.0,7.9,43.0,2.0,1.0,2.0,2.0,3.0,5.0,0.2497,0.0,1.0,0
24.0,2.0,69.78,34.89,2.0,0.1218,8.0,0.0,16.9,59.0,0.0,0.0,1.0,4.5,0.0,4.0,0.2537,1.0,1.0,0
194.8,4.0,183.67,45.92,1.0,0.5447,1.0,0.0,0.1,66.0,3.0,2.0,3.0,12.4,3.0,0.0,0.3534,1.0,1.0,0
84.5,5.0,94.8,18.96,3.0,0.559,7.0,1.0,8.2,52.0,2.0,1.0,1.0,9.0,1.0,4.0,0.2081,1.0,0.0,0
14.4,5.0,1288.17,257.63,3.0,0.1383,6.0,1.0,2.0,45.0,1.0,1.0,0.0,33.7,4.0,3.0,0.9545,0.0,1.0,0
58.4,1.0,218.66,218.66,3.0,0.3871,12.0,0.0,0.9,47.0,2.0,0.0,1.0,11.7,1.0,0.0,0.1959,0.0,0.0,0
28.2,5.0,214.25,42.85,0.0,0.3827,8.0,1.0,2.2,31.0,1.0,0.0,3.0,4.8,1.0,2.0,0.7714,0.0,0.0,0
37.9,7.0,500.45,71.49,1.0,0.4395,4.0,0.0,1.9,68.0,0.0,2.0,1.0,23.9,3.0,4.0,0.8948,1.0,1.0,1
64.2,3.0,491.21,163.74,0.0,0.1049,4.0,0.0,1.0,43.0,2.0,0.0,0.0,39.1,1.0,3.0,0.3404,1.0,1.0,0
180.1,2.0,680.79,340.39,3.0,0.2026,2.0,0.0,9.3,23.0,3.0,1.0,0.0,27.0,1.0,5.0,0.2156,0.0,0.0,0
44.4,4.0,119.29,29.82,3.0,0.315,7.0,0.0,14.3,57.0,2.0,1.0,0.0,1.4,1.0,5.0,0.6791,0.0,1.0,0
24.4,1.0,87.45,87.45,2.0,0.166,5.0,0.0,8.0,48.0,2.0,1.0,2.0,23.8,1.0,1.0,0.2638,1.0,0.0,0
21.5,1.0,115.54,115.54,1.0,0.161,8.0,1.0,4.6,58.0,4.0,2.0,4.0,49.2,2.0,1.0,0.4253,0.0,0.0,0
130.2,7.0,1632.04,233.15,3.0,0.3599,7.0,0.0,4.1,62.0,3.0,0.0,1.0,18.2,2.0,0.0,0.406,1.0,1.0,1
75.0,6.0,2698.4,449.73,1.0,0.2735,4.0,0.0,12.4,34.0,3.0,0.0,1.0,5.2,1.0,5.0,0.6401,1.0,0.0,0
89.8,8.0,160.38,20.05,6.0,0.4786,7.0,0.0,0.8,40.0,2.0,1.0,0.0,1.7,0.0,5.0,0.6431,0.0,0.0,0
5.3,8.0,274.84,34.35,0.0,0.4063,6.0,0.0,12.3,20.0,1.0,1.0,2.0,2.6,2.0,2.0,0.6785,1.0,0.0,1
29.4,3.0,797.59,265.86,0.0,0.1294,3.0,1.0,2.5,51.0,1.0,2.0,0.0,14.6,1.0,1.0,0.4354,0.0,0.0,0
8.1,4.0,103.04,25.76,2.0,0.19,5.0,0.0,0.8,43.0,0.0,1.0,2.0,16.3,1.0,5.0,0.8663,0.0,0.0,0
162.9,4.0,59.3,14.82,2.0,0.4786,7.0,0.0,8.8,30.0,2.0,2.0,1.0,1.9,2.0,5.0,0.2996,1.0,0.0,0
4.9,7.0,622.9,88.99,2.0,0.3185,6.0,1.0,6.1,57.0,2.0,1.0,0.0,26.0,3.0,4.0,0.2924,1.0,1.0,1
2.5,4.0,419.61,104.9,1.0,0.5022,4.0,1.0,0.2,63.0,2.0,2.0,2.0,0.0,3.0,5.0,0.8385,1.0,0.0,1
332.5,4.0,1538.72,384.68,1.0,0.2616,4.0,0.0,7.3,65.0,3.0,1.0,1.0,12.4,0.0,5.0,0.6776,0.0,0.0,0
11.6,3.0,447.51,149.17,1.0,0.162,3.0,0.0,8.1,37.0,2.0,1.0,2.0,8.0,0.0,1.0,0.3506,1.0,0.0,0
113.2,4.0,136.73,34.18,2.0,0.3283,4.0,0.0,10.5,37.0,2.0,1.0,0.0,1.8,1.0,5.0,0.4557,0.0,0.0,0
4.7,5.0,95.15,19.03,2.0,0.4012,6.0,0.0,6.5,46.0,0.0,1.0,3.0,2.8,0.0,4.0,0.4576,0.0,0.0,0
41.3,5.0,46.89,9.38,5.0,0.7441,10.0,0.0,7.7,51.0,4.0,0.0,1.0,13.5,2.0,0.0,0.8217,1.0,1.0,0
18.6,5.0,514.45,102.89,3.0,0.1267,5.0,0.0,1.1,44.0,2.0,1.0,2.0,10.0,0.0,1.0,0.6032,1.0,0.0,0
269.0,5.0,308.27,61.65,1.0,0.4837,7.0,0.0,5.2,36.0,4.0,2.0,4.0,0.2,1.0,3.0,0.2287,1.0,0.0,0
35.1,7.0,179.91,25.7,1.0,0.3363,4.0,0.0,1.3,79.0,2.0,1.0,2.0,17.8,1.0,3.0,0.8138,0.0,0.0,0
30.2,4.0,588.73,147.18,6.0,0.2444,5.0,1.0,16.3,45.0,2.0,1.0,0.0,2.2,2.0,4.0,0.3095,1.0,0.0,0
30.9,6.0,394.92,65.82,0.0,0.1553,4.0,1.0,3.9,43.0,3.0,1.0,1.0,36.6,2.0,0.0,0.2818,1.0,0.0,0
25.2,4.0,433.82,108.45,1.0,0.2121,8.0,0.0,2.0,84.0,3.0,1.0,3.0,18.7,1.0,5.0,0.8221,1.0,0.0,0
89.2,4.0,471.83,117.96,2.0,0.3992,2.0,0.0,3.6,33.0,2.0,0.0,1.0,1.5,2.0,5.0,0.784,0.0,0.0,0
0.8,3.0,276.99,92.33,3.0,0.2912,4.0,0.0,0.4,33.0,2.0,1.0,2.0,20.0,2.0,4.0,0.7362,1.0,0.0,0
92.1,7.0,100.79,14.4,2.0,0.1263,9.0,0.0,1.2,41.0,2.0,1.0,1.0,13.3,2.0,2.0,0.9599,1.0,0.0,0
77.7,4.0,566.42,141.6,1.0,0.1539,3.0,1.0,6.1,56.0,2.0,1.0,5.0,5.8,0.0,3.0,0.3035,0.0,0.0,0
66.5,5.0,208.05,41.61,4.0,0.0532,5.0,0.0,1.3,49.0,2.0,0.0,0.0,18.1,0.0,1.0,0.4072,0.0,0.0,0
85.5,5.0,504.55,100.91,5.0,0.5067,3.0,0.0,4.7,18.0,3.0,1.0,0.0,28.6,4.0,0.0,0.1187,1.0,0.0,0
11.7,4.0,52.83,13.21,2.0,0.2421,9.0,0.0,12.9,70.0,2.0,1.0,3.0,19.9,2.0,2.0,0.651,1.0,0.0,0
13.7,6.0,599.43,99.91,2.0,0.1646,2.0,0.0,14.2,39.0,2.0,2.0,0.0,14.6,1.0,0.0,0.8373,1.0,0.0,0
7.6,4.0,263.4,65.85,4.0,0.1761,3.0,0.0,2.7,57.0,0.0,0.0,0.0,60.8,0.0,0.0,0.2284,1.0,0.0,0
50.8,3.0,173.24,57.75,5.0,0.0462,6.0,0.0,1.8,52.0,1.0,1.0,2.0,28.8,1.0,5.0,0.7312,0.0,0.0,0
19.6,7.0,216.07,30.87,2.0,0.2159,4.0,0.0,7.6,18.0,0.0,0.0,2.0,2.0,3.0,1.0,0.412,1.0,3.0,1
