claim_id,policy_age_months,policy_type,premium_amount,claimant_tenure_years,prior_claims_3yr,prior_fraud_flags,claim_amount,days_to_report,police_report_filed,witnesses_present,claim_description_length,incident_hour,weekend_incident,holiday_adjacent,out_of_state,recent_policy_change,coverage_increase_90d,payment_issues,adjuster_experience_years,documentation_complete,repair_shop_preferred,is_fraud
4482,22,auto,1436.82,6.4,1,0,1128.17,1,1,0,171,4,0,1,0,0,0,0,6.9,1,1,0
4483,29,auto,718.16,11.8,0,0,4832.58,0,0,0,176,11,0,0,0,0,0,0,0.6,0,1,0
4484,30,auto,804.87,16.6,2,0,2857.22,3,0,1,109,5,0,0,0,0,0,0,4.0,1,1,0
4485,8,auto,1308.96,1.8,0,0,2975.59,4,1,0,116,13,0,0,0,1,0,0,1.8,1,1,0
4486,48,auto,2825.18,3.8,0,0,2317.35,3,0,0,99,17,0,1,0,0,0,0,7.1,1,0,0
4487,1,auto,2241.47,5.0,2,0,2139.43,11,0,0,251,23,0,0,0,0,0,0,8.5,1,1,0
4488,15,home,1467.64,0.9,3,0,7134.81,1,0,0,299,15,0,0,0,0,0,0,16.0,1,1,0
4489,54,auto,1182.89,0.3,2,0,10415.78,4,1,0,127,17,0,0,1,0,0,0,5.7,1,1,0
4490,29,auto,2209.53,10.1,1,0,6397.39,2,1,0,212,12,0,0,1,0,0,0,0.9,1,0,0
4491,10,home,1631.64,3.8,1,0,9549.42,10,0,0,101,20,0,0,1,0,0,0,9.1,1,0,0
4492,42,home,500.0,4.2,1,0,5234.93,0,0,0,130,23,1,0,0,0,0,1,1.6,1,1,0
4493,30,auto,647.45,4.0,1,0,1047.72,0,0,0,217,8,0,0,0,0,0,0,10.5,1,1,0
4494,57,auto,1298.64,7.0,1,0,21964.81,24,1,0,116,16,0,0,0,0,0,0,2.4,1,1,0
4495,47,home,500.0,0.8,1,0,20575.75,4,0,0,124,15,0,0,0,1,0,0,25.0,1,1,0
4496,33,auto,700.09,4.8,1,0,9166.1,12,0,1,91,10,0,0,1,0,0,1,0.5,1,1,0
4497,24,home,772.86,3.2,1,0,1433.26,2,0,0,119,11,1,0,0,0,0,0,6.3,1,0,0
4498,5,auto,964.8,11.4,1,0,1125.74,4,0,0,194,12,1,0,0,1,0,0,7.6,1,0,0
4499,10,auto,949.83,3.7,1,0,2355.99,5,0,0,195,7,0,0,0,0,1,0,6.4,0,0,0
4500,19,auto,949.03,14.3,0,0,42252.88,21,0,0,110,14,0,0,0,0,0,0,2.7,1,0,1
4501,32,home,1656.82,2.2,1,0,7138.21,0,0,0,86,9,0,0,0,0,0,0,0.5,1,0,0
4502,25,commercial,960.44,17.0,1,0,5018.48,0,0,0,202,12,0,0,0,0,0,0,7.6,0,0,0
4503,12,auto,904.77,10.4,0,0,5574.07,3,0,0,62,11,0,0,0,0,0,0,3.7,1,0,0
4504,1,auto,558.59,4.4,1,0,3333.23,0,0,0,230,20,1,0,0,0,0,0,3.8,1,1,0
4505,24,auto,1830.19,2.2,0,0,4630.12,6,0,1,323,5,1,0,0,0,0,0,3.6,1,1,0
4506,12,auto,783.88,2.4,0,0,5408.07,23,0,0,254,14,0,0,0,0,0,0,1.6,1,0,0
4507,47,home,636.82,7.4,1,0,2762.24,8,1,0,192,0,1,0,0,1,0,0,2.0,1,0,0
4508,1,auto,1219.93,4.3,3,0,1463.88,1,1,0,170,23,0,0,0,0,0,0,10.2,1,1,0
4509,31,commercial,747.35,2.6,2,0,5479.18,8,0,0,126,15,0,0,0,0,0,0,5.4,1,0,0
4510,102,home,843.05,5.1,0,0,2280.01,4,0,1,112,22,0,0,0,0,0,0,16.8,1,1,0
4511,6,commercial,1247.92,6.6,0,0,14489.59,0,1,0,131,16,0,0,0,0,0,0,4.4,1,1,0
4512,22,home,931.47,0.1,1,0,8035.6,4,0,0,79,18,1,0,0,1,0,0,5.1,1,1,0
4513,3,auto,3483.54,0.5,1,0,4422.87,11,0,0,58,2,0,0,0,0,0,0,6.8,0,1,0
4514,35,auto,1056.36,0.5,1,0,2399.71,1,1,0,100,16,0,0,0,0,0,0,2.0,1,0,0
4515,28,auto,1493.56,1.3,1,0,9714.41,5,1,0,134,15,0,0,0,1,0,0,4.6,1,0,0
4516,18,auto,500.0,2.8,2,0,10114.82,0,1,1,98,1,1,0,0,0,0,0,8.7,1,0,0
4517,26,auto,713.14,8.1,1,0,3113.49,8,0,0,135,10,0,0,0,0,0,0,2.8,1,0,0
4518,81,auto,636.86,2.2,1,0,7025.27,1,0,0,163,15,0,0,1,0,1,0,18.0,1,0,0
4519,7,commercial,680.49,0.1,2,0,2083.87,4,1,0,319,6,0,0,0,0,0,0,2.6,1,1,0
4520,1,auto,1349.88,3.3,0,0,5793.52,3,1,1,134,11,0,0,0,0,0,0,2.4,1,0,0
4521,71,home,1840.48,28.5,0,0,2169.14,3,1,0,141,15,1,0,0,1,0,1,5.1,1,1,0
4522,30,commercial,1302.86,2.1,0,0,3013.62,1,0,0,90,7,1,0,0,0,0,0,3.2,1,1,0
4523,79,home,979.14,16.3,2,0,11651.7,4,1,0,149,15,1,0,0,0,0,1,25.0,1,0,0
4524,32,auto,799.97,0.5,0,0,16016.97,4,1,0,200,9,0,0,0,0,0,0,0.7,1,1,0
4525,59,auto,1913.71,1.0,0,0,1222.26,2,1,0,211,21,0,0,0,0,0,0,0.6,1,1,0
4526,20,auto,3089.08,6.4,1,0,4213.84,5,1,1,140,0,0,0,1,0,0,0,0.5,1,0,0
4527,49,auto,1173.24,3.5,3,0,9678.94,1,0,0,130,11,1,0,0,1,0,0,14.6,1,1,0
4528,87,auto,1754.05,7.2,1,0,1731.3,3,1,0,105,20,1,0,0,0,0,0,4.5,1,1,0
4529,30,home,1302.04,10.0,0,0,3304.4,6,0,0,154,7,0,0,0,1,1,0,8.5,1,0,0
4530,7,auto,1599.99,1.4,0,0,8484.83,2,0,1,246,5,1,1,0,0,0,0,9.4,1,1,0
4531,11,auto,612.61,5.7,0,0,2867.18,2,1,0,234,16,0,1,0,1,0,0,5.6,0,1,0
4532,7,commercial,859.14,4.7,0,0,1300.03,0,1,0,184,14,1,0,1,0,0,0,1.7,1,1,0
4533,10,auto,1336.4,9.9,1,0,3516.32,4,1,1,172,5,1,0,1,0,0,0,21.8,1,0,0
4534,13,auto,2010.71,2.8,5,0,3979.19,0,0,0,157,0,0,0,0,1,0,0,1.8,0,1,0
4535,29,home,728.46,0.3,2,1,23319.62,3,0,1,86,18,0,0,0,0,0,0,3.2,1,0,0
4536,31,auto,500.0,4.3,2,0,51771.39,1,0,1,263,17,0,0,0,0,0,1,6.6,1,0,0
4537,20,home,854.8,16.0,2,0,6877.68,1,0,0,212,1,0,0,0,0,0,0,0.5,1,1,0
4538,34,auto,1817.22,0.1,2,0,5404.47,0,0,1,75,23,0,0,0,0,0,0,0.5,1,0,0
4539,3,home,500.0,1.4,1,0,1618.19,2,1,0,132,22,1,0,0,0,0,0,19.5,1,1,0
4540,3,auto,608.83,1.9,1,0,1216.34,10,0,0,99,3,1,0,1,0,0,0,2.6,1,1,0
4541,6,auto,1185.55,7.3,1,0,15705.05,4,0,0,405,10,0,0,0,0,0,0,6.9,1,0,0
4542,26,auto,1034.85,2.0,0,0,1128.01,7,1,0,78,20,0,0,0,1,0,0,1.7,0,1,0
4543,8,auto,1476.21,1.4,1,0,9514.14,0,0,0,158,8,1,0,0,0,0,0,0.5,1,0,0
4544,11,auto,593.26,5.2,0,0,53437.23,1,1,0,201,14,0,0,0,0,0,0,25.0,0,1,0
4545,18,auto,932.17,0.2,1,0,1768.81,2,1,0,80,11,1,0,0,0,0,0,2.6,1,1,0
4546,60,auto,1993.39,0.9,1,0,723.15,9,1,0,254,5,0,0,0,0,0,1,14.8,1,0,0
4547,1,auto,603.99,2.6,1,0,7943.83,5,0,1,96,0,0,0,0,0,1,0,12.3,1,1,0
4548,37,auto,2294.93,2.2,1,0,17775.93,3,0,1,93,20,0,0,1,1,0,0,5.2,1,0,0
4549,39,auto,643.09,2.1,0,0,1825.77,1,0,0,210,23,0,0,0,0,0,0,9.8,0,0,0
4550,57,home,1676.88,0.6,3,0,12827.73,7,0,0,137,11,0,0,1,0,0,0,0.5,1,0,0
4551,97,auto,910.07,2.2,1,0,17112.39,10,1,0,85,22,0,0,0,0,0,1,1.0,1,1,0
4552,1,auto,618.65,8.0,0,0,7202.79,3,0,0,89,8,0,0,0,0,1,0,25.0,1,0,0
4553,6,home,855.38,2.7,2,0,3301.77,0,0,0,84,5,0,0,1,0,0,0,7.5,1,1,0
4554,78,home,1440.1,4.4,0,0,11019.82,1,0,0,102,18,0,0,0,0,0,0,3.6,1,0,0
4555,22,auto,1092.88,0.9,0,0,2916.42,6,1,0,106,18,0,0,0,0,0,0,2.8,1,1,0
4556,29,auto,1918.38,0.4,1,0,4697.74,2,0,0,321,6,1,0,0,0,0,0,0.5,0,0,0
4557,39,auto,2248.17,10.6,0,0,3414.95,4,0,0,365,21,0,0,0,0,0,0,2.9,1,0,0
4558,40,auto,606.97,2.0,1,0,6509.43,3,0,0,129,9,0,0,0,0,1,0,4.4,0,0,0
4559,96,home,585.15,2.2,0,0,5861.91,11,0,1,86,15,0,0,0,1,0,0,1.3,1,0,0
4560,208,auto,571.12,10.5,0,0,4789.48,1,0,1,349,20,0,0,0,1,0,0,19.1,1,0,0
4561,45,home,699.53,6.2,0,0,3858.0,2,1,1,209,19,0,1,0,0,0,0,6.4,1,1,0
4562,12,auto,1904.75,7.1,0,0,8910.43,0,1,1,191,23,0,0,0,0,0,0,1.1,0,0,0
4563,76,auto,1451.25,5.7,0,0,2369.91,8,0,0,106,21,0,0,0,0,0,0,2.8,1,0,0
4564,1,home,835.05,0.6,1,0,2183.99,1,0,0,141,23,0,1,1,1,0,0,1.7,1,1,0
4565,9,auto,1090.56,15.8,0,0,15305.11,6,0,1,98,9,0,0,0,0,0,1,3.4,1,1,0
4566,81,auto,2213.11,12.0,0,0,12451.8,0,1,1,120,23,0,0,1,1,0,0,6.0,1,1,0
4567,10,commercial,2846.96,1.3,0,1,2459.75,10,0,0,377,13,0,0,0,0,0,0,6.2,1,1,0
4568,8,home,1248.49,8.1,0,0,2310.6,17,0,1,279,7,0,0,0,0,0,0,8.6,1,1,0
4569,5,home,500.0,2.6,0,0,2444.5,3,0,0,71,14,0,0,0,0,0,0,2.4,1,1,0
4570,70,auto,1272.38,5.8,2,0,775.97,3,0,0,177,21,0,0,0,1,0,0,0.5,1,0,0
4571,24,auto,1750.01,0.9,2,0,12640.56,4,1,0,99,15,1,0,0,0,0,0,1.9,0,0,0
4572,40,commercial,1226.99,3.9,1,0,7051.09,18,1,0,86,7,0,0,0,0,0,0,0.7,1,1,0
4573,9,auto,1576.97,0.7,1,0,2003.52,4,0,0,132,11,0,0,0,0,1,0,6.0,1,1,0
4574,51,home,1310.98,3.8,0,0,9972.61,0,0,0,82,8,0,0,0,0,0,0,11.4,1,1,0
4575,51,auto,591.51,1.4,0,0,11901.11,4,0,1,235,4,0,0,1,0,0,0,6.2,1,1,0
4576,13,auto,704.07,3.0,1,0,4674.49,2,0,0,202,17,0,0,0,0,0,0,14.6,1,1,0
4577,19,commercial,933.95,5.5,1,0,7724.97,7,0,1,102,7,0,0,0,0,0,0,9.4,1,1,0
4578,8,auto,1868.16,10.5,0,0,7561.95,1,1,1,443,2,0,1,0,0,0,0,1.3,1,1,0
4579,135,auto,747.74,0.9,0,0,4844.12,12,0,0,265,20,1,0,0,0,0,0,4.4,1,1,0
4580,37,auto,1377.4,11.2,2,0,5061.56,8,0,0,107,19,0,0,0,0,0,1,4.8,1,0,0
4581,98,auto,1276.46,2.5,1,0,7086.26,1,1,1,549,11,0,0,0,0,0,0,6.1,1,0,0
4582,13,auto,2423.82,9.3,1,0,6044.24,2,0,1,130,8,0,0,0,0,1,0,1.8,1,1,0
4583,54,auto,1074.02,3.6,2,0,3163.08,3,0,0,79,13,0,1,0,0,0,0,6.6,0,0,0
4584,52,auto,500.0,9.9,0,0,2831.47,0,0,0,89,23,0,0,1,0,0,0,0.5,1,0,0
4585,42,home,1515.4,5.4,1,0,24270.73,5,1,0,156,11,0,0,0,1,0,0,0.5,0,1,0
4586,121,auto,3193.99,3.6,1,0,3374.3,4,0,1,168,4,0,0,0,0,1,0,0.5,1,1,0
4587,18,commercial,1565.86,1.9,0,0,1364.99,1,0,0,141,11,1,0,0,0,0,0,4.0,1,1,0
4588,5,auto,739.64,17.4,1,0,15975.6,5,0,0,108,6,1,0,1,0,0,1,10.7,1,0,1
4589,40,auto,638.44,8.1,2,0,4710.16,0,0,1,360,22,1,0,1,0,0,0,4.2,1,1,0
4590,47,auto,680.97,2.4,0,0,4561.26,15,0,0,122,2,1,0,0,0,0,0,1.6,1,0,0
4591,30,home,2985.9,0.9,0,0,4644.88,0,0,0,123,17,0,0,1,1,0,0,1.2,1,0,0
4592,8,commercial,931.07,7.6,2,0,17249.59,1,1,1,50,7,1,0,1,0,0,0,3.7,1,1,0
4593,25,home,787.35,23.0,0,0,1857.13,17,1,0,78,20,0,0,0,0,0,0,4.9,1,1,0
4594,13,auto,1013.11,1.6,1,0,14735.0,2,1,1,310,9,0,0,0,0,0,0,1.4,1,1,0
4595,20,auto,935.94,12.4,2,0,6850.63,10,0,0,106,6,0,0,0,0,0,0,5.5,1,1,0
4596,37,home,2401.44,0.7,1,0,12322.7,0,0,0,269,22,0,0,0,0,0,0,2.4,1,1,0
4597,49,commercial,660.34,15.2,1,0,3120.69,0,0,1,106,0,0,0,0,0,0,0,0.5,0,0,0
4598,9,commercial,1978.95,6.8,0,0,71891.65,0,1,1,99,16,0,0,0,0,0,1,0.5,1,0,0
4599,18,auto,1165.66,2.1,0,0,4396.39,17,1,0,166,14,0,0,0,0,0,0,1.3,1,1,0
4600,11,commercial,2005.23,1.8,2,0,4619.68,0,0,0,178,16,0,0,0,0,0,0,0.6,1,1,0
4601,7,auto,2419.48,5.2,1,0,1978.29,5,1,1,77,11,0,0,0,1,0,0,6.1,1,1,0
4602,55,auto,1144.13,4.5,1,0,4323.83,2,0,0,116,7,0,0,0,0,0,0,6.5,1,0,0
4603,86,auto,936.8,12.6,0,0,2080.68,9,0,1,141,18,0,0,1,1,0,1,3.3,1,0,0
4604,16,auto,1133.53,7.3,0,0,42805.5,1,0,0,157,12,0,0,0,0,0,1,4.0,1,0,0
4605,50,home,1045.88,3.9,0,0,813.92,0,0,0,183,5,1,0,1,0,0,0,0.5,1,0,0
4606,81,home,500.0,13.1,0,0,500.0,6,0,0,147,2,0,0,0,0,0,0,0.8,1,1,0
4607,67,home,2383.3,4.5,1,0,2811.39,4,0,0,249,23,0,0,0,0,0,0,0.5,1,1,0
4608,7,home,1240.03,9.5,0,0,7092.54,2,0,0,473,21,1,0,0,0,0,0,5.1,1,1,0
4609,112,auto,613.05,9.2,0,0,19077.92,1,1,0,88,2,0,0,0,0,0,0,5.5,1,0,0
4610,17,home,500.0,12.6,1,0,5629.38,11,0,0,133,12,1,0,0,0,0,0,14.0,1,1,0
4611,14,auto,500.0,0.3,0,0,3524.54,0,0,0,99,10,0,0,0,0,0,0,7.7,1,1,0
4612,2,home,1612.01,4.4,0,0,4948.92,0,1,1,94,11,0,0,0,0,0,0,1.0,1,1,0
4613,23,home,804.73,3.2,0,0,10640.0,0,0,0,127,7,0,0,0,1,0,0,0.7,1,1,1
4614,4,home,873.54,3.4,0,0,1525.83,0,0,1,89,17,0,0,0,0,0,0,2.3,1,1,0
4615,10,auto,1399.79,3.1,1,0,13163.12,9,0,0,210,18,1,0,0,0,0,0,2.4,0,1,0
4616,13,home,847.23,9.1,0,0,762.85,7,0,0,444,21,1,0,0,1,0,0,1.8,1,1,0
4617,59,auto,1441.24,1.9,0,0,3847.05,0,0,0,145,13,1,0,0,0,0,0,0.5,1,1,0
4618,75,auto,1150.13,3.1,1,0,4453.17,7,0,0,114,15,0,0,0,0,0,1,13.9,1,0,0
4619,12,home,1051.46,1.1,2,0,1179.43,5,0,0,67,22,0,0,0,0,0,1,3.9,1,0,0
4620,70,auto,500.0,1.4,1,0,5085.54,2,1,0,113,13,0,0,0,0,0,1,4.4,1,0,0
4621,70,home,727.88,5.4,1,0,3171.6,0,1,0,191,16,0,0,0,0,0,0,1.1,1,1,0
4622,52,auto,1482.18,0.6,1,0,6264.44,4,0,0,161,15,0,0,0,1,0,0,17.1,1,1,0
4623,5,auto,779.76,1.0,1,0,6557.21,9,0,0,94,1,0,0,0,0,0,0,0.5,1,1,0
4624,42,home,2003.57,3.8,0,0,7128.3,2,1,0,196,10,1,0,0,0,0,0,25.0,1,1,0
4625,104,auto,3544.67,0.2,1,0,2958.63,2,0,1,91,17,1,0,1,0,0,0,5.0,1,0,0
4626,41,auto,1522.63,0.7,2,0,5720.56,8,1,0,182,2,1,0,0,0,0,0,8.9,1,1,0
4627,14,auto,2313.27,10.0,2,0,16507.09,1,0,0,194,20,0,0,0,0,0,0,16.4,1,1,0
4628,24,auto,1572.41,9.4,1,0,10904.6,0,1,1,152,13,0,0,0,0,0,0,2.2,0,1,0
4629,37,home,839.55,2.1,1,0,6654.27,5,0,0,302,3,1,0,0,0,0,0,7.4,1,1,0
4630,25,auto,1212.06,2.1,0,0,1869.83,5,1,1,93,7,0,0,0,0,0,1,1.5,1,1,0
4631,4,home,3000.88,13.8,0,0,500.0,12,0,1,457,2,0,0,0,0,0,0,6.8,1,1,0
4632,13,home,844.06,0.1,1,1,673.49,2,0,1,71,1,1,0,1,1,0,0,0.5,1,1,0
4633,58,auto,652.19,4.3,0,0,9315.87,1,0,0,76,5,0,0,0,0,0,0,15.3,0,1,0
4634,71,home,621.98,4.5,1,0,2202.49,2,0,0,60,22,0,0,0,0,1,0,19.3,1,1,0
4635,5,home,983.62,7.8,0,0,1366.87,2,1,0,119,9,0,0,0,1,0,0,1.4,1,1,0
4636,109,auto,663.99,15.2,3,0,2554.17,13,0,1,50,21,1,1,0,0,0,0,2.0,1,0,0
4637,14,auto,2532.62,2.2,0,0,4288.67,12,0,1,154,7,1,0,0,1,0,1,4.7,1,0,0
4638,39,auto,1221.92,2.9,0,0,5346.75,2,0,1,154,23,1,0,0,0,1,0,4.5,0,1,0
4639,50,home,1782.66,5.6,1,0,2360.46,2,1,0,100,5,1,0,0,1,0,0,3.6,0,1,0
4640,60,home,944.51,17.1,2,0,12270.18,2,1,0,126,8,0,0,0,0,0,1,1.2,1,1,0
4641,104,auto,620.11,11.1,0,0,3950.62,6,0,0,137,18,0,0,0,0,0,0,6.7,1,1,0
4642,13,home,569.81,5.5,0,0,3818.19,3,0,0,147,5,1,1,0,1,0,1,1.1,1,1,0
4643,70,home,696.46,9.7,2,0,1949.67,1,0,0,117,11,0,0,0,0,0,0,12.5,1,0,0
4644,5,home,1304.74,0.4,0,0,34512.14,7,1,0,122,0,0,0,0,0,0,0,10.2,1,1,0
4645,43,home,1422.17,2.4,2,0,4167.29,11,0,1,165,0,0,0,0,0,0,1,7.6,1,1,0
4646,48,auto,1482.67,0.1,1,0,8459.12,6,0,0,84,11,1,0,0,1,1,0,7.1,1,1,0
4647,40,home,520.95,1.0,1,0,5843.58,1,0,0,116,15,0,0,0,0,0,0,1.6,0,0,0
4648,10,home,1096.41,5.0,0,0,17048.24,7,0,0,251,17,1,0,0,0,0,0,5.6,1,1,0
4649,74,home,656.53,10.8,1,0,2104.43,22,1,1,96,14,0,0,0,0,0,0,2.3,1,1,0
4650,6,auto,1340.41,5.0,1,0,8313.8,5,0,1,89,18,0,0,0,1,1,0,1.1,1,0,0
4651,1,auto,1393.45,5.5,0,0,3586.72,1,0,1,83,4,1,0,0,0,0,0,6.3,1,0,0
4652,45,auto,610.28,0.5,0,0,5938.97,0,1,0,97,15,0,0,0,0,0,0,2.6,1,0,0
4653,23,auto,1779.37,5.5,0,0,3479.59,2,1,0,217,15,0,0,0,0,0,0,2.6,1,1,0
4654,68,home,3531.27,3.0,0,0,33323.61,3,0,0,224,20,0,0,0,0,0,1,15.5,1,1,1
4655,17,auto,1664.73,5.3,0,0,4392.32,12,1,1,219,13,1,0,0,1,0,0,25.0,1,1,0
4656,6,home,1010.89,2.0,0,0,1037.31,4,0,0,186,23,0,0,0,0,1,0,1.3,1,1,0
4657,65,home,936.1,4.4,0,0,4318.41,1,0,1,177,13,0,0,0,0,0,0,4.0,1,0,0
4658,28,home,987.79,2.8,1,0,5615.31,5,1,0,231,2,1,0,0,0,0,0,4.2,1,1,0
4659,7,auto,749.67,4.1,0,0,5602.4,0,0,0,117,11,0,0,0,0,0,0,0.5,1,0,0
4660,45,commercial,1244.14,0.8,0,0,1376.74,1,0,0,221,10,0,0,0,0,0,0,2.3,1,1,0
4661,25,home,620.65,2.5,1,0,1504.15,6,0,0,279,14,1,0,0,0,0,0,1.5,1,1,0
4662,33,home,500.0,2.3,0,0,31521.84,1,0,1,66,3,0,0,0,0,0,0,13.0,1,1,0
4663,22,auto,1223.9,6.7,0,0,3920.89,0,0,0,127,14,1,0,0,1,1,0,11.7,1,1,0
4664,63,auto,1108.34,6.1,3,0,4350.54,3,0,1,124,14,1,0,0,0,0,0,2.5,1,1,0
4665,63,auto,824.2,12.0,1,0,39692.16,5,0,1,146,13,1,0,0,0,0,1,0.8,0,1,0
4666,44,auto,577.47,5.0,1,0,10961.49,7,0,0,185,5,0,0,0,0,0,0,0.8,1,1,0
4667,4,auto,1267.59,1.9,1,0,4749.85,1,0,1,420,20,0,0,0,0,0,0,13.7,0,0,0
4668,65,auto,668.42,7.6,2,0,6221.66,2,1,0,75,0,1,0,0,0,0,0,3.2,1,0,0
4669,40,home,1023.03,3.4,2,0,36142.7,4,0,0,80,21,0,0,0,1,0,0,1.1,1,1,1
4670,42,auto,2650.45,1.1,0,0,2608.79,0,1,1,226,8,0,0,1,0,0,0,3.5,1,1,0
4671,16,auto,1518.68,6.9,1,0,11323.38,1,0,0,182,18,0,0,0,0,0,0,7.8,1,0,0
4672,76,home,553.04,0.7,1,0,9713.84,2,0,1,119,17,0,0,0,0,0,0,2.2,1,0,0
4673,46,auto,579.74,1.0,2,0,5220.21,1,0,1,124,3,0,0,0,0,0,0,6.5,1,0,0
4674,4,home,1183.12,7.1,0,0,2846.89,3,0,0,140,12,0,0,0,1,0,1,1.2,1,0,0
4675,18,auto,551.33,7.4,0,0,7353.8,5,1,0,184,22,0,0,0,0,0,0,3.6,1,1,0
4676,78,auto,500.0,7.8,0,0,4901.61,3,0,0,206,21,1,0,0,0,0,0,8.6,1,0,0
4677,1,auto,1431.08,1.7,0,0,10086.79,7,0,0,231,20,0,0,0,0,0,0,6.0,0,0,0
4678,117,home,1287.51,10.1,3,0,954.49,4,0,0,284,21,0,0,0,0,0,0,3.9,1,1,0
4679,40,auto,1373.75,6.4,1,0,118551.88,1,0,0,236,13,0,0,0,0,0,0,7.2,1,0,0
4680,35,home,1250.77,9.0,0,0,8905.73,0,1,0,133,16,0,0,0,1,0,0,0.5,1,0,0
4681,11,auto,1061.4,6.2,1,1,7973.8,5,0,0,75,13,0,0,0,0,0,0,7.4,1,1,0
4682,10,auto,787.53,4.3,0,0,38377.41,1,0,1,99,5,1,0,1,0,0,0,5.9,1,1,0
4683,102,home,1419.51,0.6,2,0,2631.11,1,1,1,54,1,0,0,0,0,0,0,1.1,0,1,0
4684,12,auto,2356.52,6.2,0,1,2453.91,7,0,0,445,16,0,0,0,0,0,1,1.8,1,1,0
4685,53,home,853.53,5.9,0,0,3545.32,1,0,0,278,11,0,0,0,0,0,0,3.0,1,0,0
4686,17,auto,658.28,1.9,1,0,43144.5,3,0,1,114,15,1,0,0,0,0,0,5.8,1,0,0
4687,5,auto,621.69,6.7,1,0,4480.06,0,0,0,202,11,0,0,0,0,0,0,9.5,1,1,0
4688,1,home,710.97,4.0,1,0,77482.22,2,0,0,138,3,1,1,0,0,0,0,11.8,1,1,1
4689,28,commercial,1213.54,4.1,1,0,2885.76,19,0,0,216,4,1,0,0,0,0,0,23.5,1,1,0
4690,133,auto,500.0,2.3,0,0,500.0,15,1,0,197,0,1,0,0,1,0,0,1.0,0,1,0
4691,16,home,1365.92,0.6,2,0,913.93,14,1,0,139,2,1,0,0,0,0,0,1.7,0,1,0
4692,15,auto,1513.16,1.2,3,0,8865.06,4,0,0,160,11,1,0,0,0,0,0,15.0,1,1,0
4693,15,home,500.0,7.3,1,0,9393.49,1,0,0,112,15,0,0,1,0,0,0,8.0,1,1,0
4694,26,home,672.1,1.6,1,0,7063.67,2,1,0,194,8,0,0,0,0,0,0,0.9,0,1,0
4695,20,auto,1141.21,0.1,0,0,1756.25,1,1,1,58,1,0,0,0,0,0,0,1.1,1,1,0
4696,76,auto,1020.72,29.1,3,1,1489.93,0,0,0,188,13,0,0,0,0,0,0,0.5,0,0,0
4697,25,auto,1422.0,1.2,1,0,1157.97,0,0,0,70,13,0,1,0,0,0,0,1.0,1,1,0
4698,25,auto,1021.91,5.3,0,0,3589.55,3,0,0,147,9,1,0,0,0,0,0,2.1,1,1,0
4699,5,auto,2063.97,13.1,1,0,6968.06,0,0,0,155,23,0,0,0,0,0,0,6.3,1,0,0
4700,146,home,933.94,4.6,0,0,17760.52,14,1,0,169,8,1,0,0,0,0,0,13.9,0,0,0
4701,10,commercial,670.81,8.0,3,0,12618.09,4,1,0,98,22,0,0,0,0,0,0,13.4,1,1,0
4702,2,auto,644.37,18.7,0,0,5891.61,0,1,0,100,15,0,1,1,0,0,0,8.2,1,1,0
4703,39,auto,1584.04,9.8,0,0,72000.33,2,0,0,185,12,0,0,1,0,1,1,1.3,1,0,0
4704,32,auto,1113.0,4.1,1,0,5180.65,2,0,0,112,21,0,0,0,0,0,0,1.4,1,0,0
4705,19,commercial,1505.47,2.3,1,0,513.49,9,0,0,241,7,1,0,0,0,0,1,3.9,1,0,0
4706,19,auto,1490.04,3.3,1,0,1298.13,0,0,0,144,22,0,0,0,0,0,1,0.6,1,0,0
4707,55,auto,500.0,9.2,0,0,5490.32,2,1,0,148,5,0,0,0,0,0,0,9.4,1,0,0
4708,7,auto,620.15,9.6,1,0,1293.78,6,0,0,141,23,0,0,0,0,1,0,6.4,1,0,0
4709,61,auto,658.32,9.3,1,0,18362.74,2,1,0,178,18,0,0,0,0,0,1,6.5,1,1,0
4710,37,auto,729.21,4.5,1,0,6206.05,2,1,0,147,4,0,0,0,0,0,0,0.5,1,1,0
4711,19,auto,888.76,3.2,2,0,18917.31,2,0,0,172,13,0,0,0,0,0,0,0.7,1,1,0
4712,22,auto,1807.27,1.9,3,0,6490.56,7,1,0,354,5,0,0,0,0,0,0,2.4,0,1,0
4713,10,auto,1996.68,0.1,1,0,500.0,0,0,0,347,0,0,0,0,0,0,0,5.1,1,1,0
4714,50,auto,947.24,7.2,1,0,22364.68,9,0,1,209,19,1,0,0,0,0,0,4.2,0,1,0
4715,25,auto,967.16,1.6,0,0,4647.44,0,1,0,55,0,0,0,0,0,0,0,7.1,1,1,0
4716,13,auto,770.69,2.0,1,0,4890.47,1,0,0,101,20,0,0,0,0,0,1,3.8,1,0,0
4717,32,commercial,1146.64,9.3,0,0,7923.28,2,0,0,158,10,0,0,0,0,0,1,3.7,1,0,0
4718,196,home,1213.5,0.3,2,0,4286.92,2,0,0,111,13,0,0,0,0,0,0,10.3,1,1,0
4719,20,auto,1641.29,13.1,1,0,8683.82,1,1,0,179,0,0,0,0,0,0,0,8.6,1,1,0
4720,91,auto,1634.71,0.1,0,0,6237.54,4,1,1,149,10,0,0,0,0,0,0,1.6,1,1,0
4721,15,home,500.0,14.0,1,0,4711.89,3,1,1,142,17,1,0,0,0,0,0,7.5,1,1,0
4722,2,auto,1016.1,3.0,0,0,1176.81,4,0,0,134,13,0,0,0,0,0,0,3.8,0,1,0
