gpa_first_semester,gpa_current,credit_hours_completed,credit_hours_attempted,course_withdrawal_count,financial_aid_amount,unmet_financial_need,is_first_generation,is_pell_eligible,campus_housing,extracurricular_count,advisor_meetings_per_semester,declared_major,distance_from_home_miles,age_at_enrollment,high_school_gpa,sat_score,num_absences_current_semester,part_time_work_hours,library_visits_per_month,target
0.94,1.71,35,36,0,50000.0,2982.62,0,0,1,0,1,1,128.4,17,3.12,1029,2,6.5,3,1
3.24,2.86,37,38,0,4132.55,7878.59,0,1,0,3,1,1,68.1,23,3.27,1178,5,35.4,3,0
2.93,3.31,40,42,0,7108.41,4301.61,0,0,0,1,2,1,110.8,19,2.85,1093,1,1.0,6,0
2.24,2.66,53,53,3,5553.6,830.69,0,0,1,0,2,0,354.0,18,3.52,1231,0,0.5,4,0
3.38,2.92,37,44,1,3411.3,2142.64,0,1,0,2,0,1,31.9,19,1.94,938,2,10.7,6,1
3.74,3.04,57,58,0,1856.14,2869.96,0,1,0,2,0,0,84.7,17,3.83,1037,4,14.6,4,0
3.32,2.99,39,41,3,1153.78,985.42,0,0,0,2,3,1,91.2,19,3.37,1244,0,40.0,6,0
3.63,3.1,50,52,0,18954.85,1205.61,1,0,0,2,1,0,178.2,18,2.81,803,1,0.1,5,1
3.13,2.73,43,44,0,9956.2,1019.98,0,0,0,1,1,0,40.8,19,2.74,1080,3,1.9,5,0
4.0,3.97,60,61,2,1099.11,873.11,0,0,0,2,1,0,339.8,17,2.73,885,3,9.2,6,0
3.07,3.19,45,47,1,3531.56,5011.77,0,1,0,3,0,1,96.7,17,3.62,1081,4,2.3,4,0
1.96,2.92,44,44,0,3440.38,1110.74,1,1,1,1,0,1,138.8,19,2.56,1165,0,1.1,2,0
1.81,1.67,48,50,0,3748.94,1286.41,0,0,0,0,0,1,70.8,17,3.26,1247,2,6.1,7,0
3.76,3.48,49,50,1,9153.68,2077.13,1,0,0,1,4,1,28.7,17,3.59,1064,6,9.0,2,0
2.59,2.49,64,67,2,11270.61,6866.91,1,0,1,2,2,1,39.3,20,2.7,1124,4,0.9,4,1
1.21,2.43,51,54,0,7078.47,2313.29,0,0,1,3,2,1,37.2,22,3.59,1047,2,2.4,5,0
1.55,2.67,51,55,0,13081.51,2022.24,0,1,0,0,0,0,162.4,18,2.83,1239,1,1.6,3,1
1.83,2.82,44,49,2,5446.37,534.49,0,0,1,3,2,1,25.6,22,2.51,1002,3,0.8,3,0
1.92,2.36,52,55,0,12130.23,2718.94,0,1,0,1,2,1,48.4,21,2.29,1071,1,6.3,2,0
2.42,2.33,63,65,4,17045.04,3647.93,1,0,0,1,2,1,11.5,22,2.82,1100,6,5.5,5,0
3.45,3.09,45,47,1,6902.51,5465.67,0,0,1,1,0,1,475.0,19,3.49,890,2,23.8,7,0
2.96,2.92,43,47,2,9946.74,15898.91,1,1,1,1,2,1,30.2,17,3.02,1003,3,2.1,5,0
2.33,2.33,47,51,1,23814.86,3272.85,0,0,1,2,2,0,9.8,17,3.5,1182,1,9.1,4,0
2.47,2.5,36,41,0,8535.88,236.04,0,1,0,5,1,1,10.4,22,3.46,1157,4,2.5,4,0
2.22,2.34,51,54,1,4572.3,2460.35,1,1,1,3,0,1,11.2,18,2.76,1246,4,12.8,3,1
3.39,2.98,39,40,2,14022.76,2726.47,1,1,0,1,2,1,45.0,17,3.52,1114,6,4.3,7,1
2.16,2.58,47,50,0,7548.07,2931.01,0,0,1,2,1,0,77.5,18,3.16,977,3,1.0,7,0
2.33,1.96,49,52,3,1667.35,1731.44,0,0,0,1,1,1,5.4,17,3.65,1293,4,2.4,6,0
2.22,2.52,47,49,0,2321.19,819.27,0,1,1,0,1,0,14.2,20,2.96,885,3,20.0,10,0
2.67,2.96,49,49,1,3347.05,2224.02,0,1,0,1,1,0,212.9,19,3.6,1343,3,6.7,3,0
4.0,3.14,38,40,1,6989.6,5216.44,1,0,0,0,1,1,15.5,18,3.74,1275,3,23.6,5,0
2.21,2.56,50,54,0,50000.0,1105.89,0,0,1,0,0,1,262.4,17,3.11,910,6,7.2,3,0
3.97,3.25,44,50,2,33613.17,2567.59,0,1,1,3,0,1,37.2,19,3.43,1045,4,14.8,4,1
2.5,2.97,38,40,2,2439.5,1536.73,0,1,0,2,1,0,226.0,21,2.76,992,6,22.2,5,0
2.57,2.73,42,44,1,15797.4,7597.18,0,0,1,1,1,0,17.6,21,2.8,1124,3,1.9,3,0
3.91,3.34,27,29,0,4567.83,2382.91,0,0,0,3,1,1,252.8,21,3.18,600,3,1.1,5,0
2.45,2.93,51,51,3,12417.63,5336.55,0,1,0,1,6,0,165.8,19,3.56,1173,4,10.1,2,0
1.84,2.37,44,47,2,1441.9,2115.37,0,1,1,2,2,0,29.0,18,3.85,1440,6,11.5,2,0
3.73,3.47,45,47,3,5580.22,479.39,0,1,1,4,3,0,180.7,20,2.82,1104,4,11.8,5,0
3.31,3.25,53,57,2,7092.31,629.1,1,0,0,1,1,1,98.9,21,3.48,1199,4,11.6,4,0
3.47,3.44,33,37,3,9422.21,5139.52,0,0,1,1,1,0,11.9,17,3.17,872,2,12.8,5,0
2.86,3.1,43,45,2,7093.4,1554.23,0,0,0,1,1,0,82.1,17,3.37,1172,3,12.6,5,0
3.19,2.97,33,36,1,2969.62,4081.03,0,0,1,2,0,0,60.2,19,3.28,1048,2,7.2,2,0
3.09,2.79,45,47,1,16485.92,7151.46,0,1,0,1,2,1,17.8,17,3.62,1333,3,5.7,4,0
2.52,2.64,35,38,4,6204.7,221.9,0,0,0,1,3,1,38.5,21,2.57,1214,2,0.6,6,0
1.75,2.34,45,47,2,4352.65,2517.51,0,1,1,0,1,1,13.4,17,3.7,994,2,9.1,4,1
3.05,3.02,40,42,0,1353.56,9126.61,0,0,1,2,1,1,31.2,18,3.24,1229,3,6.4,4,0
2.5,2.58,43,48,2,11130.6,3034.68,1,1,0,0,2,0,20.0,18,3.22,1326,1,6.1,3,0
3.22,2.75,49,52,2,464.53,7016.34,0,0,1,2,2,0,5.0,17,3.74,1206,4,3.4,2,0
2.36,2.72,45,47,2,2732.51,4677.06,1,1,1,1,1,1,171.0,21,2.68,1276,4,1.3,3,0
3.16,3.08,52,56,0,26429.51,2735.78,0,0,1,1,0,1,54.9,24,3.07,1327,2,10.1,4,0
3.66,3.13,54,58,4,9784.17,305.23,0,1,1,3,0,1,71.0,19,3.9,1153,5,1.2,1,1
2.84,2.33,43,44,2,1258.75,6651.69,1,0,0,0,1,1,74.0,17,2.73,1179,1,0.0,0,1
3.04,3.01,53,55,0,4662.97,6786.92,0,0,0,1,1,1,8.9,20,3.23,1127,5,19.0,6,0
3.36,3.41,46,51,1,7645.27,3291.81,0,1,0,0,0,1,67.5,23,3.85,1148,2,2.9,2,0
2.73,2.65,50,51,3,2767.93,456.17,1,0,0,0,1,1,41.7,18,3.71,1210,2,4.6,3,0
2.66,2.65,51,53,2,10411.86,9923.68,0,1,0,3,1,0,37.9,17,3.95,992,1,30.5,4,0
3.1,2.89,44,47,2,11325.18,1043.0,0,0,0,1,2,0,31.1,17,3.09,1258,2,3.2,5,0
1.87,2.51,39,42,1,616.79,7202.86,0,0,0,1,2,1,156.3,20,2.44,835,6,3.5,4,0
2.43,2.84,46,49,2,4079.45,10923.29,1,1,1,1,1,0,59.8,17,2.84,1161,0,1.7,6,0
3.49,3.03,44,49,1,1852.12,1454.59,0,0,1,0,0,1,36.4,17,3.41,919,3,9.9,3,0
2.46,2.71,36,39,2,2563.65,251.46,0,0,1,1,3,1,50.4,19,3.54,904,6,27.1,3,0
2.34,2.68,43,46,3,2855.81,2672.69,0,0,0,1,1,1,83.6,17,3.03,916,4,9.9,3,1
3.68,3.16,56,56,1,5948.29,8959.59,0,0,0,3,1,1,66.0,17,3.25,1192,0,38.4,2,1
3.96,3.38,38,41,2,13855.8,66.78,0,1,1,2,1,0,29.3,18,2.55,1071,3,2.1,5,0
2.56,3.08,43,46,1,673.04,3040.58,1,1,1,2,3,1,5.0,27,4.0,1025,3,4.2,3,0
2.44,2.63,54,58,1,5284.33,582.37,1,0,1,1,0,1,73.1,19,3.13,1113,2,2.3,4,0
2.99,2.46,36,36,1,6343.9,226.96,1,1,0,0,1,1,61.6,23,3.16,863,4,8.3,3,0
3.67,4.0,48,53,3,605.39,4784.28,1,1,0,3,0,1,551.8,18,3.0,1400,7,12.2,3,0
4.0,3.36,42,47,1,39002.54,6271.0,1,1,1,3,0,1,138.1,22,2.67,1075,5,9.4,3,0
2.36,2.21,48,50,1,1288.87,1270.03,0,1,1,0,1,0,17.7,17,2.41,886,5,19.7,4,0
2.4,3.26,32,34,2,7823.36,1275.26,0,1,1,1,1,0,46.3,18,3.21,1342,9,26.0,4,1
2.24,2.64,75,78,0,542.06,1560.41,0,0,0,1,0,1,64.9,17,2.56,956,4,8.1,1,0
3.17,2.97,48,52,0,653.58,5963.71,0,0,0,2,1,1,18.6,17,2.03,890,3,3.2,4,0
3.2,3.3,40,41,1,751.87,2010.19,1,0,1,2,0,0,55.4,21,3.41,1232,9,4.9,4,0
2.22,1.8,38,40,1,6947.55,1876.74,1,0,0,3,0,1,33.5,22,2.9,779,8,0.4,1,1
3.83,3.46,56,61,4,4641.36,6743.34,0,0,0,0,2,1,23.1,19,3.63,863,5,8.3,7,0
3.29,3.03,37,41,0,30776.92,3220.59,0,1,0,0,3,0,5.0,17,2.93,1213,3,2.4,6,0
1.96,2.28,38,43,3,13256.83,3928.06,0,0,1,1,2,1,568.6,17,4.0,1170,9,10.1,5,0
3.27,3.52,38,43,3,3689.23,2791.56,0,1,0,1,3,1,101.2,20,3.43,1139,1,21.7,8,0
2.34,2.57,45,48,1,3488.13,3512.88,0,0,1,4,1,1,47.1,19,2.55,1402,5,3.7,5,0
3.2,2.96,35,37,0,957.63,236.61,0,0,0,1,2,0,32.1,19,3.44,1310,3,10.9,2,0
2.59,3.13,54,55,0,3156.78,2184.62,0,0,0,2,1,1,10.2,17,3.02,1041,2,11.2,5,0
3.57,3.51,33,38,1,1054.64,1313.28,0,0,1,1,2,1,21.5,17,3.16,1013,4,5.3,2,0
2.45,2.44,39,43,1,654.19,2827.54,0,0,0,2,0,1,87.7,17,3.88,1442,4,1.6,6,0
2.84,2.18,39,40,2,7777.5,9413.4,0,0,1,2,2,1,25.9,21,3.01,1295,5,2.6,5,1
3.01,2.6,43,47,0,3014.05,452.02,0,1,0,3,2,1,857.6,21,3.62,1134,0,5.6,3,0
2.37,2.4,56,57,1,911.3,2465.29,0,0,0,1,1,1,22.5,22,3.58,1368,1,6.6,5,0
2.34,2.99,47,50,0,19713.46,312.45,0,1,1,5,0,1,26.6,17,2.34,1133,5,0.5,4,0
2.55,3.14,54,58,2,8276.4,1129.19,0,0,1,1,0,0,73.4,17,4.0,1353,3,7.6,2,0
2.92,3.01,44,49,2,2453.16,1466.89,1,1,0,1,0,1,42.3,22,3.21,1355,2,20.8,2,0
2.67,2.59,53,56,0,3270.78,3149.38,0,0,0,1,1,1,189.3,21,3.22,1047,2,21.1,4,0
3.21,3.04,47,51,1,2668.67,1170.81,1,1,1,4,2,0,17.6,19,4.0,1227,2,1.5,5,0
1.55,1.9,47,49,1,4622.86,561.84,0,1,0,0,1,1,97.9,19,3.16,1194,5,3.1,1,0
3.11,3.09,41,42,0,5830.3,12564.68,1,0,1,4,5,1,53.2,19,2.57,1038,5,1.5,4,0
2.66,3.11,45,48,4,1227.99,3297.22,1,0,0,0,2,0,79.5,21,2.9,1105,3,4.7,4,0
3.64,3.37,46,51,1,10941.28,482.43,1,0,0,2,3,1,10.7,20,2.73,1257,3,4.8,1,0
2.94,2.99,52,54,3,8099.05,1910.68,0,0,0,1,0,0,35.0,19,4.0,1099,1,5.4,6,1
3.01,2.34,37,41,0,12022.95,1326.45,0,0,0,4,4,1,5.0,24,2.84,1191,3,1.4,3,1
2.45,1.92,51,55,2,5305.99,1104.06,0,0,0,1,0,0,8.5,20,3.97,869,3,1.7,3,1
2.45,3.12,48,52,2,8348.65,2117.91,0,1,1,2,0,1,30.7,17,3.13,1006,1,2.1,4,0
3.08,2.75,53,55,3,5212.19,1657.72,0,1,1,2,3,1,20.0,17,2.99,1086,4,15.8,1,0
2.42,3.33,41,48,1,5297.71,537.84,0,0,0,4,1,1,139.8,22,2.25,1135,2,15.6,5,0
3.93,3.64,45,48,2,1384.54,707.9,0,0,0,0,3,0,44.1,21,3.52,1315,3,1.8,4,0
2.77,2.81,58,61,1,33852.48,7513.98,0,1,0,2,2,0,21.9,17,2.47,844,2,5.8,5,0
2.43,2.69,51,55,1,20957.76,3459.4,0,1,1,3,2,1,38.0,21,2.98,1128,4,0.1,3,1
4.0,3.84,47,50,1,7165.43,1952.8,0,0,1,2,0,0,408.0,18,3.05,977,9,2.0,4,0
3.47,3.55,49,51,1,2928.44,533.78,1,1,0,1,0,1,9.5,17,2.71,1133,2,12.0,0,0
3.31,3.08,49,52,0,12058.59,8359.63,0,0,0,1,3,0,7.4,17,4.0,843,3,0.9,7,1
1.9,2.14,53,56,2,2992.77,660.34,1,0,0,2,0,0,104.0,17,3.9,1577,0,15.8,4,1
3.29,3.16,50,56,1,1844.91,8122.05,0,1,0,1,1,0,32.4,22,3.22,783,2,12.4,4,0
2.93,3.17,45,46,2,8466.95,2331.64,1,1,1,0,4,1,35.4,18,3.06,977,0,0.5,1,0
3.74,2.87,47,51,2,4582.9,1524.04,0,0,1,3,0,1,26.6,18,3.02,1111,2,3.5,4,1
4.0,3.85,40,43,3,5167.24,1881.23,0,0,0,1,3,0,9.4,21,4.0,1406,0,27.2,2,0
2.64,2.84,41,43,1,9175.91,2632.26,1,1,1,1,1,1,80.7,21,3.67,1169,7,0.1,1,0
4.0,3.43,34,35,1,4187.11,2073.21,1,1,0,0,2,1,46.5,26,2.56,1342,1,2.7,8,0
2.68,3.21,49,52,1,3693.29,6008.87,0,1,1,0,1,1,537.7,20,3.06,887,3,5.3,6,0
2.79,2.52,43,46,2,4647.85,4760.09,0,0,0,2,1,1,70.9,23,3.52,1067,2,3.8,3,0
2.86,2.81,58,61,2,2753.55,1432.41,0,1,0,2,0,1,73.3,19,2.62,1173,2,5.2,4,0
2.59,1.9,42,48,1,6351.42,7.22,0,1,0,2,3,1,107.0,23,3.28,984,6,7.2,2,0
3.71,3.59,43,50,0,6536.63,4753.17,0,1,0,0,0,1,211.0,17,2.72,902,7,14.9,5,0
1.8,2.28,41,47,3,3761.86,1194.81,1,0,0,1,3,1,88.6,17,3.15,1143,3,19.7,7,0
1.27,2.14,54,59,2,4431.24,3823.83,0,0,0,2,1,1,5.0,25,2.85,1098,4,22.8,3,1
3.0,3.35,55,56,1,4567.75,99.5,0,0,0,0,2,1,138.1,20,3.86,1140,1,7.4,2,1
4.0,3.09,49,52,1,3248.36,8844.13,0,1,0,0,1,1,5.3,17,3.0,954,3,5.4,2,1
3.86,4.0,62,63,0,10193.15,139.06,1,1,0,1,2,1,222.4,19,3.06,963,2,8.6,2,0
2.19,2.93,50,55,1,4668.55,2246.69,0,0,0,1,2,1,142.3,18,3.24,1038,2,10.5,4,1
1.78,2.48,49,52,1,2670.11,1353.17,0,0,1,3,0,1,35.0,22,3.66,1173,4,14.9,3,0
1.98,2.41,58,59,1,1022.76,3143.2,0,1,1,2,1,1,6.5,22,3.75,1196,3,8.6,4,0
2.98,3.28,58,60,1,2029.14,1121.89,0,1,0,0,0,1,41.4,20,4.0,1075,4,7.8,4,0
2.13,2.67,46,51,0,24537.13,1865.71,1,1,1,0,3,1,5.0,17,2.4,1155,4,7.0,3,1
1.92,1.88,66,69,0,12628.88,1271.71,0,0,0,0,0,1,172.8,17,3.55,972,2,9.7,4,0
3.08,3.61,44,47,0,6629.77,6464.79,0,0,0,1,1,0,213.4,22,2.87,969,4,15.4,0,0
3.19,2.85,57,60,0,5289.28,1424.15,0,0,1,3,1,1,15.2,17,2.69,862,3,3.8,6,0
2.3,2.0,29,31,1,9537.07,247.79,1,1,0,1,1,1,20.8,17,2.8,876,4,8.4,1,0
2.13,2.99,36,39,0,16187.41,2773.82,1,1,0,1,1,1,129.7,20,3.01,1074,8,0.0,3,1
3.15,2.66,43,45,0,2168.33,703.26,0,1,0,2,3,0,112.5,17,3.35,1052,1,10.2,2,0
2.62,2.64,47,50,2,4254.43,2358.38,0,0,0,1,1,1,36.6,17,2.74,1063,4,6.5,3,0
2.91,2.98,40,43,1,15284.41,497.28,0,0,1,0,0,1,14.3,17,3.13,974,5,2.1,3,0
3.58,3.14,41,50,2,10795.8,3603.01,0,0,1,1,1,1,5.0,17,3.25,811,4,38.5,3,0
3.55,3.75,50,52,1,2778.08,816.5,0,0,1,1,1,0,121.2,17,2.74,1173,3,0.5,5,0
2.56,2.49,49,52,0,1824.03,2838.32,0,0,0,2,1,1,65.1,17,3.44,1193,2,2.4,2,0
2.75,3.46,43,45,2,3623.66,316.05,0,1,0,1,1,1,61.7,20,3.22,1300,6,10.0,4,0
1.98,2.2,54,58,0,790.24,433.86,0,0,1,2,0,1,60.7,25,2.62,1021,4,15.0,2,0
3.34,2.74,37,40,2,8203.22,16239.84,0,1,0,4,1,1,136.8,21,4.0,1183,3,16.9,3,1
3.27,3.9,33,36,3,10665.14,1913.62,0,1,1,3,0,0,68.3,17,3.41,1387,1,21.9,4,0
3.29,3.15,46,50,1,3359.49,218.95,0,0,1,1,0,1,33.5,19,2.61,1135,5,24.8,3,0
3.32,2.96,37,40,2,814.38,1474.51,0,1,0,2,1,1,244.1,19,3.54,1165,2,9.8,0,0
3.65,3.22,47,50,1,7620.95,2357.84,0,0,0,2,0,0,45.8,23,2.67,1037,6,2.2,2,0
4.0,3.62,44,45,1,54141.65,261.54,0,1,0,2,0,1,401.3,17,3.21,1030,3,4.5,3,0
3.07,3.27,43,48,0,3661.16,2721.17,0,0,0,2,2,1,255.0,17,3.73,1206,4,10.2,6,0
2.91,3.04,45,46,1,3185.51,771.44,1,1,0,0,1,1,20.4,24,2.84,824,3,0.7,3,1
1.51,1.84,43,44,1,21944.67,567.77,0,0,1,1,3,0,10.0,17,2.8,1152,3,9.5,4,0
3.55,3.22,45,47,0,1458.16,2174.28,0,1,1,3,3,0,22.9,25,3.84,1415,3,15.6,1,0
2.54,2.3,59,63,0,7541.14,3162.07,0,0,0,1,2,0,290.4,17,3.98,1014,1,0.9,5,1
3.3,3.09,47,50,2,727.83,2724.64,1,1,0,4,1,1,132.2,22,4.0,1156,4,9.6,6,0
1.53,2.3,40,44,0,8325.23,1632.43,0,1,1,1,2,1,349.2,17,3.38,1237,3,5.5,3,0
2.18,2.62,40,41,1,23418.55,871.56,0,0,1,2,0,0,220.0,22,3.0,1224,3,1.5,8,1
1.84,2.71,38,42,2,65000.0,8924.83,0,1,0,4,1,1,90.0,17,3.98,1092,3,16.2,6,1
3.2,3.09,35,37,1,30142.52,495.79,0,0,1,2,1,0,316.3,17,3.06,943,1,1.2,6,0
2.41,2.93,49,51,0,20408.67,725.31,0,1,0,4,0,0,210.0,18,2.51,1048,2,8.6,8,0
2.58,2.93,52,55,1,1442.67,885.21,0,1,1,2,2,1,68.9,17,3.25,1400,7,3.4,2,0
2.8,3.2,39,41,1,20461.0,860.3,1,1,0,5,0,0,62.3,17,3.44,1004,2,3.7,9,1
3.06,2.48,49,50,3,2375.57,1514.42,0,1,0,4,1,1,37.5,18,2.51,772,5,6.8,3,0
2.29,2.9,44,45,1,19029.73,355.3,0,1,1,1,0,0,375.3,17,2.41,1007,3,11.1,6,0
2.41,2.0,50,53,1,2026.47,962.14,1,0,1,3,0,0,8.4,21,3.4,1128,3,12.2,2,0
2.7,2.78,46,48,1,2147.78,1839.81,1,1,1,0,0,0,32.3,20,3.22,1198,1,14.9,4,1
3.35,3.11,44,49,0,2864.64,5434.7,1,1,0,0,0,0,336.4,23,2.15,770,5,11.4,2,1
2.62,2.76,52,53,3,2016.12,1371.84,1,0,0,1,1,1,161.2,19,3.31,1288,3,4.3,5,1
1.23,1.81,42,44,0,4472.43,2042.8,1,0,0,2,1,1,166.7,24,2.85,872,3,1.3,5,0
1.71,2.38,43,43,1,8114.91,1792.02,1,1,0,1,0,1,50.6,23,2.66,911,7,0.5,6,0
2.19,2.93,49,53,0,4633.52,1385.66,0,1,1,2,1,0,19.7,26,3.34,1109,2,18.8,2,0
1.95,2.41,51,53,0,6048.59,1904.19,0,0,0,0,2,0,463.7,17,2.59,1012,5,4.6,5,0
2.06,2.83,51,55,0,2101.53,5062.54,1,1,0,1,1,1,34.0,24,3.42,1160,5,4.9,0,0
2.98,3.1,44,47,0,3121.4,4735.49,0,0,1,1,1,1,20.7,18,4.0,932,3,8.5,3,0
2.8,3.1,41,47,0,781.97,3879.86,0,0,1,1,2,1,225.4,18,3.21,934,3,6.0,2,1
2.42,2.73,44,50,1,12084.12,1454.48,1,1,1,0,1,0,38.1,20,3.01,1057,4,10.4,5,0
2.9,3.15,54,54,1,35835.87,1727.77,0,0,0,0,2,1,78.6,20,3.79,1206,5,3.4,1,0
2.89,2.45,54,60,2,4766.1,4721.62,0,1,0,2,3,1,15.6,18,2.89,1086,2,10.9,3,1
2.0,2.26,38,40,1,14807.21,510.66,1,1,1,3,2,1,246.8,17,4.0,1122,1,17.4,5,0
2.78,2.97,42,43,1,1477.46,344.8,0,1,0,3,1,1,52.7,19,4.0,1093,4,5.3,4,0
2.43,2.74,43,45,2,3917.28,4265.59,0,0,1,0,0,0,30.9,22,3.54,1074,4,9.2,3,1
2.61,2.89,34,35,1,9660.29,3990.98,1,0,0,1,0,1,5.0,21,3.63,1298,2,8.4,9,1
3.11,3.06,53,57,1,5678.71,832.21,0,0,0,1,0,0,105.6,19,3.02,1057,1,9.1,6,0
4.0,3.43,41,44,0,4075.16,4101.61,0,0,0,1,0,1,123.0,17,3.47,1202,4,4.4,2,0
3.58,3.53,43,44,2,24580.12,3501.07,1,1,0,1,1,1,87.9,20,3.0,1046,5,10.9,3,0
2.64,2.63,38,39,1,52379.42,832.99,0,1,0,2,1,0,101.1,21,2.6,1029,3,26.7,3,0
3.65,3.46,42,46,3,1029.42,5949.84,0,0,1,2,2,0,69.0,18,2.68,1019,2,24.2,6,1
3.05,3.49,42,44,1,18310.08,2586.92,0,0,1,2,0,1,5.0,22,2.43,1353,3,4.9,5,0
3.6,3.29,30,36,1,1304.0,30.47,0,0,1,2,2,1,837.7,17,3.38,1149,2,7.7,0,0
2.7,2.9,41,42,0,2379.92,16.24,0,0,0,2,1,1,300.3,18,1.99,948,3,0.6,5,0
4.0,3.93,42,45,1,840.08,2143.86,0,1,1,3,5,0,145.5,17,3.94,1110,1,18.9,2,0
2.25,2.5,46,49,0,436.49,2883.51,1,1,1,1,2,0,46.8,18,3.17,1324,1,11.7,7,0
4.0,3.88,38,41,0,2392.98,6690.48,0,0,0,3,1,0,12.1,19,3.47,1094,2,16.2,1,0
2.74,2.73,38,40,0,2595.9,890.17,1,0,1,1,5,0,59.0,17,3.43,1299,4,8.2,5,0
3.69,2.99,41,43,1,8641.77,6239.48,0,0,0,4,0,0,143.1,20,3.05,1051,5,0.9,5,0
2.22,2.44,37,37,3,3071.64,1502.03,1,1,0,2,0,0,35.1,21,2.42,1077,0,20.6,2,0
1.82,1.89,58,59,1,2428.46,944.12,0,1,1,0,2,0,452.9,22,3.6,1380,1,11.2,5,1
2.54,2.77,35,38,2,4698.93,4081.62,0,0,0,4,2,0,24.5,18,3.25,1097,3,9.5,4,0
2.66,2.91,39,41,2,1740.3,1198.13,0,0,1,0,0,1,81.9,19,3.5,1040,2,15.5,5,0
1.67,2.41,39,43,0,4490.74,552.16,0,0,1,2,0,1,41.9,17,2.9,887,2,1.9,2,0
4.0,3.2,38,40,2,5323.28,585.11,0,1,1,5,1,1,65.3,17,3.41,979,7,3.7,5,0
4.0,3.1,31,38,1,1242.23,275.27,0,0,1,1,1,1,140.4,25,3.87,1187,5,18.2,6,0
2.52,2.86,40,43,1,7686.78,5106.2,0,1,1,0,3,1,102.5,21,3.1,885,2,23.2,6,0
3.67,3.22,42,47,0,3719.75,734.8,0,1,0,2,1,0,87.4,17,3.24,977,3,7.1,3,1
2.17,2.88,45,47,3,1558.95,4236.19,1,1,1,2,2,1,8.2,17,4.0,1045,7,1.8,1,0
1.85,2.77,48,50,2,3769.23,167.53,1,1,1,0,1,1,42.7,17,2.37,949,4,10.4,6,0
3.79,3.58,53,56,2,1004.08,1041.09,1,0,0,2,1,1,582.6,19,2.91,1076,2,6.7,7,0
3.53,2.27,50,51,0,3523.74,3422.83,1,1,0,2,2,1,293.3,17,3.55,1146,3,3.9,2,1
1.99,2.51,46,50,0,9322.44,3746.18,0,0,1,0,0,1,42.9,26,4.0,715,2,7.7,3,0
2.89,2.91,43,45,0,15844.26,5043.44,0,0,0,2,3,0,123.4,21,3.45,896,4,3.3,2,1
3.73,3.72,51,55,1,6542.08,9758.51,0,1,1,0,1,1,23.0,21,3.24,1001,3,0.4,2,0
4.0,3.71,48,53,1,38203.82,2333.27,0,1,1,1,1,0,11.7,18,3.55,1189,3,14.4,0,0
2.85,2.72,58,65,1,3094.01,9071.28,0,0,0,5,1,1,78.6,17,3.13,1042,4,0.0,6,0
2.87,2.61,46,48,1,1663.53,701.89,0,0,1,0,2,1,32.9,24,2.37,849,1,27.7,1,0
2.75,2.44,51,54,1,5745.48,6745.52,0,1,1,2,0,0,63.4,17,2.16,1139,4,24.0,5,1
2.79,2.66,42,43,1,2406.63,1764.7,0,0,0,0,1,1,89.7,19,3.81,1400,5,6.8,8,0
3.72,3.35,36,38,1,4967.49,480.54,0,1,1,3,1,0,144.3,20,3.04,924,2,1.4,3,0
3.44,3.63,50,52,0,26227.41,182.35,0,0,0,3,2,0,390.3,22,2.78,1211,0,1.8,1,0
2.73,2.97,67,70,1,9009.72,1894.87,0,0,0,2,0,1,363.1,17,2.49,1142,2,0.7,5,0
3.15,2.61,38,40,2,5250.64,5743.76,0,0,1,2,2,0,101.1,17,3.26,976,7,9.2,5,1
2.88,3.24,43,45,2,1102.52,1263.85,1,1,1,1,2,1,99.8,20,3.26,1382,6,7.4,1,0
2.64,2.9,39,39,2,14077.66,1141.63,0,0,0,0,1,1,26.4,17,2.73,1161,1,1.0,3,0
2.27,2.62,40,44,0,4699.99,6662.79,1,0,0,4,1,0,24.9,17,2.43,1154,3,3.4,6,1
2.81,2.4,42,43,0,8735.42,10047.32,1,1,0,1,2,0,57.7,25,3.49,1301,3,0.7,2,1
2.39,2.22,43,44,3,7125.82,4108.15,1,0,1,2,1,1,13.5,17,2.6,1197,3,10.7,1,0
3.82,3.47,41,42,0,2944.5,1790.33,0,1,0,2,1,1,117.3,21,3.83,1201,3,8.7,4,0
1.96,2.76,48,51,2,897.03,3878.63,0,0,0,2,1,0,226.2,22,3.64,833,2,5.2,1,0
2.53,2.35,40,42,1,14790.3,2754.23,1,0,0,1,2,1,99.4,23,3.31,1126,5,0.9,1,0
3.77,3.26,38,41,0,23641.93,5753.04,0,1,0,0,1,1,26.1,17,2.5,1074,0,0.7,5,0
3.21,3.28,48,51,0,823.99,4167.89,0,1,0,4,0,0,69.7,17,2.74,1114,7,8.2,8,0
3.28,3.49,49,49,2,6232.21,2341.03,1,1,1,1,1,1,11.8,17,4.0,1090,5,8.2,5,0
1.99,2.62,33,36,2,39664.87,382.5,0,1,0,2,2,0,84.3,18,3.84,1050,3,1.5,2,0
2.09,2.46,49,52,1,6734.35,5050.21,0,1,1,2,0,1,46.1,18,3.29,913,4,18.3,6,0
3.03,3.38,51,53,1,2309.74,193.59,0,0,1,0,0,1,196.9,17,2.97,1067,5,0.1,3,0
3.92,3.47,55,58,3,2521.03,4045.91,0,0,1,2,3,1,137.9,17,3.08,1066,1,40.0,7,1
