customer_tier,account_age_months,num_open_tickets,priority_level,submission_hour,is_weekend,num_users_on_account,monthly_spend,product_module,days_since_last_ticket,escalation_history_count,ticket_description,department
2,4,0,2,21,0,2,6892.48,2,114,1,request access issue details check service login permission details,Account
3,32,0,1,19,0,3,869.78,5,11,1,help resolved check resolved roadmap information need,Feature_Request
3,65,2,1,1,1,3,148.49,0,13,1,subscription today account user system,Billing
2,2,0,2,19,0,6,223.9,1,98,0,account need today error need,Security
1,36,0,1,7,0,13,105.28,0,33,0,access error bug unable yesterday crash problem contact,Technical
1,10,1,2,4,0,10,696.57,0,87,2,today API update request broken,Technical
1,2,2,3,8,1,5,233.2,1,0,1,contact update not working crash service,Technical
3,13,1,1,7,0,71,353.11,1,36,0,overcharge urgent information update update access account issue issue,Billing
1,2,1,2,12,0,59,273.97,3,5,0,service unable help urgent today service timeout request,Technical
3,54,0,2,11,0,3,492.01,1,12,0,change time invoice not working update,Billing
3,16,1,1,7,0,4,377.86,1,47,1,user details urgent information today broken fix,Account
2,5,1,2,5,0,4,210.18,4,100,0,crash access system system system loading help unable,Technical
0,16,0,2,20,0,48,233.34,0,49,1,support urgent need timeout resolved team team time today,Technical
2,17,1,2,22,0,3,323.29,2,42,0,access service change broken fix roadmap help,Feature_Request
3,8,3,1,3,0,1,81.15,1,6,1,error contact not working user setup unable team loading fix support,Onboarding
1,44,1,1,10,1,9,90.24,5,20,0,support team fix import data error time help,Onboarding
2,29,0,1,14,0,12,2226.41,2,68,0,user login information fix error fix broken,Account
3,36,2,3,21,0,9,1911.48,2,10,0,time need loading information urgent migration not working,Onboarding
1,81,0,2,4,1,30,1067.12,3,7,0,contact setup problem need help error request change user broken,Onboarding
0,6,1,3,13,0,7,3546.22,1,6,0,request page yesterday team password,Account
3,13,0,1,16,1,10,230.58,1,11,1,fix update fix contact details broken contact refund subscription,Billing
1,24,2,1,19,0,3,398.38,2,2,0,urgent check loading please unable problem API not working team,Technical
3,22,1,1,3,0,4,572.89,3,14,0,service page request loading resolved,Technical
0,12,4,1,7,0,1,1040.72,1,4,0,issue system unable access import data help broken loading support,Onboarding
2,14,0,2,6,0,5,276.03,4,35,2,loading loading API support problem change urgent user problem check,Technical
1,3,0,2,15,0,31,134.03,1,0,1,urgent not working system API error update request page,Technical
1,22,2,1,3,0,8,56.35,3,8,0,details resolved page check account check support update urgent,Security
1,19,2,1,16,0,4,164.93,2,123,1,help time problem urgent check today add feature unable not working,Feature_Request
2,60,1,1,21,1,4,1403.12,0,20,1,information access permission system broken page today error,Account
3,41,2,2,11,0,4,841.15,2,58,0,account check timeout check yesterday access,Technical
3,4,1,3,12,0,2,1242.46,2,2,0,urgent support fix update request unable please API today,Technical
0,38,0,1,19,1,26,578.55,0,25,0,information help request resolved page overcharge,Billing
1,17,1,1,2,0,1,1775.38,2,10,0,broken please issue yesterday request,Onboarding
0,38,2,2,19,0,5,156.39,1,36,0,account check contact bug service help page,Technical
0,16,1,1,4,0,15,349.08,1,1,0,team time need not working breach help problem not working,Security
1,19,2,1,3,0,12,155.12,5,13,0,change problem SSO need fix login,Account
3,18,3,1,4,0,1,612.99,5,0,0,loading details information check information,Billing
3,66,2,1,6,0,4,321.28,4,9,1,access please information details issue system check,Technical
1,13,1,1,16,0,23,446.64,3,82,0,system help details user,Onboarding
2,1,1,3,19,0,45,364.04,0,0,1,need SSO access contact contact access issue fix fix,Account
1,4,0,2,16,0,11,2530.19,4,36,0,account change support problem urgent resolved information account details,Account
3,8,2,1,0,0,26,476.41,3,71,0,system support details issue account error,Technical
1,21,1,2,0,0,5,227.72,4,31,0,urgent contact resolved unable crash issue need help service,Technical
0,7,2,1,20,0,12,2914.43,3,0,0,check support update today overcharge,Billing
1,83,0,1,19,0,3,888.05,4,12,1,change update check help unable contact crash access request team,Technical
1,5,2,2,5,0,6,307.49,1,1,0,resolved not working not working phishing yesterday error please request today,Security
2,25,0,2,10,0,71,1709.48,3,18,0,refund help update issue change today urgent,Billing
2,36,1,2,9,0,5,984.67,0,16,0,system unable error service please refund user broken help resolved,Billing
0,6,0,2,11,0,4,331.98,4,0,0,time today resolved crash change account page information,Technical
1,10,2,1,6,0,6,197.06,3,91,0,error error loading page problem API not working broken service,Technical
2,17,2,1,6,0,6,264.53,2,0,0,broken user user request resolved help bug system timeout access details,Technical
0,17,1,2,20,1,7,506.35,5,115,1,urgent information system check user system add feature system,Feature_Request
0,27,1,1,5,0,1,344.64,3,4,1,issue loading unauthorized support information service team information support,Security
3,5,1,3,16,0,4,342.47,4,150,0,error details refund fix service check account details system,Billing
1,9,1,1,19,0,1,125.53,4,47,1,not working unable yesterday loading help login request,Account
1,120,2,1,20,1,34,667.61,4,131,0,page page problem system contact loading time SSO,Account
1,12,2,1,11,0,1,2928.64,5,15,1,issue yesterday please resolved enhance service,Feature_Request
1,29,5,1,1,0,2,227.8,4,19,1,update team details need today contact API today request,Technical
3,48,1,1,15,1,12,689.22,2,11,1,error resolved please today contact yesterday unable details overcharge today,Billing
1,72,0,1,11,0,5,44.93,0,32,0,not working check details bug error contact contact change page system,Technical
2,8,3,1,9,0,8,291.64,2,34,1,system yesterday setup fix service contact service check account,Onboarding
0,3,1,1,10,0,4,2098.44,3,111,0,loading details setup not working loading,Onboarding
2,9,4,1,20,0,3,1422.81,5,45,1,page bug system details urgent need update broken user,Technical
0,50,2,2,2,1,11,185.59,5,22,1,refund please today overcharge not working please,Billing
0,5,1,2,11,0,4,484.86,5,37,0,page crash today request today information information support fix time,Technical
0,18,0,2,14,0,41,639.69,5,26,0,issue overcharge resolved problem team please page,Billing
3,51,1,1,20,0,18,41.22,2,5,0,account unable page loading subscription team team user system system,Billing
3,36,1,2,13,0,11,178.3,5,12,1,service system yesterday urgent contact service error check problem,Technical
1,42,1,1,5,0,3,234.91,3,19,2,not working information error problem fix team help timeout broken check,Technical
2,15,1,1,22,0,3,651.2,5,9,1,yesterday timeout today request unable system access contact check,Technical
0,38,2,1,21,1,42,375.45,3,3,1,loading details error add feature check,Feature_Request
0,131,1,1,19,0,5,850.65,5,7,2,access service issue overcharge error change update time account request,Billing
2,5,1,2,18,0,9,147.47,2,1,1,urgent resolved update overcharge loading loading check request team,Billing
0,39,0,2,15,0,10,172.67,1,53,0,team yesterday user migration request team problem,Onboarding
2,12,0,1,8,0,6,50.69,3,61,0,service information breach urgent error system request not working help check,Security
1,1,0,1,17,0,29,831.07,4,14,1,access bug team unable page,Technical
0,3,2,2,18,0,8,881.1,3,4,1,problem support roadmap access system update help update,Feature_Request
1,37,1,2,23,0,2,132.95,1,24,1,urgent details not working change yesterday migration today,Onboarding
2,49,0,3,14,0,22,2186.77,4,14,1,system change contact help,Billing
3,116,2,3,12,0,6,71.27,4,4,0,yesterday service please vulnerability urgent team urgent unable phishing broken,Security
3,34,2,2,2,1,23,737.87,1,106,0,bug today fix broken request access yesterday error,Technical
0,102,5,1,8,0,11,560.09,2,4,0,today account update urgent permission issue password,Account
0,18,0,2,20,1,4,3845.16,5,7,4,urgent loading not working request error fix details not working,Technical
0,39,1,1,3,0,40,1192.41,1,27,2,request crash not working loading service team,Technical
0,4,1,1,17,0,9,21.72,5,11,0,issue loading issue page system unauthorized,Security
2,47,0,2,16,0,17,163.26,5,37,0,unable today not working crash issue crash loading unable information check,Technical
3,9,1,2,15,0,14,139.1,2,17,0,urgent need today user information crash check check fix change,Technical
2,4,0,3,10,0,4,283.26,2,10,1,check unable yesterday contact loading API unable,Technical
1,48,1,1,23,0,39,236.57,2,48,0,loading please broken broken,Feature_Request
0,2,1,2,15,0,4,69.25,5,13,1,system service information update broken please issue update details,Billing
1,5,2,1,14,0,47,380.64,2,13,0,help contact today subscription details check refund yesterday user,Billing
0,104,4,1,20,0,7,359.81,3,13,1,service time contact breach user problem loading please information,Security
1,26,1,1,22,0,8,969.91,3,3,1,unable error SSO urgent problem fix permission,Account
3,3,1,1,4,0,15,35.45,1,80,0,user please migration error today not working account service support,Onboarding
2,49,1,1,23,0,95,371.98,3,45,0,problem today access loading timeout,Technical
3,12,1,1,15,0,3,485.54,3,11,2,resolved permission loading resolved system system update SSO,Account
1,73,2,1,19,0,1,83.14,2,9,0,access need details check please loading urgent vulnerability information,Security
3,37,4,1,5,0,4,267.5,0,47,0,account user would like resolved problem,Feature_Request
0,23,3,2,21,0,18,617.35,4,84,0,error bug account please page resolved,Technical
1,30,0,2,10,0,22,4245.24,2,14,3,account information service loading broken change invoice please urgent need,Billing
0,48,0,1,5,0,3,390.53,0,19,0,issue account user setup time unable not working,Onboarding
0,24,2,1,12,0,4,140.67,5,17,0,permission service information not working change update request,Account
1,31,1,2,0,0,8,49.7,3,76,1,check change request not working need update check request roadmap,Feature_Request
1,1,0,2,16,0,63,304.21,1,1,0,system check page today page loading today bug service,Technical
1,1,2,2,2,0,1,414.95,5,1,1,invoice issue request help today fix loading support,Billing
0,64,2,2,14,0,16,2140.87,0,5,2,access details service unable system add feature support issue loading support,Feature_Request
2,3,2,1,7,0,12,379.15,3,1,0,request request unauthorized user account request service fix resolved,Security
3,7,2,2,5,0,3,702.8,0,0,0,information team need need login details unable permission resolved need,Account
1,18,0,1,13,0,3,312.03,2,5,0,resolved system invoice today contact account fix invoice support yesterday,Billing
1,26,0,2,16,1,39,990.94,3,3,3,unable time error user breach today today resolved,Security
1,76,0,1,18,1,1,483.8,5,99,0,details error access information urgent change,Technical
1,6,2,1,3,0,8,836.26,0,25,0,change check request service urgent page system urgent,Billing
1,26,2,1,23,0,8,1513.19,0,15,1,system loading today today please broken API update fix,Technical
3,4,1,1,2,0,4,1200.5,5,9,0,system change unable information error check overcharge urgent,Billing
3,14,1,1,1,0,11,258.42,1,34,0,fix service bug problem contact not working,Technical
2,6,0,1,20,0,2,752.73,4,5,1,fix update information loading change roadmap information time support contact,Feature_Request
2,43,3,2,0,0,4,58.58,2,1,0,page yesterday details check roadmap contact,Feature_Request
0,30,0,1,11,0,7,392.88,4,29,1,refund not working time access service fix yesterday page issue update,Billing
1,12,3,1,16,0,4,143.38,5,72,0,need refund yesterday loading service contact details yesterday today,Billing
2,21,2,1,9,0,6,357.93,2,12,1,user help time resolved page time support help migration details,Onboarding
0,2,2,1,3,0,7,4240.28,2,4,0,system urgent error getting started urgent information request,Onboarding
3,2,1,1,1,0,88,277.42,1,65,0,information contact service today change today page page not working,Technical
1,6,3,1,14,0,13,4149.05,4,1,0,API resolved team service team fix yesterday urgent,Technical
3,144,2,2,20,0,17,32.81,3,68,0,team details fix today issue yesterday API team user help,Technical
3,16,2,3,3,0,31,96.58,2,0,1,loading contact time information yesterday setup loading team,Onboarding
3,39,3,1,4,0,6,68.91,1,7,0,issue check timeout change information need broken fix contact,Technical
1,19,1,3,17,0,15,183.05,1,78,1,account system page service unable,Billing
2,58,1,1,21,0,2,159.4,0,10,1,invoice system information user account not working details please service,Billing
0,1,2,1,16,0,2,3107.54,1,63,0,support need loading unable user broken change,Technical
3,51,2,1,17,0,15,89.15,5,63,1,error loading check system please issue help service team,Security
3,17,1,2,7,0,4,804.66,1,1,0,problem update page support,Technical
2,31,2,2,3,0,28,194.88,3,63,2,support page loading resolved crash,Technical
2,21,3,2,3,1,14,763.68,1,12,0,problem fix issue not working error,Feature_Request
0,21,0,1,8,0,5,224.19,1,15,0,time problem refund help need user,Billing
2,1,3,2,0,0,1,8947.87,0,0,0,service yesterday support password team user access,Account
2,39,2,2,21,1,6,594.29,2,9,1,service issue information resolved problem system urgent subscription account,Billing
0,45,2,2,20,0,5,158.41,4,18,1,issue subscription change information yesterday update today,Billing
1,42,3,3,20,0,3,394.01,4,4,1,loading resolved need urgent not working please crash,Technical
1,26,0,2,11,0,2,167.64,5,58,0,service information team access please change access change problem,Technical
0,10,1,2,5,0,4,158.45,0,82,1,check refund information please today today user invoice,Billing
0,5,2,3,8,0,2,156.71,0,33,1,access request page information problem need broken help,Account
3,13,0,2,8,0,6,248.34,4,4,0,fix broken broken details information refund,Billing
0,6,2,1,22,0,3,5663.98,1,23,1,broken team information problem team details time bug,Technical
2,2,2,2,9,1,34,2422.47,2,6,0,unable please issue resolved urgent issue information access API help,Technical
