years_at_company,monthly_salary,overtime_hours_per_week,num_projects,last_promotion_months_ago,satisfaction_score,manager_rating,department,commute_distance_miles,stock_option_level,training_hours_last_year,work_life_balance,relationship_with_manager,age,education_level,num_companies_worked,years_since_role_change,performance_rating,target
3.9,8862.36,2.0,7,5,5.6,4,2,10.8,3,22.1,4,2,59,5,2,5.0,4,0
0.3,6419.32,10.7,2,3,7.1,2,1,5.1,3,0.0,4,4,30,4,1,1.0,4,0
9.9,6636.11,1.3,3,3,10.0,3,4,3.5,0,6.5,1,5,37,3,4,6.6,5,0
1.9,8271.36,0.2,5,47,3.8,1,6,9.8,1,3.6,2,4,42,3,4,0.1,4,0
2.9,9406.93,2.4,4,36,10.0,2,4,8.8,0,12.6,3,4,26,3,1,4.1,4,0
2.4,7190.0,1.4,2,6,8.6,4,5,33.0,2,23.8,2,3,48,2,2,11.6,3,0
2.1,12403.86,1.6,6,13,6.5,5,0,8.0,0,22.9,5,4,48,3,3,0.4,5,0
3.0,6977.83,0.3,4,13,7.8,5,1,17.1,1,20.8,3,5,47,1,2,3.6,2,0
8.8,7579.22,2.9,5,6,9.4,3,2,1.5,1,18.4,1,4,52,2,2,2.3,2,0
8.1,6729.53,5.8,5,14,6.8,2,6,17.8,0,28.8,3,4,52,4,1,2.1,3,0
2.9,8441.55,3.8,3,21,6.1,2,4,6.0,1,11.4,3,3,48,3,3,1.6,5,0
1.6,9587.9,2.4,2,15,4.5,3,0,17.0,1,16.9,3,2,44,5,2,0.8,4,0
16.6,6205.94,6.3,5,34,4.1,5,2,12.2,1,29.0,3,3,32,2,3,1.3,2,0
0.5,14881.96,1.2,8,8,10.0,2,1,25.5,0,7.2,3,2,37,3,1,1.3,1,0
7.9,13270.46,10.2,1,4,7.5,3,2,14.8,2,21.4,4,5,44,3,3,2.2,5,0
6.0,12308.88,3.3,1,74,9.6,5,5,1.0,0,22.6,5,4,36,3,3,2.1,3,0
4.0,7220.37,5.5,3,4,9.3,3,4,17.8,0,31.7,4,5,49,2,2,6.5,5,0
0.3,5776.52,1.3,1,0,4.1,4,2,20.4,2,24.0,3,3,21,2,1,2.3,4,0
2.3,16236.21,4.8,3,90,9.2,4,4,12.7,2,19.2,3,3,21,2,3,4.1,4,0
0.5,9242.2,3.1,4,30,4.9,5,3,2.3,2,4.3,2,4,47,3,6,0.9,3,0
10.2,9234.37,2.5,2,10,9.3,3,1,1.7,1,16.9,2,4,21,4,4,0.1,3,0
2.2,6297.55,3.3,1,21,3.4,3,4,1.0,1,9.5,5,5,41,3,2,0.5,3,0
0.3,8454.63,0.6,8,0,3.5,3,0,3.0,0,12.6,5,2,53,3,4,0.6,5,0
7.9,4782.76,6.7,4,10,6.6,2,6,3.6,1,13.0,4,3,37,3,5,2.3,3,1
3.9,6934.69,0.3,3,21,8.2,4,0,2.6,0,17.1,5,4,30,2,0,3.6,4,0
7.6,12098.75,7.7,6,3,3.8,4,2,24.1,0,2.2,4,3,54,4,1,1.4,4,0
2.3,7943.23,6.3,4,50,9.5,4,1,13.7,3,39.2,3,3,21,2,6,1.4,4,1
1.7,12482.75,5.5,7,56,5.4,3,2,14.7,0,35.3,2,4,43,2,0,10.0,3,0
16.5,5862.88,1.7,5,7,6.9,4,5,7.6,1,30.5,3,4,53,4,2,0.1,3,0
6.7,10080.56,2.8,3,14,7.3,4,3,22.0,0,31.7,2,4,34,2,3,3.3,4,0
3.1,3896.34,8.8,4,56,8.0,3,4,13.4,2,22.0,4,4,21,5,4,0.5,4,0
12.4,16522.07,4.4,2,3,4.7,4,5,7.6,2,27.9,2,2,53,4,2,3.5,3,0
1.1,5979.22,3.5,5,7,5.1,4,6,2.8,1,28.8,5,4,27,3,3,1.9,4,0
3.3,8651.72,1.1,4,15,6.3,4,2,4.9,1,15.6,1,4,37,3,1,2.9,3,1
1.5,11400.91,0.9,5,27,4.2,2,3,4.7,0,16.8,4,4,48,4,3,0.8,4,1
2.4,9253.95,0.0,3,33,5.4,3,2,1.9,0,12.0,3,5,29,3,1,0.6,4,1
0.1,7528.32,1.4,5,0,6.7,3,2,1.0,1,9.8,2,4,42,3,2,0.5,3,0
1.5,11639.92,2.8,5,40,8.2,4,3,10.6,0,5.0,4,3,32,2,2,1.2,2,1
1.4,8321.93,3.4,7,37,8.5,3,0,1.2,2,41.0,2,3,27,2,1,3.9,4,0
3.7,5867.82,4.8,3,14,3.8,4,4,26.4,0,30.3,1,4,54,2,3,2.1,2,1
10.1,14295.0,0.8,4,7,7.3,4,0,1.4,0,28.9,3,4,29,2,3,1.5,4,0
6.8,8374.04,0.6,2,4,7.8,2,1,31.3,0,7.0,3,4,45,3,2,1.1,4,0
0.7,8072.33,0.3,4,16,9.2,3,6,13.2,2,31.4,1,5,54,3,2,1.3,3,0
9.0,14473.14,5.9,3,27,2.8,4,0,8.2,2,27.1,3,5,37,2,2,2.9,3,0
0.1,4148.03,0.3,1,13,9.4,3,1,2.3,1,19.3,2,1,34,2,3,2.9,3,0
2.3,14846.32,3.4,6,36,5.8,4,3,36.0,0,28.3,4,4,34,3,3,4.5,4,0
3.9,11944.23,0.2,2,1,7.6,4,4,7.3,3,13.8,1,3,32,4,5,2.7,3,0
0.8,14963.75,0.6,5,22,8.5,3,0,1.0,3,52.9,3,4,39,4,3,6.9,5,0
3.2,5582.08,4.5,5,9,10.0,4,4,1.5,2,8.2,3,1,52,4,3,1.0,3,0
3.0,3347.31,3.7,5,20,4.9,3,3,9.3,0,21.7,4,4,27,4,2,0.4,4,1
13.0,5178.97,1.4,4,7,4.6,3,0,1.0,2,15.7,3,5,46,3,0,2.1,4,0
0.8,6788.95,2.0,5,69,7.0,3,0,8.1,2,13.6,4,3,29,4,2,0.2,3,0
4.6,4674.47,23.4,4,2,9.2,3,5,11.0,0,33.6,2,3,21,4,2,0.3,3,0
1.6,5911.92,8.0,3,13,9.9,4,4,26.3,2,36.5,4,3,48,2,1,0.5,3,0
1.3,7191.05,11.0,4,27,7.6,4,3,2.1,2,30.8,2,3,38,2,2,0.8,4,0
1.2,8186.78,1.6,4,28,7.6,3,2,29.6,1,14.1,1,4,33,5,6,10.8,5,0
0.3,10702.79,4.3,1,4,9.3,5,0,16.1,1,10.1,2,4,47,2,7,0.7,3,0
0.4,15967.78,0.6,6,21,8.8,4,1,6.8,0,16.4,4,2,27,5,2,12.7,3,0
0.9,3430.96,9.6,1,3,7.6,3,3,6.8,1,33.8,1,3,33,2,3,2.6,3,1
4.2,6327.27,2.8,2,1,5.0,5,1,5.1,0,18.0,3,1,21,2,0,2.5,3,0
1.1,7955.42,2.0,2,19,4.3,4,0,24.9,0,31.0,5,4,49,3,0,5.0,3,1
10.0,8539.12,0.3,1,37,2.4,4,3,6.5,1,29.3,4,4,34,2,2,3.1,3,1
7.3,17206.37,4.7,3,1,7.7,3,0,8.9,1,10.6,4,2,38,5,3,7.2,4,0
4.2,6093.79,9.0,2,46,8.2,2,1,3.9,0,25.9,4,4,46,1,6,3.5,4,0
2.2,17937.17,1.2,3,47,8.3,4,1,36.0,1,22.7,3,2,46,5,2,5.7,3,0
3.4,6856.28,3.7,1,12,6.9,5,0,15.6,0,24.4,4,2,65,2,1,13.0,2,0
1.9,11183.17,2.8,5,34,6.9,4,1,12.6,0,27.2,5,3,44,3,8,1.3,3,0
5.1,5463.06,3.9,1,56,7.9,4,0,21.8,2,4.2,4,4,21,3,1,0.8,5,0
2.1,5330.51,17.5,5,10,8.0,1,1,11.9,2,12.4,4,4,32,4,5,3.2,2,0
6.8,5652.07,4.7,2,7,2.4,5,1,3.1,0,23.3,2,1,38,3,3,2.4,4,1
0.9,7159.11,1.8,5,0,3.7,5,2,26.4,1,13.6,3,3,42,3,4,1.8,4,0
1.5,7898.77,0.5,10,7,7.7,3,1,12.6,1,3.3,4,4,28,3,4,1.0,3,0
2.1,7967.65,1.3,2,63,6.6,3,1,2.8,2,26.9,3,3,25,3,4,0.6,2,0
3.6,4968.97,1.5,3,3,8.0,3,0,8.8,0,23.1,3,3,45,3,4,2.0,3,0
1.3,11383.45,4.0,1,3,6.9,4,6,6.5,1,20.5,5,4,30,1,2,1.0,4,0
6.8,7159.42,0.0,4,8,8.4,2,6,15.6,0,50.0,4,3,37,5,6,0.7,4,1
6.4,18587.31,1.2,3,4,6.4,4,6,4.5,3,0.0,3,3,21,2,5,0.8,5,0
5.8,4775.03,2.0,4,23,6.3,3,1,8.0,0,0.0,3,3,31,3,2,3.3,3,0
0.2,4220.67,2.4,1,4,5.5,5,2,11.7,1,18.7,5,3,36,2,2,4.0,4,0
2.9,6853.14,2.6,3,11,6.2,3,0,9.7,0,28.0,3,3,29,3,1,2.8,4,1
2.0,12644.85,3.9,1,9,7.2,2,0,8.4,0,8.4,3,2,42,4,5,1.7,3,0
2.2,3952.37,5.9,4,18,8.9,2,6,3.9,0,17.5,2,4,44,4,3,4.7,3,0
7.1,15787.65,0.3,1,5,3.1,3,4,9.1,1,27.9,2,2,36,2,4,1.6,4,0
0.2,9261.03,5.7,4,6,10.0,3,0,4.3,1,9.4,4,1,38,2,2,3.8,5,0
1.9,12457.24,5.2,3,11,7.8,3,6,1.9,2,27.3,4,4,45,4,3,1.1,3,0
6.1,19843.83,6.2,1,17,6.7,3,0,9.2,1,17.8,3,2,32,2,1,0.7,4,1
8.6,7248.43,2.1,2,7,10.0,4,4,25.5,0,35.1,3,4,39,3,5,0.2,4,0
1.1,10275.58,6.5,4,0,6.1,3,6,14.7,0,18.4,2,2,49,2,4,1.8,4,0
2.6,3669.99,1.0,5,6,2.6,2,3,18.7,3,11.2,3,3,37,3,1,0.8,2,0
1.1,6599.18,2.0,1,0,8.1,3,5,44.0,1,4.1,4,2,38,2,1,3.5,3,0
1.8,8854.71,0.0,2,31,7.7,3,2,16.9,1,25.5,2,3,29,2,2,2.1,5,0
5.0,4890.82,3.3,8,9,1.1,3,1,4.8,2,37.7,5,4,51,3,3,1.9,4,1
4.2,4524.79,6.1,3,2,6.8,4,1,20.8,3,2.3,3,4,32,2,3,0.3,3,0
1.6,9095.58,0.2,2,8,5.6,2,3,18.1,3,14.5,3,1,42,4,2,0.6,3,0
8.1,12631.64,13.6,6,7,6.4,5,0,2.9,0,7.6,1,4,41,3,2,1.5,3,0
0.1,3401.75,1.1,1,48,10.0,3,0,2.6,0,10.4,1,4,53,2,5,4.1,4,0
4.3,23669.34,0.2,5,17,4.4,4,5,7.6,1,10.5,1,4,47,3,4,2.6,2,0
2.3,7044.3,8.3,1,20,8.3,4,6,1.5,1,21.7,4,3,21,5,1,2.9,5,0
2.4,7047.08,2.8,2,0,7.1,4,1,6.3,0,0.1,4,4,42,2,2,2.6,2,0
2.4,3300.0,2.1,3,11,6.4,4,2,4.5,1,9.1,4,4,30,4,3,2.9,3,0
5.3,4379.3,0.4,6,19,6.1,2,4,16.3,2,18.9,3,1,47,3,1,1.9,1,0
3.6,13149.72,1.3,2,47,5.2,4,6,35.3,1,16.7,3,1,39,3,2,1.7,3,0
1.6,14805.11,0.1,1,4,6.0,3,1,6.5,0,17.5,1,3,26,3,2,3.9,3,1
7.1,6738.48,13.3,3,3,5.2,4,0,19.6,1,21.8,1,3,44,3,1,2.4,2,0
11.0,6615.94,5.8,2,28,10.0,2,1,27.7,0,19.2,3,2,39,2,0,0.2,3,0
8.3,10720.21,7.3,1,1,7.0,2,6,19.9,2,6.0,3,4,44,2,2,2.5,3,0
0.6,6883.4,9.0,6,12,7.3,4,4,7.2,0,4.5,3,2,22,4,2,0.3,5,0
0.4,13744.78,3.4,6,20,5.7,5,3,5.5,1,19.5,4,3,29,4,4,3.2,3,0
9.0,12284.34,4.0,2,8,7.0,2,3,13.8,0,31.2,3,2,47,4,4,1.1,3,0
9.2,11478.52,6.4,3,1,7.5,3,3,7.0,2,0.0,5,4,29,2,3,9.9,4,0
11.8,15749.18,3.4,3,3,6.6,1,1,9.4,3,8.6,3,2,27,3,0,3.5,4,0
3.8,5310.96,0.3,1,14,3.7,2,2,17.3,0,4.1,5,3,34,2,4,6.5,4,0
0.1,12705.17,0.8,3,10,2.7,3,1,4.1,2,32.3,4,4,25,3,1,0.1,4,0
7.1,3748.5,10.3,1,2,6.0,5,2,76.9,1,0.0,2,4,26,2,0,2.6,3,1
1.4,5589.81,2.6,3,5,5.9,2,4,9.4,1,13.2,4,3,26,4,1,2.5,3,0
0.1,4632.85,1.6,7,4,9.0,4,4,9.7,1,3.9,2,4,25,5,1,6.2,3,1
0.6,13139.7,3.2,3,1,8.2,5,1,20.3,1,0.7,2,5,21,2,1,0.3,2,0
1.8,10675.15,5.1,3,27,4.1,5,2,7.8,2,23.9,1,2,44,2,1,1.1,4,1
5.9,4029.8,4.4,10,11,2.1,2,3,13.6,2,13.3,2,3,46,2,2,0.2,3,1
4.1,15070.87,2.3,4,4,5.6,4,0,15.5,0,31.6,4,5,38,2,6,3.5,2,1
2.6,9796.85,3.8,3,12,5.6,4,3,12.0,0,0.0,3,5,27,4,2,1.7,3,1
1.7,5759.91,0.7,3,5,5.5,3,0,14.7,0,29.8,3,5,51,1,3,4.9,4,0
0.6,6347.0,2.7,5,26,7.9,4,1,9.1,3,6.8,3,5,37,1,2,1.3,3,0
9.3,9364.21,0.2,7,15,4.5,3,0,5.3,0,14.1,4,3,33,5,2,3.1,3,0
6.5,4040.12,11.1,4,2,10.0,5,5,4.2,0,8.4,5,4,41,2,1,3.0,2,0
16.9,11598.07,0.5,3,12,8.0,4,3,23.0,3,0.9,3,3,41,3,1,0.4,2,0
4.2,7818.62,1.1,5,13,8.8,5,1,15.6,1,29.9,2,5,45,2,2,1.4,4,0
2.2,6737.3,3.1,3,0,3.9,1,3,3.4,0,34.2,4,1,53,2,1,1.7,2,0
8.1,7984.45,2.9,1,6,9.7,3,2,24.6,0,22.4,3,3,31,3,2,3.9,4,0
0.8,5300.82,4.6,4,12,6.6,4,1,2.1,0,20.1,5,3,30,2,3,2.4,3,0
2.1,12419.99,5.1,7,9,7.8,3,2,5.4,0,0.0,1,4,34,3,3,0.5,3,0
7.8,10409.23,1.1,5,14,5.8,2,6,1.7,0,9.9,2,4,44,5,0,1.1,1,0
0.7,13432.4,1.0,5,14,6.9,2,2,4.3,0,23.4,3,3,21,2,3,4.6,3,0
1.7,3100.0,7.6,2,2,6.1,5,5,51.7,2,32.6,4,2,27,3,1,1.7,4,0
2.5,3732.31,7.8,1,14,4.1,5,1,1.3,2,33.7,5,2,21,2,1,2.0,3,0
8.1,2900.0,12.1,6,1,8.8,5,2,4.8,1,26.5,1,5,29,2,2,0.8,4,0
0.3,4662.02,10.5,2,10,6.4,2,3,2.7,0,5.1,4,5,29,5,0,0.1,4,1
10.5,5062.92,1.0,4,22,7.3,5,0,8.7,3,58.9,3,3,31,5,3,3.5,4,0
5.6,3415.08,17.9,2,31,7.0,3,2,2.0,0,31.1,3,3,21,2,3,3.1,4,0
7.9,10978.76,4.0,4,19,9.7,2,1,10.2,1,47.0,2,4,21,4,2,3.0,2,1
1.3,5064.44,0.8,5,14,4.4,4,1,13.6,0,30.2,2,5,41,4,2,1.2,3,0
5.6,9523.92,0.2,5,12,9.0,4,5,6.9,0,14.9,3,3,24,2,1,5.8,3,0
3.6,9275.38,5.8,4,40,10.0,3,1,3.2,0,6.4,5,1,38,2,4,1.4,3,1
4.7,4306.32,0.4,3,11,10.0,5,4,2.6,0,4.0,3,5,29,2,0,2.9,5,0
17.7,4042.89,3.9,2,3,6.9,3,6,5.1,1,37.4,4,4,34,2,6,0.3,4,0
4.4,11573.49,3.1,5,4,8.1,3,6,9.9,0,26.7,2,4,33,4,4,1.0,5,0
3.8,7227.5,0.7,4,10,3.4,3,1,15.0,0,1.8,4,3,38,3,3,1.7,3,0
2.2,13501.05,2.5,2,12,5.6,4,6,4.2,2,8.4,5,2,31,3,2,8.4,4,0
2.9,10545.71,1.1,2,41,6.0,2,5,14.8,0,19.3,2,4,33,5,3,2.7,3,1
1.7,7025.1,12.5,6,9,7.2,5,1,20.0,1,10.2,4,4,33,2,3,0.1,3,0
7.0,6316.6,9.8,1,2,6.4,5,4,1.0,2,17.6,4,5,30,3,6,5.0,5,1
0.1,14185.44,0.6,5,24,7.9,4,4,9.1,1,30.8,2,3,43,3,4,2.0,3,0
3.5,11163.96,0.1,3,43,6.6,4,3,19.0,1,34.0,3,4,21,3,4,0.5,4,1
3.0,10384.84,10.5,5,3,8.3,5,2,5.7,0,16.9,3,3,49,3,3,0.4,3,0
0.7,8808.9,1.2,2,36,6.4,3,6,2.1,0,18.3,4,3,43,3,2,0.4,4,0
3.1,4350.81,0.6,4,9,2.1,3,0,4.5,2,0.8,3,4,21,2,4,4.2,2,0
9.5,6797.29,3.9,12,1,4.2,2,1,13.6,2,38.7,4,4,40,3,5,4.2,5,0
5.6,6790.57,7.5,2,32,6.1,3,0,18.6,0,4.6,5,5,33,2,2,2.1,3,0
4.4,7996.2,0.8,8,16,10.0,4,3,12.0,0,28.1,3,4,45,2,4,4.4,5,0
2.2,7777.82,17.6,4,8,4.9,3,0,17.8,0,24.5,4,4,39,5,1,2.2,5,1
4.3,3639.19,1.9,2,5,3.2,4,0,13.1,0,11.0,5,3,33,2,0,0.7,4,1
3.0,8966.73,2.2,3,8,4.9,2,2,5.5,1,11.8,4,2,35,4,6,6.2,3,0
2.4,6630.67,4.8,2,35,4.8,4,2,1.8,0,18.3,4,4,21,2,3,0.6,4,0
8.5,6244.12,1.7,1,20,7.2,2,5,1.0,0,8.2,4,3,34,3,3,7.7,4,0
2.8,8489.97,0.5,2,18,4.3,3,5,6.8,0,23.6,4,4,35,4,1,2.7,3,0
3.2,5920.63,2.7,6,56,1.6,3,3,2.6,0,29.1,2,3,43,2,4,3.7,3,0
4.5,18952.08,0.2,3,4,10.0,5,6,33.1,0,31.9,1,1,49,4,0,2.0,4,0
0.8,20863.27,5.2,1,26,7.4,3,4,3.1,2,37.3,1,4,31,3,4,5.7,4,0
1.1,2900.0,4.6,1,47,9.2,3,3,37.1,2,16.2,4,3,33,2,0,12.7,3,0
3.2,11707.25,2.6,1,26,4.1,4,3,39.9,3,15.7,2,4,32,5,2,1.0,4,0
4.8,12678.17,2.4,1,43,5.8,3,4,1.0,2,34.3,4,4,48,3,6,3.8,1,0
1.6,3575.78,3.8,1,17,6.9,4,5,7.4,0,8.3,3,3,48,3,0,2.6,2,0
3.1,7740.25,2.5,5,2,7.8,2,1,15.1,3,29.3,3,2,41,1,2,0.3,4,0
3.6,3279.06,1.7,4,9,6.3,3,1,8.8,0,18.9,2,2,39,1,2,3.0,4,0
1.6,7766.53,5.6,5,3,7.8,2,5,8.3,1,22.6,3,3,38,3,3,3.4,4,0
0.1,8298.35,0.6,2,29,6.3,4,5,2.7,0,13.4,3,3,39,5,2,3.6,4,0
2.4,3767.45,7.4,6,15,9.4,3,0,10.9,2,30.4,3,3,32,3,2,4.0,5,0
2.2,3799.64,2.1,6,4,7.9,3,2,23.1,0,12.5,2,4,51,3,2,0.1,3,1
5.5,4173.24,1.7,5,7,6.3,5,2,5.4,2,28.2,4,4,37,2,1,4.9,3,0
0.1,7307.6,3.6,1,7,7.5,5,6,15.4,3,16.3,4,4,46,4,2,9.2,4,0
0.3,16095.08,5.5,4,70,7.3,4,0,6.7,2,41.2,3,2,27,4,1,1.1,3,0
5.7,6346.78,1.2,4,19,8.8,4,0,2.0,3,15.1,1,3,51,3,0,0.5,1,0
4.6,13312.46,2.4,7,16,5.8,3,4,1.1,0,8.8,1,2,28,4,4,0.1,4,0
1.0,17040.51,0.5,1,4,5.6,1,5,21.4,0,0.0,4,2,36,2,1,7.2,3,0
8.9,7559.81,6.0,2,14,8.3,3,2,3.8,0,29.6,5,3,26,4,7,3.1,1,0
1.2,11712.8,2.5,5,0,8.5,3,4,20.5,0,11.4,5,5,38,4,2,2.2,2,0
6.4,5875.03,0.4,5,5,7.7,4,4,5.0,2,22.4,2,5,22,2,6,1.7,4,0
5.7,11259.58,4.5,2,14,10.0,4,3,15.4,0,18.2,3,3,44,4,3,1.0,3,0
0.6,6963.03,10.2,4,13,6.2,2,4,5.7,0,36.3,3,2,30,1,4,0.6,3,1
1.2,4507.85,2.7,6,17,5.5,2,2,10.7,0,46.3,3,4,45,3,2,3.7,3,0
8.4,11812.86,0.6,3,7,6.1,3,4,29.7,1,41.7,1,3,49,2,1,1.0,4,0
3.9,7950.18,1.0,1,8,5.2,2,0,14.8,0,11.7,3,5,28,1,2,9.2,3,0
5.1,13877.31,7.0,6,21,5.5,4,0,4.6,2,2.1,4,2,35,3,2,1.8,5,0
1.5,3100.0,0.4,2,0,8.9,5,2,11.9,0,17.6,5,4,54,3,1,0.3,4,0
2.1,7594.99,7.2,4,50,6.8,4,1,1.7,2,34.9,4,3,33,4,1,2.6,5,0
2.1,4481.94,9.9,4,35,6.8,4,4,1.0,0,20.8,3,4,50,1,3,5.0,4,0
7.4,9113.9,15.8,5,18,3.7,4,2,14.1,1,50.0,3,4,37,2,1,2.0,2,1
8.0,6497.26,0.7,2,1,7.1,5,2,13.4,1,5.6,3,5,28,3,1,1.3,5,0
0.1,9159.29,0.2,2,3,5.7,4,4,15.9,0,24.5,4,4,38,5,2,2.1,3,0
5.4,5189.07,1.0,4,21,8.4,4,4,8.3,2,13.7,2,4,34,1,4,11.4,4,0
0.4,20564.39,0.5,5,16,4.8,2,6,45.5,2,24.9,2,1,28,3,4,3.8,4,0
2.0,4421.0,8.4,2,41,8.0,4,1,8.3,2,15.2,1,5,31,2,4,4.3,4,1
4.5,7058.01,2.0,4,22,8.7,3,3,5.6,2,4.6,3,3,31,3,1,3.1,3,0
9.9,5138.92,1.8,4,0,4.9,3,6,4.4,2,22.3,4,3,35,2,1,1.0,3,0
2.9,2900.0,6.4,5,19,4.4,3,0,1.0,2,24.4,3,4,28,2,3,3.6,4,0
9.6,10090.13,2.1,6,11,4.6,3,5,1.0,0,32.0,2,5,37,3,4,1.8,2,0
0.8,7867.04,1.3,6,16,8.0,1,5,1.0,2,21.3,2,4,42,2,4,9.0,3,0
0.7,4391.4,3.8,4,0,8.4,3,5,7.5,3,25.5,3,3,48,2,5,0.6,5,0
0.7,4902.81,1.5,3,11,8.9,4,2,16.3,1,33.0,2,2,39,3,2,1.0,3,0
8.0,6211.94,0.6,2,26,5.1,3,2,4.6,1,6.1,3,4,29,2,1,0.6,4,0
1.8,10799.31,14.0,2,5,8.7,4,3,1.0,2,21.6,3,4,44,3,3,0.8,3,0
1.9,8718.27,5.3,3,8,8.4,3,0,5.9,0,41.4,2,4,45,5,1,2.3,5,0
10.1,9274.07,0.8,5,41,7.0,4,6,3.0,0,30.4,3,4,21,5,2,1.8,3,0
2.4,6181.58,5.8,2,20,6.6,3,0,2.6,0,11.9,4,5,29,3,3,1.4,2,0
1.0,15506.18,4.3,4,0,6.6,4,6,9.8,3,22.9,2,4,43,2,0,2.6,3,0
11.5,8890.33,0.9,3,1,5.2,4,2,7.6,0,8.9,4,5,23,2,2,0.4,3,0
0.8,6712.14,1.4,3,2,6.9,4,1,1.7,2,11.5,2,4,29,3,4,1.3,4,0
1.3,6902.66,4.5,3,0,5.9,5,3,4.6,0,40.5,3,4,27,2,1,9.8,2,0
6.7,5230.87,0.8,2,4,6.2,3,1,8.7,1,4.1,3,4,33,3,2,0.8,3,0
0.1,6041.29,4.6,5,0,6.2,3,1,4.9,0,20.2,3,4,35,3,2,0.4,4,1
6.9,5449.24,0.2,7,67,5.6,5,1,4.4,3,29.7,3,1,46,1,2,2.0,4,0
0.8,11837.33,5.9,3,40,7.9,1,4,17.4,0,19.3,3,5,35,3,2,5.5,3,0
0.2,6052.16,7.3,4,27,8.5,3,2,4.5,0,23.4,4,4,44,1,2,1.3,3,0
6.7,3623.73,1.8,7,7,6.9,4,2,15.7,0,39.6,2,1,31,2,4,2.1,4,0
2.9,10239.24,1.2,5,26,3.9,4,5,6.5,1,20.0,4,5,21,3,1,6.5,4,1
0.1,7955.56,2.8,4,2,6.7,1,5,8.5,1,25.7,5,1,47,3,2,5.3,4,0
4.1,5151.13,1.7,4,13,7.6,2,3,2.5,0,22.7,4,3,27,5,0,1.0,1,0
9.7,13040.73,1.1,2,12,3.5,4,1,30.1,1,19.6,4,2,29,4,1,1.2,1,0
3.0,5675.58,0.6,3,0,7.3,4,0,5.5,2,15.3,4,3,37,3,2,2.2,5,0
1.9,5996.02,4.0,8,9,6.0,3,1,5.6,0,24.8,5,1,43,5,3,3.5,4,0
2.0,7190.19,2.3,5,0,10.0,3,1,2.3,1,7.7,2,2,39,4,4,2.8,3,0
8.8,12540.47,8.6,6,1,6.4,2,1,1.9,1,22.9,1,3,38,3,1,6.2,3,0
0.7,11756.94,16.8,3,21,7.1,4,1,11.3,2,14.6,5,2,36,3,3,0.8,3,0
3.2,2700.0,1.0,6,6,5.4,4,2,3.9,0,37.0,3,3,41,1,4,0.3,4,0
2.8,6153.73,9.1,11,1,5.0,4,6,2.5,0,25.3,3,3,34,2,2,0.6,2,0
3.7,13329.75,8.5,4,17,6.5,2,0,11.9,0,16.0,3,3,31,5,3,3.1,3,0
1.4,8623.33,11.5,5,46,4.2,2,6,1.0,1,19.6,4,3,29,2,2,2.3,4,1
1.1,9995.57,0.0,4,1,6.9,4,5,4.0,0,10.9,3,4,50,3,1,1.1,4,0
0.5,9057.23,12.3,4,9,6.4,4,6,15.1,2,28.1,3,3,45,5,4,2.2,2,0
4.2,6477.73,3.2,1,25,7.5,1,5,20.5,1,7.2,3,3,37,4,1,0.1,5,1
0.7,4645.73,2.8,3,5,3.6,5,0,7.1,0,24.0,3,5,21,3,1,1.7,3,0
1.3,3100.0,2.7,3,3,2.8,5,5,35.1,0,14.5,3,1,42,3,3,0.4,3,1
2.2,7139.24,2.9,6,76,6.8,5,6,4.3,0,30.2,4,4,42,3,1,2.3,5,0
0.2,7597.45,10.9,3,6,3.0,5,5,17.0,0,29.2,3,4,41,5,3,7.2,5,1
5.5,11773.24,10.5,2,9,7.4,3,4,1.0,1,22.2,2,3,26,2,3,0.9,4,0
0.1,8649.66,2.0,2,9,5.3,3,5,7.9,2,2.5,4,2,28,3,2,4.6,4,0
9.3,7719.12,1.6,2,1,8.2,3,3,32.9,0,0.0,5,3,21,2,2,3.2,4,0
2.5,12072.8,0.5,1,31,4.0,3,4,3.6,0,32.8,4,3,50,2,3,1.5,3,0
14.9,5091.18,3.4,7,12,6.9,3,5,2.6,0,0.0,2,3,43,3,1,0.5,3,0
1.3,6250.46,6.8,5,19,4.8,3,1,7.5,0,17.3,2,4,40,2,4,2.0,3,0
10.8,6471.11,4.3,3,31,8.6,4,2,3.6,3,0.0,2,2,46,2,2,8.2,4,0
1.4,12087.88,0.3,7,14,6.2,4,6,6.1,1,8.5,3,3,36,3,5,0.2,2,0
20.2,8395.12,0.6,4,3,5.7,3,0,4.4,0,9.4,2,3,33,3,1,0.7,4,0
2.3,11032.73,12.2,3,50,9.0,3,0,14.3,2,3.5,3,3,37,3,4,4.8,3,0
2.8,6768.54,4.0,4,3,9.2,3,0,3.0,3,14.5,3,5,34,5,5,0.6,4,0
7.4,4342.22,2.2,2,34,4.6,2,3,30.2,0,20.4,2,3,24,3,2,0.9,2,0
1.1,6219.71,8.2,1,52,8.2,3,3,1.0,3,23.6,1,3,38,5,2,2.1,3,0
9.1,15765.67,8.8,5,39,4.5,3,3,12.5,1,4.6,5,4,41,3,1,0.2,3,0
0.1,17086.52,0.3,2,4,5.7,4,5,15.6,2,14.1,3,3,35,3,3,8.5,4,0
9.2,6164.84,11.0,4,29,8.4,5,2,22.1,1,10.3,3,1,32,2,3,9.7,4,0
0.5,5251.02,6.8,3,6,4.3,3,4,11.0,0,12.3,5,2,38,2,0,0.9,4,0
