claim_amount,policy_age_months,claimant_age,num_prior_claims,num_prior_fraud_flags,days_to_report,police_report_filed,num_witnesses,vehicle_age_years,claim_type,injury_severity,time_of_incident_hour,is_weekend,is_holiday_adjacent,deductible,coverage_level,claimant_employment_status,financial_stress_score,repair_shop_is_preferred,target
10486.68,70,27,1,1,3,1,2,3,1,0,17,0,0,500.0,1,0,0.5627,1,0
673.1,33,52,2,0,1,1,0,5,0,2,10,1,0,2000.0,2,2,0.8346,0,0
5781.81,31,18,1,0,3,0,0,0,1,0,12,0,0,500.0,2,0,0.112,1,0
4448.77,135,37,5,0,2,0,0,0,2,0,19,0,0,1000.0,1,0,0.4453,1,0
6481.08,13,55,1,1,7,1,1,6,0,0,19,0,1,500.0,0,0,0.126,0,0
7092.26,77,67,1,0,6,0,1,3,1,1,8,1,0,500.0,0,2,0.0663,1,1
1805.21,1,29,4,0,7,0,1,2,1,2,23,1,0,1000.0,2,0,0.0657,0,1
4344.71,34,59,2,0,2,1,0,0,3,1,0,0,0,1000.0,1,0,0.0413,1,0
4570.19,98,53,2,0,2,1,3,6,0,1,5,1,0,1000.0,1,3,0.7053,0,0
3292.99,84,45,1,0,3,1,0,8,0,3,8,0,0,250.0,1,0,0.1973,1,0
2555.84,12,27,0,0,0,0,2,1,0,0,14,0,0,500.0,2,0,0.3503,1,0
1475.6,10,27,0,0,1,1,1,1,1,2,8,0,0,250.0,2,0,0.4289,0,0
3428.01,14,35,2,0,4,1,2,2,0,2,13,0,0,2000.0,1,0,0.3598,1,0
10760.59,116,62,1,0,4,0,1,6,1,1,21,0,0,500.0,2,3,0.2712,1,1
5774.9,37,56,0,0,3,1,0,9,0,0,5,0,0,1000.0,0,0,0.5389,1,0
1618.5,16,36,2,0,0,1,2,5,0,0,17,0,0,500.0,0,2,0.3349,0,0
9543.04,1,43,0,0,1,1,0,4,1,3,0,0,0,1000.0,1,0,0.2527,0,0
9812.51,93,25,1,0,0,1,3,1,0,3,4,0,0,2000.0,1,0,0.5586,1,0
6419.22,22,22,1,0,7,1,1,5,3,1,1,1,1,1000.0,1,0,0.0982,1,0
1368.56,7,26,2,1,6,1,1,1,1,1,7,0,0,500.0,1,0,0.6189,1,0
2952.57,55,18,1,0,1,1,1,2,1,0,22,1,0,500.0,2,0,0.3009,1,0
2427.57,14,63,1,0,2,1,0,10,1,0,17,0,0,1000.0,0,0,0.153,1,0
1858.04,22,29,2,0,1,1,1,4,2,0,1,0,0,500.0,1,2,0.1915,0,0
6044.79,114,18,4,0,3,0,1,0,0,0,1,0,0,500.0,1,2,0.1417,1,0
6790.61,27,26,0,0,4,1,2,8,2,1,13,0,0,2000.0,1,0,0.178,1,0
25654.46,26,49,0,1,8,0,0,7,0,0,3,1,0,500.0,2,1,0.2622,1,1
6085.79,41,48,3,1,3,1,0,3,0,0,10,0,0,500.0,2,0,0.2529,1,0
4707.0,32,25,0,0,6,1,2,3,2,1,15,1,0,2000.0,0,1,0.4104,1,0
453.45,64,49,1,0,3,0,0,12,0,1,10,1,0,250.0,0,1,0.2031,0,0
2165.25,42,80,1,1,0,1,1,0,2,1,1,1,0,2000.0,1,2,0.1245,0,0
3423.11,48,55,0,0,10,1,1,0,2,1,5,0,0,500.0,2,0,0.382,1,0
2191.62,43,54,1,0,1,1,5,2,0,1,22,1,0,2000.0,1,0,0.5196,0,0
885.9,38,31,2,0,9,1,0,2,3,0,1,0,0,500.0,2,0,0.5323,1,0
1016.74,24,39,1,0,0,0,1,2,2,0,3,0,0,500.0,1,3,0.0749,1,0
1255.87,26,48,0,0,3,0,1,2,1,0,12,0,0,1000.0,0,3,0.2294,0,0
3493.96,1,18,1,1,0,1,1,0,0,0,20,0,0,250.0,2,3,0.6978,1,0
13912.64,5,30,0,0,0,1,0,1,0,1,2,0,1,250.0,1,0,0.2426,0,0
1233.26,51,22,1,0,0,1,1,2,0,0,5,1,0,2000.0,1,3,0.3888,1,0
3649.75,31,37,2,0,1,1,2,2,2,0,10,0,0,500.0,0,0,0.2198,1,0
1942.28,42,51,1,0,13,1,1,0,2,3,13,0,0,500.0,2,3,0.2918,1,0
7595.9,1,41,3,0,5,1,1,6,0,0,6,0,0,250.0,1,3,0.0619,0,0
2782.01,57,59,3,0,4,1,1,12,3,0,16,0,0,1000.0,2,1,0.2751,0,0
2941.28,7,34,2,0,0,1,0,7,1,0,11,1,0,500.0,0,3,0.2479,0,0
10062.12,27,36,1,0,5,0,2,1,1,3,12,0,0,1000.0,0,1,0.2173,1,0
3140.47,16,45,1,1,5,0,0,1,2,0,19,0,0,250.0,0,0,0.2457,1,0
12882.09,51,39,2,0,0,1,2,1,1,0,3,0,0,250.0,1,0,0.1585,1,0
1464.25,16,30,1,0,2,1,0,11,3,3,16,0,0,2000.0,1,0,0.2447,1,0
12646.01,124,41,2,0,10,1,1,6,2,3,21,0,0,250.0,2,0,0.1482,0,0
576.68,30,30,0,0,1,0,1,4,0,2,2,0,0,1000.0,0,2,0.2116,0,0
1491.18,14,46,3,0,4,1,0,8,0,2,19,0,0,1000.0,1,0,0.2899,0,0
9635.66,12,49,0,0,4,1,1,3,0,1,23,0,0,500.0,1,0,0.1428,1,0
2617.4,53,33,1,0,1,0,2,0,2,1,8,0,0,250.0,0,2,0.2154,1,0
1601.98,1,19,4,0,1,1,1,4,0,3,2,0,0,500.0,2,0,0.1898,1,0
11335.18,27,26,1,0,1,1,0,9,3,0,18,0,0,1000.0,0,1,0.5977,1,0
2134.92,68,36,1,0,3,1,2,0,2,0,6,0,0,1000.0,1,3,0.123,1,0
1684.9,20,39,0,0,7,0,1,3,3,0,10,1,0,1000.0,1,3,0.2867,1,0
6804.41,19,38,2,1,7,0,2,12,0,0,16,0,0,500.0,2,1,0.2105,1,1
4692.31,20,55,0,0,2,1,1,3,1,1,18,0,0,500.0,1,3,0.2355,0,0
3563.27,38,51,0,0,7,0,0,9,1,3,2,1,0,500.0,0,0,0.1513,1,0
13548.03,28,47,2,0,1,1,3,4,3,0,16,0,0,500.0,2,2,0.1634,1,0
2313.8,19,28,1,0,12,1,1,2,2,2,1,0,0,500.0,1,2,0.2305,1,0
575.12,25,25,2,0,6,0,0,7,1,2,9,1,0,250.0,0,0,0.364,1,0
1330.86,3,35,1,0,5,1,2,2,0,1,6,1,0,1000.0,2,0,0.3872,0,0
4037.15,28,63,0,0,0,1,0,6,2,3,2,0,0,500.0,0,0,0.2352,1,0
5475.55,50,42,1,0,3,1,1,2,0,0,8,1,0,250.0,0,0,0.4125,0,1
3655.02,52,38,2,0,2,1,1,2,3,2,22,0,0,500.0,2,0,0.1191,1,0
1813.05,146,58,0,0,12,0,0,6,0,0,22,1,0,2000.0,0,0,0.0994,1,0
5331.99,64,42,1,0,4,1,2,13,0,1,7,0,0,500.0,0,0,0.3006,0,0
947.85,2,33,1,0,6,0,3,0,0,0,23,0,0,250.0,1,2,0.4418,1,0
3930.92,20,49,1,0,4,1,1,5,3,0,3,0,0,2000.0,2,2,0.2691,0,0
3064.24,4,46,2,0,2,0,1,1,0,0,10,0,0,500.0,1,0,0.1147,1,0
339.38,4,49,1,0,1,1,0,6,1,2,5,0,0,2000.0,1,0,0.3873,1,0
2331.82,31,49,0,1,1,1,2,2,0,2,13,0,0,1000.0,1,0,0.3774,1,0
2679.14,22,49,0,0,0,1,1,4,1,0,7,0,0,500.0,1,3,0.1843,0,0
307.39,25,26,2,0,0,1,0,2,1,3,3,1,0,2000.0,1,3,0.2785,1,0
6155.01,37,80,1,0,0,1,1,5,2,2,11,0,0,2000.0,0,3,0.4157,0,0
493.71,42,29,1,0,2,1,4,4,0,0,9,0,0,500.0,2,0,0.1132,1,0
1256.58,79,24,3,0,2,1,1,1,2,0,6,0,0,2000.0,2,0,0.3084,1,0
2846.42,10,56,3,0,2,1,0,0,2,1,19,1,0,500.0,2,2,0.5832,0,0
1977.06,7,39,2,0,4,1,3,10,0,1,0,0,0,250.0,0,0,0.172,1,0
3824.72,24,36,1,1,9,1,0,7,0,1,11,0,0,250.0,2,2,0.3054,0,0
5295.18,62,30,0,0,3,1,0,16,3,2,18,0,0,250.0,0,0,0.185,0,0
1832.51,15,48,1,1,13,1,0,8,1,2,20,1,0,1000.0,0,3,0.2696,1,0
9574.08,36,38,1,0,14,1,0,0,1,1,11,1,0,2000.0,1,0,0.5441,1,0
1410.12,1,32,3,0,0,1,1,5,0,0,19,1,0,500.0,2,2,0.219,1,0
14727.61,50,26,0,1,3,1,2,0,2,0,0,0,0,1000.0,2,0,0.3512,0,0
3013.39,76,29,1,0,2,1,0,0,0,1,8,0,0,500.0,0,0,0.2444,0,0
4469.95,63,29,2,0,1,1,0,1,1,0,4,0,0,1000.0,0,0,0.275,1,0
16677.6,101,43,0,0,8,1,1,10,0,0,7,0,0,2000.0,1,1,0.2455,0,0
774.52,50,41,0,0,0,0,0,0,3,0,0,0,1,1000.0,1,1,0.2222,1,0
8885.22,27,34,4,0,10,1,1,1,0,3,1,0,0,250.0,0,3,0.0673,0,0
2565.26,8,38,0,1,0,1,2,3,0,0,6,0,0,500.0,2,0,0.1745,1,0
1818.62,12,49,4,0,1,0,1,1,0,1,22,0,0,500.0,1,0,0.3002,1,1
4015.59,63,40,3,0,0,1,0,2,0,2,4,0,0,250.0,0,3,0.2052,0,0
3131.59,36,49,0,1,3,0,0,7,0,1,23,1,0,1000.0,1,0,0.0588,0,0
4471.2,21,31,1,0,2,1,0,0,3,3,11,0,0,250.0,0,0,0.3832,0,0
580.53,45,41,1,0,6,1,1,13,1,0,9,1,0,500.0,1,0,0.1475,0,0
11624.4,54,74,0,0,3,1,3,0,2,1,23,0,0,1000.0,0,2,0.2259,0,0
3496.1,13,41,0,0,4,0,0,0,3,1,22,1,0,2000.0,0,3,0.5777,1,0
24427.24,9,62,3,0,6,1,0,0,1,0,22,0,1,250.0,1,0,0.5823,0,1
2902.95,34,31,0,0,6,1,2,15,1,3,10,0,0,250.0,1,0,0.0988,1,0
939.71,19,22,0,0,14,1,0,2,1,1,18,0,0,500.0,1,0,0.2147,0,0
1295.83,16,57,2,0,1,1,1,0,1,2,11,0,0,250.0,0,0,0.3142,1,0
1408.78,10,35,2,1,3,0,0,1,0,0,20,0,0,2000.0,1,0,0.107,0,0
1128.94,4,50,2,0,0,1,1,3,3,2,10,0,0,250.0,0,3,0.3442,1,0
6510.08,13,48,1,2,5,1,1,0,1,0,15,0,0,500.0,1,1,0.3664,0,0
6211.68,3,33,1,1,0,0,1,4,2,0,3,1,0,2000.0,1,2,0.0619,1,0
3077.14,129,21,2,0,2,1,2,7,0,1,9,0,0,500.0,2,0,0.5363,0,0
5700.97,68,67,2,0,0,0,3,6,1,1,18,0,1,500.0,1,1,0.318,1,0
8373.3,46,38,1,0,0,0,3,0,0,0,18,0,0,250.0,2,0,0.3664,1,0
6185.52,69,46,3,0,2,1,1,4,0,0,17,0,0,1000.0,2,2,0.0982,1,0
17547.11,21,32,3,0,2,0,0,7,0,0,1,0,0,500.0,1,0,0.6048,0,0
1887.89,1,33,2,0,1,1,0,3,0,0,14,0,0,2000.0,1,0,0.1157,0,0
1133.9,6,36,1,0,3,1,2,10,0,3,21,1,0,250.0,1,3,0.2112,1,0
1826.42,36,75,1,0,1,0,1,0,0,0,17,1,0,2000.0,1,3,0.2548,1,0
3393.16,1,47,1,0,1,1,3,9,0,3,1,0,0,500.0,0,0,0.1287,0,0
9044.93,7,39,1,0,11,1,2,1,2,3,7,0,0,500.0,2,1,0.2234,1,0
2074.4,16,56,0,0,0,0,0,0,0,0,11,0,0,2000.0,0,3,0.2521,1,0
24807.2,2,38,0,1,10,0,2,8,2,0,7,1,0,250.0,0,0,0.1501,1,1
1161.64,24,60,1,0,4,1,4,0,2,0,0,0,0,500.0,0,3,0.1592,1,0
1781.82,4,24,0,0,0,0,0,5,3,0,5,0,0,1000.0,1,0,0.2272,1,0
2649.8,19,36,1,0,2,0,1,1,0,0,12,0,0,500.0,0,0,0.2623,1,0
2156.72,57,25,0,0,0,0,0,1,2,1,17,0,0,250.0,1,1,0.2399,0,0
906.64,8,48,1,0,1,1,0,0,1,1,7,0,0,250.0,0,2,0.3952,1,0
4350.78,22,34,2,0,2,0,3,0,0,0,5,0,0,1000.0,1,0,0.2486,0,0
6372.88,3,43,3,0,3,0,1,0,3,0,9,1,1,1000.0,0,0,0.2839,1,0
3136.68,22,21,0,0,1,1,1,6,1,1,8,1,0,500.0,2,1,0.3588,0,0
3949.29,10,30,0,1,5,0,0,2,1,2,0,0,0,250.0,0,0,0.5919,0,1
10289.89,44,49,1,0,11,1,1,12,0,0,6,0,0,1000.0,1,0,0.1811,1,0
5732.11,49,45,0,0,3,1,0,0,0,0,20,0,0,250.0,1,2,0.1809,1,0
1817.59,7,25,0,0,2,1,2,8,0,0,14,1,0,500.0,1,1,0.4176,1,0
1750.75,53,18,1,0,4,0,1,0,0,0,4,0,0,2000.0,1,0,0.0982,1,0
4327.2,131,63,0,0,15,1,2,9,3,0,16,0,0,500.0,2,3,0.2789,1,0
6098.44,12,42,1,0,0,1,2,0,0,0,4,1,0,250.0,1,1,0.242,0,0
9645.38,32,56,0,0,0,1,1,3,3,1,11,0,0,250.0,1,0,0.2476,1,0
3593.13,13,28,2,0,0,1,2,16,0,0,7,0,0,250.0,2,0,0.117,1,0
2770.81,16,44,1,0,9,0,1,0,1,0,18,1,0,500.0,0,0,0.2566,1,0
3947.6,77,49,3,0,1,1,0,1,0,1,2,0,0,1000.0,0,1,0.14,1,0
3055.42,59,36,3,1,2,1,1,12,3,1,12,0,0,2000.0,2,3,0.4866,0,0
1552.02,16,49,2,0,0,1,2,6,1,1,19,0,0,250.0,2,0,0.4409,1,0
4243.59,20,45,1,0,0,0,3,7,1,2,19,0,0,2000.0,0,3,0.1634,1,0
2921.58,5,40,2,1,0,1,2,7,1,0,14,0,0,500.0,1,3,0.0658,1,0
3817.78,15,19,0,0,1,1,1,7,3,1,17,1,0,2000.0,1,3,0.2555,1,0
4152.8,21,26,2,1,7,1,3,0,0,2,7,1,1,1000.0,0,0,0.1181,1,0
984.35,27,54,0,0,1,0,2,6,3,1,6,0,1,250.0,1,0,0.6751,1,0
1795.78,14,47,3,0,2,1,2,1,1,1,15,0,0,2000.0,2,0,0.1957,1,0
2415.56,89,40,1,0,1,1,0,0,2,0,15,1,0,2000.0,0,0,0.7073,0,0
405.09,6,26,0,1,0,1,0,22,1,2,4,0,0,250.0,0,0,0.4852,1,0
7855.83,35,18,0,0,3,1,1,0,1,1,0,0,1,2000.0,2,3,0.4492,0,0
1986.8,44,34,0,0,9,0,0,7,1,1,7,0,0,2000.0,1,1,0.1786,1,0
1302.69,30,33,2,0,1,1,1,21,2,1,16,1,0,2000.0,1,1,0.1316,0,0
4965.71,10,32,2,0,3,1,2,4,2,1,16,1,0,250.0,0,0,0.185,1,0
929.05,5,45,3,0,1,1,2,0,0,0,18,0,1,500.0,0,0,0.0631,1,0
8674.01,43,51,1,0,0,0,2,12,1,2,14,0,0,1000.0,0,0,0.1754,0,0
4461.1,1,75,0,0,0,0,1,1,3,0,18,1,0,500.0,0,0,0.7593,1,1
3495.92,1,37,0,1,0,0,0,3,3,1,17,0,0,500.0,0,0,0.3173,1,0
5842.91,91,23,1,0,0,1,0,3,0,1,18,0,0,500.0,1,0,0.6009,0,0
3313.69,16,42,3,1,5,1,1,8,2,2,22,0,0,500.0,1,0,0.1779,0,0
1557.8,56,25,2,0,3,1,1,4,1,2,23,0,0,250.0,1,0,0.2674,0,1
4307.05,4,45,0,0,7,1,1,1,0,0,5,0,0,500.0,2,0,0.1188,1,0
6432.29,31,55,2,1,0,1,0,3,1,2,19,0,0,500.0,0,1,0.344,0,1
16489.81,41,21,2,0,3,0,0,8,2,2,13,0,0,500.0,0,0,0.1871,0,0
2941.25,18,29,0,0,2,0,2,4,0,1,13,0,0,500.0,1,2,0.2196,1,0
1451.32,36,41,2,0,1,0,2,0,3,0,14,0,0,500.0,1,1,0.2565,0,0
2903.36,51,36,0,0,2,1,2,5,3,0,15,0,0,250.0,0,1,0.2081,0,0
1022.85,1,57,1,0,4,0,3,1,0,0,20,0,0,1000.0,1,2,0.1172,0,0
7633.98,24,20,1,0,1,1,0,14,2,0,11,0,0,1000.0,1,3,0.1087,1,0
1301.43,136,64,0,0,3,0,3,16,0,1,15,0,0,500.0,1,0,0.2224,1,0
4126.77,49,50,0,0,2,1,1,3,3,0,11,0,1,500.0,2,0,0.2241,1,0
3459.08,14,34,1,0,1,0,0,0,2,3,19,0,0,500.0,0,0,0.224,1,0
5511.24,13,32,0,2,0,1,4,0,2,0,3,0,0,500.0,0,0,0.4022,1,0
3460.02,2,56,4,0,1,0,0,3,0,0,0,0,0,500.0,2,2,0.0935,0,0
13410.11,5,38,1,0,1,0,0,0,3,3,22,1,0,500.0,1,2,0.201,1,0
1478.47,48,21,3,0,0,1,1,4,1,1,7,0,0,500.0,0,0,0.0974,0,0
8558.21,4,46,0,0,1,0,2,5,0,0,13,0,0,1000.0,1,1,0.3411,0,0
4479.73,23,56,1,0,2,0,0,3,0,0,11,0,0,500.0,2,0,0.2241,1,0
2999.65,22,46,2,0,1,1,1,8,0,1,14,0,0,1000.0,2,0,0.3995,0,0
6292.28,3,37,1,1,3,1,1,14,0,2,19,0,0,500.0,2,2,0.1313,1,0
1838.5,16,57,0,0,0,0,0,1,1,0,6,0,0,1000.0,0,0,0.1241,0,0
16887.31,20,18,1,1,1,1,2,9,0,1,17,0,1,1000.0,0,2,0.0741,0,0
11797.65,16,57,1,0,10,0,0,0,3,0,8,0,0,500.0,2,0,0.4313,0,1
1527.68,39,22,3,2,9,1,0,0,0,0,5,0,0,2000.0,0,0,0.3208,1,0
3793.38,72,43,1,0,2,1,0,6,0,1,11,0,0,1000.0,0,2,0.4214,1,0
19736.02,42,38,1,0,3,1,2,3,3,0,22,0,1,250.0,0,0,0.2696,1,0
6022.89,23,33,0,0,4,1,2,1,2,3,3,0,0,1000.0,1,2,0.0114,0,0
16504.06,4,23,0,0,0,1,1,0,2,0,6,0,0,1000.0,2,0,0.1262,1,0
2601.9,60,60,0,0,3,1,1,0,1,0,6,1,0,2000.0,1,3,0.1857,1,0
7290.87,31,40,1,0,2,0,1,4,1,0,22,1,0,500.0,2,1,0.4341,1,0
9148.06,8,38,1,0,0,1,3,11,1,1,13,0,0,500.0,1,2,0.3447,0,0
9167.0,24,19,1,0,5,0,3,5,2,1,17,0,0,500.0,2,0,0.1524,0,0
20357.13,53,31,0,1,6,1,2,3,0,2,10,1,0,1000.0,1,0,0.3896,0,0
2045.44,101,18,1,0,3,1,1,9,1,2,2,0,0,500.0,1,2,0.1354,1,0
2714.76,13,24,0,1,0,1,2,0,3,0,10,1,0,500.0,0,0,0.4139,1,0
1035.92,3,35,0,0,4,1,0,4,2,0,22,0,1,1000.0,1,0,0.1238,0,0
7339.61,16,19,0,0,1,1,0,11,2,2,8,0,0,1000.0,0,2,0.1975,0,0
4627.35,152,55,1,0,1,0,0,5,0,0,5,0,0,1000.0,0,2,0.1226,1,0
3304.1,1,18,1,0,3,1,4,5,0,0,5,0,0,500.0,2,0,0.4446,1,0
1970.87,10,31,2,0,0,1,1,0,0,0,8,0,1,1000.0,1,0,0.3913,1,0
2878.31,9,50,1,0,1,1,0,0,3,1,1,1,0,500.0,0,0,0.0839,1,0
5095.09,13,47,1,0,2,0,1,2,1,0,22,1,1,500.0,1,0,0.3405,0,0
6770.08,40,58,0,0,7,1,1,3,3,0,2,1,0,1000.0,1,0,0.1994,1,0
2065.48,18,18,1,0,3,0,1,8,2,0,7,0,0,500.0,0,0,0.3944,0,1
4026.53,16,66,2,0,2,1,1,1,3,2,17,0,0,1000.0,1,2,0.5724,1,0
5195.29,19,51,0,1,3,1,0,9,0,3,11,0,0,500.0,1,2,0.0467,0,0
6137.04,14,44,5,0,4,1,0,0,1,0,22,1,0,500.0,0,1,0.1508,1,0
6420.01,25,23,1,0,4,0,3,4,0,1,6,0,0,1000.0,1,0,0.0739,1,0
812.75,4,22,1,1,0,0,0,2,1,1,3,0,0,500.0,1,0,0.2666,1,0
10299.63,68,18,1,0,0,1,2,23,0,0,6,0,0,1000.0,0,0,0.2825,1,0
4938.43,41,40,2,1,1,0,0,2,0,1,12,0,0,500.0,0,3,0.4984,1,1
1481.04,132,49,1,0,1,0,4,15,0,0,12,0,0,1000.0,0,3,0.375,0,0
1506.08,22,18,2,0,0,1,0,9,3,1,20,1,0,1000.0,0,3,0.1415,1,0
2488.42,7,50,2,0,6,0,0,1,3,1,16,0,1,500.0,0,0,0.2879,1,0
403.28,101,35,1,0,4,0,1,5,0,0,7,0,0,250.0,2,2,0.4382,0,0
16092.2,73,34,1,0,0,1,2,8,0,0,3,0,0,500.0,2,0,0.0261,1,0
1559.7,10,21,2,0,1,0,0,7,0,0,17,0,0,250.0,1,2,0.1538,1,0
5494.13,16,33,0,0,1,1,2,0,0,2,15,1,0,1000.0,0,3,0.3236,0,0
2546.29,40,51,3,0,5,0,0,2,2,2,17,0,0,500.0,1,2,0.508,1,0
1666.59,37,44,0,0,0,0,0,1,0,0,0,0,0,500.0,1,0,0.1805,0,0
5304.41,51,33,0,0,5,1,0,5,0,1,21,1,0,500.0,0,0,0.1189,0,0
856.48,11,29,2,0,0,0,0,5,0,1,11,0,0,250.0,1,0,0.2985,1,0
2494.24,74,56,0,1,3,0,0,1,0,2,19,1,0,1000.0,2,0,0.2745,1,0
8274.87,28,18,0,0,1,1,0,5,0,1,20,1,0,250.0,0,3,0.1904,0,0
10981.78,19,33,0,1,3,1,0,3,3,2,13,1,0,250.0,2,3,0.325,0,0
2327.39,40,18,4,2,6,0,0,8,2,0,13,0,1,500.0,0,1,0.4907,1,1
5856.68,1,28,0,0,5,0,2,2,0,1,0,0,0,2000.0,2,0,0.2006,1,0
4010.14,18,27,1,1,3,1,1,9,2,3,6,0,0,1000.0,1,0,0.1481,1,0
2359.94,13,54,1,0,0,0,2,6,2,1,7,0,0,2000.0,1,3,0.1945,0,0
11473.42,8,32,2,0,0,1,4,0,3,1,9,1,0,1000.0,1,3,0.1584,1,0
3885.65,108,50,0,0,3,1,0,17,0,0,12,1,0,250.0,0,3,0.1696,0,0
9405.81,13,53,0,0,2,1,2,3,1,1,14,0,0,1000.0,0,0,0.2522,1,0
1070.69,54,46,0,0,1,0,2,8,1,0,13,0,0,2000.0,1,3,0.3577,0,0
3521.35,14,31,2,1,3,0,1,18,1,1,19,0,0,1000.0,0,3,0.1108,0,0
3486.78,22,28,3,0,5,0,1,5,1,0,2,0,0,250.0,2,0,0.2012,1,1
6245.33,84,24,1,0,10,0,2,3,0,0,6,0,1,500.0,1,1,0.0552,1,0
200.0,10,30,2,1,0,1,1,3,1,0,19,1,0,1000.0,1,3,0.2691,0,0
3093.01,6,33,1,0,9,1,0,5,0,1,20,0,0,1000.0,0,1,0.524,0,0
4822.17,29,34,0,0,0,0,1,8,0,2,10,0,0,2000.0,2,0,0.0918,0,0
6077.02,64,47,0,0,0,0,2,3,1,2,7,0,0,250.0,2,2,0.1709,0,0
1426.86,16,18,0,0,1,1,0,0,2,1,20,1,0,1000.0,2,3,0.2367,1,0
1696.97,7,29,0,0,8,0,0,7,0,2,4,0,0,500.0,2,0,0.273,0,0
2165.13,51,22,0,0,0,0,1,10,3,0,11,1,0,250.0,2,0,0.1782,0,0
2737.45,136,51,0,0,3,1,0,1,1,0,3,1,0,1000.0,1,0,0.3161,0,0
5020.8,133,56,2,0,1,0,1,3,2,0,22,1,0,1000.0,0,0,0.2311,1,0
4161.09,50,40,0,0,1,0,2,1,2,3,17,0,0,2000.0,1,0,0.6851,0,0
200.0,12,22,0,0,0,1,0,11,2,0,1,0,0,250.0,2,1,0.0969,1,0
5533.42,27,51,1,0,0,0,0,8,0,0,11,1,0,500.0,2,1,0.2393,1,0
1293.4,7,33,1,0,0,0,0,2,1,1,9,1,0,1000.0,1,0,0.1415,0,1
1153.52,26,31,1,0,4,0,2,0,0,2,14,0,0,500.0,2,0,0.4558,1,0
1792.56,244,39,2,1,1,1,2,0,1,1,14,0,0,250.0,2,3,0.082,1,0
3415.18,1,41,0,0,2,1,1,1,0,0,0,1,0,500.0,1,0,0.1693,1,0
5039.41,41,42,1,1,10,1,0,0,0,1,6,1,0,500.0,1,0,0.6994,1,0
4425.77,49,42,4,0,0,1,0,13,3,0,8,1,0,500.0,1,0,0.5692,1,0
2713.29,20,37,0,0,1,1,0,1,2,1,23,1,0,500.0,1,0,0.2812,0,0
7534.67,18,29,0,0,6,1,1,20,1,1,9,0,0,500.0,1,0,0.1538,1,0
3019.99,33,44,1,0,2,1,1,1,0,0,17,1,0,500.0,2,0,0.4982,1,0
47586.65,69,44,2,1,0,1,0,2,2,1,2,0,0,1000.0,0,0,0.0569,0,0
23913.7,100,18,2,0,0,1,1,3,1,0,23,1,0,1000.0,0,2,0.1824,1,0
720.7,45,39,1,0,5,1,1,0,1,2,10,0,1,500.0,1,0,0.2242,1,0
6666.79,8,46,2,0,1,1,1,4,1,0,22,0,0,1000.0,0,0,0.2791,1,0
6918.05,53,26,2,0,4,1,2,3,0,2,9,1,0,1000.0,0,0,0.1897,0,0
1247.66,87,21,2,0,2,1,0,8,3,1,8,0,0,1000.0,1,1,0.2551,1,0
2411.3,33,39,1,0,5,0,1,4,0,1,12,1,0,500.0,1,1,0.2894,0,0
2544.08,66,41,1,0,1,1,3,3,0,0,4,0,0,500.0,0,2,0.3211,1,0
15083.21,46,29,2,0,6,0,0,0,0,1,2,0,0,2000.0,1,1,0.4948,1,1
5321.03,78,20,3,0,1,1,1,3,0,3,8,0,0,250.0,0,0,0.0933,0,0
5520.84,133,38,1,0,1,1,1,0,1,0,21,0,0,500.0,2,0,0.2105,0,0
1308.61,10,24,0,1,5,1,1,8,0,3,10,0,0,1000.0,0,0,0.0735,0,0
3077.18,120,57,2,0,0,1,1,1,0,3,14,0,0,250.0,1,0,0.0954,0,0
3409.92,25,36,2,0,4,1,1,3,1,0,18,0,0,2000.0,1,0,0.2221,0,0
4536.38,59,42,2,0,0,1,1,8,0,2,17,0,0,250.0,1,1,0.165,1,0
847.17,18,53,1,0,2,1,1,1,3,2,12,1,0,500.0,0,0,0.1875,1,0
9772.55,15,49,0,0,0,1,0,0,0,1,13,0,0,500.0,1,1,0.0958,1,0
4536.73,9,36,1,1,6,1,1,8,2,1,7,0,0,1000.0,1,3,0.4291,0,0
2894.82,16,47,0,0,0,1,1,5,1,0,2,0,0,250.0,1,3,0.6004,0,0
11794.08,1,48,2,0,0,1,0,14,3,2,5,1,0,500.0,2,3,0.1482,1,0
749.19,39,52,1,0,1,1,1,8,2,0,7,1,1,500.0,2,0,0.1221,0,0
7919.81,82,42,2,0,9,0,3,9,1,0,15,0,0,500.0,2,0,0.4438,0,0
4491.78,40,48,2,2,3,0,3,14,0,0,0,0,0,500.0,1,1,0.1592,0,0
2805.28,24,69,3,0,5,1,0,0,1,0,3,0,0,250.0,2,1,0.3916,1,0
19864.7,14,32,0,0,2,1,0,0,3,3,9,0,0,1000.0,1,0,0.189,1,0
1373.78,11,34,0,0,0,1,0,2,0,0,12,0,0,500.0,2,2,0.6005,1,0
4459.81,103,40,3,0,0,1,0,5,0,0,17,1,0,1000.0,2,3,0.4087,0,0
10925.33,53,69,2,1,0,0,0,0,0,0,9,0,1,1000.0,1,0,0.1288,0,1
2339.46,3,30,1,0,6,1,3,2,2,0,9,0,0,1000.0,1,0,0.085,0,0
7794.3,1,29,3,0,1,1,0,0,1,1,12,0,0,250.0,1,0,0.1317,0,0
1449.21,1,23,0,0,0,0,1,6,3,1,7,1,0,500.0,2,0,0.0704,0,0
19021.31,1,55,1,0,0,1,2,1,1,0,11,1,0,2000.0,1,1,0.2968,0,0
