product_age_months,warranty_remaining_months,claim_amount,product_category,purchase_channel,num_previous_claims,days_since_last_claim,issue_description_length,photo_submitted,receipt_provided,registered_product,customer_account_age_months,claim_filed_hour,claim_filed_day_of_week,product_price_original,repair_type_requested,distance_to_service_center,serial_number_verified,customer_satisfaction_history,target
8.0,13.7,147.79,0.0,1.0,2.0,169.0,100.0,1.0,1.0,1.0,25.7,9.0,5.0,503.56,3.0,60.8,1.0,5.8,0
12.0,11.0,349.92,0.0,0.0,0.0,999.0,67.0,0.0,1.0,1.0,10.9,9.0,5.0,592.08,2.0,25.0,1.0,8.6,0
28.1,0.0,395.68,4.0,2.0,0.0,999.0,80.0,0.0,1.0,1.0,4.5,20.0,6.0,259.95,0.0,1.9,0.0,9.2,1
2.3,19.6,124.91,3.0,2.0,2.0,57.0,132.0,1.0,1.0,1.0,57.6,0.0,4.0,821.97,2.0,8.7,1.0,4.8,0
6.1,14.7,149.66,4.0,0.0,0.0,999.0,59.0,1.0,1.0,0.0,12.7,15.0,6.0,348.81,1.0,10.3,1.0,10.0,1
11.9,12.1,52.47,1.0,3.0,2.0,104.0,125.0,1.0,1.0,1.0,3.7,9.0,1.0,736.94,3.0,13.8,1.0,7.2,1
60.0,0.0,252.46,1.0,2.0,1.0,85.0,332.0,0.0,1.0,0.0,5.5,3.0,6.0,1072.62,2.0,6.2,0.0,8.0,0
15.9,10.2,314.25,5.0,3.0,0.0,999.0,58.0,0.0,1.0,0.0,10.1,6.0,6.0,697.32,1.0,2.3,1.0,8.3,0
38.1,0.0,235.72,0.0,1.0,0.0,999.0,234.0,1.0,0.0,0.0,32.4,0.0,6.0,153.46,3.0,22.8,1.0,2.9,0
5.2,20.1,299.26,0.0,0.0,1.0,3.0,62.0,0.0,1.0,0.0,45.0,11.0,3.0,143.93,1.0,10.6,1.0,6.8,0
15.2,6.0,189.48,3.0,2.0,1.0,120.0,58.0,0.0,0.0,1.0,12.0,13.0,0.0,626.28,3.0,17.7,1.0,2.9,0
27.2,0.0,100.24,2.0,2.0,2.0,7.0,207.0,1.0,0.0,0.0,15.8,5.0,6.0,50.0,0.0,1.3,1.0,3.5,0
4.3,15.8,136.85,0.0,0.0,1.0,14.0,121.0,0.0,1.0,1.0,8.5,11.0,0.0,210.74,2.0,27.2,1.0,10.0,0
1.7,29.0,111.56,4.0,1.0,3.0,50.0,146.0,1.0,0.0,1.0,1.1,14.0,5.0,554.48,3.0,1.3,1.0,6.0,1
34.7,0.0,122.08,5.0,3.0,0.0,999.0,77.0,1.0,1.0,1.0,7.7,13.0,6.0,463.88,0.0,31.3,1.0,6.7,0
0.6,21.2,182.13,4.0,0.0,0.0,999.0,211.0,0.0,1.0,1.0,11.6,3.0,5.0,410.02,0.0,34.4,1.0,8.7,0
19.2,8.2,385.84,1.0,1.0,0.0,999.0,68.0,1.0,0.0,1.0,8.7,6.0,2.0,679.28,1.0,65.5,1.0,8.5,0
6.8,22.7,180.45,0.0,0.0,0.0,999.0,16.0,0.0,0.0,1.0,28.2,14.0,6.0,151.18,3.0,6.3,1.0,8.8,0
8.9,12.5,139.69,3.0,1.0,0.0,999.0,177.0,1.0,1.0,0.0,31.0,20.0,3.0,658.58,1.0,54.2,1.0,8.1,0
18.6,3.8,228.29,5.0,2.0,1.0,19.0,45.0,1.0,0.0,1.0,17.3,5.0,3.0,1026.48,3.0,4.0,0.0,5.6,0
18.9,7.5,47.26,1.0,1.0,0.0,999.0,81.0,1.0,1.0,1.0,26.7,1.0,4.0,338.88,0.0,7.6,1.0,7.8,0
19.3,2.7,92.76,5.0,0.0,1.0,37.0,123.0,1.0,1.0,1.0,14.7,16.0,4.0,527.08,1.0,23.0,1.0,7.9,0
12.9,8.9,92.66,3.0,0.0,1.0,22.0,31.0,1.0,0.0,1.0,11.0,20.0,6.0,772.45,2.0,22.5,1.0,6.2,0
36.0,0.0,226.96,4.0,1.0,0.0,999.0,297.0,1.0,1.0,1.0,33.8,0.0,3.0,2654.71,3.0,42.1,1.0,5.3,0
3.1,24.4,56.64,0.0,1.0,1.0,57.0,72.0,1.0,0.0,1.0,1.7,18.0,3.0,1026.14,1.0,16.8,1.0,6.6,0
20.9,6.7,278.93,4.0,1.0,2.0,59.0,93.0,1.0,1.0,0.0,8.3,23.0,2.0,207.45,0.0,7.7,1.0,4.3,0
17.6,10.5,31.96,0.0,2.0,0.0,999.0,29.0,0.0,1.0,0.0,30.8,22.0,2.0,323.34,2.0,2.7,1.0,4.1,0
24.3,0.0,332.88,4.0,0.0,0.0,999.0,39.0,1.0,1.0,1.0,33.4,4.0,3.0,658.68,1.0,7.9,1.0,7.4,0
47.0,0.0,505.28,1.0,1.0,0.0,999.0,47.0,1.0,0.0,0.0,14.4,11.0,4.0,438.63,1.0,25.2,0.0,9.4,1
19.8,5.0,375.38,4.0,3.0,0.0,999.0,118.0,1.0,1.0,1.0,12.5,12.0,2.0,919.33,0.0,23.2,1.0,8.5,0
16.8,8.5,217.12,3.0,0.0,0.0,999.0,113.0,1.0,1.0,1.0,103.2,23.0,3.0,393.21,3.0,18.2,1.0,4.7,0
6.3,19.1,74.07,5.0,1.0,0.0,999.0,249.0,1.0,0.0,0.0,18.9,15.0,2.0,251.08,3.0,19.1,1.0,4.6,0
25.4,3.0,124.62,2.0,3.0,0.0,999.0,17.0,1.0,0.0,1.0,7.9,1.0,5.0,385.82,1.0,5.8,0.0,4.5,0
3.2,20.1,292.15,3.0,0.0,0.0,999.0,30.0,1.0,0.0,0.0,4.4,2.0,5.0,219.19,3.0,2.0,0.0,8.1,0
60.0,0.0,96.59,0.0,2.0,1.0,169.0,251.0,1.0,1.0,1.0,48.7,22.0,0.0,337.97,2.0,7.4,1.0,6.9,0
35.0,0.0,183.76,1.0,0.0,1.0,334.0,52.0,1.0,1.0,0.0,18.4,17.0,1.0,901.78,2.0,3.4,1.0,9.3,0
11.4,13.2,100.2,2.0,0.0,0.0,999.0,64.0,1.0,1.0,1.0,13.6,10.0,6.0,424.85,1.0,52.4,1.0,5.7,0
12.5,8.7,185.59,5.0,3.0,0.0,999.0,66.0,1.0,0.0,1.0,31.6,22.0,3.0,1456.14,2.0,1.5,1.0,7.2,0
3.0,21.6,222.71,1.0,1.0,0.0,999.0,49.0,0.0,1.0,1.0,2.7,16.0,3.0,744.59,1.0,19.0,1.0,4.8,0
0.0,28.4,101.4,4.0,1.0,1.0,6.0,50.0,0.0,0.0,1.0,9.3,23.0,6.0,639.63,1.0,21.8,1.0,7.8,0
1.6,20.8,321.24,3.0,3.0,1.0,43.0,228.0,1.0,0.0,1.0,8.3,4.0,2.0,224.02,2.0,33.1,1.0,4.9,0
20.3,6.4,107.6,1.0,0.0,0.0,999.0,86.0,0.0,1.0,1.0,2.2,6.0,4.0,192.37,1.0,17.0,1.0,4.7,0
8.3,18.7,113.04,5.0,1.0,1.0,125.0,61.0,0.0,1.0,0.0,61.9,17.0,6.0,146.3,2.0,13.1,1.0,9.0,0
10.2,18.4,192.34,5.0,1.0,1.0,9.0,1350.0,1.0,0.0,1.0,38.0,19.0,2.0,190.23,1.0,2.1,1.0,6.5,1
5.0,16.6,195.8,2.0,3.0,0.0,999.0,27.0,0.0,1.0,0.0,30.3,14.0,4.0,1345.61,0.0,7.6,1.0,5.5,0
25.0,6.9,118.52,5.0,0.0,0.0,999.0,187.0,1.0,1.0,0.0,31.0,16.0,0.0,380.29,2.0,1.7,0.0,5.3,0
2.5,28.0,69.42,4.0,2.0,1.0,95.0,72.0,0.0,0.0,0.0,45.9,1.0,3.0,399.18,2.0,2.3,1.0,5.4,0
6.3,19.5,95.71,2.0,2.0,0.0,999.0,107.0,1.0,1.0,0.0,0.1,6.0,6.0,247.38,2.0,18.4,1.0,6.2,0
22.0,5.6,271.72,2.0,2.0,0.0,999.0,78.0,0.0,1.0,0.0,38.1,4.0,3.0,1150.24,1.0,24.2,1.0,7.6,0
38.3,0.0,166.55,0.0,3.0,1.0,79.0,125.0,0.0,1.0,0.0,33.5,12.0,3.0,267.0,1.0,32.9,1.0,6.6,1
34.9,0.0,68.16,4.0,1.0,0.0,999.0,32.0,0.0,1.0,1.0,29.4,8.0,3.0,698.14,0.0,6.5,0.0,7.7,0
46.1,0.0,162.4,5.0,1.0,1.0,10.0,160.0,1.0,1.0,1.0,7.5,23.0,1.0,495.74,3.0,9.6,1.0,8.2,0
18.3,6.3,259.86,3.0,2.0,1.0,83.0,140.0,0.0,1.0,1.0,4.6,9.0,6.0,278.23,0.0,12.0,1.0,5.4,0
7.2,13.9,218.46,3.0,0.0,1.0,98.0,34.0,1.0,0.0,1.0,61.7,15.0,2.0,86.38,0.0,51.7,1.0,9.8,0
53.1,0.0,58.98,1.0,1.0,0.0,999.0,82.0,1.0,1.0,1.0,26.4,19.0,0.0,513.6,3.0,17.5,0.0,6.4,0
5.7,21.1,37.14,5.0,0.0,0.0,999.0,101.0,1.0,1.0,1.0,2.2,7.0,2.0,424.28,2.0,11.0,1.0,6.4,0
53.7,0.0,114.86,0.0,1.0,1.0,7.0,312.0,1.0,0.0,0.0,48.3,14.0,5.0,508.74,0.0,21.7,0.0,5.4,0
47.0,0.0,98.34,4.0,1.0,1.0,94.0,175.0,0.0,0.0,0.0,2.7,19.0,1.0,479.13,3.0,4.8,0.0,2.6,1
3.5,20.5,45.14,1.0,0.0,1.0,31.0,103.0,1.0,1.0,1.0,58.4,9.0,0.0,192.65,1.0,12.2,0.0,10.0,0
30.7,0.0,89.74,4.0,1.0,0.0,999.0,25.0,1.0,1.0,0.0,8.7,12.0,4.0,395.2,3.0,25.2,1.0,8.3,0
20.2,0.0,92.14,0.0,3.0,1.0,404.0,33.0,1.0,1.0,1.0,54.2,0.0,0.0,446.99,2.0,30.4,1.0,6.7,0
9.5,13.6,47.62,3.0,3.0,0.0,999.0,164.0,1.0,1.0,0.0,38.9,16.0,2.0,454.04,1.0,21.4,1.0,6.1,0
3.4,15.0,61.68,1.0,0.0,1.0,174.0,163.0,1.0,1.0,0.0,40.3,16.0,6.0,704.95,2.0,17.8,1.0,8.7,0
0.9,30.0,195.11,2.0,0.0,0.0,999.0,23.0,1.0,0.0,1.0,29.8,15.0,4.0,831.31,2.0,23.0,1.0,4.5,0
1.7,17.5,384.68,5.0,3.0,1.0,176.0,47.0,0.0,1.0,0.0,13.5,23.0,1.0,500.0,2.0,1.8,1.0,2.7,0
6.8,19.9,197.9,2.0,1.0,2.0,234.0,18.0,0.0,1.0,1.0,13.5,12.0,3.0,386.26,2.0,0.6,0.0,7.0,1
7.1,12.8,136.96,0.0,3.0,0.0,999.0,326.0,0.0,0.0,0.0,13.7,10.0,0.0,312.89,0.0,26.3,1.0,5.2,0
10.6,8.4,363.8,1.0,0.0,0.0,999.0,117.0,0.0,1.0,0.0,46.3,4.0,6.0,786.33,3.0,12.2,1.0,5.3,0
7.4,13.6,313.13,3.0,2.0,0.0,999.0,536.0,1.0,0.0,1.0,13.5,2.0,4.0,372.65,2.0,9.1,1.0,3.5,0
18.4,10.3,98.78,2.0,1.0,0.0,999.0,67.0,0.0,1.0,0.0,15.9,11.0,1.0,1225.7,3.0,12.0,1.0,6.7,0
9.4,17.5,207.51,1.0,0.0,1.0,3.0,42.0,1.0,1.0,1.0,5.4,20.0,6.0,150.8,0.0,47.3,1.0,6.2,0
20.2,9.4,105.08,0.0,1.0,1.0,99.0,39.0,0.0,1.0,0.0,4.4,11.0,0.0,635.4,1.0,58.6,0.0,4.6,0
5.3,15.5,149.53,5.0,1.0,0.0,999.0,106.0,1.0,1.0,0.0,34.6,23.0,1.0,285.77,3.0,38.2,1.0,10.0,0
20.6,1.3,306.33,0.0,2.0,2.0,64.0,33.0,0.0,0.0,1.0,22.1,16.0,2.0,1676.9,3.0,2.2,0.0,6.7,0
38.2,0.0,502.36,5.0,2.0,0.0,999.0,69.0,1.0,1.0,1.0,39.6,17.0,0.0,423.77,1.0,11.1,1.0,5.9,0
20.7,1.6,205.05,2.0,1.0,1.0,33.0,64.0,0.0,1.0,1.0,12.4,1.0,6.0,442.37,1.0,13.7,1.0,7.2,0
11.4,14.9,153.57,2.0,0.0,0.0,999.0,146.0,0.0,1.0,1.0,48.7,23.0,6.0,765.28,1.0,17.7,1.0,9.4,0
2.8,20.8,241.86,1.0,0.0,1.0,197.0,137.0,1.0,1.0,1.0,0.7,6.0,2.0,449.55,3.0,1.0,1.0,7.4,0
59.8,0.0,288.61,4.0,1.0,0.0,999.0,45.0,1.0,1.0,0.0,6.4,6.0,5.0,228.28,1.0,110.5,0.0,5.8,0
0.5,20.3,228.79,2.0,0.0,2.0,8.0,76.0,1.0,1.0,0.0,32.7,21.0,5.0,295.9,1.0,11.9,1.0,9.0,0
0.9,26.9,224.1,0.0,3.0,2.0,81.0,48.0,0.0,1.0,0.0,3.3,7.0,3.0,227.53,2.0,6.5,1.0,6.7,1
27.9,0.0,138.55,3.0,1.0,0.0,999.0,101.0,1.0,1.0,1.0,2.9,5.0,5.0,879.42,1.0,10.5,1.0,5.4,0
7.6,13.5,70.52,1.0,3.0,2.0,368.0,105.0,0.0,1.0,0.0,2.7,16.0,0.0,233.44,0.0,5.6,0.0,7.3,0
0.3,20.4,186.4,0.0,2.0,0.0,999.0,154.0,0.0,1.0,1.0,29.3,10.0,0.0,176.24,3.0,48.0,1.0,6.5,0
7.8,14.6,398.34,4.0,1.0,0.0,999.0,72.0,0.0,1.0,1.0,0.2,12.0,6.0,146.53,3.0,35.7,1.0,7.9,1
24.2,0.0,263.15,3.0,1.0,0.0,999.0,24.0,1.0,0.0,1.0,19.9,6.0,3.0,157.33,2.0,28.4,1.0,9.5,0
2.2,18.6,115.04,5.0,1.0,0.0,999.0,214.0,1.0,1.0,1.0,12.9,1.0,4.0,281.77,0.0,23.2,1.0,6.7,0
11.4,15.6,246.12,0.0,1.0,0.0,999.0,134.0,0.0,1.0,1.0,16.9,3.0,1.0,357.9,3.0,0.1,1.0,5.5,1
6.3,15.7,85.57,2.0,3.0,0.0,999.0,285.0,0.0,1.0,0.0,12.9,16.0,2.0,213.94,2.0,12.8,0.0,5.9,0
2.7,18.0,451.68,5.0,2.0,0.0,999.0,22.0,1.0,0.0,0.0,46.9,15.0,6.0,304.55,3.0,16.6,0.0,4.0,0
0.2,27.0,101.83,0.0,1.0,0.0,999.0,37.0,0.0,1.0,0.0,21.3,15.0,6.0,361.8,1.0,32.5,0.0,3.3,0
48.1,0.0,303.08,3.0,2.0,1.0,3.0,50.0,0.0,0.0,0.0,3.1,19.0,5.0,465.17,0.0,11.6,1.0,8.9,1
0.9,24.3,74.44,2.0,1.0,2.0,153.0,208.0,1.0,0.0,0.0,36.7,5.0,2.0,1767.22,1.0,0.6,0.0,8.1,1
45.3,0.0,468.01,5.0,0.0,0.0,999.0,146.0,1.0,1.0,0.0,5.3,11.0,3.0,444.78,0.0,50.3,0.0,3.2,0
27.8,0.0,339.18,2.0,1.0,0.0,999.0,59.0,1.0,1.0,1.0,20.9,16.0,3.0,243.17,2.0,41.5,1.0,4.3,0
10.5,11.1,229.06,2.0,1.0,1.0,107.0,59.0,1.0,1.0,1.0,5.0,16.0,5.0,336.31,3.0,1.5,1.0,7.3,0
12.3,13.1,158.76,3.0,1.0,0.0,999.0,44.0,1.0,1.0,0.0,63.7,22.0,4.0,800.07,3.0,9.8,1.0,7.8,0
19.4,1.7,130.41,0.0,0.0,1.0,52.0,165.0,1.0,1.0,0.0,41.6,14.0,2.0,367.69,2.0,12.2,0.0,5.6,0
22.2,0.0,71.66,4.0,1.0,1.0,47.0,158.0,1.0,1.0,1.0,3.2,19.0,3.0,496.66,1.0,1.6,1.0,4.7,0
8.0,12.0,77.87,2.0,2.0,1.0,177.0,93.0,0.0,1.0,0.0,18.8,12.0,6.0,340.69,0.0,8.1,0.0,9.1,0
10.8,13.0,76.6,2.0,0.0,0.0,999.0,703.0,1.0,1.0,0.0,38.6,18.0,0.0,314.04,0.0,3.2,1.0,9.0,0
19.5,0.0,144.44,4.0,1.0,0.0,999.0,108.0,0.0,1.0,0.0,2.5,2.0,3.0,168.39,3.0,36.5,1.0,5.5,0
5.4,22.2,117.99,3.0,1.0,2.0,73.0,45.0,1.0,1.0,1.0,0.6,23.0,4.0,353.03,2.0,44.7,0.0,7.1,0
55.5,0.0,208.34,5.0,1.0,2.0,12.0,69.0,1.0,0.0,0.0,16.1,16.0,2.0,425.65,1.0,5.1,1.0,5.9,0
60.0,0.0,230.85,1.0,0.0,1.0,38.0,162.0,1.0,0.0,0.0,27.0,21.0,1.0,156.25,2.0,2.3,1.0,4.5,1
0.4,28.0,266.07,3.0,1.0,0.0,999.0,249.0,1.0,1.0,0.0,0.0,19.0,3.0,50.0,1.0,20.5,0.0,9.4,0
39.4,0.0,247.31,3.0,2.0,1.0,118.0,44.0,0.0,1.0,0.0,1.7,5.0,5.0,258.97,1.0,19.5,1.0,8.2,1
0.4,24.7,394.18,1.0,1.0,1.0,37.0,58.0,1.0,1.0,0.0,6.3,20.0,5.0,760.06,0.0,9.0,0.0,8.8,0
21.9,4.1,152.6,0.0,2.0,0.0,999.0,122.0,0.0,1.0,0.0,2.7,20.0,1.0,2230.06,3.0,20.7,0.0,6.9,0
22.0,1.1,45.66,2.0,2.0,1.0,26.0,506.0,1.0,0.0,0.0,1.7,2.0,0.0,174.65,0.0,43.4,1.0,2.7,0
50.3,0.0,214.07,0.0,3.0,0.0,999.0,33.0,1.0,0.0,1.0,17.4,19.0,6.0,617.9,2.0,49.1,0.0,7.4,0
0.6,23.9,108.78,4.0,3.0,0.0,999.0,71.0,0.0,1.0,1.0,2.9,1.0,4.0,518.67,1.0,109.5,0.0,5.3,0
3.2,19.7,51.71,5.0,1.0,0.0,999.0,49.0,1.0,1.0,1.0,120.0,7.0,3.0,610.13,3.0,14.7,0.0,10.0,0
7.1,17.6,151.06,0.0,2.0,3.0,185.0,213.0,0.0,1.0,1.0,6.5,23.0,3.0,258.57,0.0,20.6,1.0,10.0,1
19.3,4.7,383.75,1.0,1.0,1.0,12.0,58.0,1.0,0.0,1.0,42.3,15.0,6.0,169.62,2.0,14.0,1.0,5.9,0
13.2,13.3,135.31,4.0,2.0,1.0,94.0,89.0,1.0,1.0,1.0,24.5,17.0,6.0,125.11,3.0,15.9,1.0,7.7,0
18.4,6.8,109.88,0.0,0.0,1.0,45.0,30.0,1.0,0.0,1.0,26.7,21.0,0.0,1353.93,0.0,91.1,1.0,7.7,0
16.2,4.8,166.91,4.0,0.0,1.0,168.0,119.0,0.0,1.0,0.0,0.6,21.0,5.0,436.01,0.0,21.4,1.0,8.9,1
11.9,11.7,90.16,4.0,0.0,1.0,58.0,152.0,1.0,1.0,0.0,10.7,19.0,6.0,250.33,0.0,62.4,0.0,6.8,0
13.5,4.3,65.17,1.0,0.0,1.0,100.0,94.0,0.0,1.0,0.0,120.0,11.0,5.0,320.38,3.0,7.7,1.0,6.2,0
31.7,0.0,157.22,2.0,3.0,2.0,79.0,140.0,0.0,1.0,1.0,17.2,20.0,2.0,215.16,2.0,60.3,1.0,6.1,0
7.4,17.8,250.19,4.0,1.0,0.0,999.0,60.0,1.0,1.0,1.0,5.0,4.0,4.0,221.86,2.0,4.4,1.0,7.4,0
13.0,5.9,332.47,5.0,0.0,0.0,999.0,58.0,0.0,1.0,0.0,39.1,9.0,5.0,109.16,2.0,1.9,1.0,6.4,0
2.4,22.0,91.96,3.0,0.0,2.0,181.0,43.0,0.0,1.0,1.0,9.8,23.0,2.0,188.63,3.0,1.2,1.0,6.1,1
34.4,0.0,78.69,4.0,3.0,1.0,39.0,261.0,1.0,1.0,1.0,15.4,2.0,2.0,354.96,0.0,9.3,0.0,7.2,0
4.9,26.2,381.13,5.0,3.0,0.0,999.0,50.0,0.0,1.0,1.0,12.9,18.0,6.0,528.24,0.0,5.1,0.0,9.5,0
45.5,0.0,147.21,1.0,1.0,3.0,359.0,357.0,0.0,1.0,1.0,20.3,10.0,2.0,431.26,1.0,37.2,1.0,6.1,0
47.0,0.0,544.3,1.0,0.0,1.0,98.0,73.0,1.0,1.0,1.0,67.0,0.0,3.0,569.19,1.0,10.3,1.0,8.8,0
16.7,3.9,99.96,1.0,0.0,0.0,999.0,137.0,1.0,1.0,0.0,58.6,0.0,0.0,93.26,1.0,18.4,1.0,6.1,0
0.4,22.9,48.39,5.0,3.0,1.0,417.0,124.0,1.0,1.0,1.0,9.7,1.0,2.0,1345.84,1.0,2.2,1.0,6.7,0
3.0,20.7,383.41,0.0,0.0,0.0,999.0,48.0,1.0,0.0,1.0,7.6,4.0,1.0,540.83,2.0,4.6,1.0,8.5,0
11.5,15.5,70.87,1.0,0.0,0.0,999.0,106.0,0.0,0.0,0.0,14.7,13.0,2.0,292.85,3.0,13.2,1.0,5.1,0
18.6,3.4,32.25,1.0,3.0,0.0,999.0,141.0,1.0,0.0,0.0,2.0,0.0,6.0,422.15,2.0,23.1,1.0,5.3,0
9.4,12.7,487.9,4.0,2.0,0.0,999.0,30.0,0.0,0.0,1.0,34.9,0.0,5.0,191.43,3.0,5.2,1.0,7.6,0
7.4,14.8,49.39,4.0,1.0,0.0,999.0,70.0,1.0,1.0,0.0,15.4,23.0,4.0,143.49,1.0,6.6,0.0,7.6,0
5.4,19.5,20.0,5.0,2.0,0.0,999.0,173.0,0.0,1.0,1.0,5.1,11.0,4.0,172.63,3.0,37.5,1.0,6.2,0
7.7,14.0,48.36,4.0,1.0,1.0,113.0,199.0,1.0,1.0,1.0,1.7,10.0,4.0,354.23,0.0,12.4,1.0,8.9,0
4.7,17.6,177.42,5.0,3.0,0.0,999.0,28.0,1.0,1.0,0.0,44.6,3.0,4.0,165.43,1.0,15.9,1.0,10.0,0
6.9,12.3,267.38,5.0,2.0,1.0,21.0,215.0,1.0,1.0,0.0,56.8,17.0,2.0,356.15,3.0,25.9,1.0,10.0,0
28.8,0.0,40.35,2.0,1.0,0.0,999.0,33.0,1.0,1.0,1.0,7.8,16.0,0.0,295.72,3.0,31.7,1.0,7.6,0
60.0,0.0,144.02,5.0,0.0,0.0,999.0,78.0,1.0,1.0,0.0,38.0,0.0,6.0,314.83,3.0,9.0,0.0,7.7,0
23.1,0.0,160.02,4.0,1.0,0.0,999.0,171.0,1.0,0.0,0.0,4.2,14.0,5.0,228.13,2.0,31.7,1.0,0.9,0
7.1,14.8,188.05,0.0,1.0,1.0,70.0,181.0,1.0,1.0,0.0,14.0,3.0,4.0,312.98,3.0,1.1,1.0,9.6,1
18.4,3.5,89.9,3.0,3.0,1.0,43.0,166.0,0.0,1.0,1.0,34.9,0.0,3.0,439.69,1.0,29.5,1.0,9.6,0
16.7,5.6,28.46,5.0,0.0,0.0,999.0,256.0,1.0,0.0,1.0,27.8,16.0,0.0,841.37,0.0,14.6,1.0,9.1,0
9.9,14.3,80.15,2.0,2.0,0.0,999.0,98.0,1.0,1.0,0.0,6.3,16.0,2.0,531.54,0.0,35.1,1.0,8.4,0
32.2,0.0,117.56,5.0,3.0,0.0,999.0,102.0,1.0,0.0,1.0,7.8,15.0,4.0,437.64,1.0,49.9,1.0,6.3,0
60.0,0.0,83.55,1.0,2.0,3.0,106.0,73.0,1.0,0.0,1.0,63.3,17.0,3.0,389.68,0.0,28.1,1.0,5.4,0
39.4,0.0,167.35,5.0,1.0,1.0,31.0,35.0,1.0,1.0,0.0,13.6,20.0,5.0,110.84,0.0,29.3,0.0,5.5,0
3.1,19.5,75.11,5.0,0.0,1.0,116.0,175.0,1.0,1.0,1.0,31.9,19.0,4.0,915.61,0.0,65.6,0.0,6.0,0
9.9,14.6,65.82,3.0,3.0,1.0,41.0,170.0,1.0,0.0,1.0,8.4,8.0,4.0,465.94,0.0,34.7,1.0,5.3,1
14.5,8.7,38.84,3.0,3.0,1.0,40.0,328.0,1.0,1.0,0.0,54.6,7.0,1.0,263.67,2.0,4.8,0.0,8.4,0
60.0,0.0,74.41,1.0,3.0,0.0,999.0,103.0,1.0,0.0,1.0,32.8,13.0,2.0,426.55,2.0,14.4,1.0,7.1,0
11.8,7.9,1462.37,0.0,1.0,1.0,67.0,553.0,1.0,1.0,1.0,71.9,14.0,3.0,256.87,1.0,1.7,1.0,8.2,0
5.2,16.0,175.94,2.0,2.0,0.0,999.0,349.0,1.0,1.0,1.0,25.5,3.0,6.0,372.39,3.0,0.6,1.0,4.6,0
1.5,19.1,204.15,3.0,0.0,1.0,7.0,44.0,1.0,1.0,0.0,0.9,11.0,5.0,579.65,3.0,25.9,1.0,8.5,0
38.9,0.0,145.92,1.0,3.0,1.0,56.0,72.0,0.0,0.0,1.0,19.1,18.0,0.0,1418.45,2.0,9.0,0.0,9.8,0
60.0,0.0,45.73,1.0,1.0,0.0,999.0,95.0,1.0,0.0,1.0,16.4,3.0,5.0,664.83,3.0,72.3,0.0,6.8,1
4.9,21.3,473.17,3.0,1.0,0.0,999.0,39.0,1.0,1.0,1.0,24.0,5.0,2.0,1087.47,2.0,48.7,1.0,8.7,0
2.5,17.4,109.03,2.0,2.0,0.0,999.0,53.0,0.0,1.0,0.0,12.2,13.0,2.0,236.9,3.0,3.7,1.0,6.8,0
2.0,21.4,191.2,4.0,0.0,0.0,999.0,80.0,1.0,1.0,0.0,72.7,20.0,4.0,2234.85,0.0,18.7,1.0,6.3,0
6.8,16.9,236.32,1.0,0.0,1.0,97.0,136.0,1.0,1.0,1.0,1.3,13.0,5.0,174.47,2.0,21.7,1.0,7.8,0
22.6,5.8,72.63,4.0,0.0,0.0,999.0,161.0,0.0,1.0,1.0,11.9,11.0,1.0,87.41,1.0,0.7,1.0,5.9,0
5.3,19.1,34.51,5.0,1.0,1.0,91.0,305.0,0.0,1.0,1.0,0.1,12.0,2.0,200.65,1.0,3.7,1.0,5.1,0
2.7,19.0,1525.4,2.0,1.0,0.0,999.0,93.0,1.0,0.0,1.0,41.5,19.0,3.0,631.94,2.0,16.4,0.0,10.0,0
24.4,0.0,304.95,4.0,1.0,0.0,999.0,79.0,0.0,0.0,1.0,16.0,6.0,3.0,370.76,2.0,22.8,0.0,8.1,0
14.0,12.6,134.91,4.0,0.0,0.0,999.0,95.0,1.0,1.0,0.0,13.0,23.0,4.0,138.18,1.0,19.8,1.0,8.3,0
3.9,21.6,54.8,0.0,0.0,1.0,17.0,391.0,1.0,1.0,1.0,10.2,23.0,1.0,159.07,0.0,26.1,0.0,7.4,0
6.4,16.3,128.13,0.0,2.0,2.0,42.0,76.0,0.0,1.0,1.0,4.3,13.0,4.0,139.8,2.0,65.0,1.0,7.1,1
2.9,24.1,448.35,0.0,3.0,1.0,25.0,87.0,0.0,0.0,0.0,23.9,12.0,2.0,117.17,2.0,4.9,1.0,7.8,1
6.5,18.5,378.47,3.0,1.0,1.0,1.0,133.0,1.0,1.0,0.0,20.2,22.0,6.0,543.02,0.0,5.6,1.0,5.6,1
18.7,4.9,113.93,5.0,0.0,1.0,67.0,97.0,0.0,1.0,0.0,10.4,16.0,4.0,688.24,1.0,0.7,1.0,7.8,0
3.6,26.4,301.17,3.0,0.0,0.0,999.0,32.0,1.0,1.0,0.0,37.9,1.0,2.0,133.11,3.0,6.8,1.0,6.7,0
9.5,12.7,74.81,2.0,3.0,1.0,24.0,278.0,0.0,1.0,1.0,26.4,21.0,5.0,1348.75,0.0,0.5,0.0,8.8,0
1.1,21.6,37.63,0.0,2.0,4.0,2.0,46.0,1.0,0.0,1.0,4.1,12.0,1.0,430.32,1.0,34.4,1.0,5.4,0
14.7,14.4,387.25,1.0,0.0,0.0,999.0,102.0,0.0,0.0,0.0,26.2,11.0,5.0,286.06,2.0,8.3,0.0,4.8,0
6.5,15.8,150.44,2.0,3.0,0.0,999.0,417.0,0.0,0.0,0.0,14.9,12.0,0.0,280.34,1.0,8.3,1.0,3.4,0
