days_since_last_inspection,previous_violation_count,previous_critical_violations,restaurant_type,years_in_operation,num_employees,seating_capacity,has_liquor_license,complaint_count_last_6months,avg_health_score_history,owner_change_last_year,renovation_last_year,chain_restaurant,neighborhood_income_level,inspection_month,food_handler_certifications_pct,cuisine_risk_category,delivery_service_partner,outdoor_seating,kitchen_size_sqft,target
84.0,3.0,1.0,3.0,3.4,14.0,25.0,0.0,1.0,89.4,0.0,0.0,1.0,63568.0,8.0,76.4,4.0,0.0,1.0,692.0,0
371.0,0.0,1.0,2.0,7.1,10.0,83.0,0.0,0.0,100.0,0.0,0.0,0.0,66652.0,5.0,65.5,3.0,0.0,0.0,317.0,0
12.0,1.0,0.0,1.0,0.5,18.0,34.0,1.0,0.0,83.3,0.0,1.0,0.0,28735.0,1.0,47.7,3.0,1.0,0.0,429.0,0
13.0,3.0,0.0,0.0,1.6,13.0,47.0,1.0,0.0,86.3,0.0,0.0,1.0,46309.0,4.0,85.6,2.0,1.0,0.0,540.0,0
119.0,4.0,0.0,4.0,3.7,12.0,15.0,1.0,0.0,84.7,0.0,0.0,0.0,58196.0,6.0,43.4,4.0,0.0,0.0,878.0,0
63.0,3.0,1.0,2.0,16.2,8.0,59.0,0.0,1.0,89.0,0.0,0.0,0.0,64364.0,9.0,79.9,0.0,0.0,1.0,431.0,0
44.0,3.0,1.0,0.0,0.8,9.0,56.0,1.0,1.0,81.9,0.0,0.0,0.0,42540.0,12.0,83.6,1.0,0.0,1.0,615.0,0
70.0,3.0,0.0,2.0,4.1,8.0,29.0,0.0,2.0,62.1,0.0,0.0,0.0,31360.0,9.0,92.9,4.0,0.0,1.0,215.0,0
12.0,1.0,0.0,7.0,8.8,8.0,46.0,0.0,1.0,80.7,0.0,0.0,1.0,72730.0,3.0,77.1,0.0,1.0,0.0,432.0,0
40.0,1.0,0.0,1.0,5.9,12.0,89.0,1.0,1.0,87.6,0.0,0.0,1.0,83316.0,2.0,59.7,4.0,0.0,0.0,699.0,0
101.0,2.0,1.0,4.0,1.0,14.0,34.0,1.0,1.0,92.3,0.0,0.0,0.0,42536.0,9.0,95.6,2.0,1.0,0.0,280.0,0
106.0,0.0,0.0,2.0,5.8,11.0,40.0,1.0,1.0,90.7,0.0,0.0,0.0,50713.0,1.0,70.2,2.0,0.0,0.0,396.0,0
275.0,1.0,0.0,0.0,1.3,13.0,11.0,1.0,0.0,86.8,0.0,0.0,0.0,48220.0,7.0,91.5,1.0,0.0,0.0,267.0,0
89.0,0.0,1.0,7.0,5.0,11.0,33.0,1.0,0.0,100.0,0.0,0.0,0.0,56441.0,5.0,78.7,2.0,0.0,1.0,506.0,0
183.0,4.0,0.0,0.0,11.1,10.0,46.0,1.0,1.0,78.5,0.0,0.0,0.0,67167.0,7.0,79.2,2.0,0.0,1.0,494.0,0
218.0,2.0,0.0,5.0,3.6,16.0,26.0,1.0,1.0,99.9,0.0,0.0,0.0,49936.0,8.0,77.8,0.0,0.0,1.0,606.0,0
11.0,3.0,0.0,4.0,21.3,9.0,35.0,1.0,0.0,83.9,0.0,0.0,0.0,45809.0,5.0,58.5,1.0,0.0,1.0,284.0,0
123.0,0.0,2.0,1.0,1.9,10.0,42.0,0.0,1.0,90.2,0.0,0.0,0.0,76581.0,6.0,65.5,0.0,0.0,1.0,332.0,1
216.0,3.0,0.0,6.0,1.3,14.0,27.0,1.0,2.0,91.1,0.0,0.0,1.0,76971.0,8.0,81.1,2.0,1.0,0.0,712.0,1
23.0,3.0,0.0,3.0,16.9,12.0,43.0,0.0,3.0,100.0,0.0,0.0,0.0,29716.0,4.0,77.4,0.0,0.0,0.0,223.0,0
48.0,1.0,0.0,3.0,11.8,11.0,30.0,0.0,0.0,76.5,0.0,0.0,0.0,56257.0,2.0,51.3,3.0,0.0,1.0,382.0,0
51.0,0.0,0.0,6.0,2.6,8.0,28.0,0.0,1.0,90.7,0.0,0.0,0.0,36611.0,4.0,97.2,1.0,0.0,0.0,123.0,0
46.0,2.0,0.0,2.0,5.4,10.0,23.0,0.0,2.0,88.6,0.0,0.0,1.0,63265.0,2.0,82.6,1.0,1.0,1.0,257.0,0
99.0,2.0,0.0,0.0,18.8,10.0,40.0,0.0,0.0,94.2,0.0,0.0,1.0,19218.0,6.0,71.9,0.0,1.0,0.0,597.0,0
95.0,2.0,0.0,2.0,1.3,13.0,18.0,1.0,1.0,84.5,0.0,0.0,0.0,61627.0,5.0,84.1,3.0,0.0,0.0,426.0,0
23.0,0.0,1.0,6.0,11.7,9.0,66.0,1.0,1.0,68.9,0.0,0.0,0.0,46636.0,11.0,64.1,4.0,0.0,0.0,253.0,0
60.0,2.0,0.0,0.0,0.5,16.0,112.0,0.0,2.0,93.8,0.0,0.0,1.0,69065.0,8.0,73.8,0.0,0.0,1.0,362.0,0
46.0,0.0,0.0,7.0,3.1,7.0,16.0,0.0,0.0,75.2,0.0,0.0,1.0,37420.0,4.0,79.5,0.0,1.0,1.0,602.0,0
32.0,2.0,0.0,0.0,0.5,18.0,17.0,1.0,0.0,100.0,1.0,0.0,1.0,70249.0,8.0,50.6,4.0,1.0,1.0,579.0,0
517.0,0.0,0.0,1.0,1.8,15.0,21.0,1.0,1.0,82.3,0.0,0.0,0.0,56069.0,7.0,82.8,1.0,1.0,1.0,206.0,0
275.0,1.0,1.0,5.0,2.4,14.0,38.0,1.0,0.0,74.3,0.0,0.0,0.0,15000.0,4.0,83.2,3.0,1.0,1.0,625.0,0
47.0,0.0,0.0,6.0,1.4,19.0,79.0,0.0,0.0,80.5,0.0,0.0,0.0,65060.0,4.0,71.0,3.0,0.0,0.0,261.0,0
97.0,1.0,1.0,4.0,21.4,10.0,14.0,1.0,0.0,71.1,0.0,0.0,1.0,20781.0,9.0,93.4,4.0,1.0,1.0,581.0,0
105.0,2.0,0.0,3.0,5.9,15.0,52.0,1.0,0.0,70.8,0.0,0.0,0.0,65363.0,5.0,75.0,4.0,1.0,0.0,995.0,0
107.0,2.0,0.0,4.0,1.2,13.0,60.0,0.0,0.0,85.7,0.0,0.0,0.0,52911.0,12.0,61.3,2.0,1.0,1.0,232.0,0
173.0,3.0,0.0,1.0,1.2,7.0,59.0,1.0,1.0,88.3,0.0,0.0,0.0,61629.0,4.0,74.6,2.0,1.0,0.0,792.0,0
42.0,1.0,0.0,6.0,1.0,15.0,29.0,0.0,0.0,94.1,0.0,1.0,0.0,44841.0,7.0,82.5,0.0,1.0,1.0,265.0,0
74.0,0.0,0.0,0.0,32.9,11.0,73.0,0.0,0.0,86.7,0.0,0.0,0.0,69367.0,8.0,88.4,4.0,0.0,0.0,266.0,0
240.0,1.0,0.0,5.0,5.9,11.0,20.0,0.0,2.0,90.4,0.0,0.0,1.0,42255.0,6.0,64.1,1.0,1.0,0.0,340.0,0
222.0,1.0,0.0,7.0,1.9,9.0,35.0,1.0,1.0,66.0,0.0,0.0,0.0,61449.0,2.0,73.8,0.0,0.0,1.0,173.0,0
114.0,4.0,1.0,5.0,1.4,10.0,20.0,1.0,0.0,81.8,0.0,0.0,1.0,73328.0,4.0,63.1,1.0,0.0,0.0,552.0,0
213.0,2.0,0.0,4.0,2.2,12.0,41.0,0.0,0.0,89.6,0.0,0.0,1.0,47175.0,2.0,56.1,0.0,1.0,1.0,438.0,0
195.0,1.0,0.0,5.0,10.1,17.0,52.0,1.0,0.0,84.2,0.0,0.0,0.0,82938.0,9.0,82.4,0.0,0.0,0.0,231.0,0
61.0,0.0,0.0,6.0,12.4,13.0,24.0,1.0,0.0,72.9,0.0,0.0,1.0,50265.0,12.0,63.7,1.0,0.0,0.0,361.0,0
334.0,2.0,0.0,5.0,2.7,14.0,95.0,0.0,0.0,90.2,1.0,0.0,1.0,35366.0,2.0,48.8,3.0,0.0,0.0,333.0,1
51.0,2.0,1.0,0.0,3.3,9.0,22.0,0.0,0.0,79.4,0.0,0.0,0.0,37714.0,3.0,93.2,4.0,1.0,1.0,266.0,0
185.0,2.0,0.0,3.0,5.4,6.0,30.0,0.0,1.0,87.8,0.0,0.0,1.0,69326.0,6.0,41.7,1.0,1.0,0.0,164.0,0
35.0,2.0,0.0,2.0,0.7,12.0,106.0,0.0,2.0,100.0,0.0,0.0,0.0,15000.0,10.0,94.4,3.0,1.0,1.0,326.0,0
180.0,1.0,0.0,0.0,0.5,21.0,44.0,1.0,1.0,96.6,1.0,0.0,0.0,49026.0,10.0,81.7,1.0,0.0,0.0,355.0,0
138.0,3.0,0.0,4.0,0.5,12.0,30.0,0.0,2.0,80.6,0.0,0.0,1.0,23704.0,12.0,66.9,2.0,1.0,0.0,74.0,0
10.0,2.0,0.0,7.0,0.5,10.0,35.0,0.0,0.0,86.7,0.0,0.0,1.0,15000.0,12.0,60.9,0.0,0.0,1.0,500.0,0
110.0,2.0,0.0,2.0,9.8,9.0,33.0,1.0,2.0,77.1,0.0,0.0,0.0,32011.0,10.0,94.7,0.0,1.0,0.0,462.0,0
10.0,2.0,0.0,4.0,15.1,9.0,23.0,0.0,0.0,73.7,0.0,0.0,0.0,44703.0,9.0,86.8,4.0,0.0,0.0,598.0,0
13.0,4.0,0.0,6.0,11.7,17.0,38.0,1.0,0.0,89.3,0.0,0.0,0.0,69938.0,8.0,48.2,4.0,1.0,0.0,644.0,1
120.0,1.0,1.0,4.0,4.4,12.0,44.0,1.0,0.0,89.1,0.0,0.0,0.0,55795.0,10.0,59.8,2.0,1.0,0.0,293.0,0
51.0,1.0,0.0,4.0,5.7,18.0,52.0,0.0,3.0,96.5,0.0,0.0,1.0,15000.0,7.0,79.7,2.0,0.0,1.0,201.0,0
10.0,0.0,0.0,7.0,6.2,10.0,28.0,0.0,1.0,76.9,0.0,0.0,0.0,50669.0,12.0,88.2,3.0,0.0,0.0,537.0,0
49.0,0.0,1.0,3.0,3.5,7.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,69531.0,2.0,47.3,1.0,0.0,1.0,334.0,0
118.0,2.0,1.0,4.0,3.3,8.0,43.0,0.0,0.0,75.0,0.0,0.0,0.0,66217.0,2.0,68.7,2.0,0.0,0.0,354.0,0
22.0,4.0,0.0,5.0,8.1,12.0,55.0,0.0,2.0,94.1,0.0,0.0,0.0,84286.0,12.0,90.1,0.0,0.0,1.0,267.0,0
67.0,2.0,1.0,6.0,7.0,10.0,18.0,0.0,1.0,89.2,0.0,0.0,0.0,59638.0,6.0,35.2,2.0,1.0,1.0,455.0,1
260.0,3.0,1.0,6.0,1.0,8.0,44.0,1.0,1.0,91.2,0.0,0.0,0.0,42707.0,7.0,55.6,0.0,0.0,0.0,390.0,1
161.0,1.0,0.0,0.0,8.2,12.0,18.0,0.0,1.0,80.8,0.0,0.0,1.0,87144.0,3.0,94.9,3.0,0.0,0.0,425.0,0
333.0,0.0,0.0,3.0,0.5,10.0,63.0,1.0,1.0,92.3,0.0,0.0,0.0,44819.0,11.0,77.9,0.0,1.0,1.0,664.0,0
15.0,1.0,1.0,0.0,0.5,16.0,85.0,0.0,0.0,87.4,0.0,0.0,0.0,35144.0,1.0,55.2,0.0,0.0,1.0,528.0,0
314.0,5.0,1.0,7.0,10.4,14.0,13.0,1.0,2.0,92.6,0.0,0.0,1.0,39440.0,1.0,78.8,4.0,0.0,1.0,662.0,1
13.0,2.0,1.0,3.0,2.9,11.0,18.0,0.0,1.0,98.4,0.0,0.0,0.0,48416.0,5.0,88.6,4.0,1.0,0.0,534.0,0
140.0,0.0,0.0,5.0,0.5,10.0,34.0,1.0,0.0,96.4,0.0,0.0,0.0,34464.0,8.0,86.1,4.0,0.0,0.0,409.0,0
63.0,0.0,0.0,0.0,9.2,18.0,26.0,0.0,0.0,89.4,0.0,0.0,0.0,64931.0,7.0,79.5,3.0,0.0,0.0,762.0,0
319.0,1.0,0.0,4.0,5.1,12.0,55.0,1.0,2.0,85.6,0.0,0.0,0.0,25261.0,6.0,57.1,1.0,0.0,0.0,243.0,0
141.0,1.0,0.0,2.0,10.7,13.0,12.0,0.0,1.0,84.7,1.0,0.0,0.0,33079.0,6.0,85.8,2.0,0.0,0.0,365.0,0
16.0,0.0,1.0,0.0,1.8,21.0,16.0,0.0,1.0,89.2,0.0,0.0,1.0,71567.0,12.0,47.0,2.0,1.0,0.0,214.0,0
341.0,0.0,0.0,3.0,0.5,11.0,31.0,1.0,1.0,85.5,0.0,0.0,0.0,83847.0,4.0,72.7,4.0,0.0,1.0,555.0,0
205.0,2.0,0.0,7.0,12.3,12.0,15.0,0.0,0.0,94.6,0.0,0.0,0.0,44130.0,1.0,91.2,3.0,0.0,0.0,245.0,0
136.0,3.0,2.0,7.0,1.4,15.0,17.0,1.0,0.0,77.6,0.0,0.0,1.0,82545.0,6.0,95.0,1.0,0.0,0.0,451.0,1
42.0,1.0,0.0,1.0,11.9,11.0,56.0,0.0,0.0,80.3,0.0,0.0,1.0,58844.0,8.0,70.7,2.0,0.0,1.0,1121.0,0
10.0,1.0,0.0,1.0,2.1,16.0,91.0,1.0,0.0,92.3,0.0,0.0,1.0,45861.0,2.0,59.2,1.0,0.0,1.0,938.0,0
197.0,2.0,0.0,4.0,0.5,16.0,17.0,0.0,2.0,77.6,0.0,0.0,0.0,61745.0,2.0,84.4,3.0,1.0,1.0,237.0,0
292.0,1.0,0.0,0.0,10.9,13.0,39.0,1.0,3.0,74.8,1.0,0.0,0.0,76798.0,8.0,18.2,4.0,1.0,1.0,476.0,1
375.0,1.0,0.0,2.0,0.5,10.0,89.0,1.0,3.0,91.3,0.0,0.0,0.0,39484.0,1.0,87.4,3.0,1.0,0.0,438.0,0
389.0,4.0,0.0,2.0,1.0,14.0,27.0,1.0,2.0,91.4,0.0,0.0,1.0,21808.0,11.0,97.3,4.0,0.0,0.0,729.0,0
107.0,1.0,1.0,2.0,5.0,17.0,10.0,0.0,4.0,90.7,0.0,0.0,0.0,60366.0,12.0,59.7,4.0,1.0,0.0,1279.0,0
11.0,4.0,2.0,6.0,1.1,10.0,99.0,0.0,0.0,77.8,0.0,0.0,0.0,54596.0,6.0,55.5,2.0,1.0,0.0,458.0,0
78.0,3.0,0.0,4.0,14.5,14.0,25.0,0.0,2.0,79.7,0.0,0.0,0.0,15000.0,3.0,77.3,4.0,0.0,1.0,621.0,0
28.0,0.0,0.0,2.0,2.9,14.0,52.0,0.0,0.0,85.1,0.0,0.0,0.0,41942.0,10.0,73.9,2.0,1.0,0.0,318.0,0
57.0,1.0,0.0,2.0,12.0,18.0,17.0,1.0,1.0,81.9,0.0,0.0,1.0,63188.0,1.0,90.7,2.0,0.0,0.0,658.0,0
92.0,2.0,0.0,5.0,2.4,13.0,10.0,1.0,0.0,77.3,0.0,0.0,1.0,53385.0,4.0,65.7,4.0,0.0,0.0,207.0,0
20.0,0.0,0.0,7.0,10.1,12.0,24.0,1.0,0.0,87.6,0.0,0.0,0.0,42548.0,5.0,17.4,0.0,0.0,0.0,1011.0,0
136.0,0.0,0.0,4.0,5.3,12.0,295.0,0.0,0.0,78.5,0.0,0.0,0.0,56147.0,2.0,81.6,0.0,0.0,0.0,119.0,0
93.0,1.0,1.0,7.0,3.4,11.0,47.0,1.0,1.0,68.7,0.0,0.0,0.0,51854.0,2.0,74.7,3.0,1.0,1.0,423.0,0
43.0,1.0,2.0,3.0,12.3,6.0,24.0,0.0,0.0,74.3,0.0,0.0,1.0,56567.0,1.0,75.5,2.0,0.0,1.0,190.0,0
68.0,0.0,0.0,4.0,0.5,19.0,28.0,1.0,1.0,88.9,0.0,0.0,1.0,41937.0,11.0,86.5,0.0,0.0,0.0,392.0,0
35.0,1.0,1.0,3.0,0.5,10.0,23.0,0.0,1.0,100.0,0.0,0.0,0.0,70858.0,11.0,75.1,0.0,1.0,0.0,465.0,0
10.0,2.0,0.0,2.0,0.5,15.0,49.0,1.0,1.0,100.0,1.0,0.0,1.0,46441.0,12.0,61.9,0.0,0.0,0.0,631.0,0
253.0,1.0,0.0,7.0,1.0,10.0,51.0,0.0,0.0,82.2,0.0,0.0,0.0,27960.0,11.0,71.3,1.0,0.0,0.0,498.0,0
23.0,1.0,1.0,4.0,10.5,9.0,29.0,0.0,1.0,70.9,0.0,0.0,0.0,96524.0,10.0,62.0,3.0,1.0,0.0,182.0,0
104.0,0.0,0.0,4.0,0.5,11.0,22.0,1.0,0.0,88.0,0.0,0.0,0.0,46092.0,8.0,80.4,1.0,0.0,0.0,730.0,0
76.0,2.0,0.0,7.0,0.5,16.0,30.0,0.0,1.0,87.5,0.0,0.0,1.0,49350.0,8.0,49.5,4.0,1.0,0.0,228.0,1
332.0,1.0,1.0,7.0,3.7,11.0,45.0,0.0,1.0,94.2,0.0,0.0,0.0,87684.0,12.0,89.3,0.0,1.0,1.0,328.0,0
24.0,0.0,0.0,2.0,3.7,10.0,44.0,0.0,0.0,79.6,0.0,1.0,1.0,40854.0,4.0,77.7,4.0,0.0,1.0,497.0,0
42.0,5.0,1.0,4.0,0.6,16.0,50.0,1.0,0.0,98.9,0.0,1.0,0.0,91081.0,10.0,68.0,3.0,0.0,0.0,587.0,0
143.0,0.0,0.0,3.0,26.3,14.0,29.0,1.0,0.0,73.9,0.0,0.0,0.0,53278.0,3.0,88.6,3.0,0.0,0.0,203.0,0
78.0,2.0,0.0,3.0,5.7,13.0,28.0,0.0,1.0,92.4,0.0,0.0,0.0,79079.0,1.0,69.5,0.0,0.0,1.0,156.0,0
335.0,3.0,0.0,4.0,8.1,13.0,21.0,0.0,1.0,66.2,0.0,0.0,1.0,25446.0,7.0,79.0,0.0,0.0,1.0,520.0,1
10.0,1.0,2.0,2.0,4.0,14.0,15.0,1.0,2.0,90.9,0.0,0.0,1.0,86637.0,12.0,67.0,0.0,0.0,1.0,397.0,0
128.0,1.0,0.0,2.0,4.3,8.0,28.0,0.0,0.0,89.1,0.0,0.0,0.0,62844.0,7.0,84.8,4.0,0.0,1.0,417.0,0
10.0,5.0,1.0,3.0,8.9,9.0,19.0,1.0,1.0,88.1,0.0,0.0,0.0,15000.0,12.0,84.3,4.0,0.0,0.0,201.0,0
10.0,0.0,0.0,7.0,2.6,15.0,28.0,0.0,0.0,79.4,0.0,0.0,0.0,38164.0,11.0,87.3,1.0,0.0,0.0,587.0,0
10.0,3.0,0.0,6.0,8.4,15.0,22.0,0.0,1.0,86.2,0.0,0.0,0.0,48751.0,12.0,89.1,4.0,0.0,1.0,233.0,0
194.0,1.0,0.0,2.0,1.0,9.0,13.0,1.0,0.0,94.5,0.0,1.0,0.0,46767.0,6.0,40.5,0.0,0.0,1.0,538.0,0
23.0,0.0,0.0,1.0,2.7,8.0,17.0,1.0,0.0,63.3,0.0,0.0,0.0,109767.0,2.0,54.2,4.0,0.0,1.0,331.0,0
15.0,0.0,0.0,3.0,4.3,18.0,20.0,0.0,0.0,84.3,0.0,0.0,0.0,63720.0,4.0,70.7,0.0,1.0,0.0,624.0,0
48.0,1.0,2.0,1.0,13.7,12.0,50.0,0.0,0.0,96.1,0.0,1.0,0.0,19220.0,3.0,72.8,0.0,1.0,1.0,638.0,0
10.0,2.0,0.0,3.0,30.9,14.0,10.0,0.0,0.0,85.2,0.0,1.0,0.0,41075.0,4.0,57.2,1.0,1.0,1.0,346.0,0
96.0,2.0,1.0,7.0,21.6,15.0,28.0,0.0,0.0,87.6,0.0,0.0,0.0,15000.0,7.0,71.2,4.0,1.0,1.0,309.0,0
111.0,1.0,0.0,5.0,1.4,11.0,15.0,0.0,0.0,82.0,0.0,0.0,0.0,68378.0,2.0,79.2,1.0,0.0,0.0,345.0,0
61.0,1.0,1.0,3.0,9.9,13.0,25.0,1.0,0.0,82.6,0.0,0.0,0.0,77917.0,8.0,73.9,0.0,0.0,1.0,563.0,0
270.0,3.0,1.0,7.0,2.3,13.0,40.0,1.0,2.0,95.7,0.0,1.0,0.0,38626.0,6.0,90.9,2.0,1.0,0.0,756.0,0
109.0,0.0,0.0,4.0,9.3,8.0,53.0,0.0,2.0,87.1,1.0,0.0,1.0,78772.0,3.0,62.3,3.0,0.0,0.0,559.0,0
84.0,1.0,0.0,3.0,0.5,11.0,32.0,1.0,1.0,89.9,0.0,0.0,1.0,30664.0,8.0,93.3,2.0,1.0,0.0,188.0,0
10.0,0.0,0.0,6.0,10.5,13.0,45.0,0.0,2.0,81.6,0.0,0.0,0.0,61709.0,12.0,63.3,4.0,1.0,0.0,383.0,0
285.0,3.0,0.0,0.0,4.3,8.0,60.0,0.0,2.0,85.7,0.0,0.0,0.0,53607.0,10.0,31.3,1.0,0.0,0.0,385.0,0
140.0,5.0,0.0,1.0,4.6,8.0,34.0,1.0,3.0,87.2,0.0,0.0,0.0,79683.0,2.0,70.9,3.0,0.0,0.0,383.0,0
124.0,1.0,1.0,6.0,9.2,7.0,12.0,1.0,2.0,84.5,0.0,0.0,0.0,66511.0,10.0,73.4,4.0,1.0,0.0,391.0,0
104.0,0.0,0.0,3.0,0.7,13.0,47.0,0.0,0.0,88.8,0.0,1.0,0.0,70914.0,11.0,94.5,0.0,1.0,1.0,810.0,0
196.0,2.0,0.0,7.0,8.8,14.0,44.0,1.0,0.0,91.8,0.0,0.0,0.0,38066.0,2.0,59.5,1.0,1.0,0.0,194.0,0
302.0,1.0,0.0,4.0,1.9,8.0,91.0,0.0,1.0,100.0,0.0,0.0,0.0,25551.0,12.0,86.8,1.0,0.0,1.0,567.0,0
427.0,2.0,1.0,2.0,2.7,10.0,20.0,0.0,2.0,87.6,0.0,0.0,0.0,54304.0,2.0,93.0,4.0,1.0,1.0,396.0,1
42.0,2.0,0.0,4.0,0.5,8.0,26.0,0.0,1.0,97.2,0.0,0.0,0.0,51462.0,4.0,60.4,3.0,1.0,1.0,1318.0,0
73.0,2.0,1.0,5.0,4.6,11.0,30.0,1.0,2.0,88.9,0.0,0.0,0.0,31278.0,11.0,70.5,4.0,1.0,0.0,391.0,1
10.0,2.0,0.0,0.0,7.0,13.0,20.0,1.0,0.0,83.1,0.0,0.0,1.0,33693.0,6.0,71.6,3.0,0.0,1.0,536.0,0
71.0,1.0,0.0,6.0,3.7,10.0,39.0,0.0,2.0,76.2,1.0,1.0,0.0,78788.0,7.0,97.4,4.0,0.0,0.0,559.0,0
72.0,1.0,1.0,5.0,10.9,9.0,66.0,0.0,0.0,83.5,0.0,0.0,0.0,53932.0,11.0,74.7,3.0,0.0,0.0,254.0,0
90.0,1.0,1.0,5.0,3.4,13.0,29.0,1.0,1.0,83.5,0.0,0.0,0.0,59701.0,1.0,83.0,3.0,1.0,0.0,312.0,1
78.0,1.0,1.0,2.0,4.2,17.0,39.0,0.0,1.0,97.7,0.0,0.0,1.0,44310.0,8.0,81.0,0.0,0.0,1.0,266.0,0
54.0,1.0,0.0,4.0,6.2,15.0,53.0,0.0,2.0,78.0,0.0,0.0,0.0,63431.0,2.0,76.3,1.0,1.0,0.0,525.0,0
92.0,1.0,0.0,0.0,0.8,7.0,37.0,1.0,3.0,61.9,0.0,0.0,0.0,22713.0,2.0,72.9,1.0,0.0,0.0,360.0,0
82.0,2.0,0.0,2.0,17.4,13.0,86.0,1.0,1.0,68.3,0.0,0.0,0.0,86089.0,4.0,58.6,2.0,0.0,0.0,353.0,1
680.0,1.0,0.0,0.0,9.4,19.0,59.0,0.0,0.0,86.4,0.0,0.0,0.0,45567.0,1.0,50.2,1.0,0.0,0.0,428.0,0
10.0,0.0,0.0,5.0,0.5,14.0,29.0,1.0,1.0,62.1,0.0,0.0,1.0,43003.0,6.0,73.2,2.0,0.0,0.0,365.0,0
56.0,1.0,2.0,0.0,2.3,11.0,87.0,0.0,3.0,92.3,0.0,0.0,0.0,45503.0,5.0,67.8,3.0,0.0,1.0,238.0,0
67.0,2.0,2.0,7.0,0.6,16.0,13.0,0.0,2.0,93.8,0.0,0.0,0.0,54819.0,9.0,20.2,3.0,0.0,0.0,550.0,1
10.0,0.0,0.0,4.0,1.2,13.0,78.0,0.0,0.0,82.4,0.0,0.0,0.0,54090.0,3.0,67.3,0.0,0.0,0.0,427.0,0
96.0,0.0,2.0,1.0,15.9,18.0,17.0,1.0,1.0,72.2,0.0,0.0,0.0,28455.0,7.0,64.3,1.0,0.0,0.0,486.0,1
154.0,3.0,1.0,7.0,0.5,11.0,37.0,1.0,2.0,81.1,0.0,0.0,0.0,66254.0,3.0,83.3,1.0,0.0,1.0,256.0,1
76.0,2.0,2.0,1.0,0.5,8.0,50.0,0.0,1.0,64.5,1.0,0.0,1.0,46544.0,6.0,90.4,1.0,0.0,1.0,659.0,1
31.0,3.0,0.0,6.0,2.2,12.0,36.0,1.0,1.0,89.4,1.0,0.0,0.0,45396.0,1.0,48.8,3.0,0.0,0.0,281.0,1
108.0,1.0,0.0,3.0,7.2,9.0,15.0,0.0,0.0,69.3,0.0,0.0,0.0,52160.0,5.0,52.6,3.0,1.0,0.0,444.0,0
119.0,0.0,0.0,2.0,0.5,14.0,31.0,1.0,0.0,87.0,0.0,0.0,1.0,73806.0,6.0,79.2,2.0,1.0,0.0,353.0,0
264.0,2.0,0.0,1.0,0.8,15.0,14.0,1.0,0.0,92.5,0.0,0.0,0.0,21058.0,1.0,50.5,0.0,0.0,1.0,479.0,0
240.0,3.0,0.0,0.0,2.7,17.0,24.0,0.0,0.0,85.9,0.0,0.0,1.0,34290.0,5.0,56.5,2.0,1.0,0.0,305.0,0
154.0,5.0,2.0,3.0,13.3,12.0,34.0,0.0,2.0,90.7,0.0,0.0,0.0,52205.0,5.0,92.9,3.0,0.0,1.0,283.0,1
118.0,1.0,1.0,6.0,9.0,13.0,32.0,1.0,1.0,74.5,0.0,0.0,0.0,67781.0,1.0,94.6,4.0,1.0,1.0,399.0,0
10.0,0.0,0.0,4.0,1.6,15.0,60.0,1.0,1.0,92.3,0.0,0.0,0.0,38469.0,10.0,53.7,3.0,0.0,1.0,284.0,0
163.0,0.0,0.0,3.0,3.4,9.0,46.0,0.0,1.0,81.1,0.0,0.0,0.0,63328.0,3.0,74.3,3.0,0.0,0.0,354.0,0
90.0,2.0,0.0,1.0,0.8,13.0,16.0,0.0,0.0,82.9,0.0,1.0,0.0,67172.0,3.0,60.7,2.0,1.0,1.0,255.0,0
63.0,0.0,0.0,0.0,3.3,16.0,62.0,0.0,1.0,70.8,0.0,0.0,0.0,27308.0,9.0,44.5,2.0,0.0,1.0,204.0,0
496.0,2.0,0.0,7.0,0.5,13.0,22.0,0.0,0.0,89.3,0.0,0.0,0.0,28748.0,5.0,79.3,1.0,1.0,0.0,442.0,0
62.0,1.0,0.0,6.0,0.5,15.0,22.0,1.0,3.0,96.7,0.0,0.0,0.0,42262.0,1.0,87.4,3.0,0.0,0.0,675.0,0
12.0,2.0,0.0,0.0,3.3,13.0,136.0,0.0,0.0,81.0,0.0,0.0,0.0,36426.0,12.0,66.7,3.0,1.0,0.0,526.0,0
39.0,1.0,0.0,1.0,2.3,13.0,33.0,1.0,0.0,94.3,0.0,0.0,1.0,53273.0,10.0,87.1,1.0,1.0,0.0,634.0,0
10.0,1.0,1.0,7.0,4.1,12.0,10.0,0.0,0.0,96.3,0.0,0.0,0.0,57032.0,11.0,76.0,1.0,1.0,0.0,766.0,0
10.0,2.0,0.0,7.0,13.9,13.0,25.0,1.0,0.0,64.3,0.0,0.0,0.0,38474.0,5.0,41.9,0.0,0.0,0.0,291.0,0
62.0,0.0,0.0,1.0,5.7,15.0,15.0,1.0,2.0,77.6,0.0,0.0,0.0,42895.0,7.0,66.6,3.0,0.0,0.0,316.0,0
295.0,2.0,2.0,7.0,1.6,11.0,17.0,1.0,0.0,93.8,1.0,1.0,0.0,30457.0,5.0,56.1,2.0,1.0,0.0,618.0,1
148.0,0.0,0.0,6.0,13.5,17.0,91.0,0.0,0.0,75.1,0.0,0.0,0.0,37236.0,6.0,67.5,0.0,1.0,1.0,699.0,0
