loan_amount,annual_income,debt_to_income_ratio,credit_score,employment_length_years,home_ownership,loan_purpose,interest_rate,installment_amount,num_credit_lines,num_delinquencies,months_since_last_delinquency,total_credit_limit,revolving_utilization,public_records,inquiries_last_6months,age,years_at_current_address,target
9120.38,43254.94,0.2086,718,5.3,1,2,3.0,208.46,5,3,27,43978.21,0.4033,0,1,40,1.0,0
38576.65,74512.16,0.245,766,2.7,1,4,12.63,918.94,6,1,20,38265.31,0.4863,0,1,28,0.8,0
15594.0,28668.93,0.3472,612,3.1,1,0,12.6,761.72,7,0,0,22158.92,0.57,0,0,47,0.6,0
51822.96,107648.22,0.1114,615,5.0,1,0,18.84,2390.22,10,0,0,60514.61,0.2482,0,2,33,7.0,0
43121.34,60967.9,0.141,645,12.5,1,0,6.62,1080.9,13,0,0,12152.17,0.1357,1,2,46,2.1,0
9050.97,21462.66,0.1971,757,22.9,1,4,9.59,206.69,6,1,48,29082.84,0.1401,2,1,50,3.0,0
3408.58,26713.07,0.1915,827,1.4,2,4,8.01,204.92,7,0,0,24005.27,0.1419,0,2,43,3.8,0
19116.81,63147.86,0.1845,673,1.5,1,2,11.94,517.55,11,1,37,52907.2,0.1052,0,0,21,2.8,0
12691.12,167885.53,0.1299,695,0.3,2,1,5.3,331.56,10,0,0,5000.0,0.4307,0,1,32,5.4,0
6097.73,75105.77,0.3542,729,4.0,3,0,4.11,133.57,10,0,0,12597.74,0.6087,0,0,24,2.8,0
5369.76,66172.77,0.0425,590,0.3,1,5,16.85,93.11,4,0,0,5000.0,0.2193,0,0,49,5.6,1
14451.54,24392.22,0.226,599,1.2,2,1,10.48,331.98,1,0,0,12016.04,0.2985,0,1,23,2.2,0
24409.97,65219.02,0.3793,651,7.9,1,3,8.44,1081.79,7,0,0,13582.59,0.6902,0,3,40,1.7,0
5289.88,17746.46,0.1251,726,1.0,0,4,7.97,97.46,12,0,0,43502.41,0.2608,0,1,21,5.5,0
7715.48,90978.26,0.1133,665,1.6,1,0,13.98,333.65,5,0,0,18956.46,0.4911,0,1,53,6.1,0
7840.91,19373.85,0.2525,672,0.8,1,2,15.09,230.91,8,0,0,59602.55,0.2073,0,2,48,0.6,0
3154.48,23697.23,0.3083,729,1.2,0,5,6.61,52.59,8,0,0,14587.97,0.9221,0,1,35,0.2,0
44002.37,185066.28,0.0787,669,0.5,0,1,12.71,1605.14,7,1,54,28442.44,0.2431,2,3,36,1.9,0
16753.09,31335.05,0.1799,566,11.7,2,1,9.88,372.98,11,0,0,18968.36,0.431,0,0,21,0.7,1
26035.19,24427.11,0.1536,647,0.9,3,1,10.83,1069.73,5,0,0,236611.92,0.5397,0,1,30,2.0,0
26962.13,46580.64,0.1117,606,0.1,1,0,9.08,555.44,3,0,0,14335.42,0.4487,0,2,41,1.6,0
19692.24,45544.9,0.1345,729,13.4,1,4,10.78,660.87,11,0,0,15682.42,0.7644,0,1,29,1.1,0
7575.88,58085.48,0.2301,662,4.4,2,0,10.95,614.41,5,0,0,18031.99,0.598,0,0,52,0.7,0
25348.14,54171.17,0.3214,580,5.2,2,2,17.17,2088.29,10,0,0,27483.56,0.5971,0,1,27,3.8,0
16067.72,56851.78,0.1004,699,0.6,2,0,16.4,314.87,7,1,29,18237.94,0.5829,1,1,41,1.6,0
11809.45,21108.97,0.0667,700,5.1,2,5,11.19,275.93,7,3,1,73479.93,0.6016,0,0,50,13.7,0
8469.4,78685.8,0.0571,741,4.6,1,3,10.95,147.46,13,0,0,32882.6,0.3036,0,0,35,3.5,0
18554.75,30334.78,0.0887,655,10.3,1,2,15.44,425.42,7,0,0,5000.0,0.5985,0,1,43,4.8,0
23880.08,119308.81,0.1261,650,6.9,1,0,13.35,412.17,5,1,45,14579.95,0.8144,0,1,39,10.1,0
5752.59,41693.89,0.2266,765,1.8,2,2,6.41,300.21,10,1,16,20148.55,0.2111,0,2,39,3.1,0
19868.18,49869.53,0.1256,804,12.7,2,2,14.45,575.98,13,0,0,20728.42,0.3753,0,2,43,4.0,0
21069.28,33552.51,0.2551,652,5.6,1,2,13.55,391.33,9,0,0,17849.71,0.3956,0,4,36,4.1,0
10890.28,30752.75,0.1135,760,1.6,1,0,14.84,313.98,6,0,0,16812.27,0.3967,0,0,22,0.2,0
13449.2,35345.22,0.3734,748,1.6,2,1,19.79,248.28,8,1,11,76033.06,0.9143,0,0,21,4.7,0
7800.81,64211.55,0.0794,713,4.7,2,0,11.25,297.49,7,1,36,13694.05,0.3535,0,1,24,13.7,0
15186.56,74238.7,0.2359,681,7.9,2,5,9.24,396.44,8,2,16,17830.29,0.2615,0,3,40,20.4,0
10171.9,75064.9,0.2732,676,8.3,2,5,17.26,694.9,12,2,3,12995.78,0.4551,0,1,23,2.8,0
3576.01,52339.49,0.2427,707,3.0,1,0,8.08,90.32,11,0,0,11965.24,0.5342,0,3,60,3.2,0
20166.7,25515.59,0.3201,686,3.2,2,0,9.59,724.24,7,0,0,39096.42,0.5589,0,4,38,6.2,0
9560.32,19876.03,0.203,620,18.0,3,0,9.65,223.27,9,3,8,12279.52,0.2881,0,3,38,3.7,0
56152.32,19309.17,0.1245,679,3.6,2,0,16.59,2043.61,6,0,0,7686.72,0.3946,0,2,35,3.1,1
11417.56,81886.2,0.0769,685,5.7,2,4,13.22,229.48,5,2,3,24283.55,0.3759,1,2,31,12.0,0
17902.71,29221.47,0.284,782,3.2,1,1,14.48,480.71,7,1,1,9080.58,0.5631,0,1,41,8.4,0
19617.78,35429.35,0.1021,673,5.4,0,4,14.98,361.31,6,0,0,81410.73,0.5757,0,2,28,1.8,0
13264.74,92254.34,0.075,718,0.9,2,0,15.08,505.53,7,0,0,35352.04,0.6424,0,2,45,2.5,0
21801.93,69233.96,0.0915,741,2.9,2,1,11.69,990.7,9,2,9,15054.71,0.1727,0,3,40,1.1,0
14255.71,53998.28,0.2459,622,2.3,1,0,9.33,300.37,8,0,0,59691.1,0.3853,0,0,33,5.4,0
7859.14,37486.81,0.0928,781,4.2,3,0,3.0,208.02,10,1,11,110239.39,0.3065,0,1,42,2.3,0
9872.41,63801.31,0.0703,648,2.7,1,0,10.5,315.37,13,0,0,49156.68,0.2996,0,0,23,4.6,0
5109.76,125277.83,0.0957,628,1.3,1,3,11.02,116.39,11,0,0,24455.78,0.7789,0,0,36,3.7,0
20920.82,51375.6,0.0833,717,0.7,1,2,3.43,458.74,7,0,0,16619.32,0.6733,0,3,26,3.3,0
12564.4,35489.25,0.1198,727,1.6,3,1,13.29,329.91,5,1,88,76940.89,0.4413,0,1,35,5.2,0
10102.47,104107.49,0.31,742,0.5,3,2,9.47,237.16,6,1,30,70807.98,0.3398,0,1,47,0.5,0
40966.01,99556.25,0.0656,663,2.8,1,1,13.44,900.84,6,1,13,17371.51,0.4599,0,0,51,3.9,0
15105.98,197844.65,0.0975,742,1.2,0,0,3.64,288.41,11,1,120,108810.75,0.3487,0,2,47,1.2,0
10575.12,129158.11,0.148,628,0.4,2,2,10.64,534.92,6,0,0,32632.1,0.2418,0,2,59,0.8,0
11375.81,62748.74,0.0227,729,2.0,1,0,3.18,226.09,6,0,0,8083.98,0.4807,0,2,48,12.5,0
10074.96,43672.03,0.1311,689,3.7,2,1,14.54,222.36,7,0,0,22509.84,0.5442,0,0,30,13.0,0
25788.15,83566.94,0.1603,668,3.9,0,4,6.06,537.18,6,0,0,7126.99,0.1692,0,2,39,1.0,0
68490.95,19153.16,0.1778,749,8.0,2,1,10.33,1829.26,10,2,26,15190.86,0.2844,0,1,42,7.3,0
5474.79,48761.82,0.3208,755,2.7,3,0,10.11,405.03,6,1,5,6065.91,0.2462,0,1,22,23.9,0
8544.0,50849.91,0.1525,552,10.0,1,4,16.54,312.32,10,2,34,9328.67,0.2102,0,4,53,2.6,0
7967.63,49633.34,0.0609,769,1.4,0,5,12.11,189.71,9,1,66,8366.88,0.03,0,1,34,10.3,0
10047.61,39820.76,0.2008,694,0.5,3,3,13.56,361.87,10,0,0,28712.34,0.6157,0,0,36,1.0,0
4281.82,34151.14,0.1991,685,15.0,1,0,13.51,313.96,8,0,0,18274.47,0.5553,0,1,38,10.2,0
9571.2,58767.31,0.0595,803,5.0,0,0,4.66,177.99,9,0,0,15073.84,0.1305,0,1,26,0.6,0
45017.36,73137.86,0.1702,670,16.6,2,1,12.44,752.67,4,1,6,19896.1,0.8587,0,1,49,18.5,0
13245.5,39268.15,0.1613,653,3.3,0,0,5.94,222.95,6,0,0,13672.83,0.5355,1,2,50,7.7,0
36073.95,49206.78,0.2093,741,3.2,2,0,15.1,667.9,5,1,6,16367.33,0.2929,1,0,50,1.8,0
12489.32,69692.28,0.1865,707,7.4,1,2,13.3,885.17,8,0,0,9271.41,0.601,0,1,48,3.5,0
27597.4,28379.0,0.2138,607,0.5,2,5,10.3,1093.36,5,0,0,29149.66,0.7534,0,0,39,0.8,1
16700.23,99334.08,0.1663,756,4.5,2,0,18.39,635.51,9,0,0,23658.23,0.828,0,1,49,1.3,0
6075.63,36526.11,0.352,598,0.0,2,0,15.93,174.33,3,1,18,9975.23,0.3513,0,0,35,3.9,0
29647.4,52975.73,0.1762,581,14.2,3,2,10.9,606.37,8,3,24,11665.76,0.6688,0,0,27,1.4,1
11234.83,73671.93,0.1861,714,20.1,1,0,13.39,191.29,2,0,0,39489.95,0.4193,0,2,54,2.2,0
28110.18,124184.95,0.0928,680,1.0,1,5,7.88,599.81,8,1,5,62405.31,0.6075,0,2,36,1.7,0
12506.59,41788.68,0.3153,688,15.1,3,1,10.34,225.0,8,1,56,92051.03,0.4647,0,1,39,2.0,0
37705.96,40221.6,0.1344,689,32.9,2,0,13.6,913.34,7,1,17,91067.98,0.3633,0,0,37,7.9,0
11901.98,35126.61,0.1031,635,13.8,1,1,8.83,574.82,4,1,3,11962.3,0.2852,0,0,29,2.3,0
15940.72,46185.5,0.1238,681,12.2,2,0,12.78,516.36,8,1,19,46545.87,0.8598,1,0,50,9.1,0
32655.04,57398.72,0.2985,613,9.7,0,0,14.44,799.07,11,0,0,217025.15,0.1299,1,0,57,9.8,0
17623.22,48214.07,0.0332,638,15.6,1,1,16.45,318.55,6,1,10,23988.11,0.5136,0,1,59,13.6,0
16196.66,47664.42,0.3043,740,1.3,1,0,17.27,428.92,6,1,35,6237.3,0.2768,0,3,21,2.8,0
23705.82,52705.65,0.1482,714,0.2,1,1,8.25,740.47,11,1,55,11720.59,0.445,0,5,27,1.3,0
5061.11,37597.24,0.2849,603,8.3,3,5,14.78,116.44,8,0,0,121484.3,0.485,0,0,21,1.9,0
8837.0,98664.84,0.1811,728,0.0,2,4,9.93,164.2,8,0,0,8203.69,0.5037,1,1,39,1.3,0
15629.24,59336.6,0.2236,639,5.3,1,0,13.18,726.26,5,1,20,32789.57,0.6238,0,2,42,10.9,0
36094.16,61544.79,0.0929,655,5.5,2,3,6.21,698.34,5,0,0,19370.74,0.3187,0,3,37,6.5,0
21201.96,27873.68,0.2878,587,0.2,0,3,12.96,1140.41,7,1,1,19741.51,0.394,0,0,38,0.2,1
12713.28,54696.24,0.1463,790,3.4,1,3,10.46,540.56,11,0,0,61230.69,0.2975,1,1,62,2.8,0
15449.37,54386.19,0.0938,677,1.9,2,4,3.83,472.79,5,0,0,37671.7,0.3408,0,0,44,15.2,0
16322.35,57700.26,0.3405,774,7.0,1,0,14.18,730.72,6,0,0,12132.65,0.5228,0,0,49,1.2,0
13317.59,66215.46,0.1852,813,4.5,2,5,13.09,467.34,4,1,10,5922.29,0.5405,1,2,43,15.3,0
23396.62,15000.0,0.0559,681,1.4,1,2,9.59,425.23,6,1,71,21102.38,0.5998,1,3,25,10.2,0
8188.4,21931.23,0.2246,783,10.5,1,0,10.69,404.68,5,1,55,16129.86,0.8152,0,1,21,5.4,0
42809.17,49329.57,0.1549,602,7.2,1,4,13.03,1291.39,9,1,5,49063.89,0.3451,0,0,45,3.7,0
8213.63,18709.21,0.2315,765,4.5,0,0,7.02,137.1,10,0,0,12029.95,0.1598,0,1,34,0.4,0
15566.76,93216.22,0.1084,725,5.4,2,0,3.14,464.14,7,0,0,5000.0,0.1929,0,3,46,0.1,0
7464.72,78092.5,0.1793,699,4.7,2,5,15.6,184.83,4,0,0,21004.94,0.4511,0,1,41,4.5,0
34048.51,33006.1,0.2634,713,6.5,2,4,16.33,1627.97,10,0,0,91901.09,0.2064,0,2,38,8.2,1
10257.74,43708.03,0.0909,651,0.7,1,3,17.42,366.01,6,0,0,71143.88,0.743,1,2,37,4.8,0
5931.32,55027.3,0.3599,735,3.7,1,5,8.89,186.89,9,0,0,98214.43,0.3945,0,2,56,8.7,0
6130.32,88025.45,0.194,706,3.3,1,0,4.62,120.28,10,0,0,19835.79,0.6847,0,0,48,2.7,0
31259.0,63460.26,0.2809,679,6.1,0,1,14.32,1340.84,12,1,37,14495.73,0.458,0,1,38,1.0,0
13063.86,56546.11,0.2198,650,0.3,2,2,16.73,223.81,7,1,18,21763.08,0.5679,0,2,26,0.5,0
14291.84,15000.0,0.1882,571,6.0,2,4,13.02,277.12,10,0,0,105862.06,0.3348,0,0,37,3.9,0
9246.91,70446.78,0.192,724,9.1,1,3,9.29,194.44,13,1,2,28081.82,0.7801,0,2,35,15.4,0
10406.03,89340.99,0.3259,785,1.4,1,4,5.03,178.39,12,1,30,7387.39,0.4171,0,1,55,5.6,0
7450.33,100614.06,0.1011,673,14.9,2,3,19.04,169.46,4,0,0,8992.04,0.4883,1,0,41,0.3,0
13845.16,23984.67,0.2444,674,8.6,2,3,10.62,375.26,11,2,8,29255.77,0.3645,0,2,37,33.8,0
2235.29,40718.97,0.1552,661,1.6,0,1,11.92,48.88,4,2,1,5287.17,0.4125,0,1,38,10.7,0
10122.44,33678.39,0.0394,807,10.0,2,0,9.9,215.01,6,0,0,12569.31,0.6281,1,1,57,3.5,0
28587.01,34066.02,0.122,648,14.8,1,0,16.26,591.21,8,1,7,41474.05,0.3528,1,3,42,3.2,0
16447.27,32569.14,0.1343,775,3.7,1,2,10.83,550.61,11,0,0,6555.68,0.635,0,0,56,5.9,0
8528.46,41622.77,0.2001,695,3.8,2,2,12.76,363.08,10,0,0,25066.91,0.3204,0,1,44,5.7,0
38411.73,31463.0,0.3048,633,1.1,1,4,4.48,1671.69,4,0,0,37887.36,0.6376,0,0,52,7.7,1
6247.74,67959.29,0.2261,844,1.5,0,0,19.19,113.79,6,1,15,11080.21,0.768,0,2,40,2.8,1
15253.65,187766.37,0.0443,641,2.4,1,3,10.85,326.45,12,0,0,58456.79,0.434,0,1,56,0.3,0
25055.64,96363.2,0.2452,717,7.0,1,3,13.55,909.22,5,0,0,14627.11,0.6396,0,1,21,28.1,0
38413.33,27695.34,0.0835,663,0.3,0,0,10.95,2832.58,5,0,0,16342.63,0.5075,0,0,47,10.8,0
5798.9,27761.14,0.2168,737,2.6,3,0,7.6,200.44,6,0,0,28759.84,0.2237,0,2,49,22.9,0
12469.69,18160.64,0.1479,717,2.4,0,5,15.7,279.47,11,1,26,21610.98,0.2448,0,3,44,0.6,0
13081.03,41880.31,0.1813,687,6.1,2,0,3.23,325.92,8,0,0,12560.96,0.2361,0,6,36,2.5,0
20284.71,107954.27,0.1556,727,6.3,2,1,9.35,866.18,7,2,1,40104.0,0.6014,0,2,50,7.3,0
100000.0,32086.79,0.1255,791,8.2,3,0,12.14,3668.87,4,2,13,13589.86,0.3549,0,0,31,2.4,0
21994.52,21991.31,0.2696,668,0.8,2,0,8.69,1304.46,8,1,2,10060.79,0.8552,0,0,32,1.9,1
14782.18,53112.83,0.1514,585,7.2,3,4,14.24,287.92,11,1,16,5000.0,0.5427,0,2,44,4.1,0
4880.71,37853.46,0.1837,735,0.8,3,0,11.43,265.13,4,1,12,36080.41,0.6891,0,2,35,0.4,0
13068.42,72546.27,0.226,850,10.1,1,0,9.99,506.06,11,3,16,87328.81,0.5824,0,2,44,4.6,0
9233.69,15000.0,0.078,646,1.2,1,2,10.47,157.95,11,0,0,38918.52,0.0581,0,2,47,3.8,0
15351.22,50716.75,0.0839,660,9.3,1,2,3.0,472.05,6,0,0,10999.95,0.4535,1,0,60,1.3,0
18249.09,114760.38,0.5508,626,12.7,2,4,12.15,634.57,6,1,29,32378.45,0.3239,0,3,22,0.4,0
13820.87,117044.49,0.0596,691,0.8,3,0,5.12,246.73,7,1,43,21683.66,0.2566,0,3,21,4.2,0
33083.65,102885.27,0.0154,703,8.0,1,2,10.6,757.71,6,0,0,10955.02,0.2464,0,2,37,6.4,0
17008.32,99401.55,0.3606,784,0.6,0,4,8.25,350.0,6,2,3,20592.62,0.3367,0,3,39,6.1,0
21741.78,31618.24,0.1584,769,1.6,3,0,7.69,364.37,5,0,0,14663.8,0.6246,0,2,40,2.6,0
9676.71,60345.3,0.1224,653,4.9,2,0,18.19,556.87,13,0,0,28970.51,0.7719,0,2,62,20.6,0
55030.35,53942.01,0.2684,726,14.7,2,2,12.0,1732.97,4,0,0,5000.0,0.2422,0,0,40,9.0,0
8963.31,56412.01,0.2263,663,2.6,2,1,8.32,153.86,8,1,8,32757.96,0.1947,0,2,30,0.0,0
22573.95,30186.61,0.2446,712,4.7,0,1,11.78,484.1,8,0,0,9634.95,0.6494,0,0,44,6.1,0
7159.81,105411.69,0.1808,640,0.6,1,0,8.77,136.59,10,0,0,28576.21,0.6007,0,1,47,18.0,0
7738.84,15000.0,0.3758,677,24.8,1,2,9.56,193.72,7,0,0,42029.68,0.518,0,0,32,21.0,0
10253.25,57035.67,0.0982,645,5.1,3,1,13.8,610.26,9,0,0,29421.5,0.6094,0,0,51,1.4,0
5907.8,54441.95,0.2703,651,8.5,1,1,11.74,99.78,11,0,0,10053.76,0.5312,0,2,43,4.0,0
5786.92,191345.06,0.1634,666,2.3,3,3,8.88,222.5,10,1,18,53765.53,0.277,0,1,40,4.1,0
29391.5,53274.59,0.1527,689,0.8,2,2,9.59,646.02,15,0,0,8185.16,0.2508,0,1,42,1.0,0
49916.82,73606.91,0.1985,584,2.4,1,2,6.13,1213.06,12,1,7,22794.31,0.8509,0,1,46,1.7,1
23942.55,40553.47,0.2966,639,0.3,0,0,9.71,425.88,9,2,3,7584.13,0.3852,0,1,52,1.0,0
27122.32,35124.33,0.0567,806,6.0,2,1,3.24,806.32,7,0,0,29919.99,0.3342,0,0,48,1.6,0
20079.26,57633.43,0.0369,755,9.0,3,2,3.78,444.33,11,0,0,61163.67,0.6208,0,2,36,1.1,0
8834.54,44043.44,0.0849,645,1.7,1,0,7.72,279.13,11,1,11,5160.2,0.4255,0,1,51,2.2,0
39278.05,158519.68,0.0097,657,0.6,1,3,7.38,900.49,3,1,30,14285.73,0.1263,0,3,46,2.9,0
10292.24,58747.59,0.2638,841,3.5,2,5,7.43,223.98,8,1,49,120484.93,0.4492,1,1,47,6.6,0
10678.88,45978.3,0.2027,683,5.5,1,3,11.58,205.22,8,0,0,30187.17,0.5454,0,1,40,1.8,0
24507.8,93497.26,0.18,655,1.4,3,2,14.17,1214.88,7,0,0,43956.54,0.4881,0,1,36,2.8,1
15906.83,67242.66,0.0528,746,15.1,0,1,11.66,479.94,11,0,0,5000.0,0.296,0,1,45,2.3,0
20968.97,34118.16,0.1598,550,1.9,2,2,10.32,780.26,10,0,0,95433.83,0.3752,0,0,35,2.3,1
21582.64,40548.31,0.2816,614,10.3,2,0,14.73,734.41,8,1,1,45923.1,0.5841,0,5,21,1.2,0
7094.64,25392.0,0.4048,723,2.9,2,0,13.29,121.74,6,0,0,20459.73,0.2929,0,4,36,2.1,0
13104.36,98827.74,0.1585,786,5.8,2,1,10.53,518.97,5,0,0,12425.45,0.6763,0,0,49,3.1,0
16743.15,109196.38,0.3384,745,6.5,0,0,14.89,344.03,9,0,0,35351.06,0.6222,0,1,25,0.8,0
12865.85,49838.81,0.2834,670,3.9,3,5,12.78,368.53,9,0,0,9912.15,0.2235,0,1,21,7.2,0
11665.07,45484.4,0.2082,643,2.5,2,0,5.34,622.74,4,0,0,25022.64,0.7129,0,2,61,4.4,0
8789.7,106606.41,0.1839,686,14.8,2,0,14.95,171.88,10,0,0,34203.99,0.2832,0,0,34,6.8,0
24536.42,118046.03,0.2091,573,2.2,2,2,12.59,432.06,11,0,0,19519.58,0.198,0,0,45,1.2,0
7765.59,19052.09,0.1048,748,12.9,1,0,13.96,147.48,10,1,3,22868.67,0.6011,0,1,40,2.8,0
6842.97,33205.95,0.0773,638,2.3,2,4,3.43,268.08,6,1,17,36941.08,0.7188,1,1,48,2.5,0
10841.72,108475.82,0.2324,823,9.6,2,1,5.09,182.21,8,1,19,21816.35,0.4977,0,3,27,5.5,0
35892.75,29075.58,0.3217,672,10.2,0,0,11.61,1863.58,4,0,0,7842.98,0.5103,0,0,34,15.6,0
20432.85,15000.0,0.1625,636,5.4,1,3,18.14,410.65,7,0,0,22196.41,0.4229,0,0,23,1.8,0
9060.08,106331.59,0.3288,665,4.7,0,2,4.95,245.88,9,1,23,18477.25,0.735,0,4,33,5.6,0
10056.86,83095.5,0.2135,685,4.7,1,1,15.52,170.68,6,0,0,16506.27,0.4355,0,2,37,0.0,0
16418.27,19933.56,0.0783,672,4.2,1,2,9.88,282.72,7,2,1,16455.6,0.2175,0,2,47,4.1,0
2489.03,30332.91,0.1645,558,6.4,2,5,13.14,116.49,10,0,0,15750.33,0.1527,0,3,31,1.5,0
7668.73,29513.29,0.2586,750,7.9,1,2,9.99,133.59,5,1,15,14005.26,0.7728,0,1,39,2.0,0
4271.29,63070.04,0.1782,706,21.5,0,0,8.4,80.98,5,0,0,42659.59,0.1543,0,0,28,11.8,0
8602.85,40861.72,0.3266,798,5.4,2,1,7.15,359.93,11,0,0,17359.5,0.9546,0,3,32,2.7,0
16986.7,43702.6,0.2287,696,5.4,2,0,4.26,575.93,12,0,0,61991.96,0.307,0,1,56,8.3,0
100000.0,21231.26,0.1722,518,9.5,1,0,20.31,3261.19,10,2,120,70900.2,0.4645,0,1,41,0.6,1
21620.32,17894.71,0.1741,772,0.3,3,5,13.82,544.41,15,0,0,27298.76,0.6855,1,1,21,16.6,0
33304.55,39267.99,0.0711,741,5.9,0,4,14.99,632.28,6,0,0,8902.35,0.0666,0,1,57,12.2,0
8814.8,68057.04,0.2806,671,4.5,1,2,9.37,403.01,7,0,0,13995.42,0.3525,0,0,39,6.7,0
24053.33,39740.32,0.1576,718,4.9,2,3,11.36,568.29,4,3,13,26730.36,0.626,0,0,21,12.9,0
22061.9,60656.82,0.1301,758,0.7,0,1,18.18,577.65,7,0,0,62191.57,0.3896,0,1,23,0.2,0
37837.19,90081.02,0.0784,627,3.6,1,3,16.31,633.63,7,1,15,9457.95,0.2214,0,1,50,5.4,0
8081.47,26112.02,0.0846,725,0.5,2,1,11.57,147.2,6,0,0,54225.17,0.3252,0,2,30,1.7,0
77945.57,45995.04,0.2022,704,0.7,1,1,9.77,1956.42,13,0,0,26506.52,0.4631,0,1,39,6.0,0
12605.65,53648.03,0.0475,713,4.1,1,2,9.85,214.12,4,1,7,7726.75,0.1061,0,0,46,2.2,0
3422.47,15173.05,0.125,617,1.9,2,2,10.04,137.85,9,0,0,163712.02,0.395,0,1,40,13.9,0
24007.93,69537.64,0.1772,534,3.5,2,0,13.04,447.98,7,0,0,18263.52,0.1864,0,0,30,1.7,1
10965.32,68230.06,0.3139,611,5.0,1,3,9.1,283.8,7,0,0,102013.26,0.8816,0,0,21,8.3,0
9238.02,27586.03,0.134,525,0.6,2,3,8.69,160.45,10,0,0,12932.59,0.0697,0,0,51,0.2,1
11492.06,61981.67,0.1824,693,0.1,2,2,9.9,562.11,9,1,5,15045.56,0.7294,0,4,32,3.9,0
10479.99,44240.31,0.2755,692,1.0,0,1,7.91,277.15,5,1,44,26089.72,0.2506,0,2,67,0.4,0
19984.93,73974.7,0.2357,707,3.8,0,0,18.23,350.3,7,0,0,29550.59,0.2927,0,0,40,2.4,0
14910.16,85261.88,0.2063,819,2.8,2,4,12.52,648.83,10,0,0,7062.78,0.1729,0,0,49,8.8,0
14061.06,61972.51,0.1869,728,6.1,1,0,11.26,687.03,3,0,0,71292.17,0.2849,0,3,40,7.3,0
13983.83,158449.56,0.2765,602,0.0,2,2,16.94,242.28,9,0,0,45286.1,0.5096,0,1,41,0.1,1
15893.84,21276.82,0.1627,636,3.1,0,2,12.17,810.75,11,0,0,218181.47,0.7136,1,3,45,1.0,1
38553.71,44727.74,0.1441,628,0.9,2,0,16.95,2397.01,8,1,9,5557.14,0.5219,0,0,56,4.5,0
26054.65,124449.25,0.305,718,9.8,2,2,3.0,734.55,8,0,0,22135.48,0.7551,0,0,38,3.9,0
18444.6,32460.72,0.327,804,10.0,2,4,11.65,521.7,14,1,1,21017.0,0.1457,1,2,21,3.0,0
7878.27,67229.67,0.1326,626,1.2,2,5,13.52,429.43,4,0,0,5933.86,0.7333,0,0,58,8.6,0
12385.11,93341.57,0.3618,722,1.2,0,4,16.47,259.05,8,0,0,9512.79,0.3931,0,2,60,9.0,0
37919.58,55326.91,0.2051,669,5.6,0,1,12.97,1346.45,9,0,0,13765.39,0.2463,0,0,53,6.5,0
12570.08,15000.0,0.1123,586,0.4,0,0,16.18,330.26,10,0,0,29676.76,0.2698,0,0,67,0.7,0
26988.14,62290.72,0.1153,662,2.3,3,1,14.36,778.62,8,0,0,14807.82,0.8215,0,2,37,5.1,0
15447.29,53907.92,0.2841,629,0.5,0,0,10.19,300.29,7,0,0,9166.1,0.6371,0,0,57,7.1,0
11514.69,84490.14,0.0979,712,2.7,1,0,5.84,208.71,6,3,24,50557.54,0.2104,0,2,35,2.2,0
5731.44,45248.08,0.325,650,5.6,0,3,9.75,202.41,11,0,0,27297.6,0.402,0,1,44,1.4,1
6433.72,33110.46,0.1639,774,3.3,2,4,8.03,185.84,10,0,0,77709.04,0.2998,0,2,31,0.1,0
7521.6,39826.49,0.0829,711,0.5,1,3,11.23,435.07,7,0,0,54763.45,0.4294,0,0,60,2.6,0
15879.64,58774.26,0.1566,782,8.1,2,1,12.27,824.14,9,0,0,6594.43,0.7052,0,3,25,4.6,0
17626.68,24177.29,0.1061,744,14.7,1,2,15.19,540.48,6,0,0,27114.72,0.3051,0,0,22,5.0,0
27196.22,62590.14,0.2908,738,2.2,3,1,14.25,682.78,11,0,0,6158.33,0.7371,0,2,28,11.8,0
19822.46,67313.49,0.2253,786,6.5,1,3,10.59,683.04,7,0,0,40836.34,0.2526,1,1,41,0.2,0
33766.85,24762.22,0.0376,758,2.6,3,0,8.92,797.2,7,1,8,40885.82,0.3644,0,2,42,1.5,0
54276.02,84557.45,0.1522,643,8.3,2,1,11.14,2454.75,8,1,42,28621.8,0.4611,0,0,52,2.0,1
21314.89,63620.38,0.1138,615,4.8,2,1,4.39,614.37,5,0,0,11739.47,0.1825,1,1,40,0.2,0
18270.85,68326.69,0.2782,685,3.7,1,3,17.2,729.36,7,1,15,24439.22,0.4111,0,1,21,15.2,0
6930.03,64957.88,0.2375,734,0.7,1,5,6.88,341.34,10,1,2,26927.29,0.2582,0,2,36,6.9,0
6607.71,41800.59,0.0525,743,1.0,2,5,13.61,311.19,7,0,0,24302.95,0.179,0,2,31,3.1,0
16211.8,59172.09,0.1521,648,1.7,0,1,10.12,488.95,13,1,73,19295.2,0.5198,0,1,49,8.2,0
53161.26,135079.64,0.2851,793,6.1,2,4,4.19,2666.76,10,0,0,28482.33,0.2534,2,0,52,1.2,0
5378.92,40430.98,0.0485,704,6.8,2,1,10.35,286.18,11,0,0,37459.2,0.5318,0,0,54,1.2,0
6904.73,15000.0,0.0945,573,7.3,1,3,5.6,123.49,5,0,0,7216.52,0.5686,0,1,42,8.6,0
20507.56,26453.64,0.2131,631,1.0,1,0,15.17,345.58,11,0,0,35054.13,0.1655,0,1,32,0.5,0
