account_age_months,monthly_active_users,daily_active_users_avg,feature_adoption_score,num_support_tickets_last_month,avg_session_duration_minutes,login_frequency_weekly,num_integrations_enabled,contract_type,plan_tier,num_admin_users,data_storage_used_pct,num_reports_created_last_month,last_login_days_ago,nps_score,onboarding_completed,training_sessions_attended,billing_issues_count,competitor_mention_in_tickets,expansion_revenue_pct,target
18.7,17.0,9.2,65.4,1.0,21.5,6.0,3.0,0.0,1.0,3.0,43.6,5.0,3.3,8.2,1.0,3.0,0.0,0.0,3.0,0
42.7,19.0,8.2,30.0,0.0,18.4,7.0,2.0,1.0,2.0,4.0,53.2,8.0,2.0,6.8,1.0,0.0,0.0,0.0,0.1,0
52.3,11.0,4.3,65.4,1.0,4.6,4.0,3.0,0.0,1.0,3.0,33.4,6.0,6.2,8.9,0.0,1.0,1.0,0.0,2.2,0
4.5,15.0,6.9,37.2,2.0,7.0,3.0,2.0,1.0,0.0,1.0,37.2,6.0,3.6,10.0,1.0,1.0,0.0,0.0,17.4,0
13.3,14.0,5.7,68.6,1.0,9.4,8.0,0.0,1.0,0.0,1.0,16.9,4.0,3.2,9.7,1.0,3.0,0.0,0.0,46.5,0
25.6,7.0,2.0,54.9,2.0,8.0,4.0,2.0,1.0,2.0,1.0,14.8,8.0,5.4,5.7,1.0,2.0,0.0,0.0,15.7,0
25.4,18.0,8.0,87.4,3.0,22.7,6.0,1.0,1.0,0.0,4.0,61.4,6.0,2.6,8.7,1.0,1.0,0.0,0.0,52.7,0
10.0,21.0,8.3,64.7,0.0,5.8,5.0,1.0,0.0,2.0,1.0,29.1,9.0,2.5,10.0,1.0,0.0,1.0,0.0,37.8,0
16.4,10.0,3.3,69.9,1.0,6.5,4.0,1.0,1.0,1.0,1.0,15.1,7.0,19.4,6.9,0.0,4.0,1.0,0.0,14.8,1
13.3,15.0,2.0,38.8,2.0,21.0,0.0,3.0,0.0,0.0,4.0,37.3,11.0,15.1,6.1,1.0,2.0,0.0,0.0,31.1,1
18.6,16.0,4.2,68.1,4.0,1.5,3.0,2.0,1.0,0.0,3.0,84.8,9.0,3.4,7.3,1.0,3.0,0.0,0.0,13.4,0
48.2,17.0,2.8,18.7,1.0,11.2,3.0,2.0,0.0,1.0,1.0,50.4,10.0,4.4,3.6,1.0,2.0,0.0,0.0,1.8,0
46.9,21.0,8.4,71.4,2.0,26.3,2.0,1.0,1.0,1.0,1.0,7.3,7.0,6.6,5.7,1.0,3.0,0.0,0.0,31.5,0
3.8,10.0,1.3,50.1,1.0,3.6,8.0,3.0,0.0,1.0,1.0,46.6,6.0,6.2,5.6,0.0,1.0,0.0,0.0,21.2,0
35.8,12.0,7.0,45.1,2.0,10.6,8.0,2.0,0.0,2.0,2.0,81.0,12.0,22.3,6.5,1.0,4.0,2.0,0.0,4.6,1
1.0,16.0,4.4,66.3,2.0,8.8,2.0,4.0,1.0,0.0,4.0,8.0,6.0,2.1,7.1,1.0,4.0,0.0,0.0,9.4,0
5.6,14.0,5.1,59.0,1.0,29.8,6.0,0.0,0.0,1.0,2.0,30.3,8.0,2.2,7.6,1.0,1.0,0.0,0.0,14.5,0
3.7,13.0,5.2,17.4,1.0,13.9,5.0,4.0,1.0,1.0,2.0,46.5,7.0,5.7,10.0,1.0,1.0,1.0,0.0,14.2,0
5.8,18.0,6.1,57.1,1.0,51.3,5.0,1.0,0.0,2.0,3.0,34.8,7.0,0.3,7.6,0.0,2.0,0.0,0.0,1.7,0
2.9,14.0,2.9,80.0,1.0,4.3,5.0,4.0,0.0,1.0,1.0,7.3,8.0,0.7,3.8,1.0,2.0,0.0,0.0,3.8,0
7.6,16.0,7.5,39.6,1.0,21.7,2.0,3.0,0.0,0.0,1.0,11.3,11.0,4.6,7.1,0.0,1.0,0.0,0.0,12.9,0
9.7,26.0,20.6,50.6,1.0,12.0,5.0,2.0,1.0,0.0,2.0,52.6,7.0,2.0,10.0,0.0,2.0,0.0,0.0,8.9,0
53.5,9.0,3.8,46.4,1.0,15.8,5.0,1.0,1.0,0.0,2.0,9.9,6.0,2.5,7.0,1.0,2.0,0.0,0.0,2.2,0
10.7,8.0,5.0,22.7,2.0,5.3,1.0,2.0,1.0,0.0,3.0,83.0,5.0,3.6,7.0,1.0,1.0,0.0,0.0,39.5,0
13.7,14.0,4.4,50.6,0.0,18.0,8.0,1.0,0.0,2.0,1.0,64.7,7.0,8.0,9.9,1.0,2.0,0.0,0.0,4.3,0
21.9,15.0,6.4,43.3,0.0,2.5,2.0,2.0,1.0,0.0,1.0,48.3,7.0,3.0,5.4,0.0,3.0,0.0,0.0,12.3,0
16.3,12.0,8.6,59.2,1.0,13.0,4.0,2.0,1.0,2.0,7.0,14.2,8.0,5.4,3.8,1.0,0.0,1.0,0.0,34.1,1
9.9,10.0,2.4,24.4,1.0,15.0,2.0,1.0,0.0,1.0,3.0,38.3,7.0,5.9,6.4,0.0,2.0,0.0,0.0,8.4,1
19.6,9.0,7.4,62.7,0.0,27.5,5.0,3.0,0.0,0.0,6.0,24.2,6.0,11.2,10.0,0.0,3.0,0.0,0.0,33.9,1
6.5,10.0,6.2,36.1,0.0,8.7,4.0,1.0,1.0,1.0,3.0,14.6,8.0,0.8,9.1,0.0,2.0,1.0,0.0,60.5,0
28.4,28.0,13.8,56.9,2.0,2.5,4.0,3.0,0.0,0.0,1.0,64.9,11.0,8.7,4.7,1.0,2.0,1.0,0.0,28.3,0
7.6,17.0,7.0,36.3,1.0,10.0,6.0,2.0,0.0,2.0,3.0,3.7,6.0,3.4,4.4,1.0,4.0,0.0,0.0,15.0,0
4.0,13.0,6.9,74.8,0.0,12.5,1.0,0.0,0.0,0.0,2.0,49.4,11.0,2.0,3.0,1.0,0.0,1.0,0.0,12.6,0
43.0,15.0,3.9,65.4,2.0,22.5,6.0,3.0,1.0,1.0,3.0,32.2,12.0,6.9,10.0,1.0,2.0,0.0,0.0,15.9,0
1.4,11.0,6.5,36.3,0.0,17.7,7.0,3.0,0.0,1.0,4.0,72.8,6.0,3.3,9.3,1.0,0.0,0.0,0.0,20.7,0
3.0,9.0,3.9,79.6,2.0,7.7,4.0,6.0,0.0,0.0,7.0,47.4,6.0,0.8,7.0,1.0,2.0,0.0,0.0,15.8,0
10.4,15.0,5.7,55.7,0.0,10.0,4.0,1.0,0.0,2.0,2.0,8.6,13.0,14.0,8.8,0.0,1.0,0.0,0.0,6.8,1
8.7,13.0,2.9,36.9,2.0,5.6,6.0,2.0,1.0,1.0,1.0,20.4,9.0,0.3,6.0,0.0,5.0,0.0,0.0,15.3,0
13.1,19.0,7.6,42.9,0.0,1.6,5.0,1.0,1.0,0.0,1.0,59.6,8.0,0.5,5.9,0.0,1.0,1.0,1.0,18.8,0
2.6,22.0,7.0,44.8,0.0,6.4,4.0,4.0,0.0,1.0,2.0,70.3,3.0,15.9,5.4,1.0,1.0,1.0,0.0,4.8,1
43.1,20.0,9.6,53.9,0.0,28.9,5.0,2.0,1.0,0.0,1.0,37.9,5.0,4.0,1.8,0.0,2.0,0.0,0.0,8.7,0
65.4,11.0,3.8,80.9,1.0,2.3,4.0,2.0,0.0,0.0,3.0,10.0,9.0,0.0,10.0,0.0,2.0,0.0,0.0,10.6,0
1.2,19.0,0.9,67.6,2.0,7.1,6.0,2.0,0.0,1.0,4.0,36.1,11.0,1.3,7.7,0.0,3.0,1.0,1.0,7.4,0
33.0,11.0,2.3,32.8,0.0,42.1,3.0,0.0,0.0,1.0,1.0,19.2,9.0,0.6,4.4,1.0,2.0,0.0,0.0,2.7,1
5.9,13.0,6.0,75.7,2.0,19.4,0.0,2.0,1.0,1.0,1.0,24.4,10.0,0.3,6.2,1.0,1.0,0.0,0.0,3.7,0
5.8,9.0,3.3,80.1,1.0,14.1,4.0,4.0,1.0,2.0,4.0,22.9,8.0,2.8,6.8,0.0,0.0,0.0,0.0,9.2,0
13.2,15.0,5.6,45.0,1.0,6.7,4.0,0.0,1.0,0.0,3.0,16.9,11.0,2.3,10.0,1.0,2.0,1.0,0.0,19.0,0
16.0,15.0,7.4,37.9,1.0,8.9,5.0,0.0,0.0,2.0,3.0,17.6,9.0,2.0,5.4,1.0,1.0,1.0,0.0,2.8,0
11.7,11.0,2.8,74.8,1.0,17.9,4.0,4.0,0.0,1.0,2.0,65.0,10.0,2.8,8.7,1.0,2.0,0.0,0.0,16.7,0
54.5,13.0,7.5,30.6,2.0,11.4,6.0,2.0,1.0,1.0,3.0,52.0,4.0,4.2,6.3,1.0,0.0,0.0,0.0,19.3,0
18.7,23.0,12.1,34.9,0.0,9.6,5.0,0.0,1.0,1.0,4.0,81.0,11.0,4.4,8.0,0.0,0.0,0.0,0.0,56.4,0
10.4,11.0,2.2,21.1,0.0,8.1,5.0,2.0,1.0,2.0,3.0,56.8,7.0,7.5,8.0,1.0,4.0,0.0,0.0,2.4,1
4.9,11.0,3.0,82.2,4.0,22.4,6.0,2.0,1.0,0.0,2.0,9.0,6.0,0.2,5.8,1.0,1.0,1.0,0.0,43.0,0
2.8,13.0,5.9,75.0,1.0,3.4,2.0,4.0,1.0,2.0,1.0,16.6,7.0,24.5,8.1,0.0,2.0,1.0,0.0,46.4,1
1.6,16.0,4.5,57.8,0.0,24.1,3.0,3.0,0.0,2.0,2.0,53.5,11.0,12.8,5.1,1.0,0.0,0.0,0.0,1.2,0
2.2,20.0,8.0,20.6,3.0,3.9,4.0,3.0,0.0,2.0,1.0,49.8,13.0,9.0,8.6,1.0,2.0,1.0,0.0,13.1,0
4.5,14.0,5.6,70.5,0.0,5.8,5.0,2.0,0.0,1.0,1.0,11.6,11.0,3.2,5.0,1.0,0.0,0.0,0.0,13.3,0
42.0,12.0,4.3,36.9,1.0,11.9,1.0,6.0,0.0,1.0,1.0,22.1,9.0,0.1,6.3,1.0,2.0,1.0,0.0,1.8,0
4.1,15.0,7.9,63.4,1.0,15.5,4.0,2.0,0.0,2.0,5.0,43.6,5.0,5.6,7.2,1.0,4.0,1.0,0.0,35.8,0
33.4,22.0,4.7,42.0,1.0,54.7,3.0,1.0,1.0,2.0,1.0,11.8,8.0,0.9,5.5,1.0,2.0,0.0,0.0,26.8,0
1.0,14.0,5.4,44.0,2.0,12.1,3.0,2.0,0.0,2.0,2.0,46.6,7.0,1.0,3.1,1.0,3.0,0.0,0.0,0.2,0
1.5,18.0,5.4,39.4,0.0,7.3,5.0,2.0,1.0,1.0,2.0,69.2,4.0,0.3,6.5,1.0,3.0,0.0,0.0,5.6,0
52.2,15.0,6.9,79.2,1.0,46.5,7.0,1.0,1.0,1.0,2.0,13.1,5.0,2.2,8.5,1.0,1.0,0.0,0.0,29.4,0
23.6,11.0,2.8,9.9,1.0,11.7,5.0,1.0,0.0,1.0,1.0,73.5,8.0,0.9,7.8,0.0,2.0,0.0,0.0,5.9,1
4.3,15.0,6.2,86.9,1.0,31.4,1.0,2.0,1.0,0.0,4.0,31.3,5.0,0.1,7.4,1.0,1.0,0.0,0.0,7.1,0
21.4,13.0,4.2,8.6,1.0,7.8,4.0,2.0,0.0,0.0,2.0,37.4,7.0,6.1,4.1,1.0,4.0,0.0,0.0,27.3,1
1.0,22.0,8.0,71.1,0.0,5.3,2.0,3.0,0.0,0.0,2.0,36.0,10.0,6.8,1.5,1.0,0.0,0.0,0.0,13.1,0
9.1,12.0,1.6,47.6,3.0,7.2,3.0,1.0,0.0,1.0,1.0,86.1,12.0,2.7,5.3,1.0,1.0,1.0,0.0,10.7,0
20.9,16.0,2.8,49.9,1.0,7.8,3.0,4.0,1.0,2.0,1.0,46.4,7.0,7.1,5.7,0.0,1.0,0.0,0.0,14.6,0
6.4,10.0,8.2,80.5,1.0,15.7,2.0,0.0,0.0,1.0,4.0,54.8,11.0,0.2,8.7,0.0,0.0,0.0,0.0,17.1,0
2.5,11.0,4.1,71.3,2.0,9.2,4.0,2.0,0.0,1.0,1.0,14.7,5.0,6.1,6.6,1.0,0.0,1.0,0.0,5.2,0
20.9,16.0,8.9,27.5,3.0,3.7,3.0,0.0,0.0,2.0,2.0,36.3,5.0,6.9,5.4,1.0,0.0,1.0,1.0,5.3,1
5.0,18.0,6.8,43.0,1.0,11.0,5.0,0.0,0.0,1.0,1.0,86.2,8.0,0.1,6.7,1.0,2.0,1.0,0.0,11.8,0
17.5,18.0,5.6,46.9,1.0,73.8,4.0,2.0,1.0,2.0,4.0,24.1,7.0,5.0,4.9,1.0,3.0,0.0,0.0,0.4,0
1.0,12.0,7.3,57.7,1.0,19.3,5.0,1.0,0.0,1.0,2.0,25.5,6.0,1.1,3.9,0.0,1.0,0.0,0.0,12.9,0
5.2,17.0,7.9,44.3,0.0,30.7,4.0,4.0,1.0,1.0,2.0,23.4,8.0,0.9,7.1,0.0,1.0,0.0,0.0,6.4,0
1.0,12.0,6.1,31.0,1.0,20.0,4.0,1.0,0.0,1.0,3.0,39.0,14.0,4.6,6.3,1.0,2.0,1.0,0.0,10.6,0
4.3,17.0,9.7,19.0,2.0,9.4,7.0,1.0,1.0,0.0,2.0,43.5,19.0,0.5,8.4,1.0,2.0,0.0,0.0,10.8,0
38.7,16.0,3.3,34.8,2.0,8.1,3.0,0.0,0.0,1.0,3.0,60.4,8.0,0.6,7.4,0.0,4.0,0.0,0.0,9.2,0
27.6,14.0,7.6,73.5,0.0,57.9,3.0,4.0,0.0,0.0,2.0,88.0,5.0,4.0,7.8,0.0,0.0,1.0,0.0,0.6,0
33.1,14.0,9.9,38.0,0.0,3.7,2.0,2.0,1.0,1.0,2.0,23.1,12.0,0.8,5.1,1.0,2.0,0.0,0.0,13.4,0
42.9,15.0,2.0,72.4,1.0,8.2,2.0,1.0,0.0,1.0,4.0,28.6,11.0,8.2,7.1,1.0,2.0,0.0,0.0,0.0,0
1.0,21.0,0.6,20.1,2.0,9.4,3.0,1.0,0.0,2.0,3.0,24.9,10.0,0.3,5.3,0.0,2.0,0.0,0.0,7.7,0
50.7,13.0,3.8,58.4,2.0,2.9,6.0,2.0,0.0,2.0,1.0,31.5,7.0,16.4,7.6,1.0,0.0,0.0,0.0,23.4,1
20.2,13.0,3.8,74.6,1.0,20.4,7.0,3.0,0.0,1.0,1.0,60.3,10.0,18.8,7.2,1.0,2.0,0.0,0.0,1.6,1
1.0,16.0,4.3,21.6,0.0,12.6,3.0,1.0,1.0,1.0,3.0,61.6,6.0,2.1,6.9,1.0,1.0,1.0,0.0,39.0,0
1.9,18.0,4.1,59.0,4.0,7.1,6.0,1.0,0.0,2.0,2.0,28.8,13.0,0.1,8.9,0.0,2.0,1.0,0.0,14.6,0
19.7,15.0,4.2,23.4,1.0,4.7,6.0,1.0,1.0,0.0,1.0,62.3,8.0,3.7,10.0,1.0,2.0,1.0,1.0,58.3,1
15.6,16.0,6.7,39.5,0.0,18.6,3.0,2.0,1.0,1.0,1.0,68.5,15.0,1.0,9.2,1.0,0.0,0.0,0.0,14.2,0
27.0,19.0,2.1,62.4,2.0,8.5,3.0,2.0,0.0,1.0,1.0,5.3,10.0,3.4,4.9,1.0,3.0,0.0,0.0,20.7,0
62.4,17.0,3.6,42.7,0.0,4.3,5.0,1.0,1.0,1.0,2.0,74.0,9.0,4.7,7.4,1.0,1.0,0.0,0.0,9.8,0
4.7,9.0,1.5,43.8,0.0,11.8,3.0,3.0,0.0,0.0,5.0,5.0,4.0,0.6,10.0,0.0,1.0,0.0,0.0,24.9,0
3.5,15.0,4.3,43.1,1.0,7.7,1.0,3.0,0.0,1.0,1.0,43.4,10.0,0.6,6.4,1.0,1.0,0.0,0.0,11.8,0
11.3,9.0,5.2,36.4,3.0,27.2,6.0,2.0,0.0,1.0,4.0,46.1,7.0,0.2,6.0,1.0,2.0,1.0,0.0,31.1,1
2.3,19.0,2.4,52.4,0.0,7.8,4.0,0.0,0.0,1.0,1.0,22.8,12.0,2.0,7.3,1.0,1.0,0.0,0.0,8.1,0
32.9,13.0,5.6,73.7,1.0,17.6,9.0,4.0,0.0,0.0,1.0,30.2,8.0,7.5,7.4,0.0,2.0,0.0,0.0,2.1,0
6.3,13.0,5.8,43.0,0.0,33.6,8.0,2.0,0.0,0.0,4.0,13.8,12.0,23.8,6.0,1.0,0.0,1.0,0.0,14.4,1
1.0,18.0,6.4,31.5,2.0,5.3,5.0,2.0,0.0,1.0,3.0,19.7,9.0,23.3,5.9,0.0,1.0,0.0,0.0,3.9,1
31.3,20.0,10.8,31.4,1.0,9.8,4.0,3.0,0.0,0.0,4.0,37.0,8.0,5.5,10.0,1.0,1.0,0.0,0.0,34.7,0
2.8,25.0,15.4,41.1,0.0,10.5,7.0,3.0,0.0,0.0,3.0,30.4,10.0,4.0,8.0,1.0,1.0,0.0,0.0,8.9,0
14.9,18.0,9.2,22.9,1.0,14.1,4.0,1.0,0.0,1.0,1.0,44.6,9.0,6.8,6.1,1.0,0.0,0.0,0.0,23.1,0
17.3,9.0,2.7,22.2,1.0,4.8,3.0,1.0,1.0,1.0,2.0,67.0,9.0,2.2,7.4,1.0,2.0,1.0,0.0,30.1,1
26.0,11.0,3.4,50.8,1.0,22.0,6.0,2.0,1.0,2.0,4.0,60.7,8.0,8.5,10.0,1.0,1.0,0.0,0.0,34.9,0
1.9,17.0,8.9,56.3,1.0,5.0,6.0,4.0,0.0,0.0,1.0,9.7,9.0,4.6,7.5,1.0,1.0,0.0,0.0,5.0,0
13.0,20.0,11.7,54.3,2.0,18.8,3.0,2.0,0.0,0.0,2.0,19.0,9.0,2.6,5.0,1.0,0.0,0.0,0.0,0.0,0
6.7,12.0,7.8,46.4,0.0,12.1,5.0,3.0,0.0,1.0,2.0,55.6,6.0,6.0,8.5,1.0,2.0,0.0,0.0,18.2,0
4.5,17.0,8.2,15.0,1.0,10.9,3.0,3.0,0.0,1.0,1.0,51.0,5.0,10.6,7.1,1.0,2.0,0.0,0.0,38.6,0
77.7,18.0,7.6,34.8,2.0,30.2,2.0,1.0,1.0,1.0,3.0,81.4,7.0,3.7,2.9,1.0,0.0,1.0,1.0,16.0,0
33.7,9.0,3.9,36.1,0.0,3.6,1.0,1.0,1.0,1.0,2.0,38.6,5.0,1.0,9.2,0.0,2.0,0.0,0.0,1.8,1
10.3,15.0,5.6,42.3,2.0,19.1,6.0,2.0,1.0,0.0,2.0,15.9,4.0,2.4,3.1,1.0,2.0,1.0,0.0,14.8,0
1.9,11.0,4.8,16.7,1.0,48.1,3.0,2.0,1.0,0.0,3.0,49.4,11.0,5.4,4.9,1.0,1.0,0.0,0.0,43.5,0
3.7,15.0,7.0,35.3,1.0,30.6,6.0,4.0,0.0,0.0,4.0,70.2,8.0,7.3,6.4,0.0,1.0,0.0,0.0,35.1,1
37.5,23.0,13.0,47.0,2.0,30.9,1.0,0.0,1.0,2.0,1.0,18.4,6.0,4.4,3.5,1.0,2.0,1.0,0.0,9.1,0
20.5,13.0,5.7,70.6,0.0,6.3,1.0,2.0,1.0,1.0,3.0,70.5,8.0,3.2,7.9,0.0,2.0,0.0,0.0,22.2,0
2.2,13.0,1.5,44.7,0.0,4.5,4.0,3.0,1.0,1.0,2.0,52.1,7.0,0.7,8.4,0.0,0.0,0.0,0.0,5.1,0
13.1,16.0,3.1,53.8,2.0,17.4,4.0,3.0,0.0,1.0,1.0,28.9,11.0,7.1,10.0,1.0,3.0,0.0,0.0,24.3,0
21.2,16.0,4.0,61.2,1.0,25.9,1.0,3.0,1.0,1.0,1.0,25.5,5.0,0.0,6.3,1.0,2.0,0.0,0.0,16.6,0
8.1,14.0,7.8,44.6,1.0,6.5,2.0,2.0,0.0,1.0,2.0,50.7,6.0,4.6,6.1,1.0,2.0,0.0,0.0,10.3,0
3.7,18.0,8.3,42.1,2.0,18.8,12.0,2.0,0.0,1.0,1.0,4.3,10.0,7.0,8.6,1.0,1.0,0.0,0.0,35.8,0
11.3,19.0,2.1,31.3,3.0,7.9,7.0,1.0,1.0,1.0,1.0,41.9,8.0,5.3,7.5,0.0,1.0,0.0,1.0,11.1,0
4.3,16.0,6.9,55.7,1.0,17.3,2.0,0.0,0.0,1.0,5.0,18.4,8.0,3.6,0.5,0.0,1.0,0.0,0.0,2.1,1
1.0,22.0,5.9,19.3,1.0,31.6,4.0,1.0,0.0,0.0,1.0,24.9,7.0,0.5,6.1,0.0,3.0,0.0,1.0,6.5,0
16.5,21.0,9.4,37.4,0.0,9.6,3.0,3.0,1.0,1.0,6.0,19.2,4.0,0.3,4.3,1.0,1.0,0.0,0.0,9.6,0
40.9,21.0,13.1,42.3,1.0,20.1,4.0,2.0,0.0,2.0,5.0,26.8,8.0,0.9,6.6,1.0,2.0,1.0,0.0,11.8,0
1.9,10.0,5.7,48.5,0.0,14.1,3.0,3.0,0.0,1.0,1.0,13.4,7.0,3.8,6.7,0.0,1.0,0.0,0.0,36.1,0
27.2,12.0,8.2,40.2,1.0,32.4,3.0,1.0,0.0,0.0,5.0,36.2,4.0,0.5,8.3,1.0,2.0,0.0,0.0,27.2,0
6.2,13.0,6.4,65.8,4.0,4.0,5.0,2.0,0.0,2.0,2.0,39.2,10.0,18.4,5.7,1.0,3.0,0.0,0.0,0.3,1
9.0,16.0,12.3,53.9,3.0,13.8,3.0,3.0,0.0,1.0,2.0,51.8,11.0,11.6,4.8,0.0,0.0,0.0,0.0,11.1,0
10.9,17.0,5.6,75.6,4.0,7.2,4.0,2.0,0.0,0.0,1.0,8.8,11.0,13.6,10.0,1.0,1.0,0.0,0.0,11.8,0
10.2,16.0,3.8,45.8,0.0,8.5,6.0,0.0,1.0,0.0,1.0,11.5,8.0,1.2,9.5,0.0,2.0,0.0,0.0,6.6,0
8.2,22.0,13.7,30.3,1.0,2.4,5.0,1.0,0.0,2.0,2.0,12.8,6.0,5.3,8.1,1.0,0.0,0.0,0.0,4.7,0
14.9,11.0,6.1,60.3,1.0,6.4,5.0,3.0,1.0,1.0,2.0,38.2,8.0,0.2,7.4,1.0,2.0,0.0,0.0,28.5,0
15.1,21.0,13.0,24.8,2.0,24.8,3.0,2.0,1.0,1.0,2.0,27.6,10.0,0.8,4.7,0.0,4.0,1.0,0.0,2.4,0
10.9,19.0,12.0,67.9,2.0,4.4,4.0,1.0,1.0,0.0,1.0,26.4,6.0,3.3,9.0,0.0,0.0,3.0,0.0,28.3,0
5.8,12.0,4.7,28.9,0.0,15.3,9.0,2.0,0.0,2.0,2.0,38.2,11.0,4.1,8.5,1.0,1.0,0.0,0.0,14.9,0
4.5,17.0,8.2,50.1,3.0,9.7,5.0,0.0,1.0,1.0,1.0,45.4,4.0,9.9,8.9,1.0,1.0,0.0,1.0,19.7,0
37.8,12.0,5.0,74.6,1.0,7.7,4.0,1.0,0.0,0.0,4.0,26.8,7.0,0.3,4.3,0.0,2.0,0.0,0.0,5.7,0
2.7,16.0,7.7,29.0,2.0,16.8,5.0,1.0,0.0,0.0,2.0,12.7,7.0,7.7,8.8,1.0,1.0,0.0,0.0,40.4,1
27.7,9.0,3.4,35.9,0.0,14.8,3.0,1.0,0.0,0.0,1.0,39.9,5.0,10.5,7.7,1.0,2.0,0.0,0.0,46.5,1
50.8,10.0,3.2,51.3,4.0,10.2,4.0,3.0,1.0,1.0,1.0,34.3,5.0,6.8,7.1,1.0,2.0,1.0,0.0,11.6,0
23.9,12.0,4.1,87.9,4.0,18.9,3.0,4.0,1.0,1.0,3.0,37.0,9.0,6.9,9.2,1.0,2.0,0.0,0.0,0.6,0
15.5,14.0,6.7,69.9,2.0,6.6,5.0,1.0,1.0,1.0,2.0,16.8,4.0,2.6,6.3,0.0,1.0,0.0,0.0,6.0,0
16.9,14.0,1.7,42.5,3.0,13.1,4.0,3.0,0.0,0.0,2.0,44.7,7.0,4.7,6.9,1.0,1.0,0.0,0.0,54.8,0
10.3,14.0,2.1,59.0,3.0,10.8,2.0,2.0,1.0,0.0,3.0,14.7,9.0,1.2,10.0,1.0,2.0,0.0,0.0,45.1,0
1.0,15.0,8.2,15.2,0.0,10.3,3.0,1.0,1.0,0.0,4.0,41.5,8.0,4.7,4.5,1.0,1.0,0.0,0.0,12.2,0
19.7,16.0,9.1,49.8,1.0,38.0,4.0,2.0,0.0,2.0,1.0,28.9,5.0,2.8,6.8,1.0,2.0,0.0,0.0,24.4,0
1.8,13.0,6.1,33.7,1.0,6.6,8.0,3.0,1.0,1.0,2.0,15.5,6.0,1.9,6.3,1.0,0.0,0.0,0.0,1.7,0
7.0,13.0,7.8,49.5,1.0,7.5,5.0,1.0,1.0,1.0,1.0,52.2,9.0,6.5,5.0,0.0,1.0,0.0,0.0,29.4,0
71.2,17.0,4.6,55.7,0.0,3.7,1.0,4.0,0.0,1.0,3.0,38.6,10.0,3.6,5.7,1.0,0.0,0.0,0.0,39.5,0
2.2,18.0,7.5,44.7,2.0,34.3,3.0,2.0,0.0,1.0,3.0,14.8,2.0,1.7,4.5,1.0,1.0,0.0,0.0,2.0,0
18.8,13.0,5.0,27.0,3.0,12.1,3.0,2.0,0.0,2.0,1.0,62.1,9.0,6.6,6.8,1.0,2.0,2.0,0.0,3.1,0
31.8,11.0,1.6,49.0,2.0,13.2,2.0,0.0,1.0,0.0,1.0,48.2,11.0,4.9,5.6,1.0,3.0,0.0,0.0,31.2,0
16.4,12.0,4.8,30.7,1.0,11.5,3.0,1.0,1.0,0.0,2.0,25.2,9.0,0.9,8.0,1.0,2.0,0.0,0.0,8.0,0
2.7,17.0,4.5,63.3,0.0,7.5,4.0,0.0,0.0,0.0,1.0,29.6,7.0,7.0,8.4,1.0,2.0,0.0,0.0,20.1,0
15.2,16.0,1.5,34.5,1.0,23.9,9.0,3.0,0.0,0.0,1.0,45.9,8.0,4.7,7.8,1.0,2.0,0.0,0.0,15.3,0
14.7,19.0,6.6,50.0,0.0,23.5,4.0,2.0,0.0,0.0,1.0,11.2,14.0,16.8,8.3,1.0,1.0,1.0,0.0,35.9,1
1.0,15.0,5.3,51.2,0.0,16.3,1.0,1.0,1.0,2.0,1.0,90.7,7.0,22.1,7.7,1.0,1.0,1.0,0.0,15.4,1
88.5,15.0,5.4,71.7,1.0,30.4,7.0,2.0,0.0,0.0,2.0,22.8,15.0,1.2,7.2,1.0,1.0,1.0,0.0,15.6,0
42.8,17.0,9.8,35.5,2.0,9.2,4.0,3.0,0.0,1.0,3.0,9.9,5.0,4.4,9.9,0.0,3.0,0.0,0.0,32.2,0
23.7,21.0,5.6,62.6,2.0,7.1,5.0,3.0,1.0,1.0,2.0,12.1,8.0,0.5,7.9,1.0,1.0,0.0,0.0,20.7,1
28.1,12.0,2.1,52.5,3.0,7.9,7.0,1.0,0.0,1.0,1.0,66.8,9.0,0.7,10.0,1.0,0.0,0.0,0.0,5.0,0
1.0,11.0,6.0,57.6,1.0,25.5,4.0,3.0,0.0,1.0,1.0,25.6,8.0,12.1,8.6,0.0,0.0,0.0,0.0,14.5,0
14.9,18.0,7.4,32.6,1.0,26.6,2.0,1.0,1.0,1.0,1.0,9.4,4.0,1.3,8.6,0.0,1.0,0.0,0.0,14.6,0
4.4,19.0,4.6,69.6,0.0,18.2,3.0,2.0,1.0,1.0,1.0,20.7,9.0,4.3,9.0,0.0,2.0,0.0,0.0,20.8,0
10.8,15.0,3.0,59.3,1.0,8.9,0.0,3.0,0.0,1.0,3.0,62.9,8.0,17.6,9.4,1.0,0.0,0.0,0.0,46.5,1
17.9,15.0,9.4,42.0,1.0,29.8,6.0,1.0,0.0,2.0,2.0,40.5,5.0,16.7,8.1,0.0,0.0,0.0,0.0,0.8,0
2.0,14.0,5.8,53.0,3.0,18.9,2.0,3.0,1.0,0.0,1.0,23.6,9.0,12.2,9.3,0.0,0.0,0.0,0.0,9.4,0
12.7,18.0,7.2,54.7,1.0,18.2,5.0,3.0,1.0,2.0,2.0,45.5,7.0,5.6,3.9,1.0,1.0,0.0,0.0,12.1,0
