scheduled_departure_hour,day_of_week,month,origin_airport_congestion,dest_airport_congestion,aircraft_age_years,aircraft_utilization_hours_today,crew_hours_on_duty,weather_severity_origin,weather_severity_dest,num_prior_flights_today,previous_flight_delay_minutes,gate_turnaround_time_planned,passenger_load_factor,is_holiday_period,route_distance_miles,is_hub_origin,is_hub_destination,maintenance_flag,connecting_pax_pct,target
8.0,3.0,7.0,2.38,8.53,8.7,1.2,9.6,0.0,3.0,1.0,76.1,50.4,92.5,0.0,632.0,0.0,0.0,0.0,49.7,1
19.0,6.0,9.0,5.06,3.09,8.7,1.4,4.7,3.0,2.0,3.0,20.1,31.7,79.5,1.0,964.0,1.0,0.0,0.0,31.6,1
13.0,2.0,1.0,4.9,6.33,22.0,5.4,13.7,0.0,0.0,0.0,3.3,30.4,61.5,0.0,1087.0,0.0,0.0,0.0,31.6,1
22.0,5.0,8.0,6.63,4.68,8.0,6.8,12.1,3.0,2.0,2.0,1.9,34.9,92.4,0.0,894.0,0.0,1.0,0.0,25.8,1
6.0,5.0,5.0,2.76,1.17,2.9,2.0,7.2,1.0,1.0,2.0,3.5,42.7,92.4,1.0,251.0,0.0,0.0,0.0,5.0,0
22.0,1.0,6.0,5.57,5.96,13.8,3.3,0.1,0.0,2.0,4.0,3.6,36.0,66.2,1.0,1185.0,0.0,0.0,0.0,39.7,0
8.0,5.0,5.0,3.55,6.42,1.6,12.3,11.4,1.0,3.0,3.0,1.5,37.2,77.6,0.0,335.0,1.0,0.0,0.0,9.5,0
22.0,5.0,4.0,2.19,1.05,0.5,13.3,13.9,3.0,1.0,0.0,17.5,48.5,82.5,0.0,896.0,0.0,0.0,0.0,46.9,1
23.0,2.0,2.0,5.86,3.08,1.0,11.8,0.3,0.0,0.0,3.0,2.1,35.0,76.2,1.0,200.0,0.0,0.0,0.0,14.6,0
19.0,5.0,5.0,7.2,6.18,12.9,10.0,3.9,0.0,0.0,2.0,20.3,48.3,84.2,0.0,1144.0,0.0,0.0,0.0,75.5,0
19.0,1.0,12.0,5.99,2.22,0.5,9.5,9.8,4.0,0.0,3.0,8.2,38.9,72.1,0.0,1488.0,0.0,0.0,0.0,16.7,0
15.0,2.0,1.0,0.82,7.5,2.3,3.7,0.9,1.0,0.0,1.0,2.2,41.3,72.6,0.0,670.0,0.0,0.0,0.0,41.1,0
17.0,3.0,1.0,4.69,5.57,0.6,6.0,4.6,0.0,1.0,1.0,10.2,54.0,52.0,0.0,200.0,0.0,0.0,0.0,39.3,0
8.0,1.0,6.0,7.02,3.93,14.4,10.1,10.6,3.0,4.0,3.0,0.8,62.5,91.9,0.0,895.0,0.0,0.0,0.0,50.2,0
14.0,5.0,6.0,7.9,3.18,4.9,10.9,6.1,1.0,3.0,2.0,7.7,45.9,83.4,0.0,637.0,0.0,1.0,0.0,55.1,0
23.0,1.0,3.0,7.27,1.49,0.8,13.6,13.7,2.0,3.0,1.0,29.4,44.8,88.1,0.0,1334.0,0.0,0.0,0.0,15.8,1
6.0,3.0,3.0,7.09,5.29,10.7,10.2,0.4,1.0,1.0,2.0,7.0,55.7,71.0,0.0,434.0,0.0,0.0,0.0,8.3,0
18.0,0.0,3.0,7.27,7.21,21.2,5.5,3.8,0.0,0.0,2.0,1.7,51.3,51.9,0.0,205.0,0.0,0.0,0.0,52.5,0
9.0,6.0,11.0,5.35,2.54,1.3,4.0,12.5,1.0,0.0,1.0,18.0,40.4,97.8,1.0,1288.0,0.0,0.0,0.0,59.5,0
8.0,6.0,5.0,2.11,3.42,14.5,11.9,8.5,0.0,1.0,1.0,17.2,56.9,47.0,0.0,432.0,1.0,0.0,0.0,28.3,0
23.0,6.0,4.0,6.97,3.84,11.2,10.9,4.9,2.0,0.0,2.0,42.4,39.8,84.6,0.0,905.0,1.0,1.0,0.0,40.9,1
17.0,4.0,12.0,5.38,7.94,4.0,8.5,8.3,2.0,0.0,2.0,0.5,26.9,71.6,0.0,300.0,1.0,0.0,0.0,43.9,0
17.0,1.0,7.0,7.32,5.93,1.2,2.3,3.1,4.0,0.0,2.0,2.3,50.9,89.8,1.0,731.0,1.0,1.0,0.0,69.6,1
17.0,5.0,8.0,7.13,4.25,19.2,11.2,11.2,0.0,1.0,2.0,13.0,35.0,64.8,0.0,1469.0,1.0,1.0,0.0,12.0,1
22.0,0.0,2.0,7.9,6.58,0.5,0.0,11.2,1.0,1.0,3.0,4.7,38.7,92.8,1.0,642.0,0.0,0.0,0.0,63.2,0
17.0,2.0,5.0,5.54,6.14,8.9,11.9,2.8,2.0,0.0,2.0,10.8,22.5,89.1,0.0,200.0,1.0,0.0,0.0,37.5,0
12.0,2.0,6.0,6.5,3.45,1.6,7.7,5.3,0.0,0.0,4.0,5.8,38.8,81.0,0.0,1116.0,0.0,1.0,0.0,45.1,0
10.0,4.0,5.0,6.95,2.85,23.3,10.3,4.0,1.0,0.0,1.0,8.2,49.7,65.2,0.0,2767.0,1.0,0.0,0.0,5.2,0
20.0,3.0,12.0,6.06,3.58,1.7,8.8,12.5,0.0,0.0,2.0,4.1,37.9,73.0,0.0,666.0,0.0,0.0,0.0,36.8,0
7.0,2.0,9.0,6.72,7.38,23.8,1.4,1.2,1.0,0.0,3.0,7.5,41.4,82.5,0.0,1581.0,1.0,0.0,0.0,36.9,0
16.0,5.0,1.0,6.84,2.2,3.6,3.9,12.3,1.0,1.0,3.0,19.4,46.1,62.1,0.0,1301.0,1.0,1.0,1.0,17.4,1
15.0,1.0,10.0,5.92,5.39,2.2,8.0,2.2,0.0,1.0,1.0,2.2,51.7,76.8,0.0,601.0,1.0,0.0,0.0,22.3,0
12.0,1.0,7.0,5.82,6.63,28.6,12.9,7.1,1.0,3.0,2.0,1.1,59.3,72.1,0.0,1467.0,0.0,1.0,0.0,28.9,0
7.0,5.0,5.0,7.96,8.61,0.5,5.0,4.1,2.0,3.0,2.0,18.6,32.8,96.6,0.0,1425.0,0.0,1.0,0.0,42.7,0
17.0,4.0,9.0,2.7,6.59,12.1,13.2,8.9,1.0,1.0,1.0,11.3,34.4,76.1,0.0,3012.0,0.0,1.0,0.0,28.7,1
9.0,4.0,2.0,4.99,4.65,25.9,12.3,2.5,1.0,1.0,1.0,9.9,54.4,99.7,0.0,1173.0,0.0,0.0,0.0,21.4,0
11.0,6.0,1.0,6.24,5.08,2.9,10.0,13.4,0.0,1.0,0.0,4.5,53.2,77.4,0.0,1595.0,1.0,0.0,0.0,23.7,0
21.0,6.0,12.0,2.49,6.14,1.8,11.5,8.5,0.0,1.0,2.0,21.5,40.4,94.9,0.0,200.0,1.0,0.0,0.0,6.4,0
12.0,6.0,7.0,5.41,6.6,9.8,13.7,8.8,0.0,0.0,0.0,4.7,44.1,97.8,1.0,1662.0,1.0,1.0,0.0,2.9,0
18.0,1.0,5.0,6.56,2.6,3.9,0.8,10.6,4.0,0.0,4.0,7.2,51.5,78.0,0.0,485.0,0.0,0.0,0.0,10.7,0
16.0,1.0,11.0,5.26,4.39,6.3,9.2,8.3,2.0,1.0,3.0,19.9,34.1,58.6,0.0,572.0,0.0,1.0,0.0,13.5,0
17.0,1.0,10.0,3.11,6.25,3.8,7.3,10.1,1.0,2.0,3.0,25.0,45.8,81.6,1.0,200.0,1.0,0.0,0.0,16.2,1
9.0,1.0,9.0,6.85,7.41,6.9,11.3,7.4,2.0,1.0,3.0,2.1,60.8,92.2,0.0,435.0,0.0,1.0,0.0,27.9,0
21.0,0.0,1.0,5.43,7.73,8.5,11.9,7.7,3.0,0.0,3.0,6.1,47.6,80.3,0.0,302.0,0.0,0.0,0.0,36.5,0
14.0,4.0,3.0,7.17,4.79,28.1,2.7,3.2,1.0,4.0,5.0,24.3,49.9,48.9,1.0,429.0,0.0,0.0,0.0,11.0,1
11.0,0.0,12.0,5.62,6.42,18.9,13.6,7.5,4.0,0.0,2.0,4.3,50.8,57.7,0.0,496.0,1.0,0.0,0.0,35.0,1
22.0,6.0,7.0,4.39,4.19,0.7,2.5,13.5,1.0,0.0,1.0,0.2,20.0,85.3,0.0,329.0,0.0,1.0,0.0,64.3,0
5.0,1.0,3.0,4.26,3.73,1.1,13.1,3.9,0.0,0.0,3.0,8.5,39.1,88.3,0.0,723.0,0.0,1.0,0.0,77.0,0
8.0,6.0,9.0,7.32,3.91,10.8,13.7,8.0,0.0,0.0,0.0,1.8,58.0,75.8,0.0,454.0,0.0,1.0,0.0,24.0,0
14.0,5.0,11.0,5.43,5.66,1.5,9.2,12.2,0.0,0.0,0.0,20.8,44.2,68.1,0.0,2309.0,0.0,0.0,0.0,46.8,0
8.0,2.0,9.0,4.45,7.47,9.1,6.1,4.4,4.0,3.0,1.0,2.0,45.6,93.7,0.0,720.0,1.0,1.0,0.0,17.4,0
18.0,4.0,12.0,1.51,5.78,6.2,1.8,11.2,0.0,3.0,2.0,8.7,34.6,80.3,0.0,561.0,1.0,0.0,0.0,66.8,0
5.0,2.0,4.0,4.66,6.01,10.7,3.9,5.4,2.0,3.0,4.0,8.4,51.2,76.9,0.0,209.0,0.0,1.0,0.0,13.6,0
8.0,4.0,3.0,6.75,6.1,9.0,12.0,1.5,0.0,1.0,3.0,5.1,45.3,71.4,0.0,532.0,1.0,0.0,0.0,57.7,0
15.0,5.0,11.0,4.84,6.17,6.9,9.9,7.1,0.0,0.0,3.0,13.5,45.7,90.7,1.0,313.0,1.0,0.0,0.0,67.3,0
22.0,6.0,11.0,7.12,7.95,3.1,6.9,4.3,1.0,1.0,3.0,6.5,41.6,93.0,1.0,297.0,0.0,0.0,0.0,44.8,1
19.0,6.0,3.0,5.79,4.2,6.6,12.5,2.4,2.0,0.0,1.0,10.6,41.7,92.4,1.0,1876.0,1.0,0.0,0.0,37.3,0
13.0,0.0,7.0,3.99,5.58,12.3,13.5,7.5,2.0,2.0,2.0,39.4,63.0,59.5,0.0,607.0,0.0,0.0,0.0,23.4,1
8.0,2.0,5.0,8.6,7.36,10.5,1.8,7.0,1.0,2.0,2.0,0.8,45.4,82.0,0.0,2579.0,0.0,0.0,0.0,23.2,0
15.0,2.0,5.0,4.46,6.07,2.7,2.4,7.1,0.0,0.0,2.0,32.7,39.6,82.5,0.0,720.0,1.0,0.0,0.0,40.5,0
14.0,3.0,2.0,3.9,3.9,12.5,13.7,0.5,0.0,1.0,2.0,5.7,36.8,92.2,0.0,228.0,0.0,1.0,0.0,35.5,0
5.0,2.0,3.0,3.61,2.57,4.1,5.2,12.6,1.0,2.0,1.0,18.6,39.2,96.9,0.0,613.0,0.0,1.0,0.0,32.5,0
20.0,0.0,5.0,7.15,2.89,0.5,8.8,11.9,0.0,0.0,4.0,33.3,48.9,80.6,0.0,527.0,0.0,0.0,0.0,59.1,0
12.0,3.0,2.0,4.68,4.83,8.5,7.7,11.1,2.0,1.0,2.0,21.2,39.2,89.2,1.0,768.0,0.0,0.0,0.0,33.9,0
15.0,3.0,2.0,2.69,6.89,5.2,6.2,3.0,0.0,0.0,4.0,18.6,54.8,91.3,0.0,226.0,0.0,0.0,0.0,8.5,0
6.0,1.0,11.0,5.77,4.88,14.9,13.1,2.5,4.0,1.0,1.0,12.6,51.0,81.3,0.0,200.0,0.0,0.0,0.0,7.9,0
10.0,1.0,12.0,0.83,7.05,24.7,10.3,2.6,0.0,0.0,3.0,3.7,49.6,83.2,0.0,567.0,1.0,0.0,0.0,27.2,0
21.0,0.0,5.0,5.09,7.75,4.9,11.7,0.8,3.0,1.0,5.0,16.1,59.5,70.7,0.0,233.0,0.0,1.0,0.0,15.4,0
17.0,4.0,3.0,6.04,7.36,2.3,5.5,3.5,2.0,3.0,3.0,28.8,55.9,60.6,0.0,470.0,1.0,0.0,0.0,28.0,1
16.0,5.0,12.0,4.53,5.25,1.4,7.4,5.3,2.0,4.0,2.0,10.7,35.7,71.7,1.0,583.0,0.0,0.0,0.0,40.8,0
20.0,0.0,8.0,4.8,4.41,5.6,8.5,2.3,0.0,1.0,0.0,0.1,50.3,93.7,0.0,606.0,1.0,0.0,0.0,9.6,1
7.0,4.0,4.0,6.24,6.31,2.3,10.6,13.0,2.0,2.0,1.0,30.7,34.3,84.8,0.0,200.0,0.0,0.0,0.0,17.8,1
10.0,6.0,11.0,5.03,6.37,13.6,9.6,1.1,0.0,2.0,1.0,28.6,47.3,75.1,1.0,727.0,1.0,1.0,0.0,19.6,1
7.0,6.0,9.0,3.29,5.39,11.4,6.0,7.3,0.0,1.0,1.0,1.6,36.9,74.1,0.0,207.0,0.0,0.0,0.0,18.6,0
5.0,0.0,11.0,1.35,4.39,23.2,13.5,7.1,1.0,0.0,2.0,3.3,65.0,82.0,1.0,241.0,1.0,0.0,0.0,32.4,0
8.0,3.0,8.0,4.37,7.7,2.8,8.2,0.2,2.0,1.0,0.0,15.6,43.4,89.3,0.0,365.0,0.0,0.0,1.0,37.2,0
17.0,1.0,10.0,3.72,2.95,1.2,0.4,6.7,0.0,4.0,1.0,14.3,38.1,93.4,0.0,507.0,0.0,0.0,0.0,15.8,0
13.0,5.0,2.0,7.27,8.18,2.4,3.4,3.9,1.0,1.0,2.0,48.9,39.6,81.6,0.0,1211.0,1.0,0.0,0.0,67.3,1
23.0,5.0,9.0,3.85,5.31,8.6,7.0,9.1,3.0,0.0,1.0,6.4,46.0,60.1,0.0,583.0,0.0,1.0,0.0,29.4,0
18.0,0.0,8.0,5.61,4.44,5.3,7.0,10.5,0.0,1.0,1.0,9.0,41.3,58.4,0.0,653.0,0.0,0.0,0.0,25.5,0
12.0,3.0,7.0,7.09,4.68,5.8,5.0,3.1,0.0,2.0,1.0,23.5,53.2,94.8,0.0,1725.0,1.0,0.0,0.0,38.9,1
16.0,6.0,7.0,4.88,4.19,13.9,9.8,6.3,1.0,2.0,2.0,0.6,60.8,59.8,1.0,509.0,0.0,0.0,0.0,34.6,0
19.0,3.0,5.0,5.37,3.58,1.0,13.1,13.8,1.0,0.0,5.0,3.5,57.7,94.0,0.0,200.0,0.0,0.0,0.0,43.1,0
7.0,1.0,2.0,5.26,2.12,6.1,4.0,7.6,0.0,0.0,3.0,26.6,43.9,86.8,0.0,268.0,1.0,0.0,0.0,21.9,0
8.0,0.0,7.0,5.33,5.55,9.0,4.2,12.1,4.0,0.0,4.0,7.0,42.8,79.3,0.0,2403.0,1.0,1.0,0.0,17.3,0
20.0,3.0,10.0,2.03,6.42,1.0,11.1,2.0,1.0,0.0,1.0,16.0,35.5,64.0,0.0,1845.0,0.0,1.0,0.0,16.9,1
19.0,1.0,8.0,2.54,3.33,0.8,7.1,8.4,0.0,0.0,5.0,2.1,46.1,76.0,0.0,1775.0,0.0,0.0,0.0,26.4,0
6.0,2.0,6.0,5.69,2.93,7.7,4.1,0.1,0.0,2.0,1.0,29.6,49.1,70.3,0.0,905.0,0.0,0.0,0.0,43.2,0
6.0,5.0,6.0,5.6,5.78,2.6,8.4,5.9,1.0,1.0,2.0,12.2,45.4,51.1,0.0,669.0,1.0,1.0,0.0,49.2,1
22.0,4.0,9.0,5.26,7.57,5.2,6.8,8.3,1.0,0.0,1.0,27.4,47.0,71.3,0.0,200.0,0.0,1.0,0.0,14.1,0
8.0,0.0,5.0,2.53,5.81,5.3,11.8,5.0,0.0,0.0,1.0,7.4,28.7,89.8,0.0,1815.0,0.0,0.0,0.0,32.2,0
6.0,1.0,7.0,0.73,7.34,12.5,7.6,4.7,1.0,2.0,1.0,39.0,52.4,80.1,0.0,731.0,0.0,1.0,0.0,14.8,0
19.0,4.0,11.0,8.26,5.97,24.6,2.2,7.5,0.0,0.0,2.0,30.2,48.6,84.3,0.0,306.0,0.0,0.0,0.0,38.8,1
13.0,4.0,12.0,1.18,6.25,11.3,7.5,0.6,1.0,0.0,2.0,41.4,57.1,90.1,0.0,280.0,1.0,0.0,0.0,25.0,0
16.0,5.0,2.0,3.94,3.95,7.0,9.1,10.0,0.0,0.0,3.0,50.9,50.2,82.4,0.0,566.0,0.0,0.0,0.0,24.4,0
23.0,1.0,11.0,5.87,5.67,3.9,8.2,6.4,1.0,0.0,5.0,3.5,53.4,66.5,0.0,2579.0,0.0,1.0,0.0,15.4,0
5.0,1.0,7.0,1.87,6.37,0.5,12.9,7.2,3.0,1.0,7.0,2.7,46.1,66.9,1.0,637.0,1.0,1.0,0.0,24.8,0
18.0,3.0,3.0,5.38,1.71,5.6,9.1,10.9,1.0,0.0,1.0,11.6,51.8,92.0,0.0,579.0,1.0,0.0,0.0,64.2,0
20.0,3.0,9.0,7.07,7.07,5.1,8.9,12.9,0.0,2.0,0.0,14.0,39.2,64.7,0.0,244.0,0.0,0.0,0.0,13.7,0
20.0,2.0,7.0,2.89,2.41,30.0,6.7,12.6,2.0,0.0,0.0,7.0,32.3,80.4,0.0,256.0,1.0,0.0,0.0,32.5,0
20.0,6.0,4.0,8.44,4.62,0.5,3.6,13.7,4.0,1.0,0.0,3.0,44.1,70.1,0.0,340.0,1.0,0.0,0.0,29.8,1
5.0,1.0,9.0,3.95,8.48,1.4,4.1,9.0,4.0,3.0,2.0,8.9,42.3,90.4,0.0,672.0,0.0,0.0,0.0,8.2,1
14.0,6.0,8.0,3.63,6.19,2.5,9.0,9.2,0.0,1.0,2.0,0.3,47.6,85.3,0.0,650.0,1.0,0.0,0.0,12.0,0
8.0,5.0,4.0,1.73,5.81,5.1,12.6,11.4,0.0,2.0,4.0,27.8,36.6,53.3,0.0,754.0,0.0,1.0,0.0,4.7,0
13.0,0.0,5.0,7.5,4.99,3.7,5.9,1.1,2.0,1.0,3.0,0.2,51.0,72.4,0.0,783.0,0.0,0.0,0.0,19.1,0
23.0,2.0,2.0,3.02,7.93,13.6,0.3,9.0,1.0,1.0,3.0,47.5,32.0,78.4,0.0,1228.0,0.0,1.0,0.0,31.5,1
18.0,1.0,12.0,5.99,3.22,5.4,0.0,13.8,0.0,2.0,1.0,17.0,69.7,92.9,0.0,334.0,0.0,1.0,0.0,34.6,0
15.0,4.0,6.0,4.95,3.53,0.5,3.5,3.7,2.0,0.0,3.0,7.2,45.7,94.8,0.0,606.0,0.0,1.0,0.0,50.7,0
11.0,1.0,3.0,5.91,5.5,0.5,8.6,3.1,0.0,0.0,0.0,35.5,30.2,94.8,0.0,913.0,1.0,1.0,0.0,27.8,0
12.0,5.0,8.0,3.08,5.2,22.3,13.2,4.5,2.0,0.0,2.0,12.9,44.4,89.9,0.0,1324.0,1.0,0.0,0.0,21.7,0
17.0,3.0,5.0,5.49,4.71,1.7,10.6,5.2,0.0,0.0,1.0,14.6,57.8,87.8,0.0,472.0,0.0,0.0,0.0,23.3,0
19.0,5.0,11.0,4.18,4.4,4.6,8.1,7.2,1.0,1.0,2.0,10.9,60.9,91.2,0.0,1857.0,0.0,1.0,0.0,17.2,0
19.0,6.0,1.0,3.12,3.3,0.5,0.2,10.9,2.0,0.0,2.0,6.8,38.3,82.9,0.0,464.0,0.0,0.0,0.0,17.5,0
15.0,0.0,9.0,4.19,8.93,3.9,11.0,6.2,2.0,0.0,1.0,16.0,56.5,91.7,0.0,1219.0,0.0,0.0,0.0,30.8,0
5.0,5.0,2.0,7.09,1.29,15.1,0.3,13.8,1.0,1.0,1.0,8.5,49.3,85.9,0.0,522.0,1.0,1.0,0.0,49.0,0
11.0,2.0,5.0,7.62,9.12,8.8,10.4,4.1,4.0,4.0,1.0,14.4,49.5,84.9,0.0,444.0,0.0,1.0,0.0,12.2,0
23.0,6.0,3.0,4.35,3.33,5.2,8.4,7.3,0.0,0.0,5.0,5.4,37.7,97.7,0.0,677.0,1.0,1.0,0.0,56.6,0
21.0,3.0,11.0,7.46,1.31,3.8,4.8,8.7,0.0,1.0,3.0,8.9,57.1,67.1,0.0,578.0,0.0,1.0,0.0,24.9,0
15.0,1.0,8.0,3.91,2.66,8.0,3.5,4.0,1.0,1.0,1.0,20.4,40.6,77.5,0.0,481.0,0.0,0.0,0.0,9.3,0
12.0,4.0,9.0,2.29,4.53,15.2,1.4,5.3,0.0,3.0,2.0,11.3,45.5,95.2,1.0,707.0,1.0,1.0,0.0,16.4,0
12.0,6.0,12.0,3.79,4.36,1.7,2.1,7.6,1.0,4.0,0.0,0.7,43.4,47.9,0.0,260.0,0.0,0.0,0.0,30.6,0
23.0,0.0,6.0,4.67,5.71,0.5,1.8,0.5,0.0,0.0,3.0,19.2,53.2,82.5,0.0,1455.0,1.0,0.0,0.0,31.0,0
8.0,0.0,2.0,2.34,3.64,3.0,3.3,4.1,3.0,2.0,2.0,17.9,33.7,77.9,0.0,492.0,0.0,0.0,0.0,31.4,0
9.0,5.0,9.0,2.9,2.88,2.2,3.4,1.6,0.0,3.0,2.0,3.6,35.0,95.2,0.0,437.0,0.0,0.0,0.0,32.3,0
22.0,0.0,12.0,5.84,3.63,1.1,13.3,4.8,0.0,1.0,0.0,6.8,37.7,63.1,0.0,1628.0,1.0,0.0,0.0,7.0,0
13.0,1.0,6.0,5.25,5.28,0.5,4.1,8.3,2.0,2.0,4.0,4.4,55.2,60.4,0.0,200.0,1.0,0.0,0.0,10.4,0
16.0,1.0,8.0,6.18,2.94,13.3,9.7,10.2,0.0,2.0,3.0,0.2,38.8,93.9,1.0,477.0,0.0,0.0,0.0,17.5,0
13.0,6.0,11.0,5.58,5.48,0.6,9.6,2.6,0.0,0.0,3.0,13.1,30.1,60.3,0.0,445.0,0.0,1.0,0.0,50.9,0
17.0,0.0,11.0,5.93,6.44,4.9,10.7,13.4,2.0,1.0,1.0,30.7,53.1,61.8,1.0,232.0,1.0,0.0,0.0,15.0,1
13.0,3.0,1.0,4.91,6.74,11.2,12.7,8.8,3.0,1.0,1.0,3.6,47.8,69.7,0.0,593.0,0.0,0.0,0.0,46.7,0
9.0,3.0,10.0,7.2,2.27,12.3,0.8,3.8,0.0,0.0,3.0,24.0,57.0,74.5,0.0,698.0,0.0,0.0,0.0,25.2,0
15.0,1.0,1.0,4.41,2.64,7.0,2.3,13.9,3.0,4.0,2.0,0.4,40.3,74.0,0.0,890.0,0.0,1.0,0.0,40.7,0
19.0,3.0,2.0,6.24,6.01,11.5,5.9,4.2,0.0,0.0,1.0,56.0,58.7,87.5,0.0,1321.0,1.0,1.0,0.0,14.1,1
23.0,1.0,12.0,8.07,5.86,5.2,12.0,1.6,2.0,0.0,3.0,13.4,44.1,86.9,0.0,898.0,0.0,1.0,0.0,43.6,0
16.0,3.0,2.0,4.26,2.97,6.4,5.1,4.8,0.0,4.0,4.0,3.7,50.8,95.1,0.0,221.0,0.0,0.0,0.0,30.3,0
9.0,6.0,9.0,3.78,6.02,12.2,8.9,3.9,2.0,4.0,1.0,7.7,47.3,64.1,0.0,403.0,0.0,0.0,0.0,47.9,0
22.0,1.0,4.0,2.55,3.3,1.9,1.5,9.3,2.0,2.0,5.0,5.9,52.5,92.0,0.0,850.0,1.0,0.0,0.0,14.3,0
19.0,6.0,6.0,7.36,3.6,20.0,2.1,11.2,0.0,1.0,0.0,19.2,29.8,94.8,0.0,299.0,0.0,0.0,0.0,35.9,1
21.0,4.0,3.0,8.61,8.99,7.1,3.2,8.5,0.0,3.0,2.0,19.1,50.1,76.6,0.0,588.0,0.0,0.0,0.0,18.3,0
23.0,2.0,3.0,8.85,3.32,16.0,10.9,11.1,0.0,4.0,3.0,11.6,51.3,64.6,0.0,298.0,0.0,1.0,0.0,41.2,1
5.0,6.0,8.0,3.37,6.95,2.3,2.2,5.4,4.0,1.0,2.0,13.2,35.5,65.3,0.0,1077.0,0.0,0.0,0.0,46.7,0
20.0,4.0,8.0,6.11,4.8,1.7,13.2,2.8,3.0,0.0,0.0,7.1,34.4,90.8,0.0,426.0,0.0,1.0,0.0,33.2,0
12.0,4.0,8.0,4.33,3.75,2.4,13.5,4.5,3.0,0.0,3.0,3.9,39.5,91.1,1.0,200.0,0.0,1.0,1.0,18.1,0
18.0,4.0,6.0,2.92,3.89,3.3,7.3,11.6,0.0,0.0,1.0,15.4,33.6,80.0,0.0,480.0,0.0,0.0,0.0,38.5,0
22.0,0.0,3.0,3.7,6.76,30.0,8.7,3.6,1.0,0.0,2.0,0.7,41.5,87.6,1.0,849.0,0.0,1.0,0.0,33.5,1
14.0,5.0,4.0,1.65,5.74,3.1,9.8,4.4,0.0,2.0,2.0,21.9,45.0,85.8,0.0,983.0,1.0,0.0,0.0,55.4,0
10.0,5.0,2.0,4.69,5.84,10.9,7.1,8.5,2.0,0.0,2.0,19.3,29.2,69.1,1.0,471.0,0.0,1.0,0.0,33.5,0
11.0,1.0,3.0,8.44,2.69,16.3,6.4,11.2,3.0,0.0,2.0,23.0,43.3,88.4,0.0,409.0,1.0,0.0,0.0,10.3,1
5.0,2.0,2.0,1.19,2.51,6.0,2.1,4.5,2.0,1.0,3.0,7.9,50.3,64.8,0.0,558.0,0.0,1.0,0.0,17.6,0
11.0,0.0,6.0,4.5,3.92,1.4,12.2,2.2,3.0,3.0,2.0,6.3,27.8,56.6,0.0,514.0,1.0,0.0,0.0,7.1,0
6.0,0.0,11.0,5.57,8.04,6.5,8.5,13.5,2.0,0.0,1.0,10.3,47.9,82.7,0.0,1002.0,0.0,0.0,0.0,44.0,1
13.0,0.0,9.0,8.13,6.61,0.9,13.2,0.3,0.0,0.0,3.0,7.8,52.1,68.8,0.0,821.0,0.0,0.0,0.0,2.8,0
21.0,5.0,5.0,2.67,3.18,0.5,9.7,10.4,1.0,3.0,2.0,4.8,37.1,63.5,0.0,1119.0,0.0,0.0,0.0,31.9,0
19.0,5.0,12.0,4.81,3.44,24.8,4.3,7.1,0.0,0.0,1.0,9.5,41.6,85.8,0.0,634.0,1.0,1.0,0.0,25.8,0
16.0,2.0,9.0,5.07,5.16,4.5,6.9,12.7,0.0,0.0,2.0,21.1,49.8,51.0,0.0,1096.0,0.0,0.0,0.0,21.5,0
9.0,1.0,10.0,5.28,4.26,6.4,2.5,11.2,0.0,1.0,2.0,2.9,67.2,87.5,0.0,452.0,0.0,0.0,0.0,34.4,0
7.0,5.0,12.0,4.64,3.53,20.0,7.3,5.1,0.0,0.0,1.0,9.2,33.1,55.4,1.0,857.0,0.0,1.0,0.0,43.0,0
12.0,2.0,9.0,4.08,1.96,16.0,2.0,11.4,1.0,1.0,4.0,13.2,53.0,82.1,0.0,224.0,0.0,0.0,0.0,51.5,1
13.0,1.0,8.0,6.95,7.35,0.7,3.4,3.5,0.0,1.0,2.0,1.0,42.1,70.1,0.0,1423.0,0.0,0.0,0.0,28.1,0
14.0,6.0,2.0,5.43,2.9,7.1,5.3,13.2,0.0,3.0,4.0,1.9,36.7,85.5,0.0,519.0,0.0,1.0,0.0,12.9,0
21.0,5.0,8.0,4.76,7.88,7.2,9.1,4.3,2.0,1.0,0.0,5.3,57.1,86.5,0.0,224.0,1.0,0.0,1.0,15.0,1
13.0,0.0,11.0,4.42,5.62,0.5,12.6,10.7,0.0,1.0,2.0,0.1,46.4,95.0,0.0,618.0,0.0,0.0,0.0,13.6,0
14.0,2.0,4.0,3.93,7.66,11.3,0.4,9.4,4.0,0.0,2.0,3.0,40.2,80.5,0.0,768.0,0.0,0.0,0.0,34.0,0
17.0,1.0,7.0,4.02,4.56,11.5,11.2,6.4,0.0,2.0,2.0,5.5,46.8,68.9,0.0,386.0,0.0,1.0,0.0,41.9,0
14.0,2.0,10.0,7.36,7.19,13.0,0.9,4.8,1.0,0.0,0.0,1.7,67.0,88.0,0.0,474.0,1.0,0.0,0.0,23.6,0
23.0,6.0,6.0,6.98,4.19,10.7,0.3,7.8,0.0,2.0,1.0,1.9,38.2,96.2,0.0,545.0,1.0,0.0,0.0,12.0,0
13.0,3.0,5.0,8.11,4.0,0.7,5.8,9.2,1.0,1.0,1.0,38.4,35.6,61.0,0.0,1463.0,1.0,0.0,0.0,29.2,1
