supplier_reliability_score,lead_time_days,order_quantity,supplier_country_risk,transportation_mode,days_since_last_disruption,num_disruptions_last_year,supplier_financial_health_score,commodity_price_volatility,weather_risk_index,geopolitical_risk_score,port_congestion_index,num_alternative_suppliers,contract_type,order_complexity_score,seasonal_demand_index,supplier_capacity_utilization,distance_km,customs_complexity_score,target
87.4,40.6,772.0,1.0,2.0,39.0,1.0,55.6,0.5581,1.16,1.67,1.85,0.0,1.0,3.97,0.9146,73.7,205.0,1.64,0
56.9,16.2,1040.0,3.0,1.0,62.0,0.0,21.7,0.1997,3.12,3.11,4.61,1.0,0.0,4.15,0.2324,87.8,3463.0,3.5,1
87.1,16.3,474.0,0.0,3.0,23.0,0.0,88.4,0.2174,0.68,4.96,2.23,3.0,0.0,6.02,0.6993,71.0,525.0,5.08,0
86.1,5.9,517.0,0.0,0.0,80.0,3.0,71.9,0.1449,1.92,4.96,4.34,0.0,1.0,8.17,0.5088,50.2,229.0,2.51,0
64.6,9.1,640.0,0.0,0.0,167.0,0.0,69.9,0.0846,4.31,4.86,0.31,1.0,0.0,2.43,0.4232,83.3,1842.0,3.31,0
87.8,8.9,568.0,1.0,1.0,344.0,0.0,81.4,0.0077,1.02,1.6,1.02,2.0,2.0,5.97,0.0222,72.3,664.0,1.71,0
76.2,16.3,569.0,3.0,0.0,67.0,1.0,35.9,0.2704,0.78,0.82,3.25,2.0,1.0,6.16,0.0777,80.7,6278.0,2.25,1
91.3,33.3,2449.0,2.0,0.0,125.0,1.0,96.3,0.1066,1.79,1.01,1.04,5.0,0.0,5.02,0.2541,72.5,1542.0,6.92,0
90.2,9.5,1493.0,1.0,1.0,160.0,2.0,66.3,0.1488,0.17,5.21,0.78,2.0,0.0,3.05,0.7846,80.1,1142.0,4.56,0
80.5,3.5,315.0,0.0,3.0,97.0,1.0,94.4,0.7265,2.84,4.31,1.89,5.0,1.0,4.4,0.8434,71.6,448.0,1.7,1
88.3,2.6,454.0,3.0,0.0,65.0,1.0,67.3,0.0272,1.04,4.08,0.3,2.0,1.0,3.72,0.8998,65.9,1355.0,3.75,0
81.5,13.7,922.0,4.0,0.0,735.0,5.0,94.9,0.2416,3.74,3.17,2.69,2.0,1.0,2.75,0.0196,96.9,4223.0,2.54,1
93.3,17.0,173.0,2.0,0.0,48.0,0.0,96.4,0.0427,2.68,1.24,2.71,2.0,2.0,4.48,0.4365,58.1,1705.0,0.31,0
66.2,7.2,1198.0,2.0,1.0,5.0,0.0,65.3,0.0389,0.69,1.84,2.68,1.0,2.0,3.83,0.4538,93.7,2304.0,4.34,0
83.4,19.1,35091.0,3.0,1.0,15.0,1.0,58.0,0.164,3.61,5.63,5.81,1.0,0.0,5.43,0.0165,64.6,615.0,0.85,0
64.8,6.3,471.0,3.0,2.0,36.0,0.0,86.5,0.0897,0.62,2.35,0.75,4.0,2.0,4.48,0.6396,93.8,1352.0,4.08,0
78.5,14.8,212.0,0.0,1.0,181.0,1.0,93.2,0.0443,2.84,4.08,1.48,0.0,2.0,1.51,0.2425,71.0,1102.0,1.38,0
86.6,23.6,1880.0,0.0,1.0,29.0,1.0,23.7,0.121,3.16,1.26,1.07,3.0,0.0,7.99,0.5965,80.0,552.0,5.96,0
56.8,15.8,1217.0,0.0,1.0,670.0,0.0,32.4,0.1355,1.05,1.97,6.67,2.0,0.0,1.72,0.941,57.4,452.0,3.73,0
85.9,7.9,3947.0,0.0,3.0,73.0,0.0,85.1,0.0179,3.71,4.49,1.82,2.0,1.0,4.5,0.2501,60.6,4043.0,2.16,0
65.7,10.4,312.0,1.0,0.0,192.0,1.0,69.9,0.1767,0.9,3.01,3.56,3.0,1.0,8.57,0.7174,61.2,6179.0,1.22,0
87.0,29.4,945.0,2.0,3.0,50.0,0.0,80.1,0.0944,2.11,0.48,1.15,1.0,2.0,6.02,0.5188,84.9,996.0,3.56,0
90.0,11.3,598.0,3.0,1.0,28.0,1.0,84.4,0.0057,0.88,4.17,2.3,4.0,1.0,6.46,0.9123,86.7,2597.0,4.76,0
80.6,7.1,399.0,0.0,0.0,58.0,1.0,97.5,0.0848,1.15,3.44,3.96,7.0,0.0,5.9,0.8616,63.0,494.0,5.59,0
84.8,8.8,3666.0,2.0,0.0,305.0,2.0,78.8,0.2169,1.82,3.88,3.96,2.0,2.0,1.31,0.4252,83.7,1665.0,0.94,0
47.7,14.3,784.0,4.0,2.0,160.0,1.0,78.3,0.0933,2.07,2.18,0.53,2.0,2.0,9.32,0.679,83.6,9795.0,7.15,0
48.0,16.1,429.0,1.0,3.0,61.0,1.0,67.8,0.0323,1.55,1.08,2.94,2.0,0.0,4.27,0.6381,76.9,669.0,4.4,0
85.7,9.4,188.0,3.0,3.0,611.0,0.0,55.7,0.4489,1.41,1.7,4.36,3.0,1.0,3.4,0.7204,80.5,2378.0,2.62,0
53.6,12.4,96.0,1.0,0.0,198.0,3.0,83.9,0.1298,2.67,2.26,5.14,3.0,0.0,3.64,0.5166,45.9,1317.0,2.29,0
51.2,22.5,251.0,1.0,1.0,236.0,1.0,70.2,0.1817,3.19,2.02,1.9,0.0,2.0,2.89,0.7478,49.8,1342.0,2.72,0
71.7,5.5,331.0,3.0,2.0,12.0,0.0,65.8,0.0271,0.97,4.82,0.36,4.0,2.0,8.26,0.6282,68.9,1050.0,1.16,0
85.3,9.9,405.0,4.0,0.0,44.0,0.0,73.7,0.0556,1.04,5.35,3.95,2.0,2.0,3.56,0.5647,44.7,405.0,4.84,0
83.2,4.4,757.0,4.0,0.0,33.0,1.0,85.0,0.0718,1.79,7.09,0.49,5.0,2.0,3.9,0.3258,64.2,563.0,3.35,0
81.5,4.8,1399.0,0.0,0.0,220.0,3.0,64.5,0.422,3.07,6.04,4.1,6.0,2.0,9.42,0.2222,46.6,1429.0,3.3,0
87.6,3.9,641.0,1.0,1.0,19.0,0.0,88.9,0.0117,2.61,4.6,1.34,3.0,2.0,3.1,0.2994,86.4,712.0,2.17,0
73.8,2.9,417.0,3.0,1.0,581.0,1.0,52.6,0.0458,1.38,4.23,4.05,1.0,0.0,5.17,0.307,54.3,1212.0,3.68,0
66.5,5.8,1477.0,1.0,1.0,77.0,0.0,82.1,0.1014,0.73,2.41,2.29,3.0,2.0,7.11,0.1714,94.5,1650.0,3.3,0
94.5,9.3,285.0,3.0,2.0,10.0,0.0,85.2,0.1026,1.72,3.34,5.46,2.0,2.0,2.31,0.4746,69.5,667.0,1.14,0
67.9,21.2,794.0,1.0,0.0,86.0,0.0,57.1,0.1051,1.62,4.4,3.7,5.0,1.0,4.87,0.0429,99.5,2236.0,0.95,0
87.0,23.8,155.0,3.0,1.0,81.0,0.0,71.2,0.0353,0.63,2.98,5.36,3.0,1.0,5.7,0.3586,74.4,4603.0,2.87,0
75.2,13.0,598.0,1.0,3.0,256.0,1.0,79.1,0.2499,2.56,2.37,4.82,2.0,1.0,5.43,0.1565,82.9,502.0,2.02,0
69.4,18.4,709.0,2.0,1.0,203.0,0.0,77.9,0.3824,1.11,6.96,3.3,6.0,0.0,5.59,0.2083,59.1,542.0,4.19,1
86.1,1.9,330.0,1.0,1.0,1.0,0.0,55.8,0.0236,0.91,1.33,2.88,3.0,1.0,6.83,0.5122,89.6,503.0,1.8,0
67.0,3.3,282.0,0.0,1.0,254.0,2.0,69.7,0.0056,1.74,2.28,2.53,3.0,2.0,4.61,0.7957,92.8,1276.0,1.46,0
78.4,19.2,888.0,3.0,1.0,495.0,1.0,88.0,0.062,2.06,4.02,1.66,2.0,2.0,2.9,0.4483,90.8,1661.0,4.52,0
83.6,12.5,127.0,0.0,1.0,172.0,0.0,70.4,0.2098,3.27,0.93,6.78,4.0,2.0,6.34,0.4294,47.6,3037.0,3.3,0
81.0,10.9,5656.0,3.0,0.0,334.0,2.0,70.0,0.1055,0.63,0.17,4.11,1.0,1.0,5.77,0.8406,70.5,191.0,1.21,0
83.4,21.2,1050.0,0.0,3.0,411.0,1.0,94.7,0.3706,1.95,3.96,4.23,4.0,2.0,7.96,0.4612,69.7,1196.0,1.1,0
80.9,5.8,168.0,1.0,1.0,123.0,3.0,71.2,0.0281,3.12,0.53,3.85,7.0,2.0,6.31,0.232,78.4,69.0,1.73,0
80.4,10.0,541.0,4.0,3.0,91.0,1.0,63.5,0.2579,0.41,0.89,6.17,3.0,1.0,3.78,0.0146,63.1,219.0,2.46,0
89.1,2.5,210.0,0.0,0.0,23.0,0.0,62.0,0.1797,2.18,3.95,3.57,1.0,0.0,6.08,0.5545,40.8,7032.0,3.21,0
53.2,18.6,109.0,0.0,1.0,31.0,0.0,68.7,0.1515,2.17,6.42,4.5,0.0,2.0,1.67,0.6955,84.3,1162.0,3.28,0
88.4,10.9,2746.0,1.0,0.0,272.0,0.0,79.3,0.2048,1.46,0.96,1.88,3.0,2.0,4.42,0.9338,85.2,811.0,0.64,0
56.5,4.0,1188.0,0.0,2.0,28.0,1.0,61.4,0.2563,2.9,3.52,1.31,3.0,1.0,1.2,0.3179,76.7,1898.0,0.39,0
87.7,12.3,259.0,3.0,1.0,37.0,0.0,59.8,0.0496,3.04,1.53,3.94,3.0,1.0,4.37,0.7123,48.8,430.0,4.83,0
51.1,8.5,148.0,4.0,0.0,259.0,0.0,79.3,0.0077,0.96,3.07,3.75,1.0,0.0,7.46,0.1552,93.4,1351.0,2.49,0
73.0,6.2,463.0,1.0,1.0,244.0,1.0,98.7,0.2383,2.72,0.99,2.18,3.0,1.0,6.53,0.0401,61.7,2780.0,1.45,0
67.7,4.4,64.0,1.0,3.0,369.0,1.0,78.3,0.1516,1.28,6.51,6.67,1.0,0.0,7.59,0.0974,78.8,7797.0,4.35,1
76.3,24.1,457.0,1.0,1.0,428.0,0.0,96.8,0.0039,0.92,3.41,6.69,1.0,1.0,1.32,0.851,89.9,3416.0,0.87,0
81.2,12.6,3964.0,1.0,0.0,10.0,1.0,48.3,0.3397,3.22,3.36,5.25,3.0,0.0,3.91,0.3652,66.1,121.0,5.44,0
89.5,36.4,262.0,3.0,2.0,133.0,1.0,55.2,0.0196,2.04,4.65,3.37,1.0,0.0,5.03,0.0814,92.1,1305.0,1.56,1
86.9,12.9,1012.0,0.0,0.0,149.0,3.0,69.5,0.5132,3.05,4.75,2.9,4.0,1.0,3.32,0.072,88.4,4418.0,0.57,1
66.7,7.9,255.0,1.0,2.0,2.0,0.0,62.6,0.0611,3.31,3.01,6.1,7.0,2.0,4.58,0.459,86.7,1582.0,0.3,0
62.6,27.0,351.0,0.0,0.0,157.0,0.0,96.4,0.175,1.45,2.52,3.01,3.0,1.0,2.43,0.6873,80.9,160.0,1.54,0
80.0,6.7,3183.0,1.0,1.0,958.0,1.0,64.4,0.0916,1.77,1.17,3.59,2.0,2.0,6.22,0.6904,86.6,2102.0,3.51,0
81.4,2.6,536.0,2.0,2.0,84.0,1.0,72.0,0.0528,1.87,2.81,0.87,3.0,0.0,3.17,0.0334,81.9,3264.0,2.77,0
70.6,3.5,855.0,0.0,0.0,147.0,0.0,77.9,0.0003,1.56,3.75,3.69,2.0,0.0,3.69,0.9041,81.2,2203.0,2.62,0
75.6,7.4,4941.0,2.0,0.0,328.0,2.0,73.6,0.1735,3.04,5.25,2.37,2.0,1.0,4.32,0.544,40.9,1372.0,5.25,0
84.0,57.4,648.0,4.0,2.0,32.0,1.0,62.5,0.0002,2.75,5.0,6.12,2.0,0.0,2.74,0.5202,79.8,2102.0,1.38,0
86.6,15.2,1531.0,0.0,0.0,31.0,0.0,93.6,0.0159,0.51,3.54,4.46,0.0,0.0,0.86,0.8414,93.5,3019.0,3.21,0
81.7,10.7,1297.0,0.0,1.0,113.0,0.0,85.2,0.0093,2.23,2.1,6.38,1.0,1.0,7.47,0.9776,63.4,692.0,1.51,0
81.6,7.4,483.0,1.0,3.0,24.0,0.0,85.5,0.2191,0.93,4.4,0.85,2.0,2.0,6.15,0.4215,70.4,906.0,2.27,0
74.9,20.7,2051.0,0.0,3.0,7.0,1.0,87.0,0.1294,0.18,2.5,1.71,1.0,1.0,4.79,0.1538,63.2,688.0,0.82,0
64.5,8.8,932.0,4.0,0.0,354.0,2.0,89.1,0.4969,4.04,3.7,5.83,0.0,0.0,5.44,0.015,93.0,3002.0,1.59,0
81.6,3.3,3391.0,1.0,1.0,83.0,1.0,63.9,0.01,1.53,1.72,1.53,1.0,0.0,4.83,0.912,60.5,548.0,3.32,0
81.3,4.7,176.0,0.0,1.0,28.0,1.0,86.5,0.0184,1.94,1.07,3.83,2.0,0.0,6.67,0.9455,80.4,850.0,6.27,0
88.4,14.8,186.0,1.0,1.0,895.0,1.0,97.0,0.3247,1.52,2.66,6.83,4.0,1.0,4.22,0.7779,91.6,17687.0,3.39,0
86.7,6.3,182.0,0.0,3.0,27.0,0.0,66.7,0.1156,0.39,4.0,5.36,1.0,2.0,2.85,0.4717,66.4,1165.0,3.05,0
75.1,23.5,281.0,1.0,1.0,19.0,1.0,83.3,0.0425,3.49,1.06,1.54,0.0,1.0,3.15,0.8787,66.3,2677.0,3.97,0
82.8,32.6,954.0,2.0,1.0,72.0,0.0,94.1,0.0041,0.52,0.35,0.48,3.0,1.0,6.29,0.4679,70.9,1959.0,0.33,0
66.0,11.7,168.0,4.0,0.0,167.0,1.0,97.7,0.0467,1.01,1.34,1.84,2.0,1.0,4.93,0.1345,89.3,354.0,1.54,0
76.9,5.8,928.0,0.0,2.0,8.0,0.0,63.4,0.1154,2.17,3.17,0.96,0.0,2.0,5.11,0.4471,57.2,678.0,1.57,0
80.3,9.4,380.0,4.0,3.0,307.0,0.0,80.8,0.0727,4.33,2.39,2.27,4.0,2.0,8.86,0.7489,51.8,2634.0,1.38,0
85.2,18.5,1622.0,1.0,2.0,276.0,1.0,87.4,0.4318,1.33,5.16,1.47,2.0,2.0,7.25,0.211,88.0,2396.0,4.74,0
74.1,31.2,314.0,0.0,1.0,175.0,0.0,62.0,0.423,1.57,1.96,4.6,1.0,0.0,3.31,0.1736,53.0,2042.0,0.99,0
89.1,4.2,133.0,0.0,0.0,84.0,0.0,66.5,0.3965,1.22,2.41,5.24,3.0,2.0,5.35,0.0566,81.7,801.0,1.84,0
84.3,25.3,696.0,1.0,1.0,266.0,2.0,54.1,0.1263,1.27,3.29,6.73,1.0,0.0,2.07,0.4663,66.6,585.0,0.59,0
86.6,9.0,114.0,1.0,3.0,4.0,0.0,67.8,0.3099,1.79,1.34,4.46,2.0,2.0,6.0,0.2754,72.2,785.0,1.12,0
39.6,5.2,1950.0,3.0,3.0,71.0,0.0,78.7,0.2987,0.18,1.7,1.96,3.0,2.0,5.12,0.824,53.5,126.0,0.38,0
76.2,5.5,1013.0,1.0,0.0,114.0,1.0,62.9,0.0241,4.22,4.75,1.41,5.0,0.0,7.29,0.6887,72.5,745.0,0.76,0
78.5,18.9,86.0,4.0,2.0,102.0,2.0,77.0,0.0325,0.46,2.13,2.26,3.0,2.0,5.45,0.6648,67.2,1907.0,1.83,0
95.7,17.7,447.0,1.0,1.0,39.0,0.0,66.9,0.1095,1.74,3.11,1.98,2.0,1.0,3.39,0.9031,90.1,275.0,1.55,0
89.1,5.0,647.0,0.0,0.0,122.0,0.0,69.0,0.0124,0.4,4.92,3.06,2.0,0.0,5.65,0.2461,71.0,1068.0,3.67,0
61.2,13.5,982.0,1.0,2.0,135.0,0.0,92.8,0.142,2.11,2.31,4.24,1.0,0.0,4.6,0.5186,81.9,4704.0,4.46,0
88.8,3.9,803.0,1.0,2.0,5.0,1.0,53.7,0.094,2.86,5.34,1.49,1.0,1.0,6.73,0.7015,82.7,239.0,4.12,0
78.9,30.1,836.0,1.0,1.0,39.0,1.0,45.9,0.3009,3.02,2.32,1.35,5.0,2.0,6.41,0.6006,86.5,18492.0,3.63,0
82.8,15.2,2733.0,2.0,3.0,97.0,0.0,73.7,0.3027,1.83,1.11,1.71,1.0,1.0,8.12,0.1657,74.3,1195.0,1.08,0
86.6,14.2,119.0,2.0,1.0,200.0,0.0,65.5,0.3608,2.85,6.46,1.73,3.0,1.0,4.11,0.8187,96.7,709.0,1.02,0
87.0,5.6,284.0,0.0,0.0,84.0,2.0,84.3,0.2524,3.15,7.59,3.29,3.0,0.0,3.26,0.9738,66.8,596.0,2.84,0
91.4,22.1,626.0,1.0,0.0,59.0,2.0,71.3,0.1615,0.15,1.26,4.37,3.0,1.0,6.38,0.572,74.7,466.0,1.81,0
95.9,9.4,403.0,1.0,1.0,32.0,0.0,67.5,0.147,2.14,1.55,3.68,2.0,0.0,4.18,0.4207,76.9,711.0,3.17,0
89.2,8.1,4238.0,0.0,3.0,185.0,0.0,53.0,0.0418,1.33,6.78,2.72,6.0,2.0,5.75,0.5762,70.6,412.0,7.01,0
94.9,11.5,115.0,1.0,1.0,290.0,0.0,69.7,0.0015,0.84,1.05,2.23,0.0,2.0,2.46,0.5598,49.4,596.0,1.76,0
85.7,20.5,1812.0,0.0,1.0,225.0,2.0,75.5,0.0312,0.23,5.66,2.98,1.0,0.0,8.7,0.2845,52.2,1406.0,1.79,0
88.1,4.0,644.0,3.0,1.0,160.0,1.0,73.5,0.3626,0.97,3.85,0.87,2.0,0.0,6.87,0.0338,73.1,1735.0,3.26,0
90.3,93.6,773.0,0.0,1.0,62.0,1.0,80.3,0.0339,0.8,1.66,1.9,1.0,0.0,7.69,0.9502,58.7,825.0,1.9,0
78.4,9.8,3717.0,3.0,0.0,1.0,0.0,71.9,0.0415,1.22,1.32,2.95,3.0,0.0,8.85,0.7142,82.4,4417.0,2.14,0
97.7,6.2,1607.0,2.0,1.0,90.0,1.0,83.4,0.1778,0.32,5.65,2.84,1.0,2.0,4.27,0.0088,49.4,306.0,2.27,0
49.7,3.0,347.0,1.0,1.0,91.0,1.0,86.2,0.1505,1.98,3.46,4.65,5.0,1.0,3.09,0.8531,53.4,735.0,1.23,0
91.6,9.7,645.0,1.0,2.0,18.0,1.0,54.1,0.0395,0.45,2.03,3.97,4.0,2.0,7.54,0.5542,51.9,52.0,1.45,0
86.2,9.3,440.0,2.0,0.0,216.0,3.0,63.2,0.141,3.81,0.89,1.68,5.0,2.0,2.52,0.6378,84.7,1115.0,5.04,0
77.7,4.4,259.0,3.0,1.0,9.0,0.0,91.7,0.0302,3.29,4.02,1.24,1.0,2.0,3.37,0.5438,53.0,964.0,2.54,0
61.6,7.1,106.0,3.0,0.0,328.0,1.0,59.1,0.022,3.24,4.25,1.97,5.0,2.0,3.91,0.8469,51.2,1515.0,1.54,0
77.8,4.9,308.0,2.0,1.0,11.0,0.0,78.9,0.0842,3.35,3.37,1.41,5.0,1.0,6.38,0.1786,62.2,447.0,3.48,0
87.3,10.3,848.0,3.0,3.0,132.0,1.0,37.7,0.0509,0.92,3.12,2.85,7.0,1.0,4.58,0.8787,90.2,735.0,0.43,0
76.6,37.0,946.0,4.0,1.0,92.0,2.0,92.6,0.3839,1.46,4.15,5.7,0.0,1.0,1.75,0.279,64.6,1953.0,1.41,1
90.2,30.0,2810.0,0.0,1.0,171.0,0.0,51.4,0.0019,1.74,0.42,3.87,1.0,0.0,6.88,0.5908,56.4,475.0,1.02,0
84.3,14.1,996.0,0.0,0.0,132.0,1.0,88.8,0.2768,1.5,0.86,0.54,2.0,2.0,4.89,0.0581,79.8,4886.0,2.63,0
70.9,16.8,1231.0,0.0,0.0,199.0,0.0,77.0,0.0575,0.8,4.0,3.31,7.0,0.0,5.41,0.185,81.1,311.0,1.1,0
81.5,2.4,929.0,0.0,3.0,44.0,1.0,52.1,0.1832,0.51,1.66,5.27,2.0,1.0,3.78,0.7983,63.8,1207.0,1.98,0
96.6,44.7,4353.0,3.0,0.0,111.0,1.0,41.0,0.1118,0.94,5.26,2.66,6.0,1.0,3.88,0.1004,72.9,628.0,2.65,1
50.2,5.3,299.0,1.0,1.0,97.0,4.0,87.1,0.3051,1.96,0.92,1.26,2.0,2.0,0.79,0.0332,69.2,2669.0,2.2,0
65.5,14.6,2104.0,2.0,2.0,90.0,0.0,45.5,0.0497,2.58,4.88,1.91,3.0,1.0,3.72,0.4249,87.9,1583.0,3.93,0
55.9,14.7,200.0,2.0,1.0,641.0,2.0,56.8,0.2074,1.24,1.17,2.71,4.0,0.0,5.72,0.5438,81.5,3337.0,1.86,0
78.5,18.2,397.0,0.0,2.0,418.0,1.0,63.9,0.3252,1.75,4.06,3.06,4.0,2.0,8.07,0.356,86.5,401.0,3.62,0
91.4,23.2,103.0,0.0,0.0,564.0,1.0,76.5,0.2131,1.25,2.5,5.05,4.0,1.0,3.44,0.3607,74.7,674.0,6.01,0
56.9,3.9,455.0,3.0,2.0,181.0,1.0,41.7,0.2172,2.35,1.87,0.8,3.0,0.0,7.76,0.5719,93.6,777.0,2.34,1
85.2,6.4,86.0,3.0,2.0,222.0,0.0,65.6,0.0065,1.5,2.1,1.43,3.0,1.0,6.19,0.1268,57.1,3720.0,2.58,0
75.5,18.9,217.0,1.0,2.0,182.0,0.0,94.3,0.1252,2.43,2.85,3.75,1.0,1.0,4.05,0.5869,78.6,1317.0,6.27,0
78.9,6.9,6878.0,1.0,1.0,2.0,0.0,79.0,0.2772,2.05,3.3,2.9,4.0,1.0,4.18,0.2416,87.2,753.0,2.18,0
76.5,7.4,1077.0,2.0,2.0,273.0,1.0,86.3,0.0256,3.72,3.02,1.2,2.0,0.0,3.3,0.9743,90.4,330.0,2.88,0
64.0,4.8,789.0,1.0,0.0,169.0,0.0,78.4,0.0664,4.72,0.58,5.93,0.0,0.0,7.05,0.673,72.6,371.0,1.96,0
82.3,13.5,106.0,1.0,0.0,229.0,1.0,96.4,0.0538,4.01,1.43,3.31,0.0,0.0,3.15,0.6586,48.4,1370.0,5.08,0
50.4,8.2,438.0,2.0,2.0,227.0,0.0,87.1,0.0216,2.6,1.25,1.7,1.0,2.0,2.99,0.4881,86.5,3619.0,2.76,0
73.1,19.7,720.0,0.0,1.0,91.0,1.0,65.3,0.0114,2.6,2.03,2.46,2.0,2.0,4.65,0.7358,59.7,295.0,5.72,0
67.5,14.4,478.0,2.0,1.0,148.0,2.0,85.8,0.2112,0.98,2.68,1.65,0.0,1.0,4.99,0.5733,60.9,994.0,0.6,0
84.4,13.1,402.0,1.0,1.0,181.0,1.0,73.9,0.6453,0.83,3.02,2.57,1.0,1.0,5.96,0.3694,80.1,1038.0,3.97,0
91.2,6.7,336.0,3.0,2.0,27.0,0.0,94.6,0.031,1.28,4.8,1.22,4.0,0.0,3.35,0.5576,56.7,2079.0,2.06,0
88.7,26.3,370.0,0.0,1.0,65.0,0.0,94.2,0.0644,2.46,0.88,1.58,2.0,1.0,4.39,0.0552,76.1,14570.0,2.85,0
88.4,10.1,2788.0,3.0,2.0,186.0,0.0,57.5,0.0602,3.92,6.45,2.07,3.0,1.0,2.59,0.9634,81.4,290.0,2.09,0
63.7,15.0,336.0,0.0,2.0,121.0,1.0,86.9,0.2504,0.33,0.32,4.14,4.0,0.0,5.42,0.3671,33.4,821.0,3.59,0
85.4,5.7,368.0,3.0,1.0,74.0,1.0,58.1,0.0109,1.68,1.27,2.93,2.0,2.0,3.92,0.4709,72.3,167.0,2.48,0
82.3,3.9,395.0,0.0,1.0,19.0,3.0,39.5,0.036,1.73,3.61,1.68,6.0,0.0,5.52,0.0373,95.6,1437.0,1.18,0
80.9,13.0,716.0,0.0,0.0,153.0,1.0,58.7,0.0404,3.01,1.61,4.7,4.0,2.0,5.54,0.5711,49.7,2605.0,3.49,0
66.7,120.0,9167.0,1.0,0.0,527.0,0.0,61.7,0.0627,4.48,2.8,5.35,5.0,0.0,6.94,0.0816,92.4,4795.0,5.3,1
96.0,19.8,245.0,1.0,3.0,174.0,0.0,83.5,0.0862,0.54,3.05,1.6,2.0,2.0,4.75,0.2938,85.9,910.0,3.91,0
82.1,11.0,993.0,4.0,0.0,155.0,0.0,66.9,0.2121,0.84,1.78,2.39,3.0,1.0,3.76,0.9956,97.7,35343.0,1.91,0
81.5,8.2,1050.0,0.0,3.0,157.0,1.0,62.6,0.0555,0.69,3.03,2.53,1.0,0.0,2.55,0.421,74.7,598.0,2.21,0
63.5,23.9,506.0,0.0,2.0,49.0,3.0,87.1,0.1287,1.89,3.88,3.02,1.0,1.0,5.75,0.8374,83.2,469.0,3.37,0
79.8,4.6,1170.0,1.0,3.0,200.0,2.0,74.2,0.1181,2.12,1.38,2.5,1.0,2.0,4.17,0.818,35.4,461.0,1.36,0
61.5,2.6,181.0,0.0,0.0,353.0,0.0,61.7,0.2029,5.84,2.86,4.34,4.0,1.0,4.29,0.2764,70.6,529.0,3.82,0
66.6,10.8,1429.0,4.0,2.0,454.0,0.0,92.1,0.2051,2.96,2.14,4.59,2.0,1.0,4.73,0.8328,60.0,1558.0,3.64,0
84.1,19.9,1171.0,0.0,1.0,343.0,0.0,54.9,0.1588,1.68,6.69,3.22,3.0,1.0,5.92,0.5261,68.4,3599.0,3.89,0
68.6,13.0,445.0,2.0,0.0,2.0,1.0,80.4,0.0616,0.87,4.03,1.57,0.0,1.0,5.12,0.8493,71.3,18974.0,2.15,0
76.0,5.0,665.0,2.0,3.0,97.0,1.0,69.2,0.6224,2.62,3.7,4.35,2.0,0.0,5.05,0.5314,36.1,1012.0,1.86,0
62.4,43.8,1838.0,1.0,1.0,69.0,0.0,53.3,0.1392,1.5,4.1,0.3,3.0,2.0,4.15,0.2624,79.7,1130.0,2.29,1
90.3,6.4,165.0,1.0,1.0,333.0,0.0,65.3,0.0601,1.22,1.08,1.78,4.0,1.0,6.16,0.1828,92.6,1191.0,1.95,0
92.6,3.2,1029.0,2.0,0.0,56.0,2.0,62.1,0.3363,3.53,3.12,1.44,5.0,2.0,1.51,0.1773,85.6,633.0,1.49,0
76.8,45.5,1008.0,1.0,0.0,349.0,0.0,52.1,0.0497,1.99,2.13,2.34,0.0,2.0,4.69,0.6093,70.9,1710.0,7.56,0
96.8,13.1,107.0,1.0,3.0,58.0,0.0,67.8,0.2187,2.81,1.68,5.54,5.0,2.0,3.22,0.2255,48.4,5439.0,1.2,0
86.0,13.8,408.0,0.0,1.0,97.0,1.0,83.1,0.3308,0.65,0.93,0.9,2.0,2.0,4.19,0.4724,58.5,1786.0,2.55,0
82.0,10.3,10390.0,3.0,2.0,17.0,1.0,74.3,0.307,1.37,0.8,4.93,7.0,0.0,6.26,0.9015,23.0,304.0,4.72,0
44.6,9.4,464.0,1.0,0.0,13.0,0.0,74.3,0.1995,0.82,0.71,1.51,2.0,1.0,7.99,0.877,46.7,1525.0,2.03,0
61.6,14.5,783.0,0.0,1.0,181.0,0.0,62.3,0.2434,0.58,0.84,1.83,5.0,1.0,6.13,0.1291,90.6,1959.0,3.4,0
89.2,9.0,1346.0,1.0,0.0,853.0,0.0,60.6,0.282,1.84,0.61,5.3,4.0,1.0,5.91,0.3506,49.6,1664.0,2.72,0
86.3,19.6,308.0,0.0,2.0,401.0,2.0,55.3,0.2079,2.01,2.3,3.7,0.0,0.0,2.41,0.649,61.0,2636.0,0.57,0
80.7,34.1,257.0,0.0,0.0,108.0,0.0,58.8,0.0499,1.5,2.78,2.16,5.0,0.0,7.1,0.5656,91.4,3145.0,1.67,0
64.2,10.9,386.0,4.0,0.0,38.0,2.0,85.9,0.2048,0.32,1.36,3.53,4.0,0.0,5.92,0.9658,93.8,1871.0,2.28,0
71.3,18.7,1464.0,2.0,3.0,139.0,0.0,95.0,0.0685,1.79,2.26,0.66,2.0,0.0,7.1,0.6773,57.5,1854.0,2.14,0
81.4,6.0,476.0,4.0,1.0,127.0,1.0,68.9,0.0436,3.77,0.87,2.97,1.0,0.0,5.61,0.582,44.3,9062.0,2.72,0
78.1,21.4,322.0,3.0,1.0,1.0,2.0,62.5,0.3029,3.04,1.26,2.7,7.0,1.0,3.62,0.8076,91.5,1001.0,1.08,0
