tenure_months,monthly_charges,total_charges,contract_type,num_support_calls_last_3months,avg_data_usage_gb,num_service_failures,has_internet_service,has_phone_service,has_streaming,payment_method,paperless_billing,num_plan_changes,overage_charges_last_3months,customer_age,household_size,is_senior,target
56,72.16,3862.12,2,3,7.8,0,1,0,1,2,0,0,7.74,18,3,0,0
14,64.03,887.15,0,0,8.04,1,0,1,0,3,1,0,8.06,43,4,0,0
19,26.63,439.97,0,0,6.38,0,1,0,1,1,1,1,2.18,44,2,0,0
3,90.99,277.51,0,3,3.79,0,1,0,0,3,1,0,1.47,27,3,0,1
37,83.55,3380.55,0,1,4.98,0,1,1,0,1,0,1,3.45,55,3,0,0
25,38.41,1096.03,1,2,10.95,2,1,1,0,1,0,1,4.17,36,5,0,0
23,95.58,2356.61,1,0,4.68,1,0,0,1,0,0,0,2.03,53,3,0,0
33,109.83,3835.28,0,2,4.93,0,0,1,1,3,1,0,3.25,21,3,0,0
47,26.24,1137.04,0,0,13.72,0,1,1,0,2,1,1,2.29,24,6,0,0
5,89.21,416.74,1,5,3.35,0,1,1,0,2,1,1,5.28,54,1,0,1
21,35.08,736.96,2,2,5.41,2,1,1,1,0,0,1,20.58,32,2,0,0
48,41.84,2221.5,0,5,2.5,2,0,1,0,0,0,1,7.28,18,1,0,0
21,63.49,1278.63,0,2,6.71,0,0,0,0,2,1,0,4.92,28,3,0,0
6,105.58,689.99,0,1,3.85,0,0,1,0,1,1,0,9.02,31,2,0,0
36,17.27,535.16,1,1,3.18,0,1,0,0,1,1,1,4.57,40,3,0,0
1,77.64,75.46,2,3,10.63,1,1,0,1,3,1,1,9.47,42,3,0,0
7,48.12,339.86,0,4,2.44,1,1,0,0,3,1,0,5.6,28,2,0,1
22,54.75,1260.35,2,3,14.82,1,1,1,1,0,1,0,3.87,69,4,1,0
8,65.06,528.17,0,1,4.07,2,0,1,1,2,1,1,5.27,36,2,0,0
20,45.43,1005.51,0,2,4.33,0,1,1,0,0,0,1,12.0,27,1,0,1
53,108.03,5694.82,2,0,8.4,1,1,1,0,2,1,1,1.17,27,4,0,0
27,55.57,1347.14,2,3,2.01,0,1,1,0,0,1,1,7.63,37,1,0,0
80,39.21,3579.85,0,1,8.25,1,1,0,1,3,1,2,2.36,41,4,0,0
39,45.26,1718.75,0,3,8.19,0,1,0,0,2,1,1,3.49,38,1,0,0
1,77.22,72.93,1,1,1.5,0,0,0,0,3,1,1,2.06,26,1,0,1
17,33.06,557.98,0,0,6.47,0,1,0,0,2,1,0,0.5,38,5,0,1
4,77.76,351.05,1,1,4.78,1,1,1,1,1,1,0,2.43,41,3,0,1
1,36.01,41.36,0,2,5.12,0,1,1,0,2,0,0,2.03,47,1,0,1
3,69.1,235.76,0,1,1.67,0,1,0,0,3,1,1,1.99,25,6,0,1
55,60.92,3230.63,1,0,7.51,2,1,1,0,3,0,0,2.49,61,3,0,0
14,15.0,241.21,0,2,1.93,0,1,1,1,2,1,2,2.48,73,5,1,1
1,102.4,114.17,0,0,4.63,2,1,1,1,2,0,1,4.2,28,3,0,1
12,49.28,603.56,0,0,7.11,0,0,1,0,1,0,1,1.31,48,4,0,0
25,80.33,2005.74,2,2,7.81,0,1,0,0,3,0,1,10.31,18,2,0,1
25,52.26,1224.04,0,1,45.88,2,1,1,1,1,1,2,6.66,30,2,0,1
5,70.61,363.3,2,2,2.99,1,1,1,0,0,1,1,1.64,47,3,0,0
22,58.82,1303.97,0,1,2.44,1,0,1,0,0,0,0,5.54,44,2,0,0
10,63.47,655.86,0,3,3.72,0,1,0,0,0,0,0,1.88,39,6,0,1
6,44.83,235.0,2,0,1.26,1,1,1,1,1,0,1,3.6,27,3,0,0
2,86.61,167.43,2,2,2.83,0,1,0,1,0,1,1,2.41,77,2,1,0
16,48.44,848.04,2,0,3.04,0,1,0,0,3,1,1,5.83,18,5,0,0
6,83.89,524.25,0,1,6.41,1,1,0,1,3,1,1,0.46,41,5,0,0
11,37.03,439.94,2,0,0.74,0,1,1,1,1,0,0,1.44,39,3,0,0
4,44.27,197.31,0,2,1.47,0,1,1,1,2,1,1,3.13,23,2,0,1
19,55.91,1039.71,0,2,8.14,0,0,0,0,2,1,1,2.26,42,3,0,0
28,56.06,1598.27,0,2,2.91,1,1,1,0,2,0,0,6.84,59,3,0,0
33,57.99,1825.95,1,1,9.96,0,1,1,0,2,1,1,0.55,41,1,0,0
34,124.47,4303.12,2,1,4.79,2,1,1,1,3,1,0,3.54,68,3,1,1
22,74.57,1693.38,2,4,8.53,2,1,1,0,3,1,1,4.81,54,2,0,1
82,28.41,2117.99,2,2,2.15,0,1,1,1,1,0,1,6.0,44,2,0,0
3,95.42,320.27,2,2,5.44,4,1,0,1,1,1,0,1.24,18,4,0,0
7,46.35,275.82,2,0,13.93,1,1,1,0,0,1,0,1.32,66,2,1,0
54,105.3,5640.34,0,0,3.54,1,1,1,1,2,0,0,3.18,48,2,0,0
11,101.85,1049.08,0,0,2.7,1,1,1,0,2,0,0,3.75,18,5,0,1
15,48.11,655.15,0,2,3.65,0,1,1,1,2,0,0,2.14,50,3,0,0
23,45.27,963.15,0,3,2.69,0,1,1,0,0,1,0,26.44,19,1,0,1
26,71.09,1749.77,0,1,1.25,0,1,0,1,0,0,1,0.85,39,1,0,0
53,85.77,4289.74,1,2,7.07,1,1,1,1,1,0,1,0.67,19,6,0,0
18,85.61,1554.5,0,2,5.37,0,0,0,0,1,0,2,24.57,51,2,0,1
8,100.41,720.93,2,1,3.4,0,1,1,0,1,1,0,0.83,70,3,1,0
25,59.42,1356.75,1,3,5.24,4,0,1,0,1,1,3,0.58,53,2,0,1
18,71.66,1267.9,0,5,5.24,0,1,1,0,2,1,0,5.04,28,3,0,0
1,57.84,57.36,0,3,13.94,1,1,1,0,3,0,0,3.01,65,1,1,0
7,38.78,249.49,0,3,2.99,1,1,0,0,2,0,1,14.81,52,6,0,1
1,78.09,67.5,0,0,2.18,1,0,0,0,0,0,2,3.18,49,1,0,0
2,63.94,127.96,2,0,0.88,1,0,1,1,2,1,1,3.07,29,2,0,0
2,78.54,146.68,2,1,4.35,0,1,1,0,2,0,1,1.05,33,4,0,0
10,61.41,586.79,0,0,0.77,1,1,0,0,0,0,0,2.18,73,2,1,0
9,46.52,416.04,2,1,8.11,0,1,0,0,2,1,1,4.9,54,4,0,0
5,52.57,243.11,1,1,4.0,0,1,1,1,1,1,0,3.63,33,3,0,0
29,75.37,1914.24,0,1,3.21,0,1,1,1,3,1,2,10.55,26,3,0,1
10,81.96,917.19,2,2,1.33,1,1,1,1,2,1,0,3.76,58,3,0,0
106,105.41,12252.11,0,4,1.63,1,1,1,0,1,1,1,3.07,23,3,0,0
4,50.49,184.67,1,1,1.53,0,1,0,1,1,1,1,4.62,54,3,0,0
9,92.54,708.87,0,3,9.53,0,1,1,0,3,1,1,2.33,39,1,0,1
20,70.34,1488.2,1,1,6.11,1,1,1,1,1,1,1,11.68,39,3,0,0
10,38.1,432.11,1,1,2.8,0,1,0,1,2,0,1,0.92,27,5,0,0
5,44.09,213.28,2,0,3.01,1,0,1,1,2,1,0,6.01,23,6,0,0
9,89.4,815.42,2,0,2.62,1,1,0,0,0,1,0,5.06,59,3,0,0
12,64.79,766.38,2,2,2.22,1,1,1,0,2,0,0,1.29,18,3,0,1
22,38.99,854.9,0,2,2.16,1,1,0,0,3,0,0,2.46,31,3,0,1
6,67.54,346.04,2,1,7.78,1,1,0,0,1,0,0,1.96,18,2,0,0
5,64.57,278.23,1,2,1.5,1,1,1,1,0,1,1,2.71,36,2,0,0
31,54.8,1770.4,2,2,7.82,1,0,0,0,0,1,1,6.12,43,2,0,0
2,53.18,111.75,2,2,8.09,1,1,1,0,3,1,0,1.83,29,4,0,0
42,99.15,4402.76,2,1,13.69,1,0,0,0,3,0,1,0.98,18,3,0,0
19,50.09,1035.0,0,1,2.93,1,1,1,0,3,0,1,1.05,62,4,0,0
3,22.13,62.01,0,2,5.89,0,1,1,0,1,0,2,8.45,40,1,0,0
19,120.03,2005.31,1,1,41.59,0,1,1,1,1,1,1,6.13,38,6,0,0
111,27.97,3350.34,0,0,2.65,1,0,0,0,1,1,0,0.93,66,1,1,0
20,37.74,831.97,1,0,1.67,1,1,1,0,0,1,0,1.55,46,6,0,0
47,32.0,1407.22,0,2,8.95,0,0,1,0,3,0,1,0.58,18,2,0,0
1,45.63,44.54,1,4,1.01,1,1,1,0,0,0,1,4.78,42,6,0,0
42,80.48,3762.07,2,2,2.25,1,1,0,1,0,0,0,11.06,56,2,0,0
4,53.86,247.47,1,1,6.02,1,0,1,0,1,1,1,3.57,35,1,0,0
58,64.14,3579.25,2,1,3.57,1,1,1,0,1,1,0,1.97,51,2,0,0
5,23.45,109.75,0,0,6.04,1,0,0,0,3,0,0,6.25,52,3,0,0
1,85.02,76.16,2,1,26.8,0,1,1,1,3,0,1,1.75,65,3,1,0
10,71.34,779.81,2,1,3.08,2,1,1,0,2,1,1,7.54,43,2,0,0
1,35.01,40.05,0,0,4.33,0,1,1,0,2,0,0,11.66,41,3,0,0
14,83.66,1128.36,2,0,6.67,1,0,1,0,1,0,1,4.65,59,2,0,0
70,73.16,5615.64,1,0,3.82,0,1,1,0,2,0,1,4.21,25,2,0,0
7,97.23,630.75,0,3,1.57,0,1,1,0,0,0,0,11.55,40,1,0,1
4,51.43,231.66,2,2,17.53,0,1,1,0,3,0,0,4.59,18,6,0,0
23,41.4,831.01,0,2,14.21,1,1,1,1,0,0,3,10.29,28,3,0,0
10,40.4,359.31,2,1,2.53,0,1,0,0,1,1,0,4.97,43,1,0,0
5,32.11,156.55,0,1,5.0,1,0,1,0,1,1,0,7.33,37,2,0,1
20,72.26,1243.01,2,0,10.49,1,0,1,1,0,0,0,12.61,52,2,0,0
5,121.43,630.44,0,0,1.65,1,0,1,1,0,0,0,6.92,62,4,0,1
18,39.09,664.72,1,2,1.8,0,1,0,1,3,1,0,4.2,21,4,0,0
15,77.06,1281.32,1,2,2.1,0,1,1,0,2,0,1,6.36,18,3,0,0
2,72.51,157.34,1,1,11.76,1,1,0,0,2,0,1,4.13,44,1,0,0
38,70.85,3010.22,2,2,0.81,0,1,1,0,3,0,1,2.78,37,1,0,0
84,53.53,4116.7,1,3,3.05,2,1,1,0,1,0,0,4.78,40,3,0,0
2,67.9,118.61,2,2,10.11,1,0,0,1,2,0,3,12.01,34,3,0,0
31,58.2,1929.53,2,0,1.37,0,1,1,1,1,0,0,0.05,22,2,0,0
4,89.26,340.27,2,0,5.41,0,1,1,0,1,1,0,0.86,44,1,0,0
4,77.01,332.24,0,2,13.89,2,0,0,0,2,0,0,5.93,61,5,0,1
38,85.75,3653.25,2,1,5.17,2,1,0,0,3,1,0,0.48,52,5,0,0
8,67.82,603.24,2,3,1.31,0,0,0,0,1,1,0,3.74,54,2,0,0
26,85.44,2210.72,0,2,9.25,0,0,0,0,2,0,1,4.4,33,4,0,0
9,59.96,619.39,2,3,23.98,0,1,1,0,2,1,2,3.6,44,3,0,0
93,100.91,8527.45,2,1,1.75,1,1,0,0,2,0,0,16.35,33,4,0,0
53,43.6,2022.98,1,1,1.11,1,1,1,0,3,1,0,2.35,44,1,0,0
1,71.22,78.06,0,0,10.08,0,1,0,1,2,1,1,4.82,61,6,0,0
37,15.0,591.94,1,1,2.14,0,1,1,0,0,0,0,10.03,18,2,0,0
12,96.86,1195.52,2,0,10.43,2,1,1,1,2,0,1,1.66,44,2,0,1
20,82.92,1711.13,0,2,2.89,0,1,0,0,0,1,2,1.41,36,1,0,1
6,101.09,682.0,2,2,6.44,0,1,1,1,2,1,1,2.98,19,4,0,0
29,50.86,1485.82,1,1,6.78,0,1,1,1,0,0,0,16.53,18,5,0,0
1,105.28,103.09,0,2,1.62,0,1,1,1,3,0,0,0.32,54,4,0,0
41,64.54,3033.32,1,0,8.12,1,1,1,0,0,1,2,10.82,39,1,0,0
120,65.98,8543.77,0,0,6.67,1,1,1,1,0,1,0,0.09,23,3,0,0
7,84.6,621.28,1,1,2.58,0,1,1,1,3,0,1,3.22,52,2,0,0
120,108.91,12616.16,0,0,10.58,1,1,1,1,1,1,0,3.25,55,4,0,0
120,15.0,1926.42,0,2,2.26,2,1,1,0,2,1,0,1.01,38,2,0,0
54,79.91,4838.06,2,0,33.49,2,1,1,1,3,0,1,4.84,38,5,0,0
1,59.01,65.16,0,3,3.55,0,0,0,0,2,0,3,4.86,67,3,1,1
9,80.29,771.75,1,1,2.48,1,1,0,1,3,1,0,0.89,65,4,1,0
31,90.11,3079.08,2,1,6.5,0,1,1,0,2,0,0,2.26,53,2,0,0
19,67.37,1370.84,0,1,1.53,0,1,1,1,3,0,1,5.69,57,1,0,1
18,26.41,472.81,0,2,8.36,1,1,1,0,2,0,0,5.65,68,5,1,1
31,17.03,448.89,2,1,4.81,1,1,0,1,0,1,1,0.37,46,4,0,0
120,43.71,4802.23,2,1,5.7,1,1,1,0,1,0,3,0.12,85,6,1,0
22,61.18,1220.79,1,2,12.26,1,1,0,0,0,1,1,9.75,18,2,0,1
49,51.57,2349.93,0,1,2.53,2,1,1,1,1,0,1,0.29,46,2,0,0
28,59.33,1736.31,0,0,2.11,1,1,1,1,0,1,1,10.51,44,4,0,1
52,110.86,6487.09,0,1,9.35,2,0,1,1,3,1,1,2.38,64,3,0,1
11,60.79,666.91,1,0,5.52,1,0,0,0,1,0,0,11.69,42,3,0,0
13,72.64,875.57,0,1,6.07,1,1,1,1,0,1,0,4.54,50,1,0,0
63,62.19,3492.51,0,3,1.19,1,1,1,1,1,0,0,11.05,32,6,0,0
1,102.6,110.38,2,5,3.17,1,0,1,0,3,0,2,3.19,78,3,1,1
4,54.11,187.19,0,1,3.95,1,1,1,0,0,0,0,2.09,30,2,0,1
26,42.9,1154.05,2,2,5.5,1,1,0,0,3,1,1,9.92,42,1,0,0
1,86.78,84.31,0,4,4.66,0,1,1,0,2,1,1,1.76,59,3,0,1
41,69.17,2870.33,2,1,6.28,0,1,1,0,2,1,2,1.1,54,6,0,0
8,67.25,479.22,0,1,23.35,0,1,0,0,1,1,1,6.84,59,4,0,0
14,42.19,640.74,0,1,2.82,0,1,0,0,1,0,2,4.82,18,3,0,0
47,64.48,3350.31,1,2,7.26,0,1,1,0,2,0,0,2.46,19,5,0,0
18,78.87,1321.33,2,1,3.09,0,0,0,0,1,0,0,12.13,18,4,0,1
59,42.66,2606.65,0,3,5.66,0,0,1,1,2,0,0,0.74,42,2,0,0
2,97.49,173.11,2,1,7.26,0,0,1,1,3,0,0,9.06,44,2,0,0
30,48.66,1357.55,2,1,4.5,3,0,1,0,3,1,2,0.01,41,4,0,0
1,60.61,56.44,0,1,17.11,0,1,0,1,2,1,1,8.21,85,5,1,1
31,52.11,1697.76,1,2,11.3,0,0,1,1,1,0,0,3.63,41,4,0,0
5,65.62,311.43,0,2,1.65,0,1,1,0,2,1,0,5.8,38,6,0,0
15,60.34,964.05,1,0,2.19,0,0,0,0,0,0,2,6.0,33,2,0,1
33,43.22,1257.05,0,2,3.14,1,1,1,0,1,1,4,2.16,53,3,0,1
18,53.02,1079.81,0,2,1.92,1,1,0,1,0,1,0,4.3,42,5,0,0
52,80.93,4090.91,0,0,2.52,0,0,1,0,1,0,2,4.98,51,2,0,0
21,60.11,1326.1,1,1,1.24,1,1,0,0,1,1,1,0.01,27,5,0,0
42,78.1,3189.6,1,1,2.71,0,1,1,0,0,0,0,1.51,36,1,0,0
9,80.08,632.69,0,1,2.78,1,0,1,0,1,1,1,3.57,67,3,1,0
8,83.89,604.21,2,1,12.55,1,1,1,0,2,0,2,2.12,31,2,0,0
10,88.84,926.9,2,2,3.14,1,0,1,1,1,1,2,2.3,24,4,0,0
26,15.0,401.98,0,3,6.65,0,1,1,1,3,1,0,16.34,39,4,0,0
41,107.51,4244.13,2,0,5.91,2,1,1,1,0,0,1,21.99,33,5,0,1
19,109.89,2015.0,1,1,22.47,1,1,1,1,0,1,1,1.25,39,3,0,0
1,56.21,64.47,0,1,3.58,1,1,1,1,0,0,1,0.27,37,1,0,1
7,42.1,269.38,0,2,3.6,0,1,1,1,0,0,1,10.47,56,2,0,0
27,55.96,1395.07,0,2,19.31,2,1,1,0,2,0,0,4.31,18,3,0,0
1,47.57,41.4,2,1,2.53,1,1,1,0,3,1,0,4.87,42,4,0,0
11,57.65,567.36,2,2,3.76,1,0,1,0,2,1,1,0.54,62,1,0,0
107,68.61,8010.39,1,2,5.11,0,1,0,0,0,1,0,0.17,58,5,0,0
19,63.57,1193.94,1,1,4.8,0,1,1,0,2,1,2,21.0,32,4,0,0
105,72.87,7402.69,2,1,5.08,1,1,1,0,1,1,1,8.2,24,3,0,0
14,64.17,882.76,2,1,24.16,0,1,1,0,1,0,2,6.08,40,4,0,0
1,68.36,76.88,0,1,2.75,1,1,1,1,0,0,2,2.15,65,5,1,1
35,96.87,2957.36,0,0,5.11,0,1,1,0,2,0,2,1.5,49,3,0,0
21,44.77,822.89,0,2,7.8,1,1,1,0,0,1,0,3.19,28,2,0,1
25,79.43,1788.59,1,0,13.63,1,1,1,0,1,0,0,2.94,46,3,0,0
11,66.82,662.56,2,2,5.57,1,1,1,1,3,1,1,7.27,54,1,0,1
1,50.02,51.89,0,3,4.85,0,1,1,0,2,0,1,8.43,42,2,0,0
7,48.45,332.12,0,3,14.55,0,1,1,1,3,1,0,17.3,49,1,0,0
22,92.0,2308.49,0,2,2.83,1,0,0,1,1,0,0,1.23,30,3,0,0
37,44.38,1406.53,2,1,7.46,0,1,0,0,2,1,2,0.21,25,4,0,0
6,57.72,334.41,0,2,12.67,0,0,1,0,0,0,1,5.01,35,1,0,0
2,111.24,204.54,0,2,10.92,2,1,0,0,0,0,2,6.63,57,1,0,1
3,77.2,244.85,2,0,5.07,1,1,1,1,1,1,0,1.66,23,3,0,0
72,52.69,3334.1,2,2,2.57,2,1,1,1,3,1,1,5.5,51,3,0,0
20,56.86,1094.62,2,2,8.4,1,0,1,1,2,0,1,2.72,18,1,0,0
21,85.8,1839.58,0,2,3.87,0,1,1,1,2,1,2,12.59,58,1,0,1
25,88.62,1889.58,0,2,1.55,1,0,1,0,0,1,1,1.98,59,1,0,1
5,71.15,341.74,0,3,5.77,0,0,0,1,3,0,1,12.78,46,3,0,0
1,54.98,47.39,0,1,2.27,2,1,1,0,2,1,0,2.71,20,1,0,1
23,88.75,2055.7,0,1,4.14,0,1,0,1,2,1,1,19.49,57,3,0,1
5,91.37,423.08,0,4,5.49,0,1,1,1,3,1,1,0.73,31,2,0,1
55,67.07,3154.54,0,2,1.21,2,1,1,0,3,0,2,0.38,58,4,0,0
8,75.91,657.89,0,1,2.49,1,1,1,0,0,0,1,14.41,57,3,0,1
46,60.7,2539.49,0,0,12.64,1,0,0,0,2,1,1,2.36,53,5,0,0
25,63.53,1669.27,2,1,6.35,2,1,1,0,2,1,2,1.84,41,2,0,0
1,84.12,82.72,0,0,1.47,2,0,1,1,2,0,0,2.35,41,4,0,1
120,80.45,8321.97,1,4,11.13,0,1,0,1,0,1,0,3.64,56,3,0,0
20,134.22,2371.05,0,0,0.45,0,1,1,0,3,0,1,7.35,48,3,0,1
1,55.05,53.46,0,0,2.93,3,1,1,1,3,1,3,0.43,34,4,0,1
9,56.08,431.05,1,4,3.86,0,0,1,1,2,1,2,7.32,42,6,0,0
52,56.16,2548.14,0,2,2.43,0,1,1,1,1,1,3,0.6,28,4,0,0
3,63.43,180.77,0,1,3.76,0,1,1,1,0,1,0,3.09,37,2,0,1
34,90.31,2691.89,2,4,6.34,1,0,0,0,2,0,2,7.5,42,1,0,0
39,118.36,4935.42,1,1,1.69,1,1,0,0,1,0,1,1.34,56,4,0,0
14,65.99,793.89,2,1,2.91,1,0,1,0,2,0,1,1.67,57,1,0,0
91,87.96,8604.39,1,0,2.4,1,0,0,0,1,0,0,7.72,35,2,0,0
45,101.57,5237.18,0,3,1.34,3,1,0,1,3,1,0,0.81,18,1,0,1
16,26.08,355.85,0,1,3.18,2,1,0,0,1,1,1,3.48,40,2,0,0
1,15.0,15.72,1,0,3.49,0,1,1,1,1,1,0,17.25,35,3,0,0
21,67.5,1414.97,0,0,2.86,3,1,0,1,0,0,0,6.64,25,4,0,0
29,54.68,1726.78,0,1,1.33,3,0,1,1,2,1,4,2.11,80,4,1,0
40,48.8,1901.69,0,0,3.98,0,1,1,1,2,0,0,20.72,18,4,0,0
20,52.43,924.75,0,1,4.52,0,0,1,1,0,0,0,6.7,29,5,0,0
19,75.81,1278.22,0,0,5.25,1,1,1,0,0,0,1,0.63,59,5,0,0
28,46.07,1399.75,2,2,7.16,1,0,0,0,0,1,1,0.14,43,1,0,0
24,64.46,1613.66,0,2,1.53,2,0,1,0,2,0,0,3.82,66,3,1,1
41,77.45,2890.78,0,3,17.1,1,1,0,1,2,0,0,5.23,43,3,0,0
31,43.0,1190.35,2,3,10.59,1,1,1,1,3,1,1,2.23,40,1,0,0
90,31.34,3015.94,0,1,2.06,0,1,0,1,2,0,1,1.27,31,2,0,0
22,58.41,1457.2,0,2,5.35,0,1,1,0,2,1,3,0.07,75,2,1,0
22,89.5,2209.88,2,0,6.17,0,0,0,1,3,0,0,0.35,44,2,0,0
3,89.69,238.03,0,1,17.67,0,1,1,0,2,1,0,6.96,65,1,1,1
29,29.91,794.47,1,0,4.84,0,1,1,0,0,1,0,2.29,18,4,0,0
2,58.8,126.64,1,2,3.97,1,1,0,0,0,1,4,0.01,54,1,0,1
12,17.45,220.38,1,4,6.24,1,1,0,0,3,1,3,6.5,43,3,0,0
33,86.84,2795.11,0,0,1.92,1,1,0,1,3,1,1,16.56,41,5,0,0
15,15.0,236.62,2,1,2.53,0,1,1,0,1,0,1,2.44,50,5,0,0
8,32.9,290.18,0,5,7.87,2,1,1,1,3,0,0,6.94,37,2,0,1
5,80.59,415.83,0,3,4.95,1,1,0,0,3,1,1,2.04,29,1,0,0
4,61.62,255.34,0,2,3.05,0,1,1,1,3,0,1,17.46,63,3,0,1
22,92.62,1868.06,0,0,1.32,0,1,1,0,0,1,0,1.67,28,3,0,0
21,65.39,1169.45,0,1,2.03,1,1,1,1,1,0,0,5.91,18,2,0,0
1,63.37,71.26,0,2,5.73,2,1,1,1,1,1,0,0.83,57,3,0,1
1,46.57,53.32,0,1,4.4,1,1,1,1,0,0,0,11.93,38,2,0,1
3,97.68,331.57,0,3,14.37,0,0,1,1,3,0,2,5.0,39,2,0,0
18,62.28,1071.7,0,1,4.04,1,1,0,0,3,1,0,0.02,25,1,0,0
107,39.53,4103.92,0,0,18.14,1,1,1,0,3,0,1,1.06,54,3,0,0
48,48.36,2068.73,0,2,5.75,0,1,0,1,2,1,0,6.97,37,1,0,0
12,82.82,865.87,2,1,1.63,0,1,0,0,0,1,1,6.01,48,3,0,0
19,51.87,1131.86,1,0,5.53,1,1,0,0,2,0,1,10.7,18,6,0,1
7,65.23,441.45,1,4,1.44,0,1,1,0,0,0,0,4.08,44,1,0,0
17,71.34,1102.89,2,3,3.1,0,1,0,0,0,0,1,1.13,32,3,0,0
20,58.65,1112.5,1,1,12.42,0,1,0,0,0,0,0,0.61,51,3,0,0
64,69.79,4072.07,2,1,0.9,4,1,0,0,0,1,2,1.92,49,1,0,1
2,69.81,127.19,2,1,7.32,0,0,1,1,2,0,0,2.86,32,3,0,1
3,78.34,244.98,2,0,0.92,0,1,1,0,2,1,1,0.19,46,2,0,0
59,39.59,2449.45,0,1,2.31,0,1,1,1,0,0,1,1.56,48,2,0,1
8,74.79,640.29,0,2,4.7,2,0,0,0,1,1,0,1.3,35,3,0,1
14,18.07,249.88,2,2,2.03,3,1,1,1,3,1,1,6.08,34,2,0,0
1,55.46,50.53,1,1,2.1,1,0,1,0,0,1,0,6.97,18,3,0,0
15,52.28,868.63,0,1,1.34,3,1,0,1,1,1,0,3.1,31,2,0,0
29,39.93,1185.53,0,2,3.17,3,1,1,0,1,1,1,1.46,32,4,0,0
1,47.44,52.23,1,3,2.23,0,1,0,1,2,1,1,3.43,64,3,0,0
13,40.61,478.98,0,4,7.31,0,0,0,0,1,1,2,4.28,38,1,0,0
2,15.0,25.81,2,1,6.28,0,0,1,0,0,1,0,0.62,35,4,0,0
11,104.83,1248.68,1,0,2.88,1,1,1,0,3,0,1,9.14,20,2,0,1
5,83.04,356.53,1,0,2.94,0,0,1,1,1,1,1,4.74,25,1,0,0
17,79.35,1155.99,2,0,1.73,0,0,1,0,3,1,2,7.62,21,2,0,0
10,50.89,506.26,1,0,11.55,0,1,1,1,3,1,0,0.91,52,2,0,0
8,80.54,585.42,0,3,3.91,0,1,1,0,1,1,1,8.14,44,1,0,0
1,63.35,66.14,0,0,5.83,0,0,1,0,1,1,0,7.45,48,1,0,0
8,107.39,909.61,0,1,4.48,1,1,0,0,3,1,1,2.25,44,2,0,0
21,49.79,1154.4,0,2,6.43,0,1,1,0,1,0,1,6.02,65,4,1,0
86,61.24,4878.36,2,2,3.82,0,0,1,0,2,0,0,0.47,45,4,0,0
7,61.16,421.21,1,2,5.51,0,1,1,1,3,1,1,4.18,56,3,0,0
14,34.39,472.65,0,1,4.4,1,1,0,1,1,0,1,0.41,37,3,0,0
60,121.95,7332.31,1,1,4.11,1,1,1,0,3,0,2,1.72,42,4,0,0
56,45.85,2333.5,0,2,4.12,0,1,1,0,3,0,0,0.35,22,2,0,0
13,62.59,867.67,1,1,8.16,0,1,0,0,2,1,2,0.53,71,3,1,0
33,100.23,3370.7,1,2,9.49,0,1,1,0,2,1,1,0.23,45,3,0,0
25,26.91,746.25,0,1,1.76,1,1,1,0,2,0,0,11.81,46,3,0,0
115,45.31,4541.64,0,2,1.09,0,1,0,0,3,0,0,6.42,49,6,0,0
4,67.62,284.58,0,1,7.5,2,1,1,1,0,0,1,3.21,71,3,1,0
25,49.37,1096.31,1,3,8.98,0,1,1,0,2,0,1,1.84,43,4,0,0
18,133.94,2653.54,2,4,5.97,0,1,1,1,2,0,1,10.32,63,1,0,0
22,71.9,1576.96,0,0,7.0,1,1,0,0,2,1,2,2.1,74,4,1,0
1,61.93,66.42,0,1,1.2,4,1,1,0,0,1,4,3.41,51,6,0,1
30,91.55,2976.64,2,2,20.81,0,1,0,0,2,1,1,0.87,43,4,0,0
20,95.26,1998.59,0,0,14.38,1,1,1,0,1,0,0,1.3,54,3,0,0
37,37.73,1350.86,0,0,1.18,2,1,1,0,2,1,1,2.4,35,5,0,0
12,91.07,1177.81,0,2,0.62,0,1,1,0,3,1,0,0.24,51,4,0,0
10,80.27,831.08,1,2,4.09,1,1,1,0,0,1,1,2.22,37,4,0,0
8,124.9,1061.14,0,2,7.84,0,0,0,0,3,1,0,5.43,36,1,0,0
20,41.03,800.92,0,3,8.23,0,1,0,0,0,0,1,1.29,29,5,0,0
7,47.5,324.69,1,0,3.35,1,1,1,0,2,1,1,10.07,38,3,0,0
64,101.88,6165.71,2,1,2.88,0,1,1,0,2,1,1,16.96,28,3,0,0
12,75.55,1030.03,0,2,7.55,1,1,1,0,2,1,0,4.12,47,4,0,0
11,52.96,633.09,0,2,2.17,1,1,1,1,0,1,0,5.67,22,4,0,0
14,15.0,229.14,2,2,3.8,1,1,0,0,2,1,0,3.59,52,4,0,0
54,34.72,1957.58,0,0,2.83,3,1,1,0,2,1,0,3.72,63,3,0,0
35,70.36,2147.83,0,1,3.22,1,0,1,1,2,1,0,4.46,18,4,0,0
1,49.19,52.64,0,1,7.65,0,1,0,0,1,0,1,10.62,36,1,0,0
1,41.49,42.7,1,1,8.6,3,1,1,1,3,0,0,8.8,18,2,0,0
8,44.75,373.81,2,0,2.47,0,1,1,0,0,1,0,2.8,39,4,0,0
101,76.15,8332.87,0,1,2.69,1,1,1,0,1,1,0,2.54,38,3,0,0
5,105.41,576.64,2,0,17.72,0,0,1,0,3,0,0,0.38,39,6,0,0
