word_count,num_named_entities,avg_sentence_length,num_quotes,has_numbers,publish_hour,source_type,author_article_count,article_shares,reading_time_minutes,sentiment_score,num_images,article_text,category
18,3,19.1,0,0,10,4,43,24,7.0,-0.435,1,last reported called program box office next called market plan people expected including development first first also according,Entertainment
12,1,21.6,0,1,15,3,8,1,3.0,-0.148,2,sector including international market telescope could last state concerns expected world year,Science
15,3,18.2,0,0,11,4,26,13,5.7,-0.122,2,national app percent organization recent percent policy company economic million according many impact decision country,Technology
15,3,12.8,0,1,17,0,35,9,4.0,-0.244,2,major last sector also million growing international concerns organization earnings program could million could people,Business
16,7,14.2,0,0,3,2,97,103,3.6,0.261,1,research officials security industry national report state program expected year recent percent telescope many policy major,Science
18,5,8.0,2,1,23,1,18,4,2.0,0.243,2,million government including health president algorithm plan policy many impact company last future expected international future report development,Technology
16,1,21.3,1,1,12,4,96,56,4.4,-0.321,3,future sector national world new leader research people growing athlete recent development called next major public,Sports
18,0,16.3,1,1,14,0,5,39,3.6,-0.578,2,recent country million health government sector could economic future system called development health expected system box office concerns,Entertainment
11,4,11.2,0,1,20,4,159,163,5.8,-0.053,1,people economic country national sanctions security reported concerns national future reported,World
12,3,17.2,0,1,16,3,56,179,4.4,0.519,3,impact economic could growing program development said growing many major first according,Politics
13,3,18.3,1,1,2,2,7,812,3.7,-0.401,2,summit security decision according government president sector sanctions security major market reported economic,World
15,3,8.1,0,0,19,4,8,0,2.6,-0.26,3,global would national country new development new expected plan economic percent economic people company vaccine,Health
10,5,12.7,2,1,6,4,70,1,5.0,0.304,0,last policy world president quantum industry first could expected concerns,Science
12,2,5.9,1,1,20,4,33,11,5.1,-0.653,3,reported plan market major diagnosis future global leader industry last FDA research,Health
16,2,12.7,2,1,19,4,25,14,3.6,0.027,1,plan people last program research last leader company also officials global recent streaming president system local,Entertainment
17,0,21.7,2,1,21,0,50,66,4.6,-0.193,1,leader country according public percent global global growing public reported technology million coach program economic research government,Sports
15,1,23.0,2,0,14,3,116,2,5.1,-0.022,0,industry major percent economic company growing president coach sector could major reported could expected percent,Sports
9,5,15.7,0,1,13,3,113,23,5.0,0.168,2,market decision group government president system group decision NASA,Science
15,4,24.6,1,1,0,0,5,57,3.0,0.19,0,concerns shareholders next next report sector including also would decision industry policy reported organization major,Business
16,4,13.9,1,1,6,2,25,207,4.4,-0.042,2,organization local diagnosis recent research expected sector year development government program leader future local development called,Health
16,2,21.1,2,0,10,3,17,500,7.8,0.293,2,first officials first impact last system said called global report company reported national year called said,Business
9,5,15.6,0,0,1,3,11,264,6.0,0.182,2,year organization next leader reported new impact organization policy,Sports
8,0,20.8,1,1,5,4,4,10,4.2,0.084,2,health international public policy future first could next,Technology
18,5,15.8,0,0,5,3,12,23,5.1,0.068,2,security shareholders percent called year would last decision development research next world global industry future said economic recent,Business
16,4,16.2,1,0,13,3,55,54,4.8,-0.776,2,sanctions future country announced group also called expected future expected many growing million diplomat said security,World
13,7,22.4,3,0,15,3,71,0,3.2,0.037,5,health could decision president startup called many new local research called country economic,Technology
12,2,18.5,1,0,2,0,51,19,4.8,0.004,2,vaccine policy first government decision sector called industry new percent growing would,Health
18,1,14.9,1,0,2,2,12,10920,3.4,0.359,1,announced expected people world policy reported major organization policy plan also health national many tournament international security announced,Sports
16,9,17.2,2,1,3,2,18,31,3.8,0.203,5,year officials new shareholders president policy new national technology next leader impact economic including global said,Business
18,3,13.1,0,0,0,4,1,391,4.0,-0.287,0,state percent security technology expected decision sector leader sector said also technology president growing percent would policy legislation,Politics
14,5,20.4,1,0,8,4,49,24,6.9,-0.038,2,first streaming technology plan national economic could state announced reported last year last national,Entertainment
13,4,24.8,1,1,5,2,58,8,3.7,-0.237,3,industry government startup app security technology according international people many concerns million technology,Technology
13,1,18.7,4,1,9,1,6,620,4.5,0.019,2,sector sector million program including telescope million organization also growing report next new,Science
18,5,19.1,0,1,23,2,4,264,3.1,0.187,2,including industry global development people concerns company industry growing industry local public company organization according concerns merger announced,Business
11,1,28.3,0,1,10,4,4,6,6.0,0.997,0,international international world report public vaccine organization according economic officials also,Health
14,1,20.1,2,0,1,0,3,2,5.9,0.02,1,year reported reported smartphone program many country announced government people state policy development expected,Technology
13,4,21.8,0,1,4,0,77,76,5.8,0.16,1,company million app local growing announced national officials next leader concerns would security,Technology
11,3,21.7,0,1,12,2,50,19,6.4,-0.124,1,leader state state development organization world smartphone public health market app,Technology
13,5,17.4,2,0,7,0,47,126,7.1,0.167,3,percent could last concerns next championship million leader said sector last including reported,Sports
10,2,16.3,0,1,12,1,77,12,5.1,-0.377,3,startup world government people security research officials million world future,Technology
8,4,19.6,5,1,9,4,4,75,4.2,0.154,0,concerns called future system report international world officials,Politics
16,4,16.4,3,0,2,1,48,36,6.9,-0.045,2,called company group impact state research growing concerns growing organization technology diagnosis program also industry officials,Health
14,4,19.5,1,1,19,1,4,8,3.2,-0.075,4,said major announced refugees announced announced government announced many government report impact policy officials,World
8,6,15.8,2,1,4,3,52,715,5.6,0.14,0,including next first decision world government technology sector,World
