requested_loan_amount,annual_income,employment_length_months,credit_score,num_open_accounts,total_debt,debt_to_income,num_derogatory_marks,months_since_last_derogatory,home_ownership,purpose,application_hour,time_on_page_seconds,num_page_revisits,device_type,previous_applications,referral_source,verification_status,zip_risk_score,target
13571.77,44228.28,60.0,640.0,2.0,33504.86,0.7575,0.0,0.0,1.0,1.0,4.0,201.7,0.0,0.0,3.0,3.0,0.0,3.62,1
10737.5,64138.27,39.0,641.0,6.0,16559.42,0.2582,0.0,0.0,1.0,0.0,19.0,269.6,1.0,0.0,1.0,0.0,2.0,1.47,0
9475.36,67913.6,155.0,717.0,8.0,50713.43,0.7467,0.0,0.0,1.0,1.0,9.0,95.7,0.0,0.0,0.0,0.0,1.0,4.02,0
5275.98,58436.6,104.0,784.0,9.0,36182.66,0.6192,1.0,18.0,1.0,3.0,13.0,488.5,0.0,0.0,3.0,3.0,0.0,4.27,0
3622.91,34893.69,58.0,738.0,3.0,34934.12,1.0012,0.0,0.0,1.0,0.0,15.0,626.9,3.0,0.0,1.0,3.0,1.0,1.43,0
15128.36,108643.33,32.0,773.0,9.0,16109.87,0.1483,0.0,0.0,0.0,3.0,19.0,398.2,0.0,0.0,0.0,1.0,2.0,4.15,0
1442.6,44078.0,102.0,626.0,6.0,3880.49,0.088,1.0,2.0,1.0,1.0,20.0,143.2,0.0,0.0,1.0,3.0,0.0,0.55,0
7458.4,64872.85,71.0,679.0,6.0,69958.87,1.0784,0.0,0.0,1.0,1.0,11.0,448.9,2.0,1.0,0.0,0.0,1.0,2.27,0
43587.85,44547.6,42.0,741.0,2.0,29913.83,0.6715,0.0,0.0,2.0,3.0,6.0,407.6,1.0,0.0,0.0,3.0,0.0,1.39,0
5383.61,27397.61,6.0,691.0,3.0,8686.61,0.3171,0.0,0.0,1.0,4.0,6.0,260.1,2.0,1.0,0.0,3.0,2.0,7.83,1
9459.94,63941.36,68.0,693.0,7.0,47882.06,0.7488,3.0,22.0,1.0,1.0,6.0,890.6,2.0,0.0,0.0,2.0,0.0,4.62,0
2982.97,66826.79,16.0,650.0,2.0,12380.41,0.1853,0.0,0.0,2.0,0.0,20.0,163.3,1.0,0.0,0.0,0.0,1.0,2.68,0
3930.17,52753.31,59.0,629.0,3.0,24341.96,0.4614,1.0,40.0,1.0,5.0,17.0,227.5,1.0,1.0,1.0,4.0,1.0,6.82,0
1916.99,23680.06,1.0,649.0,10.0,14444.88,0.61,0.0,0.0,1.0,4.0,9.0,232.0,0.0,0.0,1.0,4.0,2.0,2.33,0
6879.67,28875.48,57.0,663.0,7.0,17754.79,0.6149,0.0,0.0,0.0,3.0,20.0,685.4,0.0,0.0,0.0,1.0,1.0,2.61,0
6335.49,75498.05,77.0,720.0,6.0,65536.04,0.868,1.0,32.0,0.0,3.0,7.0,139.8,2.0,0.0,0.0,3.0,1.0,2.13,0
10220.6,30132.03,29.0,696.0,5.0,32377.54,1.0745,0.0,0.0,2.0,4.0,2.0,613.8,3.0,0.0,0.0,4.0,1.0,2.89,0
4991.91,30494.25,19.0,618.0,6.0,7344.48,0.2408,0.0,0.0,1.0,5.0,10.0,399.8,3.0,1.0,0.0,3.0,2.0,0.66,0
4308.33,36576.6,61.0,719.0,5.0,18659.19,0.5101,2.0,32.0,1.0,0.0,17.0,410.9,3.0,1.0,1.0,4.0,2.0,2.25,0
11611.43,24873.42,42.0,638.0,4.0,4391.72,0.1766,0.0,0.0,1.0,0.0,22.0,258.0,2.0,0.0,0.0,2.0,2.0,1.51,0
7778.73,40963.72,182.0,694.0,4.0,29675.48,0.7244,1.0,1.0,0.0,4.0,19.0,235.3,1.0,0.0,1.0,1.0,0.0,1.97,0
4836.81,78379.49,38.0,683.0,4.0,49937.22,0.6371,1.0,17.0,0.0,3.0,8.0,764.2,3.0,0.0,0.0,0.0,1.0,1.65,0
7473.7,32765.98,40.0,653.0,3.0,6707.17,0.2047,1.0,2.0,0.0,3.0,8.0,383.6,1.0,0.0,1.0,0.0,0.0,3.36,0
3131.15,42698.94,53.0,544.0,4.0,15643.32,0.3664,0.0,0.0,1.0,5.0,21.0,173.8,2.0,0.0,0.0,1.0,1.0,3.07,0
16510.45,33312.49,69.0,649.0,5.0,43814.36,1.3153,2.0,74.0,1.0,2.0,19.0,230.7,0.0,1.0,0.0,3.0,1.0,5.1,0
7151.69,47617.51,36.0,764.0,5.0,60626.03,1.2732,0.0,0.0,1.0,5.0,5.0,167.1,0.0,1.0,1.0,1.0,1.0,1.58,0
4618.96,36831.92,13.0,692.0,4.0,18017.51,0.4892,0.0,0.0,0.0,2.0,6.0,343.0,0.0,0.0,0.0,0.0,0.0,2.15,0
2064.42,74100.82,2.0,801.0,7.0,48341.73,0.6524,0.0,0.0,2.0,3.0,15.0,107.1,2.0,1.0,1.0,3.0,1.0,2.59,0
10038.75,97767.9,94.0,691.0,3.0,40813.44,0.4175,0.0,0.0,1.0,1.0,19.0,120.9,2.0,2.0,1.0,2.0,2.0,3.61,0
9360.13,26063.53,7.0,567.0,4.0,12651.12,0.4854,0.0,0.0,0.0,4.0,20.0,371.2,0.0,1.0,1.0,4.0,1.0,6.25,1
4802.73,56432.71,34.0,642.0,5.0,31207.65,0.553,0.0,0.0,1.0,4.0,14.0,177.6,2.0,2.0,0.0,4.0,2.0,3.04,0
7584.94,21475.84,16.0,705.0,5.0,9192.55,0.428,2.0,27.0,0.0,4.0,14.0,255.5,6.0,1.0,2.0,3.0,1.0,3.23,1
9445.84,76572.93,92.0,717.0,10.0,39655.8,0.5179,0.0,0.0,2.0,1.0,3.0,97.3,2.0,2.0,2.0,3.0,0.0,3.36,0
19917.24,46114.47,91.0,579.0,4.0,22907.53,0.4968,0.0,0.0,0.0,5.0,8.0,427.8,3.0,1.0,1.0,4.0,0.0,0.71,0
18683.6,48351.88,43.0,671.0,3.0,48356.2,1.0001,1.0,79.0,1.0,2.0,0.0,127.1,1.0,1.0,3.0,2.0,2.0,3.7,1
5023.23,76691.67,79.0,649.0,10.0,12949.08,0.1688,0.0,0.0,1.0,5.0,0.0,40.9,2.0,0.0,0.0,3.0,0.0,3.74,0
8565.81,76054.52,59.0,723.0,8.0,49021.51,0.6446,0.0,0.0,0.0,0.0,8.0,264.0,1.0,0.0,0.0,0.0,0.0,2.33,0
9982.07,49153.94,78.0,680.0,9.0,2597.23,0.0528,0.0,0.0,2.0,1.0,8.0,143.4,0.0,0.0,0.0,0.0,1.0,1.97,0
6942.97,34547.08,26.0,826.0,4.0,33246.27,0.9623,1.0,0.0,0.0,5.0,18.0,363.7,1.0,0.0,0.0,2.0,2.0,0.94,0
14800.62,63225.31,9.0,768.0,5.0,58199.25,0.9205,0.0,0.0,1.0,1.0,14.0,59.8,1.0,0.0,2.0,3.0,1.0,6.0,0
10911.68,49978.05,52.0,678.0,8.0,9150.19,0.1831,0.0,0.0,1.0,2.0,9.0,451.3,0.0,1.0,2.0,2.0,0.0,4.57,0
8853.29,44740.92,2.0,683.0,5.0,37869.32,0.8464,1.0,3.0,1.0,2.0,5.0,348.3,0.0,2.0,1.0,0.0,2.0,1.62,0
5432.54,46010.21,54.0,660.0,4.0,54507.78,1.1847,0.0,0.0,1.0,0.0,15.0,59.0,0.0,0.0,0.0,3.0,0.0,5.58,1
5193.23,21279.27,38.0,657.0,1.0,13838.2,0.6503,2.0,3.0,0.0,5.0,9.0,217.2,2.0,0.0,0.0,0.0,1.0,3.64,0
12682.77,35760.19,24.0,651.0,6.0,30731.45,0.8594,0.0,0.0,2.0,5.0,11.0,235.3,2.0,1.0,0.0,4.0,1.0,1.59,1
37276.09,61698.79,8.0,560.0,5.0,21484.58,0.3482,0.0,0.0,1.0,5.0,7.0,2325.6,1.0,1.0,0.0,0.0,2.0,4.53,1
24388.03,27856.96,54.0,646.0,9.0,10164.53,0.3649,1.0,84.0,2.0,2.0,16.0,236.3,4.0,0.0,0.0,0.0,2.0,2.45,0
11114.61,53376.17,36.0,680.0,8.0,60065.07,1.1253,0.0,0.0,0.0,5.0,17.0,45.3,1.0,0.0,0.0,1.0,0.0,4.11,0
11646.14,40367.87,144.0,739.0,1.0,12996.18,0.3219,1.0,1.0,2.0,2.0,15.0,247.1,2.0,1.0,2.0,0.0,0.0,5.85,0
7088.98,96744.7,6.0,657.0,7.0,17553.02,0.1814,1.0,55.0,0.0,2.0,12.0,167.9,1.0,1.0,1.0,2.0,1.0,2.71,0
14492.3,63154.92,144.0,553.0,6.0,37734.12,0.5975,0.0,0.0,1.0,3.0,19.0,240.1,0.0,0.0,2.0,0.0,0.0,5.96,1
7780.24,81487.07,29.0,794.0,4.0,83948.95,1.0302,0.0,0.0,1.0,1.0,11.0,242.1,2.0,0.0,0.0,4.0,0.0,1.99,0
17789.25,24388.66,44.0,540.0,4.0,7494.58,0.3073,0.0,0.0,0.0,3.0,5.0,71.6,1.0,0.0,0.0,3.0,2.0,1.69,1
9683.2,36239.64,0.0,739.0,6.0,24944.12,0.6883,0.0,0.0,0.0,4.0,13.0,77.9,0.0,0.0,3.0,0.0,1.0,6.47,0
6031.2,56329.91,43.0,614.0,2.0,21588.02,0.3832,0.0,0.0,1.0,4.0,0.0,124.6,3.0,2.0,0.0,3.0,1.0,1.91,0
4214.67,36693.24,3.0,654.0,6.0,15701.98,0.4279,0.0,0.0,0.0,1.0,22.0,275.5,1.0,0.0,1.0,0.0,1.0,1.09,0
16454.23,62515.38,102.0,612.0,6.0,53448.15,0.855,1.0,42.0,1.0,1.0,18.0,433.0,1.0,0.0,0.0,2.0,2.0,3.72,1
11132.4,101558.08,148.0,653.0,3.0,29477.75,0.2903,0.0,0.0,0.0,4.0,6.0,529.0,3.0,1.0,2.0,2.0,1.0,0.76,0
26083.15,88068.03,68.0,722.0,8.0,92329.61,1.0484,1.0,25.0,1.0,2.0,16.0,505.7,0.0,0.0,2.0,2.0,1.0,3.32,1
4369.11,120964.49,52.0,727.0,6.0,81742.56,0.6758,1.0,6.0,1.0,3.0,3.0,1161.7,1.0,0.0,1.0,1.0,0.0,2.49,0
8187.67,50172.96,51.0,644.0,4.0,15752.02,0.314,0.0,0.0,1.0,0.0,8.0,27.2,1.0,1.0,1.0,1.0,0.0,4.36,0
22446.13,76330.39,3.0,767.0,4.0,46729.74,0.6122,0.0,0.0,1.0,3.0,6.0,1454.5,1.0,0.0,2.0,4.0,2.0,2.7,0
7089.58,137595.34,59.0,654.0,7.0,40618.97,0.2952,0.0,0.0,0.0,5.0,1.0,413.5,0.0,0.0,1.0,4.0,2.0,2.39,0
6688.47,82583.96,163.0,686.0,2.0,32835.95,0.3976,0.0,0.0,1.0,3.0,12.0,95.8,3.0,0.0,1.0,4.0,0.0,1.54,0
11848.16,43527.09,60.0,691.0,3.0,39098.52,0.8983,1.0,36.0,1.0,2.0,6.0,138.2,2.0,1.0,0.0,4.0,1.0,1.07,0
5544.15,73265.01,14.0,644.0,5.0,39681.62,0.5416,1.0,52.0,1.0,3.0,21.0,381.7,2.0,0.0,2.0,3.0,0.0,1.24,0
6917.36,83639.8,51.0,732.0,3.0,117472.77,1.4045,0.0,0.0,1.0,4.0,7.0,442.8,2.0,2.0,1.0,1.0,2.0,6.24,0
8059.75,42049.13,7.0,672.0,3.0,19804.96,0.471,0.0,0.0,0.0,3.0,7.0,296.3,2.0,0.0,0.0,4.0,1.0,4.9,0
10591.21,78768.69,27.0,630.0,3.0,45750.88,0.5808,0.0,0.0,1.0,0.0,9.0,360.9,1.0,0.0,0.0,3.0,1.0,0.85,0
29367.65,18200.17,5.0,677.0,1.0,22205.81,1.2201,0.0,0.0,0.0,4.0,0.0,800.1,2.0,1.0,0.0,0.0,2.0,1.26,1
14030.18,63701.66,47.0,664.0,4.0,12870.03,0.202,0.0,0.0,1.0,3.0,15.0,551.8,1.0,2.0,0.0,3.0,0.0,4.1,0
14437.02,17105.4,29.0,665.0,4.0,3548.51,0.2074,0.0,0.0,2.0,4.0,17.0,190.2,2.0,0.0,1.0,2.0,1.0,3.58,0
22599.63,120487.58,26.0,630.0,2.0,47984.8,0.3983,0.0,0.0,2.0,0.0,6.0,229.9,1.0,0.0,2.0,3.0,0.0,4.31,0
6182.48,30675.21,39.0,676.0,5.0,12866.52,0.4194,0.0,0.0,0.0,4.0,12.0,349.9,1.0,0.0,1.0,3.0,1.0,5.77,0
12405.16,45609.04,180.0,714.0,4.0,27831.55,0.6102,1.0,3.0,1.0,3.0,21.0,277.6,0.0,1.0,1.0,3.0,2.0,1.81,0
7767.06,21476.99,27.0,717.0,4.0,8405.4,0.3914,0.0,0.0,0.0,3.0,17.0,277.9,3.0,0.0,0.0,2.0,1.0,1.87,0
7678.65,64331.39,7.0,662.0,4.0,82784.01,1.2868,0.0,0.0,1.0,0.0,10.0,235.9,2.0,0.0,1.0,4.0,2.0,2.25,1
7932.78,45889.57,37.0,637.0,2.0,11343.67,0.2472,1.0,49.0,2.0,0.0,11.0,146.4,1.0,0.0,2.0,0.0,2.0,0.23,0
6032.83,64829.55,46.0,572.0,6.0,25623.92,0.3953,0.0,0.0,1.0,2.0,7.0,509.0,1.0,2.0,0.0,3.0,1.0,2.0,0
26192.53,53753.61,21.0,743.0,1.0,36313.69,0.6756,0.0,0.0,0.0,5.0,4.0,414.7,4.0,0.0,1.0,4.0,2.0,4.02,0
3303.57,96653.72,47.0,796.0,6.0,45367.9,0.4694,0.0,0.0,0.0,0.0,6.0,100.9,0.0,0.0,0.0,3.0,1.0,2.58,0
11540.43,58749.37,55.0,561.0,4.0,7046.82,0.1199,0.0,0.0,2.0,4.0,6.0,444.3,2.0,1.0,1.0,3.0,0.0,2.05,0
5307.49,29989.0,20.0,684.0,6.0,23636.58,0.7882,0.0,0.0,0.0,4.0,19.0,402.9,1.0,2.0,1.0,4.0,2.0,4.86,0
5386.69,57036.65,34.0,565.0,5.0,50869.37,0.8919,2.0,12.0,2.0,5.0,11.0,78.3,1.0,1.0,0.0,1.0,2.0,0.52,1
6485.26,40766.77,3.0,772.0,6.0,21494.26,0.5272,0.0,0.0,0.0,0.0,23.0,202.2,2.0,1.0,1.0,2.0,1.0,1.82,0
9576.57,30370.04,21.0,640.0,6.0,27127.34,0.8932,0.0,0.0,1.0,2.0,14.0,150.7,2.0,0.0,0.0,1.0,0.0,1.85,0
7434.46,46732.92,28.0,720.0,4.0,69157.8,1.4799,0.0,0.0,1.0,3.0,21.0,106.9,4.0,0.0,1.0,4.0,2.0,1.28,0
6315.96,44594.12,26.0,652.0,8.0,26827.36,0.6016,1.0,28.0,2.0,2.0,0.0,452.5,3.0,1.0,1.0,4.0,0.0,0.73,0
4452.04,54396.79,10.0,691.0,5.0,26408.13,0.4855,1.0,7.0,0.0,0.0,14.0,171.8,1.0,1.0,2.0,0.0,2.0,1.03,0
3418.62,43616.77,0.0,700.0,11.0,29208.85,0.6697,1.0,19.0,2.0,2.0,15.0,3077.6,0.0,0.0,0.0,4.0,2.0,0.41,0
16454.11,58256.15,10.0,665.0,7.0,24989.62,0.429,0.0,0.0,1.0,5.0,5.0,368.1,1.0,0.0,1.0,2.0,1.0,0.87,0
5359.07,52974.95,88.0,732.0,3.0,17575.42,0.3318,1.0,63.0,0.0,5.0,19.0,97.8,0.0,2.0,1.0,3.0,1.0,2.94,0
10492.16,46660.82,8.0,717.0,5.0,20813.78,0.4461,0.0,0.0,1.0,0.0,17.0,804.3,1.0,0.0,0.0,4.0,1.0,2.45,0
13102.44,39844.44,22.0,712.0,9.0,21686.3,0.5443,2.0,53.0,2.0,5.0,16.0,113.1,2.0,0.0,1.0,1.0,1.0,4.0,0
5713.67,80907.57,20.0,690.0,6.0,58876.78,0.7277,0.0,0.0,0.0,5.0,9.0,201.4,4.0,0.0,1.0,3.0,1.0,4.38,0
19104.6,39041.29,1.0,569.0,6.0,6072.2,0.1555,0.0,0.0,1.0,2.0,7.0,560.7,2.0,1.0,2.0,4.0,2.0,3.29,0
10416.06,54965.82,16.0,779.0,5.0,39908.63,0.7261,1.0,25.0,0.0,1.0,15.0,594.1,0.0,1.0,1.0,4.0,1.0,6.45,0
8099.62,24109.59,67.0,582.0,5.0,21507.07,0.8921,0.0,0.0,1.0,2.0,16.0,466.7,0.0,0.0,0.0,4.0,1.0,3.51,1
1207.65,105434.9,63.0,751.0,6.0,86449.32,0.8199,0.0,0.0,1.0,4.0,3.0,205.9,2.0,0.0,1.0,1.0,0.0,2.98,0
4617.45,32393.52,39.0,650.0,6.0,12168.25,0.3756,0.0,0.0,0.0,5.0,21.0,268.3,0.0,0.0,1.0,0.0,1.0,5.53,0
4244.9,28575.33,27.0,608.0,3.0,12883.74,0.4509,0.0,0.0,0.0,5.0,15.0,1366.7,1.0,0.0,2.0,2.0,0.0,2.27,0
6828.53,58118.29,67.0,721.0,3.0,11607.32,0.1997,0.0,0.0,0.0,2.0,0.0,549.8,3.0,1.0,0.0,3.0,1.0,5.91,0
7162.18,80633.54,22.0,674.0,2.0,17956.52,0.2227,0.0,0.0,1.0,4.0,3.0,54.4,0.0,1.0,2.0,4.0,1.0,1.12,0
8991.04,49316.14,16.0,604.0,8.0,17366.07,0.3521,1.0,2.0,0.0,3.0,18.0,112.5,2.0,0.0,0.0,0.0,0.0,1.44,1
5593.07,17553.42,43.0,685.0,3.0,10911.44,0.6216,0.0,0.0,0.0,0.0,14.0,118.1,0.0,0.0,0.0,0.0,0.0,2.53,0
5003.05,46100.52,109.0,797.0,9.0,56363.18,1.2226,1.0,37.0,1.0,4.0,10.0,1452.5,1.0,2.0,0.0,4.0,2.0,2.07,0
3455.68,46719.13,7.0,775.0,5.0,17031.61,0.3646,0.0,0.0,0.0,2.0,12.0,264.5,1.0,0.0,0.0,1.0,2.0,1.44,0
10297.05,47781.09,331.0,595.0,7.0,14705.14,0.3078,1.0,6.0,0.0,1.0,8.0,175.0,0.0,1.0,1.0,0.0,1.0,5.09,0
13484.55,104193.09,69.0,742.0,5.0,83492.92,0.8013,0.0,0.0,0.0,0.0,16.0,284.7,0.0,0.0,2.0,2.0,1.0,3.8,0
9102.05,158329.36,69.0,654.0,2.0,85287.93,0.5387,0.0,0.0,0.0,1.0,5.0,193.6,2.0,0.0,0.0,0.0,2.0,3.04,0
16747.85,59713.19,33.0,678.0,7.0,38991.73,0.653,1.0,52.0,1.0,3.0,23.0,39.7,4.0,1.0,1.0,1.0,2.0,3.59,0
10597.97,39669.1,34.0,691.0,5.0,22247.91,0.5608,0.0,0.0,0.0,0.0,18.0,11.3,2.0,1.0,0.0,3.0,1.0,2.77,0
10190.02,84304.91,23.0,617.0,4.0,46727.82,0.5543,0.0,0.0,1.0,5.0,6.0,500.0,2.0,1.0,0.0,4.0,0.0,3.69,0
6037.86,30229.13,5.0,606.0,5.0,13064.25,0.4322,0.0,0.0,0.0,5.0,9.0,501.7,2.0,0.0,1.0,3.0,2.0,0.15,0
4347.26,30559.32,38.0,734.0,6.0,17020.54,0.557,0.0,0.0,1.0,0.0,23.0,155.8,1.0,1.0,2.0,1.0,1.0,2.54,0
5683.21,38628.61,30.0,663.0,5.0,35331.79,0.9147,0.0,0.0,1.0,4.0,9.0,257.3,1.0,1.0,1.0,2.0,2.0,4.67,0
5410.49,32605.03,37.0,591.0,9.0,18775.49,0.5758,0.0,0.0,1.0,3.0,14.0,143.8,1.0,0.0,1.0,1.0,0.0,1.61,1
5641.52,126150.05,2.0,689.0,5.0,128274.93,1.0168,0.0,0.0,2.0,4.0,7.0,303.3,1.0,0.0,1.0,2.0,1.0,2.7,0
2740.64,69406.61,2.0,619.0,4.0,54050.09,0.7787,0.0,0.0,1.0,1.0,4.0,888.0,0.0,0.0,0.0,2.0,2.0,3.88,0
4946.8,87126.0,12.0,578.0,1.0,52409.66,0.6015,0.0,0.0,2.0,3.0,14.0,370.6,0.0,0.0,1.0,0.0,1.0,2.72,0
8382.76,95695.14,41.0,717.0,6.0,13819.12,0.1444,1.0,21.0,0.0,0.0,11.0,127.5,2.0,1.0,0.0,3.0,1.0,1.11,0
4171.27,37193.12,7.0,637.0,4.0,11174.57,0.3004,0.0,0.0,1.0,3.0,12.0,238.9,2.0,0.0,0.0,1.0,1.0,3.6,0
9883.81,54488.34,28.0,677.0,1.0,26584.41,0.4879,0.0,0.0,0.0,1.0,21.0,217.8,1.0,0.0,0.0,0.0,0.0,5.39,0
10208.78,33317.04,15.0,779.0,2.0,3932.99,0.118,0.0,0.0,0.0,0.0,15.0,581.0,3.0,0.0,1.0,0.0,1.0,2.66,0
8215.8,100372.66,9.0,709.0,5.0,125705.99,1.2524,0.0,0.0,0.0,2.0,5.0,933.5,1.0,0.0,1.0,3.0,2.0,4.5,0
12172.7,96272.15,50.0,700.0,9.0,33156.11,0.3444,0.0,0.0,2.0,2.0,0.0,435.8,1.0,1.0,2.0,1.0,2.0,1.04,0
33276.65,65011.42,32.0,735.0,3.0,35555.14,0.5469,0.0,0.0,1.0,4.0,3.0,201.9,0.0,0.0,1.0,1.0,2.0,1.15,0
10991.61,137112.43,62.0,679.0,3.0,169217.47,1.2342,0.0,0.0,1.0,0.0,21.0,331.9,3.0,0.0,0.0,1.0,0.0,2.1,0
3281.87,39096.9,104.0,727.0,2.0,25338.81,0.6481,1.0,9.0,0.0,5.0,10.0,84.1,0.0,0.0,2.0,3.0,1.0,3.69,0
5727.37,29788.93,22.0,664.0,6.0,25907.2,0.8697,2.0,23.0,0.0,5.0,0.0,2161.0,1.0,1.0,1.0,3.0,1.0,3.88,0
1881.72,31274.71,47.0,658.0,4.0,15796.96,0.5051,0.0,0.0,0.0,3.0,20.0,72.9,0.0,0.0,0.0,3.0,0.0,5.95,0
5180.8,59194.92,131.0,582.0,3.0,14281.53,0.2413,0.0,0.0,0.0,4.0,14.0,175.3,2.0,0.0,1.0,1.0,1.0,1.07,0
8266.05,35256.21,21.0,709.0,2.0,19989.72,0.567,0.0,0.0,0.0,5.0,0.0,68.2,0.0,1.0,1.0,0.0,1.0,1.99,0
4166.01,67311.49,77.0,697.0,7.0,28515.74,0.4236,0.0,0.0,1.0,5.0,8.0,860.5,1.0,1.0,2.0,1.0,2.0,1.29,0
4538.41,114694.1,95.0,710.0,11.0,47282.41,0.4122,0.0,0.0,2.0,1.0,5.0,259.2,0.0,1.0,1.0,1.0,2.0,0.77,0
12155.37,19961.04,46.0,603.0,7.0,2852.39,0.1429,0.0,0.0,1.0,4.0,12.0,591.8,1.0,0.0,3.0,3.0,0.0,1.89,0
7621.09,47146.95,52.0,651.0,6.0,32376.32,0.6867,0.0,0.0,1.0,0.0,11.0,352.3,1.0,0.0,0.0,2.0,2.0,0.43,0
14739.59,42778.73,116.0,556.0,5.0,53261.88,1.2451,0.0,0.0,1.0,4.0,10.0,342.1,3.0,1.0,1.0,3.0,1.0,0.51,1
10811.91,31181.46,83.0,729.0,5.0,5161.01,0.1655,0.0,0.0,2.0,5.0,18.0,370.1,2.0,0.0,0.0,0.0,1.0,3.63,0
4300.67,25999.9,4.0,779.0,4.0,2912.79,0.112,1.0,26.0,1.0,0.0,16.0,143.4,2.0,0.0,1.0,4.0,2.0,0.86,0
2582.81,75905.68,1.0,632.0,10.0,36842.34,0.4854,0.0,0.0,1.0,5.0,13.0,293.0,0.0,1.0,0.0,4.0,0.0,2.45,0
14836.07,38030.39,16.0,666.0,8.0,15037.79,0.3954,0.0,0.0,1.0,0.0,20.0,233.7,0.0,0.0,0.0,3.0,2.0,0.95,0
8697.9,29303.62,111.0,660.0,2.0,10093.33,0.3444,0.0,0.0,1.0,4.0,19.0,178.8,4.0,0.0,0.0,4.0,2.0,1.69,0
13528.13,26607.18,60.0,704.0,5.0,11230.19,0.4221,0.0,0.0,2.0,4.0,4.0,184.9,0.0,0.0,1.0,1.0,0.0,3.18,0
18602.59,47116.33,6.0,749.0,2.0,29316.39,0.6222,0.0,0.0,0.0,3.0,6.0,114.7,3.0,0.0,0.0,4.0,2.0,1.8,0
3371.31,101758.81,82.0,670.0,3.0,79860.89,0.7848,0.0,0.0,0.0,4.0,7.0,184.7,3.0,0.0,2.0,0.0,0.0,1.96,0
2922.73,72415.89,102.0,622.0,3.0,32117.52,0.4435,0.0,0.0,1.0,3.0,23.0,341.6,1.0,0.0,0.0,3.0,0.0,1.64,0
8288.0,53897.37,6.0,696.0,6.0,21313.92,0.3955,0.0,0.0,0.0,5.0,21.0,1054.5,0.0,0.0,1.0,4.0,2.0,3.8,0
5232.87,38265.41,26.0,707.0,3.0,12547.64,0.3279,0.0,0.0,1.0,5.0,12.0,245.0,2.0,0.0,0.0,2.0,0.0,2.48,0
10225.8,44827.18,6.0,695.0,8.0,49111.8,1.0956,0.0,0.0,1.0,5.0,4.0,176.4,2.0,1.0,1.0,3.0,2.0,3.58,0
18842.51,39605.84,86.0,654.0,5.0,28136.15,0.7104,0.0,0.0,1.0,4.0,21.0,160.8,2.0,0.0,0.0,1.0,1.0,2.57,1
8139.65,66487.84,76.0,689.0,6.0,60663.48,0.9124,0.0,0.0,0.0,1.0,2.0,128.5,1.0,0.0,1.0,4.0,2.0,1.56,0
6426.58,122817.63,15.0,662.0,10.0,118737.41,0.9668,0.0,0.0,0.0,4.0,13.0,779.6,3.0,2.0,1.0,1.0,0.0,5.61,0
7349.11,38157.71,167.0,727.0,6.0,28554.52,0.7483,0.0,0.0,1.0,2.0,0.0,99.3,3.0,1.0,0.0,0.0,1.0,7.42,1
11233.43,34869.22,92.0,730.0,4.0,26527.1,0.7608,0.0,0.0,2.0,0.0,0.0,199.8,1.0,1.0,0.0,2.0,2.0,0.75,0
7217.19,24709.84,189.0,735.0,2.0,16993.87,0.6877,0.0,0.0,0.0,1.0,19.0,80.6,2.0,1.0,1.0,0.0,2.0,1.34,0
5151.32,96655.37,35.0,665.0,4.0,10576.78,0.1094,2.0,34.0,0.0,2.0,16.0,344.2,1.0,0.0,1.0,0.0,1.0,2.06,0
9403.14,47951.46,66.0,663.0,9.0,17680.66,0.3687,1.0,21.0,1.0,0.0,10.0,227.9,2.0,0.0,2.0,2.0,2.0,5.51,0
6431.62,34196.8,82.0,612.0,7.0,22406.49,0.6552,1.0,99.0,1.0,1.0,19.0,141.4,1.0,1.0,0.0,3.0,1.0,1.68,0
4567.13,38404.12,144.0,722.0,7.0,23717.27,0.6176,1.0,30.0,2.0,1.0,16.0,192.2,2.0,0.0,1.0,1.0,0.0,3.01,0
35389.48,47040.12,22.0,627.0,2.0,29323.33,0.6234,0.0,0.0,1.0,0.0,16.0,45.1,3.0,1.0,2.0,0.0,0.0,3.46,1
6411.4,45383.93,99.0,693.0,8.0,20273.94,0.4467,1.0,27.0,0.0,2.0,17.0,276.5,2.0,0.0,1.0,3.0,2.0,2.32,0
7527.69,26263.41,84.0,609.0,6.0,13188.07,0.5021,0.0,0.0,2.0,5.0,15.0,208.1,1.0,1.0,1.0,0.0,2.0,0.89,0
12123.64,25343.51,61.0,656.0,11.0,13995.74,0.5522,0.0,0.0,2.0,3.0,23.0,160.7,3.0,0.0,1.0,2.0,0.0,1.72,0
3626.44,62007.29,1.0,649.0,7.0,33939.64,0.5473,0.0,0.0,1.0,0.0,19.0,728.6,0.0,1.0,0.0,4.0,1.0,2.99,1
9252.23,81038.01,16.0,640.0,8.0,98098.28,1.2105,2.0,38.0,0.0,3.0,23.0,301.7,4.0,0.0,2.0,4.0,1.0,3.22,0
2447.67,56373.72,41.0,705.0,4.0,21773.0,0.3862,0.0,0.0,1.0,3.0,17.0,572.2,1.0,0.0,1.0,0.0,2.0,1.44,0
29418.17,31999.55,6.0,642.0,4.0,4602.99,0.1438,1.0,17.0,1.0,5.0,13.0,315.5,2.0,0.0,1.0,1.0,1.0,2.33,1
19982.27,32089.0,17.0,685.0,2.0,14979.6,0.4668,0.0,0.0,1.0,2.0,19.0,225.5,1.0,1.0,0.0,0.0,2.0,4.22,1
